Book,ParagraphIndex,Question,AnswerA,AnswerB
IL BUSTO D'ORO  ROMANZO,25,Quali minacce ha fatto Guy Stein a Hulda?,Ha minacciato di rivelare il suo segreto,Le sue minacce riguardavano la rivelazione del suo passato
IL BUSTO D'ORO  ROMANZO,25,Come si chiama l'uomo che Hulda ama?,Si chiama Giorgio,Il suo nome è Giorgio
,,,,
IL BUSTO D'ORO  ROMANZO,26,Chi fu il principale responsabile del furto a New York?,Guy,Guy Stein
IL BUSTO D'ORO  ROMANZO,26,La proposta di matrimonio di Bill Oward fu accettata?,Sì,Fu accettata
IL BUSTO D'ORO  ROMANZO,26,Qual era il rapporto di parentela tra la fanciulla che condusse il cieco Stein e Guy?,Era sua sorella,Era la sorella di Guy
,,,,
IL BUSTO D'ORO  ROMANZO,27,Qual è la causa principale del desiderio di vendetta di Hulda contro Evaristo?,Un tradimento subito,Un grave torto da lui inflitto
IL BUSTO D'ORO  ROMANZO,27,Con chi si sposa Mary?,Con Evaristo,Evaristo è il suo sposo
IL BUSTO D'ORO  ROMANZO,27,Qual è la funzione di Francis Webb nel piano di vendetta di Hulda?,È un'opzione alternativa per la vendetta,Rappresenta un piano di riserva per Hulda
,,,,
IL BUSTO D'ORO  ROMANZO,28,Per quale motivo Fausto Melisardi fu cresciuto con il nome di Riccardo Carassale?,Per un inganno sulla sua vera identità,A causa di un complotto per nascondergli le sue origini
IL BUSTO D'ORO  ROMANZO,28,Qual era il legame tra Fausto Melisardi ed Evaristo?,Erano figure in contrasto,Avevano un rapporto di rivalità
IL BUSTO D'ORO  ROMANZO,28,Chi fu la prima persona che aiutò Fausto a iniziare la ricerca di suo padre?,La signorina americana che comprò l'orologio,La biondissima acquirente dell'orologio Luigi XV
,,,,
IL BUSTO D'ORO  ROMANZO,29,Chi è lo sposo della festa di famiglia di Francis Webb?,È Carlo Rossi,Si tratta di Carlo Rossi
IL BUSTO D'ORO  ROMANZO,29,Come si chiama il figlio del conte Melisardo?,Il suo nome è Pietro Melisardo,Si chiama Pietro Melisardo
IL BUSTO D'ORO  ROMANZO,29,Chi ha accusato il conte Melisardo della morte di suo figlio?,È stato Giovanni Bianchi,L'accusatore è Giovanni Bianchi
,,,,
IL BUSTO D'ORO  ROMANZO,30,Chi ha commesso il furto a cui si riferisce Evaristo?,Evaristo,Evaristo stesso
IL BUSTO D'ORO  ROMANZO,30,Qual è il segreto che Evaristo chiede a Webb di non rivelare a Mary?,Il furto commesso da Evaristo,Le azioni passate di Evaristo
IL BUSTO D'ORO  ROMANZO,30,Che tipo di entità è la 'Nuova linea dell'Est'?,Un'impresa commerciale,Una società finanziaria
,,,,
