Book,ParagraphIndex,Question,AnswerA,AnswerB
CLELIA IL GOVERNO DEI PRETI - ROMANZO STORICO POLITICO,24,Quale gruppo politico italiano è aspramente criticato dall'autore con il termine 'raschiature di Seiano'?,I moderati,La fazione dei moderati
CLELIA IL GOVERNO DEI PRETI - ROMANZO STORICO POLITICO,24,"Quale forma di governo l'autore auspica per l'Italia, in opposizione ai 'reggitori nostri'?",Una repubblica,Un governo repubblicano
,,,,
CLELIA IL GOVERNO DEI PRETI - ROMANZO STORICO POLITICO,25,Chi è Nanna?,La donna amata dal protagonista,L'interesse amoroso di Carlino Altoviti
CLELIA IL GOVERNO DEI PRETI - ROMANZO STORICO POLITICO,25,Qual è la missione principale del protagonista?,Salvare Nanna dal convento,Riunirsi con Nanna e proteggerla
CLELIA IL GOVERNO DEI PRETI - ROMANZO STORICO POLITICO,25,In quale contesto storico si svolgono gli eventi narrati da Gasparo?,Durante la difesa della Repubblica Romana del 1849,Nel periodo dell'assedio di Roma del 1849
,,,,
CLELIA IL GOVERNO DEI PRETI - ROMANZO STORICO POLITICO,26,Come si chiama la protagonista che narra gli eventi?,Maria,La giovane Maria
CLELIA IL GOVERNO DEI PRETI - ROMANZO STORICO POLITICO,26,Qual è il nome del convento dove Maria è rinchiusa?,Il convento di Catania,Il monastero di Catania
CLELIA IL GOVERNO DEI PRETI - ROMANZO STORICO POLITICO,26,Chi è la suora che la narratrice definisce 'vecchia perversa'?,Suor Agata,La suora Agata
,,,,
CLELIA IL GOVERNO DEI PRETI - ROMANZO STORICO POLITICO,27,Qual è la causa della persecuzione di Marzio e dei suoi compagni?,La loro attività politica,Il loro impegno rivoluzionario
CLELIA IL GOVERNO DEI PRETI - ROMANZO STORICO POLITICO,27,Quale destino attende Tito dopo la sua esperienza in seminario?,Abbandona la carriera ecclesiastica,Non prosegue gli studi religiosi
CLELIA IL GOVERNO DEI PRETI - ROMANZO STORICO POLITICO,27,Qual è il ruolo di Emilie all'interno del gruppo di Marzio?,È un'alleata della banda,Fa parte della loro fazione
,,,,
CLELIA IL GOVERNO DEI PRETI - ROMANZO STORICO POLITICO,28,Quale fu la sorte di Enrico Cairoli durante l'impresa di Villa Glori?,Morì in battaglia,Perì nello scontro
CLELIA IL GOVERNO DEI PRETI - ROMANZO STORICO POLITICO,28,L'insurrezione di Roma del 23 ottobre 1867 ebbe successo?,"No, fallì",Fu un insuccesso
CLELIA IL GOVERNO DEI PRETI - ROMANZO STORICO POLITICO,28,Qual era lo scopo principale dell'azione dei settanta uomini guidati da Enrico Cairoli?,Liberare Roma dal dominio pontificio,Conquistare Roma per l'Italia unita
,,,,
CLELIA IL GOVERNO DEI PRETI - ROMANZO STORICO POLITICO,29,Quali figure guidano i Montigiani?,"Cucchi, Guerzoni, Bossi e Adamoli","I loro capi sono Cucchi, Guerzoni, Bossi e Adamoli"
CLELIA IL GOVERNO DEI PRETI - ROMANZO STORICO POLITICO,29,Qual è il segnale convenuto per l'azione dei Montigiani?,Lo scoppio della mina nella caserma degli zuavi,L'esplosione della mina nella caserma degli zuavi
CLELIA IL GOVERNO DEI PRETI - ROMANZO STORICO POLITICO,29,Chi sono gli avversari dei Montigiani?,I mercenari stranieri,Gli zuavi
,,,,
CLELIA IL GOVERNO DEI PRETI - ROMANZO STORICO POLITICO,30,Qual è il ruolo del prete che ha stipendiato gli assassini?,È il Cardinale Antonelli,È il Segretario di Stato pontificio Antonelli
CLELIA IL GOVERNO DEI PRETI - ROMANZO STORICO POLITICO,30,"Qual era il legame tra John, Orazio e Irene?",Erano i suoi genitori adottivi,Erano i suoi tutori e salvatori
CLELIA IL GOVERNO DEI PRETI - ROMANZO STORICO POLITICO,30,"Qual è il motivo del lutto della ""figlia di Albione"" che arriva a Livorno?",Ha perso un caro congiunto,Piange la morte di un familiare
,,,,
