Book,ParagraphIndex,Question,AnswerA,AnswerB
IL MONDO È ROTONDO ROMANZO,5,Qual è la professione delle 'cocottes' menzionate da Pasquà?,Sono prostitute di lusso,Sono donne mantenute
,,,,
IL MONDO È ROTONDO ROMANZO,6,Qual è l'atteggiamento di Beatus nei confronti della società che frequenta?,Prova un senso di disgusto,È critico e distaccato
IL MONDO È ROTONDO ROMANZO,6,In quale città italiana si svolge la maggior parte della vicenda del romanzo?,A Napoli,Nella città di Napoli
IL MONDO È ROTONDO ROMANZO,6,Qual è la professione delle 'ciantose' nel contesto del romanzo?,Sono prostitute,Esercitano la prostituzione
,,,,
IL MONDO È ROTONDO ROMANZO,7,Qual è la professione di Beatus?,È un professore,Svolge la professione di insegnante
IL MONDO È ROTONDO ROMANZO,7,Qual è la destinazione finale del viaggio di Beatus?,È diretto a Vienna,La sua meta è Vienna
IL MONDO È ROTONDO ROMANZO,7,In quale anno si svolge la maggior parte della narrazione del libro?,Nel 1917,Principalmente nel millenovecentodiciassette
,,,,
IL MONDO È ROTONDO ROMANZO,8,Quale posizione assume Beatus riguardo alla partecipazione dell'Italia alla guerra?,Si oppone al conflitto,Diventa un convinto pacifista
IL MONDO È ROTONDO ROMANZO,8,I giovani che chiedono a Beatus una parola di fede sopravvivono alla guerra?,"No, periscono nel conflitto",Non fanno ritorno dal fronte
IL MONDO È ROTONDO ROMANZO,8,In quale città si svolge la vicenda narrata?,A Milano,Nella città di Milano
,,,,
IL MONDO È ROTONDO ROMANZO,9,Qual è la professione di Beatus?,È un giornalista,Svolge la professione di giornalista
IL MONDO È ROTONDO ROMANZO,9,In quale conflitto bellico è ambientata la storia di Beatus?,La Seconda Guerra Mondiale,Il secondo conflitto mondiale
IL MONDO È ROTONDO ROMANZO,9,Qual è il nome della donna che ha un ruolo centrale nella vicenda di Beatus?,Maria,Una donna di nome Maria
,,,,
IL MONDO È ROTONDO ROMANZO,10,Qual è la vera identità di Beatus?,Un investigatore privato,Un detective privato
IL MONDO È ROTONDO ROMANZO,10,Chi è il responsabile dell'omicidio della Contessa?,Il maggiordomo,Il domestico capo
IL MONDO È ROTONDO ROMANZO,10,Qual era il nome dell'uomo amato dalla donna che morì nobilmente?,Il capitano Marco,"Marco, il capitano"
,,,,
IL MONDO È ROTONDO ROMANZO,11,Qual è il destino finale della chiesa in cui si trova Beatus?,Viene restaurata e conservata,Viene completamente demolita
IL MONDO È ROTONDO ROMANZO,11,Qual è il ruolo di Beatus riguardo ai lavori nella chiesa?,È un esperto incaricato di valutarne lo stato,È un architetto responsabile del progetto di recupero
IL MONDO È ROTONDO ROMANZO,11,A quale epoca risalgono le pitture scoperte nell'abside della chiesa?,Al periodo medievale,All'epoca rinascimentale
,,,,
IL MONDO È ROTONDO ROMANZO,12,Qual è il compito di Beatus?,Osservare la situazione rivoluzionaria,Raccogliere informazioni sugli avvenimenti
IL MONDO È ROTONDO ROMANZO,12,In quale città si svolge la maggior parte della narrazione?,A Roma,"Nella capitale italiana, Roma"
IL MONDO È ROTONDO ROMANZO,12,Qual è l'intento principale dell'onesto bolcevico?,Distruggere i simboli del passato,Abbattare le vecchie tradizioni e istituzioni
,,,,
IL MONDO È ROTONDO ROMANZO,13,Chi è Scolastica rispetto a Beatus Renatus?,La sua serva,Una domestica di Beatus Renatus
IL MONDO È ROTONDO ROMANZO,13,Qual è il nome del pappagallo di Beatus Renatus?,Loreto,Il pappagallo si chiama Loreto
IL MONDO È ROTONDO ROMANZO,13,Dove si svolgono i dibattiti intellettuali di Beatus Renatus?,Nel suo studio,Nello studio di Beatus Renatus
,,,,
IL MONDO È ROTONDO ROMANZO,14,Chi confermò che il gallo era finito nella pentola?,Ruggero Bonghi,Bonghi
IL MONDO È ROTONDO ROMANZO,14,Cosa scoprì Beatus nella sua camera dopo aver allontanato Scolastica?,Il suo letto era stato usato,Qualcuno aveva occupato il suo letto
IL MONDO È ROTONDO ROMANZO,14,Cosa ricordava a Beatus il suo letto?,La sua casa d'infanzia,La sua famiglia e le sue origini
,,,,
IL MONDO È ROTONDO ROMANZO,15,Come si chiama l'artista che discute con Beatus?,Il suo nome è Andrea,Si chiama Andrea
IL MONDO È ROTONDO ROMANZO,15,In quale anno si svolge la guerra tra Francia e Germania menzionata?,Nel 1870,Durante l'anno 1870
IL MONDO È ROTONDO ROMANZO,15,Qual è il destino finale di Beatus?,Muore durante il conflitto,Perde la vita in guerra
,,,,
IL MONDO È ROTONDO ROMANZO,16,Qual è la professione di Beatus?,È un intellettuale,Svolge la professione di studioso
IL MONDO È ROTONDO ROMANZO,16,Come si chiama il giovane che Beatus dichiara indispensabile?,Si chiama Pietro,Il suo nome è Pietro
IL MONDO È ROTONDO ROMANZO,16,Qual è la caratteristica distintiva del pappagallo Loreto?,È un pappagallo parlante,Sa pronunciare parole
,,,,
IL MONDO È ROTONDO ROMANZO,17,In quale città si svolge la vicenda di Beatus?,A Roma,Nella città di Roma
IL MONDO È ROTONDO ROMANZO,17,Qual è il nome completo della signora Alice?,Alice Rossi,La signora Alice Rossi
IL MONDO È ROTONDO ROMANZO,17,Come si chiama il dottore di Beatus?,Il dottor Bianchi,Bianchi
,,,,
IL MONDO È ROTONDO ROMANZO,18,Che tipo di animale è Biagino?,Un gatto,Il gatto di Beatus
IL MONDO È ROTONDO ROMANZO,18,Qual è la principale attività di Beatus?,Studioso,Intellettuale
IL MONDO È ROTONDO ROMANZO,18,Qual è il legame tra Beatus e Biagino?,Beatus è il padrone di Biagino,Biagino è l'animale domestico di Beatus
,,,,
IL MONDO È ROTONDO ROMANZO,19,Chi è la bimbetta che accompagna Beatus?,Sua figlia,La figlia di Beatus
IL MONDO È ROTONDO ROMANZO,19,Qual è la professione di Beatus?,Un pittore,Un artista
IL MONDO È ROTONDO ROMANZO,19,Che tipo di evento si svolge nella sala degli specchi?,Un ballo mondano,Una festa elegante
,,,,
IL MONDO È ROTONDO ROMANZO,20,Chi è il padre del figlio di Scolastica?,L'uomo che Beatus ha trovato con lei.,Il collaboratore necessario di Scolastica.
IL MONDO È ROTONDO ROMANZO,20,Qual è la professione di Beatus?,È un monaco.,Svolge il ruolo di religioso.
IL MONDO È ROTONDO ROMANZO,20,Cosa succede al figlio di Scolastica?,Viene cresciuto da Beatus.,Il bambino è allevato da Beatus.
,,,,
IL MONDO È ROTONDO ROMANZO,21,Qual è la funzione di Beatus nella comunità?,È il parroco del paese,Svolge il ruolo di sacerdote
IL MONDO È ROTONDO ROMANZO,21,Come si chiamava l'ingegnere che dipinse Cristo con le pupille velate?,Si chiamava Leonardo da Vinci,Era Leonardo
IL MONDO È ROTONDO ROMANZO,21,Qual è la natura dei 'grandi uomini' che Beatus osserva?,Sono ritratti di filosofi e scienziati,Rappresentano figure storiche di spicco
,,,,
IL MONDO È ROTONDO ROMANZO,22,Perché Beatus è giunto al convento?,È stato inviato al convento,Gli è stato ordinato di recarsi lì
IL MONDO È ROTONDO ROMANZO,22,Qual è il nome del sacerdote che celebra la messa?,Padre Benedetto,Il sacerdote Benedetto
IL MONDO È ROTONDO ROMANZO,22,Come si chiama la monacella che assiste alla cerimonia?,Suor Agnese,La monaca Agnese
,,,,
IL MONDO È ROTONDO ROMANZO,23,Cosa intendeva dire Beatus al calzolaio e a Scolastica?,Voleva che si sposassero e allevassero il figlio,Intendeva esortarli al matrimonio e alla cura del nascituro
IL MONDO È ROTONDO ROMANZO,23,Chi è Ruggero Bonghi?,È il cane di Beatus,È l'animale domestico di Beatus
IL MONDO È ROTONDO ROMANZO,23,Qual è la condizione di Scolastica quando incontra Beatus?,È incinta,Aspetta un bambino
,,,,
IL MONDO È ROTONDO ROMANZO,24,Qual è l'evento principale per cui Beatus cerca di stabilire la responsabilità?,Un omicidio,Un delitto commesso
IL MONDO È ROTONDO ROMANZO,24,Qual è la professione o il ruolo di Beatus nella vicenda?,È un giudice,Svolge il ruolo di magistrato
IL MONDO È ROTONDO ROMANZO,24,Qual è il destino finale dell'uomo guercio?,Viene assolto,È dichiarato innocente
,,,,
IL MONDO È ROTONDO ROMANZO,25,Qual è il nome del 're dei bolcevichi'?,Lenin,Vladimir Il'ič Ul'janov
IL MONDO È ROTONDO ROMANZO,25,In quale paese il 're dei bolcevichi' instaura il suo regime?,In Russia,Nella Russia sovietica
IL MONDO È ROTONDO ROMANZO,25,Qual è il principio fondamentale di proprietà promosso dal 're dei bolcevichi'?,La proprietà collettiva,La comunione dei beni
,,,,
IL MONDO È ROTONDO ROMANZO,26,Qual è la funzione del Veglio nella storia?,Il leader di un culto religioso,Il capo spirituale che incita alla violenza
IL MONDO È ROTONDO ROMANZO,26,Quale scelta di vita definitiva compie Beatus?,Abbraccia la povertà francescana,Decide di seguire gli ideali di San Francesco
IL MONDO È ROTONDO ROMANZO,26,Qual è il ruolo di Scolastica nella narrazione?,Rappresenta la dimensione terrena e corporea,Simboleggia la legge naturale dell'animalità
,,,,
IL MONDO È ROTONDO ROMANZO,27,Beatus ha allevato il figlio o la figlia di Scolastica?,"Sì, ha allevato il bambino",Ha preso con sé il figlio di Scolastica per crescerlo
IL MONDO È ROTONDO ROMANZO,27,Qual era il rapporto tra Beatus e Scolastica?,Scolastica era la sua domestica,Era la serva di Beatus
IL MONDO È ROTONDO ROMANZO,27,Qual era la professione di Beatus?,Era uno studioso,Si dedicava agli studi e all'insegnamento
,,,,
IL MONDO È ROTONDO ROMANZO,28,Qual è il destino finale del bambino della signora Alice?,Il bambino non sopravvive.,Il neonato muore.
IL MONDO È ROTONDO ROMANZO,28,Qual è la professione di Beatus?,È un medico.,Svolge la professione di dottore.
IL MONDO È ROTONDO ROMANZO,28,Qual è la ragione principale per cui le contadine non vogliono più fare da balie ai signori?,Per ragioni di riscatto sociale.,A causa di un cambiamento sociale e di classe.
,,,,
IL MONDO È ROTONDO ROMANZO,29,Qual è la professione di Beatus?,Medico,È un medico
IL MONDO È ROTONDO ROMANZO,29,Cos'è l'Atrepsia?,Una condizione di deperimento infantile,Una forma di malnutrizione infantile
IL MONDO È ROTONDO ROMANZO,29,In quale città si svolge la vicenda narrata?,A Roma,Nella città di Roma
,,,,
IL MONDO È ROTONDO ROMANZO,30,Beatus Renatus mantiene la sua posizione di educatore dopo il misfatto?,"No, la perde.",Viene rimosso dall'incarico.
IL MONDO È ROTONDO ROMANZO,30,Chi alleva il figlio di Beatus Renatus e della serva?,La madre del bambino.,La serva che lo ha partorito.
IL MONDO È ROTONDO ROMANZO,30,Qual è la relazione tra Scolastica e il pupo?,Sono fratelli.,Scolastica è la sorella del pupo.
,,,,
