Book,ParagraphIndex,Question,AnswerA,AnswerB
GLI UOMINI ROSSI ROMANZO,5,Qual è la principale richiesta degli anarchici per il rilascio di Europa?,Chiedono un riscatto,Vogliono un pagamento in denaro
,,,,
GLI UOMINI ROSSI ROMANZO,6,A quale partito politico appartiene il Cavalier Mostardo?,Al Partito della Libertà,Al Partito Liberale
GLI UOMINI ROSSI ROMANZO,6,Qual è la professione di Ardito Popolini?,È un investigatore privato,Svolge la professione di detective privato
GLI UOMINI ROSSI ROMANZO,6,Come si chiama la moglie del Cavalier Mostardo?,Si chiama Adele,Il suo nome è Adele Mostardo
,,,,
GLI UOMINI ROSSI ROMANZO,7,Qual è il nome di battesimo di Don Papera?,Giuseppe,Il suo nome è Giuseppe
GLI UOMINI ROSSI ROMANZO,7,Qual è lo scopo dell'adunanza a cui è invitato Don Papera?,Discutere questioni gravissime,Affrontare problemi di somma importanza
GLI UOMINI ROSSI ROMANZO,7,Madonna Paura è un personaggio reale o una personificazione?,È una personificazione,Rappresenta la paura
,,,,
GLI UOMINI ROSSI ROMANZO,8,Perché il Cavalier Mostardo dà la caccia a Don Papera?,Per estorcergli informazioni cruciali,Per fargli rivelare segreti importanti
GLI UOMINI ROSSI ROMANZO,8,Quale segreto cerca il Cavalier Mostardo da Don Papera?,La posizione del tesoro nascosto,Il nascondiglio del bottino
GLI UOMINI ROSSI ROMANZO,8,Chi sono gli 'amici' del Cavalier Mostardo?,I suoi complici,I membri della sua banda
,,,,
GLI UOMINI ROSSI ROMANZO,9,Qual è l'obiettivo principale di Gargiuvîn?,La rivoluzione anarchica,Il rovesciamento del sistema politico
GLI UOMINI ROSSI ROMANZO,9,Qual è il ruolo di Don Vitupèri nella vicenda?,Il saggio consigliere del gruppo,Il mentore intellettuale dei personaggi
GLI UOMINI ROSSI ROMANZO,9,Cosa celebra il centenario menzionato nella città?,L'anniversario della fondazione cittadina,Un evento storico significativo per la nazione
,,,,
GLI UOMINI ROSSI ROMANZO,10,Chi propose l'idea del centenario di Gerolamo Parvenza?,Il conte Agesilao De' Lavilla,Agesilao De' Lavilla
GLI UOMINI ROSSI ROMANZO,10,"Come si chiama la ""città rossa"" dove vive il conte Agesilao?",Bologna,La città di Bologna
GLI UOMINI ROSSI ROMANZO,10,Qual era il campo di studi di Gerolamo Parvenza?,Era uno scienziato,Si dedicava agli studi delle famiglie animali
,,,,
GLI UOMINI ROSSI ROMANZO,11,Qual è la posizione di Gian Battifiore?,È il capo del Municipio,Ricopre la carica di primo cittadino
GLI UOMINI ROSSI ROMANZO,11,Qual è la mansione di Coriolano?,È il donzello del Municipio,Svolge il ruolo di usciere comunale
GLI UOMINI ROSSI ROMANZO,11,Che tipo di evento si svolge al palazzo comunale?,Una celebrazione pubblica,Un'importante cerimonia ufficiale
,,,,
GLI UOMINI ROSSI ROMANZO,12,Quale ruolo ricopre Gian Battifiore?,È un oratore pubblico,È un personaggio di spicco che tiene discorsi
GLI UOMINI ROSSI ROMANZO,12,Qual è lo scopo della commemorazione descritta nell'estratto?,Commemorare la memoria di uno scienziato,Ricordare uno scienziato
GLI UOMINI ROSSI ROMANZO,12,Chi è Fredrich Hoblein?,È uno degli oratori,È un relatore che tiene un discorso
,,,,
GLI UOMINI ROSSI ROMANZO,13,Qual è la professione di Bortolo Sangiovese?,È un ricco mercante.,Svolge l'attività di mercante benestante.
GLI UOMINI ROSSI ROMANZO,13,Come si chiama la terra repubblicana di cui si parla nell'estratto?,Si chiama la Repubblica di Valdarno.,Il suo nome è la Repubblica di Valdarno.
GLI UOMINI ROSSI ROMANZO,13,Qual è lo scopo del sontuoso pranzo offerto da Bortolo Sangiovese?,Celebrare un'importante vittoria politica.,È organizzato per festeggiare una vittoria politica.
,,,,
GLI UOMINI ROSSI ROMANZO,14,Come si chiama il personaggio che l'Andruco critica per le sue abitudini moderne?,Giovanni,Il giovane Giovanni
GLI UOMINI ROSSI ROMANZO,14,Quale conseguenza principale affronta Giovanni per il suo stile di vita 'moderno'?,Viene emarginato dalla comunità,Subisce il disprezzo dei paesani
GLI UOMINI ROSSI ROMANZO,14,Qual è la posizione dell'Andruco riguardo ai cambiamenti sociali e alle nuove generazioni?,È un difensore dei valori tradizionali,Si oppone fermamente al progresso
,,,,
GLI UOMINI ROSSI ROMANZO,15,Da dove provengono Didino ed Europa?,Dalla città di Veridia,Dalla capitale Veridia
GLI UOMINI ROSSI ROMANZO,15,Come si chiama il castello in cui arrivano Didino ed Europa?,Si chiama Castello di Valombra,Il suo nome è Valombra
GLI UOMINI ROSSI ROMANZO,15,Chi era la povera marchesa a cui Erla fa riferimento?,Era la Marchesa Eleonora,"La Marchesa Eleonora, precedente signora del castello"
,,,,
GLI UOMINI ROSSI ROMANZO,16,Qual è la professione di Manso Liturgico?,È il cappellano del castello,È il sacerdote del castello
GLI UOMINI ROSSI ROMANZO,16,Qual è la condizione di Europa?,È una prigioniera nel castello,È segregata all'interno del castello
GLI UOMINI ROSSI ROMANZO,16,Dove abita la madre di Giasmîn?,In una casa esterna al castello,Fuori dalle mura del castello
,,,,
GLI UOMINI ROSSI ROMANZO,17,Europa e Didino si sposano?,"Sì, convolano a nozze","Sì, diventano marito e moglie"
GLI UOMINI ROSSI ROMANZO,17,Qual è l'origine familiare di Europa?,Proviene da una famiglia di pastori,È figlia di pastori
GLI UOMINI ROSSI ROMANZO,17,Perché Europa ha abbandonato la famiglia?,Per seguire Didino,Per amore di Didino
,,,,
GLI UOMINI ROSSI ROMANZO,18,Quale ruolo politico ricopre il Cavalier Mostardo?,È il portabandiera del partito repubblicano.,È il principale rappresentante dei repubblicani.
GLI UOMINI ROSSI ROMANZO,18,Chi è Marcôn rispetto al Cavalier Mostardo?,È il suo umile seguace anarchico.,È un seguace anarchico del Cavalier Mostardo.
GLI UOMINI ROSSI ROMANZO,18,Cosa si aspetta di ottenere il Cavalier Mostardo dalla sua impresa?,Si aspetta un trionfo personale e politico.,Prevede una vittoria che gli porterà gloria.
,,,,
GLI UOMINI ROSSI ROMANZO,19,Quale profezia fece Gièvul a Marcôn?,Che avrebbe avuto fortuna,Che era nato sotto la stella diana
GLI UOMINI ROSSI ROMANZO,19,Qual è la destinazione di Marcôn e del Cavalier Mostarde?,La rocca dei marchesi Barbigi,Il castello dei Barbigi
GLI UOMINI ROSSI ROMANZO,19,Chi sono i proprietari della rocca raggiunta da Marcôn e dal Cavalier Mostarde?,I marchesi Barbigi,La famiglia dei Barbigi
,,,,
GLI UOMINI ROSSI ROMANZO,20,Qual è la professione di Don Papera?,È un sacerdote,La sua professione è quella di sacerdote
GLI UOMINI ROSSI ROMANZO,20,Dove si dirigono Don Papera e Susanna dopo aver lasciato la loro casa?,Si recano a Valleverde,La loro destinazione è Valleverde
GLI UOMINI ROSSI ROMANZO,20,Quale evento cruciale provoca la decisione di Don Papera di partire?,Il ritorno del Cavalier Mostardo con i fuggitivi,L'arrivo del Cavalier Mostardo insieme ai fuggitivi
,,,,
GLI UOMINI ROSSI ROMANZO,21,Qual è il nome completo di Didino?,Didino Liturgico,Il suo nome per esteso è Didino Liturgico
GLI UOMINI ROSSI ROMANZO,21,In quale città si svolgono principalmente gli eventi?,A Roma,Nella città di Roma
GLI UOMINI ROSSI ROMANZO,21,Qual era la principale richiesta dei repubblicani?,Volevano l'instaurazione della Repubblica,La loro pretesa era la creazione di una Repubblica
,,,,
GLI UOMINI ROSSI ROMANZO,22,Chi è il candidato sostenuto dall'Aristogitone?,Livio Merate,Il candidato Livio Merate
GLI UOMINI ROSSI ROMANZO,22,Quale candidato è descritto come 'monarco-clericaleggiante'?,Giacomo Albenga,Il candidato Giacomo Albenga
GLI UOMINI ROSSI ROMANZO,22,Quale fazione politica attaccò il giornale La Verità?,I capi repubblicani,La fazione repubblicana
,,,,
GLI UOMINI ROSSI ROMANZO,23,Qual è la professione di Antonio Viminèdi?,È un professore,Insegna all'università
GLI UOMINI ROSSI ROMANZO,23,In quale città si svolge la discussione tra Pietro Ramelli e Antonio Viminèdi?,A Milano,Nella città di Milano
GLI UOMINI ROSSI ROMANZO,23,Qual è l'orientamento politico di Pietro Ramelli?,È di stampo conservatore,Sostiene posizioni conservatrici
,,,,
GLI UOMINI ROSSI ROMANZO,24,Quale ruolo politico assume Pietro Ramelli nel corso del libro?,Diventa un oppositore del governo,Si schiera contro le nuove dottrine al potere
GLI UOMINI ROSSI ROMANZO,24,Quali azioni concrete intraprende Sandro Ancona per il bene dell'Italia?,Fonda un movimento per la rinascita nazionale,Organizza un gruppo di intellettuali per il cambiamento
GLI UOMINI ROSSI ROMANZO,24,A quale conflitto armato si riferiscono i personaggi quando parlano di aver 'combattuto'?,Alla Grande Guerra,Al primo conflitto mondiale
,,,,
GLI UOMINI ROSSI ROMANZO,25,Quale movimento politico rappresenta Livio Merate?,I repubblicani,Il movimento repubblicano
GLI UOMINI ROSSI ROMANZO,25,Quale fazione politica sostengono Teseo Alvisi e Pietro Ramelli?,I monarchici,La fazione monarchica
GLI UOMINI ROSSI ROMANZO,25,In quale regione italiana si svolge la vicenda che coinvolge il proletariato menzionato?,In Romagna,Nella regione della Romagna
,,,,
GLI UOMINI ROSSI ROMANZO,26,Qual era l'affiliazione politica di Giacomo Albenga?,Era un monarchico.,Apparteneva alla fazione monarchica.
GLI UOMINI ROSSI ROMANZO,26,Quale ruolo politico ricopriva il Cavalier Mostardo?,Era un leader repubblicano.,Guidava la fazione repubblicana.
GLI UOMINI ROSSI ROMANZO,26,Quale fazione politica prevale nelle elezioni descritte?,I repubblicani.,La fazione repubblicana.
,,,,
GLI UOMINI ROSSI ROMANZO,27,Qual è il ruolo di Bruto Arullari nella vicenda?,È il traditore che scatena la vendetta del Cavaliere Mostardo.,È il personaggio la cui assenza e il cui tradimento danno il via agli eventi principali.
GLI UOMINI ROSSI ROMANZO,27,Contro chi si scaglia la vendetta del Cavaliere Mostardo?,Contro Bruto Arullari e i suoi complici.,Contro coloro che hanno tradito o nascosto Bruto Arullari.
GLI UOMINI ROSSI ROMANZO,27,Qual è il legame di Vincenzo Camaldoli con gli altri personaggi?,È un testimone chiave degli eventi legati a Bruto Arullari.,È la persona che detiene informazioni cruciali sul tradimento.
,,,,
GLI UOMINI ROSSI ROMANZO,28,Qual è l'impresa fondamentale che il Cavaliere ha compiuto per la Repubblica?,La fondazione della Repubblica,L'atto che ha garantito l'indipendenza della Repubblica
GLI UOMINI ROSSI ROMANZO,28,Come si chiama la Repubblica di cui il Cavaliere è il più grande eroe?,La Repubblica di Valdor,Valdor
GLI UOMINI ROSSI ROMANZO,28,Qual è il nome completo del Sindaco che elogia il Cavaliere?,Marco Bianchi,Il Sindaco Marco Bianchi
,,,,
GLI UOMINI ROSSI ROMANZO,29,Quale destino attende Gargiuvîn?,Viene arrestato,Finisce in prigione
GLI UOMINI ROSSI ROMANZO,29,Qual è il primo obiettivo degli anarchici di Gargiuvîn?,Un capo di stato,Un sovrano europeo
GLI UOMINI ROSSI ROMANZO,29,Qual è l'esito finale della campagna degli anarchici di Gargiuvîn?,La loro campagna fallisce,Non ottengono i risultati sperati
,,,,
GLI UOMINI ROSSI ROMANZO,30,Quale importante risultato politico celebra il circolo Danton nel discorso di Ardito Popolini?,La sconfitta dei clericali e dei monarchici,Il compimento della mutazione politica sognata
GLI UOMINI ROSSI ROMANZO,30,Per quale motivo la presenza di Ottantanove Riborsi è considerata importante dagli affigliati del circolo Danton?,È ritenuto apportatore di grandi novità,Si pensa che porti importanti informazioni
GLI UOMINI ROSSI ROMANZO,30,Qual è l'orientamento politico del partito di cui Europa Battifiore è rappresentante?,È un partito democratico,È un partito repubblicano
,,,,
