Book,ParagraphIndex,Question,AnswerA,AnswerB
CAPITAN RICCARDO,15,Qual è la condizione finale di Andrea Sperelli?,La solitudine,L'isolamento
,,,,
CAPITAN RICCARDO,16,Capitan Riccardo riesce a sfuggire alla prigionia?,"Sì, viene liberato","Sì, ottiene la libertà"
CAPITAN RICCARDO,16,Qual è la relazione tra Carmine e capitan Riccardo?,Sono amici di lunga data,Sono legati da profonda amicizia
CAPITAN RICCARDO,16,Qual è l'accusa mossa contro capitan Riccardo?,È accusato di tradimento,Gli viene imputato il reato di tradimento
,,,,
CAPITAN RICCARDO,17,Come si chiama il protagonista che scopre di avere un figlio?,Il protagonista si chiama [Nome del protagonista].,[Nome del protagonista].
CAPITAN RICCARDO,17,Chi è la madre del figlio del protagonista?,La madre del figlio è [Nome della madre].,[Nome della madre].
CAPITAN RICCARDO,17,Qual è il nome del prigioniero menzionato alla fine dell'estratto?,Il prigioniero si chiama [Nome del prigioniero].,[Nome del prigioniero].
,,,,
CAPITAN RICCARDO,18,"Come si chiama il duca, padre di Riccardo?",Il Duca Fabrizio di Sant'Agata,"Fabrizio, Duca di Sant'Agata"
CAPITAN RICCARDO,18,Qual è il vero nome di Riccardo?,Fabrizio Sant'Agata,"Fabrizio, figlio del Duca"
CAPITAN RICCARDO,18,Qual è il destino finale di Riccardo?,Viene salvato dall'esecuzione,Scampa alla condanna a morte
,,,,
CAPITAN RICCARDO,19,A quale giuramento Riccardo si rifiuta di rinunciare?,Al suo giuramento di fedeltà alla causa rivoluzionaria.,All'impegno preso con i suoi compagni ribelli.
CAPITAN RICCARDO,19,Qual è il destino finale di Riccardo?,Viene condannato a morte per la sua ribellione.,Subisce la pena capitale per aver mantenuto i suoi ideali.
CAPITAN RICCARDO,19,Come si chiama il ducato governato dal padre di Riccardo?,Si chiama Fagnano.,Il ducato è noto come Fagnano.
,,,,
CAPITAN RICCARDO,20,Riccardo ottiene i titoli e i beni che gli spettano?,"Sì, gli vengono riconosciuti.","Sì, riesce a far valere i suoi diritti."
CAPITAN RICCARDO,20,Come si chiama il personaggio che ha custodito l'atto matrimoniale per capitan Riccardo?,Si chiama Giacomo.,Il suo nome è Giacomo.
CAPITAN RICCARDO,20,Chi è il personaggio che ha usurpato i beni e i titoli di capitan Riccardo?,È il Conte Valerio.,L'usurpatore è il Conte Valerio.
,,,,
CAPITAN RICCARDO,21,Quale titolo nobiliare cerca di rivendicare Riccardo?,Il titolo di Duca di Fagnano,Il ducato di Fagnano
CAPITAN RICCARDO,21,Come si chiama la donna che ama Riccardo?,Isabella,La giovane Isabella
CAPITAN RICCARDO,21,Chi sono gli sposi menzionati nell'atto matrimoniale trovato dalla protagonista?,I genitori di Riccardo,Il padre e la madre di Riccardo
,,,,
CAPITAN RICCARDO,22,Come si chiama il sergentino che ha introdotto la donna nella prigione?,Si chiama Marco,Il suo nome è Marco
CAPITAN RICCARDO,22,Chi è il famoso capobanda rinchiuso nella prigione?,È il generale Rossi,Il prigioniero è il generale Rossi
CAPITAN RICCARDO,22,Dove si trova la prigione in cui è detenuto il capobanda?,Nella fortezza di Montelupo,"A Montelupo, nella fortezza"
,,,,
CAPITAN RICCARDO,23,Qual è il nome completo del Commissario civile?,Il suo nome è Pietro Neri,Pietro Neri
CAPITAN RICCARDO,23,Chi erano i tre prigionieri evasi?,Erano tre patrioti,I tre patrioti
CAPITAN RICCARDO,23,Qual è il nome della fortezza da cui sono fuggiti i prigionieri?,La fortezza di San Michele,San Michele
,,,,
CAPITAN RICCARDO,24,Qual è il nome del brigante evaso dalla prigione?,Il suo nome è Marco,Si chiama Marco
CAPITAN RICCARDO,24,Qual è il legame tra il Commissario e Carmine?,Carmine è un informatore del Commissario,È un confidente del Commissario
CAPITAN RICCARDO,24,Qual è il destino finale del brigante ricercato dal maggiore?,Il brigante viene ucciso,Trova la morte
,,,,
CAPITAN RICCARDO,25,Come si chiamava il duca menzionato nell'estratto?,Il Duca di Sant'Angelo,Sant'Angelo
CAPITAN RICCARDO,25,Dove era prigioniero Capitan Riccardo prima della sua evasione?,Nella fortezza di Castelnuovo,A Castelnuovo
CAPITAN RICCARDO,25,Qual era il nome del castello dove risiedeva il comandante francese?,Il Castello di Roccanera,A Roccanera
,,,,
CAPITAN RICCARDO,26,Che titolo militare detiene Riccardo?,Capitano,Il grado di capitano
CAPITAN RICCARDO,26,A chi Riccardo ha promesso di offrire i suoi servigi in Sicilia?,Alla Regina,Alla sovrana
CAPITAN RICCARDO,26,Da quale tipo di famiglia proviene Vittoria?,Da gente cospicua,Da una famiglia di alto lignaggio
,,,,
CAPITAN RICCARDO,27,Qual è il vero titolo nobiliare di Riccardo?,Duca,Il Duca
CAPITAN RICCARDO,27,Per quale motivo Riccardo è ricercato dai Francesi?,Per la sua attività contro gli occupanti,Per la sua opposizione ai Francesi
CAPITAN RICCARDO,27,Come si chiama il compagno che accompagna Riccardo?,Marco,Il suo nome è Marco
,,,,
CAPITAN RICCARDO,28,Perché Riccardo decide di andare in Sicilia?,Per assistere il padre morente,Per compiere un pietoso ufficio per il padre
CAPITAN RICCARDO,28,Quale informazione cruciale contiene il documento sottratto da Vittoria a Pietro?,La legittimità della nascita di Riccardo,La prova della nascita legittima di Riccardo
CAPITAN RICCARDO,28,Come viene descritta la vita passata di Vittoria?,"Una vita senza leggi, di violenza e rapine","Una vita di illegalità, violenza e rapine"
,,,,
CAPITAN RICCARDO,29,Qual è il nome completo del Duca?,Il suo nome è Don Fabrizio Salina,Si chiama Don Fabrizio Salina
CAPITAN RICCARDO,29,Qual è il ruolo di Carmine rispetto al Duca?,È il suo segretario personale,Svolge la funzione di segretario del Duca
CAPITAN RICCARDO,29,Qual è la notizia che Carmine porta al Duca?,Riguarda la nascita di un erede,Annuncia la venuta di un nuovo erede
,,,,
CAPITAN RICCARDO,30,Quali diritti di Riccardo erano stati usurpati dallo zio?,I suoi diritti ereditari,I diritti di successione di Riccardo
CAPITAN RICCARDO,30,Qual era il ruolo di Carmine nella vita di Riccardo?,Era il suo angelo tutelare,Era il suo protettore e consigliere
CAPITAN RICCARDO,30,Quale infortunio era stato causato da Geltrude?,L'evento che mise in pericolo Riccardo,L'accaduto che generò minacce per Riccardo
,,,,
