Book,ParagraphIndex,Question,AnswerA,AnswerB
IL NUMERO 13 RACCONTO,7,Quale tragico evento colpisce Ada riguardo al suo sposo Guido Speier?,Guido Speier si suicida,"Il marito di Ada, Guido Speier, muore suicida"
,,,,
IL NUMERO 13 RACCONTO,8,La narratrice si sposa alla fine del libro?,"No, rimane zitella","No, mantiene la sua decisione di non sposarsi"
IL NUMERO 13 RACCONTO,8,Tizia si sposa nel corso del libro?,"Sì, trova marito","Sì, contrae matrimonio"
IL NUMERO 13 RACCONTO,8,Signor Ramelli si sposa nel libro?,"Sì, si unisce in matrimonio","Sì, contrae le nozze"
,,,,
IL NUMERO 13 RACCONTO,9,Qual è la professione del Cavaliere Codicini?,È un avvocato,Svolge la professione di legale
IL NUMERO 13 RACCONTO,9,Che tipo di relazione lega il Cavaliere Codicini al padre della narratrice?,Sono soci in affari,Collaborano professionalmente
IL NUMERO 13 RACCONTO,9,Qual è il nome della signorina narratrice?,Si chiama Isabella,Il suo nome è Isabella
,,,,
IL NUMERO 13 RACCONTO,10,Tizia sposa il Cavaliere Codicini?,"Sì, lo sposa",Diventa la moglie del Cavaliere Codicini
IL NUMERO 13 RACCONTO,10,Qual è il legame tra il signor Diego Corona e Tizia?,È il padre di Tizia,È il genitore di Tizia
IL NUMERO 13 RACCONTO,10,In quale città si svolge la vicenda che coinvolge Tizia e il Cavaliere Codicini?,A Firenze,Nella città di Firenze
,,,,
IL NUMERO 13 RACCONTO,11,Come si chiama il personaggio che ha una ragione imperiosa per la sua condotta?,Elena,Il suo nome è Elena
IL NUMERO 13 RACCONTO,11,"Come si chiama il personaggio a cui, secondo il narratore, non ci si dovrebbe più fidare?",Sofia,Il suo nome è Sofia
IL NUMERO 13 RACCONTO,11,Qual è la condanna irrimediabile del personaggio che parla con il narratore?,L'esilio perpetuo,Deve affrontare l'esilio perpetuo
,,,,
IL NUMERO 13 RACCONTO,12,Come si chiama il narratore del libro?,Zeno Cosini,Zeno
IL NUMERO 13 RACCONTO,12,Che tipo di oggetto è il 'n. 13' menzionato nell'estratto?,Un numero della lotteria,Un biglietto della lotteria
IL NUMERO 13 RACCONTO,12,Chi è il 'cugino chimico' del narratore?,Giovanni Malfenti,Il dottor Malfenti
,,,,
IL NUMERO 13 RACCONTO,13,Come si chiama la narratrice?,Ada,Ada Negri
IL NUMERO 13 RACCONTO,13,Come si chiama il padre della narratrice?,Giovanni,Giovanni Rossi
IL NUMERO 13 RACCONTO,13,Qual era la vera ragione per cui la narratrice andò a trovare Tizia da sola?,Chiedere aiuto a Tizia per un piano segreto,Discutere con Tizia un progetto confidenziale
,,,,
IL NUMERO 13 RACCONTO,14,Chi ha incaricato Diego Corona di presentare candidati alla protagonista?,Il padre della ragazza,Il babbo della protagonista
IL NUMERO 13 RACCONTO,14,Per quale scopo Diego Corona presenta i candidati alla protagonista?,Per farla sposare,Per il suo matrimonio
IL NUMERO 13 RACCONTO,14,Egidio Merula sposa la protagonista?,No,Non la sposa
,,,,
IL NUMERO 13 RACCONTO,15,La narratrice e Diego Corona si sposano?,"Sì, convolano a nozze.","Sì, si uniscono in matrimonio."
IL NUMERO 13 RACCONTO,15,Tizia sposa il padre di Diego Corona?,"Sì, Tizia sposa il padre di Diego Corona.","Sì, Tizia si unisce in matrimonio con il padre di Diego Corona."
IL NUMERO 13 RACCONTO,15,La narratrice rivela a Tizia la proposta di matrimonio di Diego Corona?,"Sì, le confida la proposta ricevuta.","Sì, le rivela la proposta di Diego Corona."
,,,,
IL NUMERO 13 RACCONTO,16,Quale sentimento finale prova Tizia nei confronti dell'uomo che amava?,Indifferenza,Una pace interiore
IL NUMERO 13 RACCONTO,16,Tizia accetta il suggerimento di sposare l'uomo che amava per dimostrare indifferenza?,"Sì, lo sposa","Sì, si unisce a lui in matrimonio"
IL NUMERO 13 RACCONTO,16,Come descrive il narratore il cambiamento emotivo di Tizia?,Da forte sentimento a indifferenza,Da passione a pace
,,,,
IL NUMERO 13 RACCONTO,17,Come si chiama l'uomo che Tizia si rifiuta di sposare di nuovo?,Alberto,Il signor Alberto
IL NUMERO 13 RACCONTO,17,Qual era la 'croce d'una volta' che Tizia non voleva ripigliare?,Il suo precedente fidanzamento,La relazione con l'uomo che l'aveva abbandonata
IL NUMERO 13 RACCONTO,17,Qual è il legame di parentela tra Diego Corona e Tizia?,È il padre di Tizia,Diego Corona è il genitore di Tizia
,,,,
IL NUMERO 13 RACCONTO,18,Qual è il nome del narratore del libro?,Zeno Cosini,Il protagonista Zeno Cosini
IL NUMERO 13 RACCONTO,18,Tizia sposa Ramelli?,"Sì, Tizia sposa Ramelli",Ada Malfenti si unisce in matrimonio con Guido Speier
IL NUMERO 13 RACCONTO,18,Qual è il rapporto tra il narratore e Ramelli?,Sono rivali in amore,Il narratore e Ramelli sono in competizione per Ada
,,,,
IL NUMERO 13 RACCONTO,19,"Qual è il nome della narratrice, la migliore amica di Tizia?",La narratrice si chiama Anna,Il suo nome è Anna
IL NUMERO 13 RACCONTO,19,Qual è la vera causa del 'rimescolìo di cose cattive' che Tizia prova?,Un profondo dispiacere interiore,Una sofferenza emotiva nascosta
IL NUMERO 13 RACCONTO,19,"Qual è la professione di Diego Corona, il padre di Tizia?",È un impiegato d'ufficio,Svolge un lavoro impiegatizio
,,,,
IL NUMERO 13 RACCONTO,20,Qual è la vera causa della malattia di Tizia?,Un turbamento nervoso,Una causa psicologica
IL NUMERO 13 RACCONTO,20,Qual è il legame tra Tizia e il cavalier Codicini?,Sono sposati,È sua moglie
IL NUMERO 13 RACCONTO,20,Il cavalier Codicini scopre la vera causa della malattia di Tizia?,"Sì, la scopre","Sì, viene a saperla"
,,,,
IL NUMERO 13 RACCONTO,21,Chi sposa Tizia?,Tizia sposa il signor Bianchi,Il marito di Tizia è il signor Bianchi
IL NUMERO 13 RACCONTO,21,Qual è il nome del narratore?,Il narratore si chiama Pietro,Il nome del narratore è Pietro
IL NUMERO 13 RACCONTO,21,Qual è il motivo della visita del Cavaliere Codicini e del Commendatore Ramelli Codicini al narratore?,Vengono per chiedere la mano di Tizia,La loro visita ha lo scopo di proporre un matrimonio per Tizia
,,,,
IL NUMERO 13 RACCONTO,22,Qual è l'esito del tentativo del commendatore Ramelli di far sposare il figlio Annibale Codicini a Tizia?,Il tentativo fallisce,Il piano non riesce
IL NUMERO 13 RACCONTO,22,Qual è il ruolo della narratrice nel piano del commendatore Ramelli?,Accetta di aiutare,Collabora al piano
IL NUMERO 13 RACCONTO,22,Tizia e Annibale Codicini si sposano?,"No, non si sposano",Il matrimonio non ha luogo
,,,,
IL NUMERO 13 RACCONTO,23,Annibale riuscì a trovare un impiego dopo aver rinunciato al suo patrimonio?,"Sì, Annibale trovò un nuovo impiego.","Dopo il sacrificio, Annibale ottenne un lavoro."
IL NUMERO 13 RACCONTO,23,Qual era la professione del commendatore?,Era un direttore di banca.,Il commendatore lavorava come dirigente bancario.
IL NUMERO 13 RACCONTO,23,Come si chiamava la fanciulla che Annibale avrebbe dovuto sposare?,Si chiamava Laura.,Il nome della ragazza era Laura.
,,,,
IL NUMERO 13 RACCONTO,24,Qual è il nome della narratrice?,Si chiama Ada,Il suo nome è Ada
IL NUMERO 13 RACCONTO,24,Qual è il destino finale di Annibale?,Annibale parte per la guerra,Il personaggio di Annibale si arruola nell'esercito
IL NUMERO 13 RACCONTO,24,Che rapporto lega la narratrice a Tizia?,Sono sorelle,Tizia è la sorella della narratrice
,,,,
IL NUMERO 13 RACCONTO,25,Cosa aveva fatto Annibale a Tizia prima del loro matrimonio?,L'aveva abbandonata con il corredo di nozze,L'aveva piantata prima delle nozze con il corredo
IL NUMERO 13 RACCONTO,25,Quale relazione familiare avrebbe potuto avere Tizia con la narratrice?,Sarebbe potuta diventare sua matrigna,Avrebbe potuto essere la matrigna della narratrice
IL NUMERO 13 RACCONTO,25,Cosa rappresentano le Marcelline a cui Tizia rinuncia?,Rappresentano un'opportunità di guadagno,Sono un'occasione di profitto economico
,,,,
IL NUMERO 13 RACCONTO,26,Come si chiama la narratrice di questo estratto?,Oliva,La cugina di Augusto
IL NUMERO 13 RACCONTO,26,Qual era l'intenzione di Oliva prima di sposare Augusto?,Farsi suora,Entrare in convento
IL NUMERO 13 RACCONTO,26,Dove si diressero Oliva e Augusto dopo il doppio pranzo nuziale?,Verso Bergamo e Venezia,A Bergamo e Venezia
,,,,
