Book,ParagraphIndex,Question,AnswerA,AnswerB
IL PASSAGGIO ROMANZO,19,Qual è la virtù perenne che Sibilla ricerca?,Volere il miracolo,Il desiderio del miracolo
IL PASSAGGIO ROMANZO,19,Quale gesto di bontà del giovine compensa Sibilla per il tempo trascorso insieme?,Le riscalda i piedi agghiacciati col fiato,Le scalda i piedi freddi con il suo respiro
,,,,
IL PASSAGGIO ROMANZO,20,"Qual è il nome della ""Donna di fede"" protagonista del libro?",Alda,La poetessa Alda
IL PASSAGGIO ROMANZO,20,"In quale città di nebbia nera la ""Donna di fede"" visse un periodo di profonda trasformazione?",A Milano,Nella città di Milano
IL PASSAGGIO ROMANZO,20,"Come si chiamava l'artista che creava sculture e tradì la ""Donna di fede""?",Ermanno,Lo scultore Ermanno
,,,,
IL PASSAGGIO ROMANZO,21,Chi è Rina nel romanzo?,La protagonista da bambina,Il nome d'infanzia della narratrice
IL PASSAGGIO ROMANZO,21,Qual è il legame tra la protagonista e l'uomo a cui si rivolge?,È suo marito,È il marito della protagonista
IL PASSAGGIO ROMANZO,21,Quale importante decisione prende la protagonista riguardo alla sua famiglia?,Lascia il marito e il figlio,Abbandona il marito e il bambino
,,,,
IL PASSAGGIO ROMANZO,22,Qual è la missione che la protagonista si prefigge di compiere?,Sanare le fatiche e il tedio del mondo.,Suscitarvi generosità e pensiero.
IL PASSAGGIO ROMANZO,22,Qual è la natura del legame tra la protagonista e l'iniziato?,Un legame di profonda condivisione spirituale.,Un rapporto basato sulla sapienza e la pienezza della vita.
IL PASSAGGIO ROMANZO,22,Qual è la principale accusa mossa alla protagonista dai tristi uomini compiuti?,Di non essere nata maschio.,Di non aver soddisfatto le loro aspettative di genere.
,,,,
IL PASSAGGIO ROMANZO,23,Come si chiama la narratrice?,Si chiama Elena.,Il suo nome è Elena.
IL PASSAGGIO ROMANZO,23,Chi è il mentecatto che ha ferito la narratrice?,È il suo ex marito.,Si tratta del suo precedente sposo.
IL PASSAGGIO ROMANZO,23,Cosa rappresenta Adamo per la narratrice?,Rappresenta l'ideale maschile.,È l'incarnazione dell'uomo perfetto.
,,,,
IL PASSAGGIO ROMANZO,24,"Come si chiama l'autrice del romanzo ""Una Donna""?",Sibilla Aleramo,L'autrice Sibilla Aleramo
IL PASSAGGIO ROMANZO,24,"Qual è il nome della protagonista di ""Una Donna""?",Sibilla,La narratrice Sibilla
IL PASSAGGIO ROMANZO,24,Quale altro romanzo dell'autrice viene menzionato nell'estratto?,Il Passaggio,Il romanzo Il Passaggio
,,,,
IL PASSAGGIO ROMANZO,25,Qual è il vero nome di Sibilla Aleramo?,Rina Faccio,Marta Felicina Faccio
IL PASSAGGIO ROMANZO,25,"Quale scelta cruciale compie la protagonista di ""Una donna"" riguardo a suo figlio?",Decide di abbandonare il figlio,Lascia il figlio per la sua libertà
IL PASSAGGIO ROMANZO,25,"Qual è il genere letterario de ""Il Passaggio"" di Sibilla Aleramo?",È un'opera di prosa lirica,È una raccolta di prose e poesie
,,,,
IL PASSAGGIO ROMANZO,26,Chi è l'autrice del libro 'Una donna'?,Sibilla Aleramo,M.me Sibilla Aleramo
IL PASSAGGIO ROMANZO,26,Qual è il genere letterario di 'Una donna'?,Un'autobiografia,Un romanzo autobiografico
IL PASSAGGIO ROMANZO,26,Quale tema sociale è centrale in 'Una donna'?,Il divorzio,La questione del divorzio
,,,,
IL PASSAGGIO ROMANZO,27,Quale decisione prende la protagonista di 'Una donna' riguardo al suo matrimonio?,Si apparta nell'isolamento,Si separa dal marito
IL PASSAGGIO ROMANZO,27,Quale importante consapevolezza raggiunge la protagonista di 'Una donna'?,Una tardiva coscienza di sé,La consapevolezza dei propri scopi
IL PASSAGGIO ROMANZO,27,"In quale città Sibilla Aleramo lavorava in una redazione, come menzionato nel libro?",A Roma,Nella città di Roma
,,,,
