Book,ParagraphIndex,Question,AnswerA,AnswerB
...SORELLA_DI_MESSALINA_ROMANZO,15,Qual è la destinazione finale desiderata da Alberto?,San Vincenzo,La sua casa a San Vincenzo
...SORELLA_DI_MESSALINA_ROMANZO,15,In quale città si trova Alberto all'inizio dell'estratto?,A Genova,Nella città di Genova
...SORELLA_DI_MESSALINA_ROMANZO,15,Come si sentiva Alberto prima di decidere di andare a San Vincenzo?,Era in tumulto,Si sentiva agitato e incerto
,,,,
...SORELLA_DI_MESSALINA_ROMANZO,16,Come si chiama la donna che Alberto vuole fuggire?,Elena,La donna si chiama Elena
...SORELLA_DI_MESSALINA_ROMANZO,16,Alberto riesce a sfuggire all'influenza della donna?,"Sì, Alberto riesce a sfuggirle","Sì, Alberto si libera dalla sua influenza"
...SORELLA_DI_MESSALINA_ROMANZO,16,"Qual è il destino di Adriano, il cui racconto ha salvato Alberto?",Adriano è morto,Adriano è uno degli amanti deceduti della donna
,,,,
...SORELLA_DI_MESSALINA_ROMANZO,17,Come si chiama la donna che Alberto attende?,Si chiama Laura,Il suo nome è Laura
...SORELLA_DI_MESSALINA_ROMANZO,17,Qual è l'impedimento principale alla relazione tra Alberto e la donna?,Alberto è un uomo sposato,La loro relazione è adulterina
...SORELLA_DI_MESSALINA_ROMANZO,17,Qual è la funzione principale dello studio di Alberto nel contesto della sua 'gioia vietata'?,È il luogo dei suoi incontri clandestini,Serve a nascondere la sua doppia vita
,,,,
...SORELLA_DI_MESSALINA_ROMANZO,18,Qual è la professione di Alberto?,È un pittore,Svolge l'attività di artista
...SORELLA_DI_MESSALINA_ROMANZO,18,Qual è il legame tra Alberto e Raimonda?,Sono marito e moglie,Sono una coppia sposata
...SORELLA_DI_MESSALINA_ROMANZO,18,Cosa si scopre riguardo al mistero della camera vicina?,Riguarda un segreto familiare,È connesso a un passato nascosto
,,,,
...SORELLA_DI_MESSALINA_ROMANZO,19,Come si chiama la donna che confessa i suoi amori ad Alberto Sanna?,Anna Maria,Si chiama Anna Maria
...SORELLA_DI_MESSALINA_ROMANZO,19,Quale fu l'inaudito atto d'amore compiuto da Adriano Mezzena per Anna Maria?,Il suo suicidio,Si tolse la vita per lei
...SORELLA_DI_MESSALINA_ROMANZO,19,Qual è il rapporto tra Alberto Sanna e Anna Maria?,È il suo fidanzato,Sono fidanzati
,,,,
...SORELLA_DI_MESSALINA_ROMANZO,20,Come si chiama la donna che offre il veleno a Mattia Pascal?,Adriana Paleari,Si chiama Adriana Paleari
...SORELLA_DI_MESSALINA_ROMANZO,20,Qual è la vera identità dell'uomo a cui Adriana Paleari offre il veleno?,Mattia Pascal,Il suo vero nome è Mattia Pascal
...SORELLA_DI_MESSALINA_ROMANZO,20,Perché Mattia Pascal vive sotto la falsa identità di Adriano Meis?,Per sfuggire alla sua vita precedente,Perché è creduto morto
,,,,
