Book,ParagraphIndex,Question,AnswerA,AnswerB
IL MIRAGGIO ROMANZO,6,Qual è il titolo della commedia scritta da Farnese?,Il titolo è 'Il Gioco delle Maschere',La commedia si chiama 'Il Gioco delle Maschere'
IL MIRAGGIO ROMANZO,6,Qual è l'esito finale della commedia di Farnese?,La commedia ottiene un grande successo di pubblico e critica,L'opera di Farnese riscuote un notevole apprezzamento generale
IL MIRAGGIO ROMANZO,6,Come si evolve la relazione tra Farnese e Claudina?,Farnese e Claudina si sposano alla fine della storia,La loro relazione culmina nel matrimonio
,,,,
IL MIRAGGIO ROMANZO,7,Qual è la professione di Giuliano?,È uno scrittore,Giuliano è un romanziere
IL MIRAGGIO ROMANZO,7,Come si chiama la moglie di Giuliano?,Si chiama Beatrice,Il nome della moglie di Giuliano è Beatrice
IL MIRAGGIO ROMANZO,7,Qual è il rapporto tra Giuliano e Claudina?,È la sua amante,Claudina è l'amante di Giuliano
,,,,
IL MIRAGGIO ROMANZO,8,Come viene accolta la commedia di Giuliano Farnese?,Con grande successo,Riscuote un'ottima accoglienza
IL MIRAGGIO ROMANZO,8,Qual è il rapporto tra Beatrice e Giuliano Farnese?,Sono rivali nel mondo del teatro,Sono in competizione artistica
IL MIRAGGIO ROMANZO,8,Qual è il giudizio di Filippo Ruffo sulla commedia di Farnese?,È positivo,Esprime un parere favorevole
,,,,
IL MIRAGGIO ROMANZO,9,Chi sceglie Farnese tra Beatrice e Claudina?,Claudina,La donna Claudina
IL MIRAGGIO ROMANZO,9,Chi attendeva Farnese in carrozza chiusa?,Beatrice,La donna Beatrice
IL MIRAGGIO ROMANZO,9,Qual è il legame tra Farnese e il Marchese Filangieri?,Sono amici,Sono legati da amicizia
,,,,
IL MIRAGGIO ROMANZO,10,Come si chiama l'uomo che si sveglia con Claudina?,Farnese,Il signor Farnese
IL MIRAGGIO ROMANZO,10,Chi è Beatrice per Farnese?,La donna a cui appartiene,La sua compagna
IL MIRAGGIO ROMANZO,10,Qual è la condizione di Farnese che Claudina ammira?,Il suo successo,Il suo trionfo
,,,,
IL MIRAGGIO ROMANZO,11,Qual è la ragione della 'menzogna' che Giuliano e Claudina devono vivere?,La loro relazione è un amore proibito.,Devono nascondere il loro legame sentimentale.
IL MIRAGGIO ROMANZO,11,Qual è il 'sogno adorato' di Claudina?,Vivere liberamente il suo amore con Giuliano.,Realizzare la loro unione senza ostacoli.
IL MIRAGGIO ROMANZO,11,Qual è il destino finale di Giuliano e Claudina?,La loro relazione termina con una separazione.,Non riescono a coronare il loro amore.
,,,,
IL MIRAGGIO ROMANZO,12,Qual era il rapporto tra Lorenzo Gray e Claudina prima degli eventi narrati nell'estratto?,Erano fidanzati,Gray era il suo promesso sposo
IL MIRAGGIO ROMANZO,12,Chi è Farnese?,È un nobile influente,Un potente aristocratico
IL MIRAGGIO ROMANZO,12,Qual è il destino di Giuliano?,Muore in un duello,Perde la vita in uno scontro
,,,,
IL MIRAGGIO ROMANZO,13,"Chi è l'autore de La Chimera, l'opera di cui Giuliano discute con Savarese?",Gabriele D'Annunzio,Il poeta Gabriele D'Annunzio
IL MIRAGGIO ROMANZO,13,Qual è la destinazione della partenza prossima di cui Beatrice sente parlare?,A Parigi,"Nella capitale francese, Parigi"
IL MIRAGGIO ROMANZO,13,Chi è il personaggio la cui sofferenza iniziale preannuncia un dramma irreparabile?,Giuliano,Il protagonista Giuliano
,,,,
IL MIRAGGIO ROMANZO,14,Come si chiama l'uomo che ha tradito Beatrice?,[Nome dell'uomo],Il suo nome è [Nome dell'uomo]
IL MIRAGGIO ROMANZO,14,Qual era il legame tra Beatrice e l'uomo infedele?,Erano marito e moglie,Beatrice era sua moglie
IL MIRAGGIO ROMANZO,14,Chi è Claudina Rosiers?,È l'amante dell'uomo di Beatrice,La donna con cui l'uomo tradisce Beatrice
,,,,
IL MIRAGGIO ROMANZO,15,Quale grave ferita Giuliano ha inflitto a Beatrice?,Un tradimento coniugale,Un'infedeltà amorosa
IL MIRAGGIO ROMANZO,15,Qual è il rapporto tra Loredano e Beatrice?,È il fratello di Beatrice,È un congiunto di Beatrice
IL MIRAGGIO ROMANZO,15,Dove si reca Giuliano dopo aver lasciato la sua casa?,In un lungo viaggio,Lontano dalla città
,,,,
IL MIRAGGIO ROMANZO,16,Qual è la prima destinazione di Giuliano e Claudina dopo aver lasciato Orvieto?,San Remo,La città di San Remo
IL MIRAGGIO ROMANZO,16,Come si chiama lo yacht che Giuliano e Claudina usano a San Remo?,Little Rose,Il Little Rose
IL MIRAGGIO ROMANZO,16,"Chi era Beatrice per Giuliano, prima di Claudina?",Sua moglie,La sua precedente compagna
,,,,
IL MIRAGGIO ROMANZO,17,Qual è la sorte di Beatrice?,È deceduta.,Non è più in vita.
IL MIRAGGIO ROMANZO,17,"Cosa ha distrutto Giuliano, causando il suo rimorso?",Ha distrutto la sua vita familiare con Beatrice.,Ha rovinato il suo matrimonio e la felicità dei suoi figli.
IL MIRAGGIO ROMANZO,17,"Per quanto tempo Giuliano è stato assente dai suoi figli, Luca e Anna Maria?",Per quindici giorni.,Per due settimane.
,,,,
IL MIRAGGIO ROMANZO,18,Giuliano è un uomo sposato?,"Sì, ha una moglie",Giuliano è sposato
IL MIRAGGIO ROMANZO,18,Dove si trovano Giuliano e Claudina?,Su una nave,A bordo di un'imbarcazione
IL MIRAGGIO ROMANZO,18,Come percepisce Giuliano Claudina?,Come una nemica soddisfatta,Come una donna manipolatrice e vittoriosa
,,,,
IL MIRAGGIO ROMANZO,19,Quale sarà l'esito finale della relazione tra Claudina e Giuliano?,Si separeranno,La loro relazione finirà
IL MIRAGGIO ROMANZO,19,Giuliano riuscirà a completare il suo romanzo?,"Sì, lo completerà","Sì, porterà a termine la sua opera"
IL MIRAGGIO ROMANZO,19,Qual è la città di residenza abituale di Claudina e Giuliano?,Venezia,La città di Venezia
,,,,
IL MIRAGGIO ROMANZO,20,Si sposano Claudina e Giuliano alla fine del libro?,"Sì, si uniscono in matrimonio",Convolano a nozze
IL MIRAGGIO ROMANZO,20,Qual è la città di origine di Claudina e Giuliano?,Provengono da Roma,La loro città natale è Roma
IL MIRAGGIO ROMANZO,20,Chi è il principale antagonista della relazione tra Claudina e Giuliano?,Il padre di Claudina,Il genitore di Claudina
,,,,
IL MIRAGGIO ROMANZO,21,Che mestiere svolge Giuliano?,È uno scrittore,Fa lo scrittore
IL MIRAGGIO ROMANZO,21,Qual è il legame tra Farnese e Beatrice?,Beatrice è la donna che Farnese ama,Beatrice è la sua precedente compagna
IL MIRAGGIO ROMANZO,21,In quale città si trovano Claudina e Giuliano?,A Venezia,Nella città di Venezia
,,,,
IL MIRAGGIO ROMANZO,22,Giuliano ottiene il perdono di Beatrice?,"Sì, Beatrice lo perdona",Beatrice concede il suo perdono a Giuliano
IL MIRAGGIO ROMANZO,22,Qual è il destino della creatura di Giuliano e Beatrice?,La creatura è viva e si ricongiunge con i genitori,Il figlio di Giuliano e Beatrice è vivo
IL MIRAGGIO ROMANZO,22,Qual è la ragione principale del lungo viaggio di Giuliano?,Giuliano era in esilio volontario,Il suo viaggio era un auto-esilio
,,,,
IL MIRAGGIO ROMANZO,23,In quale città si svolge la vicenda principale?,A Roma,Nella città di Roma
IL MIRAGGIO ROMANZO,23,Qual è l'esito finale della malattia di Anna Maria?,Anna Maria si riprende completamente,La moglie di Giuliano guarisce dalla sua grave malattia
IL MIRAGGIO ROMANZO,23,Qual è la condizione sociale di Giuliano Farnese?,È un nobile di alto lignaggio,Appartiene a una famiglia illustre
,,,,
IL MIRAGGIO ROMANZO,24,Quale evento tragico era accaduto nel giardino della villetta?,La morte di un familiare,Un lutto in famiglia
IL MIRAGGIO ROMANZO,24,Chi è Anna Maria?,La figlia di Beatrice,La bambina malata di Beatrice
IL MIRAGGIO ROMANZO,24,Qual è il cognome di Giuliano?,Farnese,Il suo cognome è Farnese
,,,,
IL MIRAGGIO ROMANZO,25,Qual è il legame tra Beatrice e Giuliano?,Sono marito e moglie,Sono sposati
IL MIRAGGIO ROMANZO,25,Chi è Anna Maria?,La figlia di Beatrice e Giuliano,La bambina di Beatrice e Giuliano
IL MIRAGGIO ROMANZO,25,Di quale malattia soffre Anna Maria?,Soffre di scarlattina,È affetta da scarlattina
,,,,
IL MIRAGGIO ROMANZO,26,Anna Maria sopravvive alla malattia?,Anna Maria non sopravvive,La bambina muore
IL MIRAGGIO ROMANZO,26,Beatrice e Giuliano rimangono insieme dopo la tragedia?,La coppia si separa,Beatrice e Giuliano si dividono
IL MIRAGGIO ROMANZO,26,Qual è la professione di Loredano?,È un medico,Svolge la professione di dottore
,,,,
IL MIRAGGIO ROMANZO,27,Quale fu la grave colpa di Giuliano?,Aveva abbandonato la sua famiglia,Si era allontanato dai suoi cari
IL MIRAGGIO ROMANZO,27,Dove si trovava Giuliano durante la sua assenza?,Era fuggito in un'altra città,Si era rifugiato lontano da casa
IL MIRAGGIO ROMANZO,27,Qual era la professione di Giuliano?,Era un avvocato,Svolgeva la professione di legale
,,,,
IL MIRAGGIO ROMANZO,28,Come è morta Claudina Rosiers?,Si è suicidata,Per suicidio
IL MIRAGGIO ROMANZO,28,Qual è il legame di parentela tra Giuliano Farnese e Loredano?,Sono cognati,Loredano è il cognato di Giuliano
IL MIRAGGIO ROMANZO,28,Dove si trova Beatrice?,A Roma,Nella città di Roma
,,,,
IL MIRAGGIO ROMANZO,29,Qual è la causa della morte di Claudina?,È morta a causa di una malattia,La sua morte è dovuta a una grave infermità
IL MIRAGGIO ROMANZO,29,Per quale motivo Lorenzo Gray prova rimorso verso Farnese?,Per aver causato il dramma di Farnese,A causa del male che gli ha arrecato
IL MIRAGGIO ROMANZO,29,Qual era il legame tra Giuliano e Claudina?,Erano amanti,Avevano una relazione sentimentale
,,,,
IL MIRAGGIO ROMANZO,30,Qual era la causa principale del disordine nelle città italiane menzionato nell'estratto?,Un rincaro del pane,L'aumento del prezzo del pane
IL MIRAGGIO ROMANZO,30,Chi erano Loredano e Farnese?,Due personaggi che compresero la situazione,Due figure presenti durante i disordini
IL MIRAGGIO ROMANZO,30,Chi scolpì il Perseo bronzeo colpito durante i tumulti a Firenze?,Benvenuto Cellini,Lo scultore Benvenuto Cellini
,,,,
