Book,ParagraphIndex,Question,AnswerA,AnswerB
IO CERCO MOGLIE! ROMANZO,14,Come consideravano gli antenati della contessa madre le strade di P***?,Come un proprio feudo,Come se fossero il loro feudo
,,,,
IO CERCO MOGLIE! ROMANZO,15,Qual è il nome del cane della signorina Oretta?,Leone,Si chiama Leone
IO CERCO MOGLIE! ROMANZO,15,Come viene descritto il gabinetto della nuova abitazione?,In stato primitivo,È molto primitivo
,,,,
IO CERCO MOGLIE! ROMANZO,16,Qual è il legame di parentela tra l'avvocato e la signorina Oretta?,Sono padre e figlia,L'avvocato è il padre di Oretta
IO CERCO MOGLIE! ROMANZO,16,Cosa fecero gli inquilini precedenti della villetta?,Se ne andarono senza pagare,Lasciarono la villetta senza saldare l'affitto
,,,,
IO CERCO MOGLIE! ROMANZO,17,Di che razza è il cane Leone?,Pastore tedesco,Di razza pastore tedesco
IO CERCO MOGLIE! ROMANZO,17,Chi è il padre della signorina Oretta?,L'avvocato,Suo padre è l'avvocato
,,,,
IO CERCO MOGLIE! ROMANZO,18,Cosa ignora Oretta?,La letteratura,La letteratura moderna
,,,,
IO CERCO MOGLIE! ROMANZO,19,Come si chiama il personaggio maschile che recita poesie?,Cioccolani,Il signor Cioccolani
IO CERCO MOGLIE! ROMANZO,19,Quale attività svolge Cioccolani nella scena descritta?,Recita poesie,Legge versi poetici
,,,,
,,,,
IO CERCO MOGLIE! ROMANZO,21,Cosa indica l'espressione 'Grossa Berta' nel telegramma?,Un buon affare,Un affare vantaggioso
,,,,
,,,,
IO CERCO MOGLIE! ROMANZO,23,"Chi è la persona che ""Io"" vuole sposare?",La signorina,La fanciulla
IO CERCO MOGLIE! ROMANZO,23,"Come definisce ""la signorina"" la professione di ""Io""?",Un parrucchiere,Un uomo che si occupa di capelli
IO CERCO MOGLIE! ROMANZO,23,"Come si chiama il campanile da cui ""la signorina"" preferirebbe buttarsi?",Il campanile di San Fulgenzio,Il campanile più alto della città
,,,,
,,,,
IO CERCO MOGLIE! ROMANZO,25,Chi è il fidanzato di Oretta?,Signor Melai,Melai
IO CERCO MOGLIE! ROMANZO,25,Dove ha assistito lo speaker alla scena tra Melai e Oretta?,Sotto una pergola,Sotto quella pergola
IO CERCO MOGLIE! ROMANZO,25,Qual era la condizione di Melai quando chiese di corrispondere con Oretta?,Era ferito in ospedale,Era ricoverato e ferito
,,,,
IO CERCO MOGLIE! ROMANZO,26,Chi visita il signor Sconer?,La contessina,Una contessina
IO CERCO MOGLIE! ROMANZO,26,Cosa sta facendo il signor Sconer quando arriva la contessina?,Sta facendo le valigie,Sta preparando i bagagli
IO CERCO MOGLIE! ROMANZO,26,Dove si trova il signor Sconer per affari?,A P***,Nella località di P***
,,,,
IO CERCO MOGLIE! ROMANZO,27,Quale frutto adora la contessina?,Le pesche,Le pesche fresche
IO CERCO MOGLIE! ROMANZO,27,Come si chiama il cane menzionato nel testo?,Leone,Il cane Leone
,,,,
IO CERCO MOGLIE! ROMANZO,28,Chi è l'autore del dramma 'l'Attileide'?,Cioccolani,Il signor Cioccolani
,,,,
IO CERCO MOGLIE! ROMANZO,29,Qual è il titolo del libro che la Contessina vuole varare?,L'Attileide,Il libro L'Attileide
IO CERCO MOGLIE! ROMANZO,29,Chi è l'autore del libro L'Attileide?,Cioccolani,Il signor Cioccolani
IO CERCO MOGLIE! ROMANZO,29,Chi è la persona che Sconer suggerisce alla Contessina di imitare?,La signorina Ester,Ester
,,,,
,,,,
