Book,ParagraphIndex,Question,AnswerA,AnswerB
LA MADONNA DI MAMÀ ROMANZO DEL TEMPO DELLA GUERRA,6,Chi aveva offerto un altro precettore alla marchesa?,Il senatore X***,Il celebre senatore X***
,,,,
LA MADONNA DI MAMÀ ROMANZO DEL TEMPO DELLA GUERRA,7,Qual è una caratteristica della stanzetta da studio di Bobby?,È molto ordinata,È estremamente pulita e ordinata
LA MADONNA DI MAMÀ ROMANZO DEL TEMPO DELLA GUERRA,7,Che tipo di libri possiede Bobby che sorprendono Aquilino?,Libri francesi e inglesi,Libri in lingue straniere come francese e inglese
LA MADONNA DI MAMÀ ROMANZO DEL TEMPO DELLA GUERRA,7,Quale storia vuole raccontare Aquilino a Bobby?,La storia del pesciolino che deve diventar uomo,Una storia su un pesciolino che si trasforma in uomo
,,,,
LA MADONNA DI MAMÀ ROMANZO DEL TEMPO DELLA GUERRA,8,Chi è Aquilino per Bobby?,Il suo precettore,Il tutore di Bobby
LA MADONNA DI MAMÀ ROMANZO DEL TEMPO DELLA GUERRA,8,Con cosa Bobby tormenta Aquilino?,Con un questionario grammaticale,Con domande di grammatica
LA MADONNA DI MAMÀ ROMANZO DEL TEMPO DELLA GUERRA,8,Quale strategia adotta Aquilino per affrontare Bobby?,Si camuffa da uomo lugubre,Si veste di nero per apparire lugubre
,,,,
LA MADONNA DI MAMÀ ROMANZO DEL TEMPO DELLA GUERRA,9,Chi è la pedagoga di Aquilino?,Miss Edith,Edith
LA MADONNA DI MAMÀ ROMANZO DEL TEMPO DELLA GUERRA,9,Chi ha posto Miss Edith davanti ad Aquilino?,La marchesa,La signora marchesa
LA MADONNA DI MAMÀ ROMANZO DEL TEMPO DELLA GUERRA,9,Cosa prova Aquilino per la pedagogia di Miss Edith?,La odia,La detesta
,,,,
LA MADONNA DI MAMÀ ROMANZO DEL TEMPO DELLA GUERRA,10,Chi è la madre di Bobby?,La marchesa,La marchesa è sua madre
LA MADONNA DI MAMÀ ROMANZO DEL TEMPO DELLA GUERRA,10,Chi è il professore di Bobby?,Il senatore,Il senatore è il suo insegnante
LA MADONNA DI MAMÀ ROMANZO DEL TEMPO DELLA GUERRA,10,Quale argomento storico è oggetto di discussione?,La storia romana antica,I primi secoli di Roma
,,,,
LA MADONNA DI MAMÀ ROMANZO DEL TEMPO DELLA GUERRA,11,Qual è il ruolo di Aquilino presso la marchesa?,È il suo precettore.,Svolge la funzione di precettore per lei.
LA MADONNA DI MAMÀ ROMANZO DEL TEMPO DELLA GUERRA,11,Da cosa è estasiava miss Edith?,Dalla bellezza.,Dalla divina bellezza.
LA MADONNA DI MAMÀ ROMANZO DEL TEMPO DELLA GUERRA,11,Quale argomento è di competenza di Aquilino?,La guerra di Luigi Luzzatti contro le figurine poco vestite.,La battaglia dell'onorevole Luzzatti contro le figurine poco vestite.
,,,,
LA MADONNA DI MAMÀ ROMANZO DEL TEMPO DELLA GUERRA,12,Chi interviene a favore di Aquilino durante la discussione?,Il poeta Emme,"Emme, il poeta"
LA MADONNA DI MAMÀ ROMANZO DEL TEMPO DELLA GUERRA,12,In quale luogo si svolge la discussione tra i personaggi?,Nel salotto di donna Barberina,Nel salotto di Donna Barberina
LA MADONNA DI MAMÀ ROMANZO DEL TEMPO DELLA GUERRA,12,Quale filosofo greco viene citato da Aquilino per contraddire il senatore?,Protàgora,Il filosofo Protàgora
,,,,
LA MADONNA DI MAMÀ ROMANZO DEL TEMPO DELLA GUERRA,13,Perché Miss Edith fa complimenti al senatore?,Per ottenere una cattedra di inglese,Desidera una cattedra di inglese nelle scuole
LA MADONNA DI MAMÀ ROMANZO DEL TEMPO DELLA GUERRA,13,Qual è il giudizio di Miss Edith su Aquilino?,Lo considera un uomo ancora vergine,Lo definisce un pure-minded man
LA MADONNA DI MAMÀ ROMANZO DEL TEMPO DELLA GUERRA,13,Chi ha spesso difeso Aquilino?,La marchesa,La marchesa ha preso le sue difese
,,,,
LA MADONNA DI MAMÀ ROMANZO DEL TEMPO DELLA GUERRA,14,Dove lavora uno dei figli del conte Cosimo?,A Pietroburgo,Come segretario d'ambasciata a Pietroburgo
LA MADONNA DI MAMÀ ROMANZO DEL TEMPO DELLA GUERRA,14,Qual è l'atteggiamento di donna Barberina verso il marchese Ippolito?,È critica e provocatoria,È spesso polemica
LA MADONNA DI MAMÀ ROMANZO DEL TEMPO DELLA GUERRA,14,Che sentimento prova Aquilino per il conte Cosimo?,Affetto,Un profondo affetto
,,,,
LA MADONNA DI MAMÀ ROMANZO DEL TEMPO DELLA GUERRA,15,"Chi, secondo Bobby, possiede la virtus?",I vir,Gli uomini
LA MADONNA DI MAMÀ ROMANZO DEL TEMPO DELLA GUERRA,15,Chi spiega a Bobby il significato della parola virtù?,Aquilino,"Aquilino, il suo compagno"
LA MADONNA DI MAMÀ ROMANZO DEL TEMPO DELLA GUERRA,15,Cosa provoca il 'corto circuito' a tavola?,La spiegazione del marchese sulla virtus,L'affermazione del marchese sulla superiorità maschile
,,,,
LA MADONNA DI MAMÀ ROMANZO DEL TEMPO DELLA GUERRA,16,Chi è la persona che il marchese Ippolito di Torrechiara definisce il 'genio malefico' della casa?,Miss Edith,L'inglese Miss Edith
LA MADONNA DI MAMÀ ROMANZO DEL TEMPO DELLA GUERRA,16,Qual è la professione di Aquilino?,Maestro,Un maestro
LA MADONNA DI MAMÀ ROMANZO DEL TEMPO DELLA GUERRA,16,Come si chiama il figlio del marchese Ippolito di Torrechiara?,Bobby,Il giovane Bobby
,,,,
LA MADONNA DI MAMÀ ROMANZO DEL TEMPO DELLA GUERRA,17,Cosa fa Aquilino con le masserizie rimaste nelle due stanzette?,Le dà alle donne,Le regala alle donne e alla femminetta
LA MADONNA DI MAMÀ ROMANZO DEL TEMPO DELLA GUERRA,17,Verso quale luogo si dirige Aquilino dopo la chiesa?,Verso il Camposanto,Si dirige al cimitero
LA MADONNA DI MAMÀ ROMANZO DEL TEMPO DELLA GUERRA,17,Chi si presenta ad Aquilino dopo che la stanza è vuota?,Un uomo,Un uomo che chiede udienza
,,,,
LA MADONNA DI MAMÀ ROMANZO DEL TEMPO DELLA GUERRA,18,Cosa tiene Aquilino nella sua cameretta?,Un'antica Madonna scura,Una Madonna scura sopra un comò
LA MADONNA DI MAMÀ ROMANZO DEL TEMPO DELLA GUERRA,18,Chi sorprese Aquilino nella sua cameretta?,Miss Edith,Miss Edith con i suoi occhi azzurri
LA MADONNA DI MAMÀ ROMANZO DEL TEMPO DELLA GUERRA,18,Cosa disse Miss Edith ad Aquilino riguardo all'Italia?,Che in Italia ci sono tante Madonne,Che l'Italia ha molte Madonne
,,,,
LA MADONNA DI MAMÀ ROMANZO DEL TEMPO DELLA GUERRA,19,Chi discute delle invenzioni tedesche?,Aquilino e il marchese,Il marchese e Aquilino
LA MADONNA DI MAMÀ ROMANZO DEL TEMPO DELLA GUERRA,19,Quali tre invenzioni tedesche menziona il marchese?,"Le armi da fuoco, la stampa e il libero esame","La stampa, le armi da fuoco e il libero esame"
LA MADONNA DI MAMÀ ROMANZO DEL TEMPO DELLA GUERRA,19,"Secondo Don Ippolito, qual è l'espressione ultima della filosofia tedesca?",Il più completo ateismo,L'ateismo più completo
,,,,
LA MADONNA DI MAMÀ ROMANZO DEL TEMPO DELLA GUERRA,20,Quali scherzi fa Bobby a mademoiselle Joséphine?,Le fa fare esercizi ginnastici,La fa trottare dopo mezzodì e le rovina il cibo
LA MADONNA DI MAMÀ ROMANZO DEL TEMPO DELLA GUERRA,20,Come reagisce donna Bàrbera alla lamentela di mademoiselle Joséphine?,Le sorride freddamente e la rimprovera,La congeda con un sorriso freddo e le consiglia pensieri casti
LA MADONNA DI MAMÀ ROMANZO DEL TEMPO DELLA GUERRA,20,Qual è la posizione di don Ippolito riguardo ai problemi di mademoiselle Joséphine?,Non vuole intromettersi,Si rifiuta di intervenire nella faccenda
,,,,
LA MADONNA DI MAMÀ ROMANZO DEL TEMPO DELLA GUERRA,21,Qual è il rapporto tra Aquilino e Bobby?,Aquilino è il maestro di Bobby.,Bobby è l'allievo di Aquilino.
LA MADONNA DI MAMÀ ROMANZO DEL TEMPO DELLA GUERRA,21,Qual è la professione di Aquilino?,È un pedagogo.,Svolge la professione di insegnante.
LA MADONNA DI MAMÀ ROMANZO DEL TEMPO DELLA GUERRA,21,Quale nuova materia Aquilino propone di studiare a Bobby?,Il greco.,La lingua greca.
,,,,
LA MADONNA DI MAMÀ ROMANZO DEL TEMPO DELLA GUERRA,22,"Dove si stanno dirigendo Bobby, Barberina e Mademoiselle Joséphine?",Verso Venezia,A Venezia
LA MADONNA DI MAMÀ ROMANZO DEL TEMPO DELLA GUERRA,22,Dove si reca Aquilino appena giunto in città?,Al palazzo del conte Cosimo,Alla dimora del conte Cosimo
LA MADONNA DI MAMÀ ROMANZO DEL TEMPO DELLA GUERRA,22,Come sta il conte Cosimo?,Sta molto male,È gravemente malato
,,,,
LA MADONNA DI MAMÀ ROMANZO DEL TEMPO DELLA GUERRA,23,Che fine fa il conte Cosimo?,Muore,Si spegne
LA MADONNA DI MAMÀ ROMANZO DEL TEMPO DELLA GUERRA,23,Dove desidera andare Bobby?,A Venezia,Al Lido e a Venezia
LA MADONNA DI MAMÀ ROMANZO DEL TEMPO DELLA GUERRA,23,Cosa illustra Mademoiselle Joséphine a Bobby?,I monumenti di Venezia,La bellezza dei monumenti di Venezia
,,,,
LA MADONNA DI MAMÀ ROMANZO DEL TEMPO DELLA GUERRA,24,Cosa accade a don Ippolito il giorno dopo aver visitato il satrapo?,Viene colpito da apoplessia,Si ammala di apoplessia
LA MADONNA DI MAMÀ ROMANZO DEL TEMPO DELLA GUERRA,24,Qual era l'intento di don Ippolito nel visitare il satrapo?,Convincerlo a non volere la guerra,Discutere contro la guerra
LA MADONNA DI MAMÀ ROMANZO DEL TEMPO DELLA GUERRA,24,Quale luogo è descritto come vuoto dopo la morte di don Ippolito?,La torre di Albraccà,Albraccà
,,,,
LA MADONNA DI MAMÀ ROMANZO DEL TEMPO DELLA GUERRA,25,Perché Miss Edith piange?,Per la morte del fratello,Perché suo fratello è morto in battaglia
LA MADONNA DI MAMÀ ROMANZO DEL TEMPO DELLA GUERRA,25,Dove è morto il fratello di Miss Edith?,A Charleroi,Nel combattimento di Charleroi
LA MADONNA DI MAMÀ ROMANZO DEL TEMPO DELLA GUERRA,25,Chi rivela la causa del dolore di Miss Edith?,Aquilino,Il personaggio di Aquilino
,,,,
LA MADONNA DI MAMÀ ROMANZO DEL TEMPO DELLA GUERRA,26,Come si chiamava la madre di Aquilino?,Anna,Si chiamava Anna
LA MADONNA DI MAMÀ ROMANZO DEL TEMPO DELLA GUERRA,26,Qual è la professione di Aquilino?,È uno scrittore,Fa lo scrittore
LA MADONNA DI MAMÀ ROMANZO DEL TEMPO DELLA GUERRA,26,Qual è il legame tra Aquilino e Miss Edith?,È la sua amante,Miss Edith è l'amante di Aquilino
,,,,
LA MADONNA DI MAMÀ ROMANZO DEL TEMPO DELLA GUERRA,27,Come descrive Donna Barberina Aquilino?,Lo descrive come un sentimentale,Lo considera un sentimentale
LA MADONNA DI MAMÀ ROMANZO DEL TEMPO DELLA GUERRA,27,Cosa viene chiesto ad Aquilino di fare?,Di andare a spasso a fare della cronaca,Di fare della cronaca in giro
LA MADONNA DI MAMÀ ROMANZO DEL TEMPO DELLA GUERRA,27,Cosa si attendeva tra Milano e Roma?,Una rivoluzione,Un mutamento del Governo
,,,,
LA MADONNA DI MAMÀ ROMANZO DEL TEMPO DELLA GUERRA,28,Cosa sta facendo Aquilino con Miss Edith a mezzanotte?,La sta accompagnando a casa,Sta riaccompagnando Miss Edith alla sua abitazione
LA MADONNA DI MAMÀ ROMANZO DEL TEMPO DELLA GUERRA,28,Chi ha lasciato ad Aquilino la visione apocalittica?,Il marchese Ippolito,"Ippolito, il marchese"
LA MADONNA DI MAMÀ ROMANZO DEL TEMPO DELLA GUERRA,28,Cosa incontrano Aquilino e Miss Edith per strada?,Un gruppo di dimostranti,Dei manifestanti che gridano contro la guerra
,,,,
LA MADONNA DI MAMÀ ROMANZO DEL TEMPO DELLA GUERRA,29,Cosa suggerisce Bobby di imparare al posto del greco?,L'uitsu,La lotta giapponese
LA MADONNA DI MAMÀ ROMANZO DEL TEMPO DELLA GUERRA,29,Cosa ha ripetuto Aquilino per Bobby?,La narrazione,Una storia
LA MADONNA DI MAMÀ ROMANZO DEL TEMPO DELLA GUERRA,29,Chi si batteva bene?,Miss Edith,Edith
,,,,
LA MADONNA DI MAMÀ ROMANZO DEL TEMPO DELLA GUERRA,30,Perché Emilio Lussu va in guerra?,Perché la considera un Sacramento,Perché la vede come una causa imponderabile
LA MADONNA DI MAMÀ ROMANZO DEL TEMPO DELLA GUERRA,30,Chi chiede a Emilio Lussu delle Muse?,Aquilino,Il commilitone Aquilino
LA MADONNA DI MAMÀ ROMANZO DEL TEMPO DELLA GUERRA,30,Come descrive Emilio Lussu il popolo italiano?,Lo descrive come un popolo di cavalieri,Lo descrive come un popolo con religione e gentilezza
,,,,
