Book,ParagraphIndex,Question,AnswerA,AnswerB
LODOVICO IL MORO,13,Cosa spiega Corio al signor d'Argentone?,Gli statuti di Milano,Le leggi e i costumi milanesi
LODOVICO IL MORO,13,Qual è lo scopo principale degli statuti milanesi descritti da Corio?,Mantenere i costumi semplici e frugali,Frenare il lusso e la vanità dei cittadini
,,,,
LODOVICO IL MORO,14,A chi sta parlando Corio?,Al signor d’Argentone,Al suo amico d’Argentone
LODOVICO IL MORO,14,Qual è la professione di Bramante?,Pittore e architetto,Un artista che dipinge e progetta
LODOVICO IL MORO,14,Dove è attesa la venuta del Re di Francia?,A Pavia,Nella città di Pavia
,,,,
LODOVICO IL MORO,15,Cosa fece il signor di Comines con il Corio per la città di Milano?,Fece una corsa per la città,Andò a fare una corsa per Milano
LODOVICO IL MORO,15,Dove si recò Leonardo da Vinci il giorno della visita di Comines?,A Pavia,Nella città di Pavia
LODOVICO IL MORO,15,Chi rialzò il castello di Milano?,Francesco Sforza,Il duca Francesco Sforza
,,,,
LODOVICO IL MORO,16,Quale istituzione si occupa di purgare lo stato dagli ebrei e dai marrani?,L'Inquisizione,L'ufficio dell'Inquisizione
LODOVICO IL MORO,16,Qual è la pena prevista per l'omicida?,La decapitazione,La pena di morte per decapitazione
LODOVICO IL MORO,16,Chi furono tanagliati e squartati vivi come esempio di pena esacerbata?,Gli uccisori di Galeazzo Maria Sforza,L'Olgiati e gli altri assassini di Galeazzo Maria Sforza
,,,,
LODOVICO IL MORO,17,Chi è il segretario del Duca che si occupa degli affari di stato?,Il Calchi,Calchi
LODOVICO IL MORO,17,Quante fortezze dello stato sono date in consegna ai castellani scelti dal Duca?,Ottantotto,88 fortezze
LODOVICO IL MORO,17,Quale titolo avevano due dei consoli annui eletti dai mercanti?,Abati,Il titolo di Abati
,,,,
LODOVICO IL MORO,18,Quale investitura cerca Lodovico per sé?,L'investitura del ducato,Il riconoscimento come duca
LODOVICO IL MORO,18,Quanto si fida Gian-Galeazzo di Lodovico?,Si fida ciecamente,Ha una fiducia cieca in lui
LODOVICO IL MORO,18,A chi scrive Isabella una lettera contro Lodovico?,"Al Duca di Calabria, suo padre","A suo padre, il Duca di Calabria"
,,,,
LODOVICO IL MORO,19,Chi è il padre di Isabella?,Alfonso,Il Re di Napoli Alfonso
LODOVICO IL MORO,19,Chi è il marito di Isabella?,Il Duca,Il suo sovrano Duca
LODOVICO IL MORO,19,Chi è Lodovico?,Il nemico di Isabella,Il Moro
,,,,
LODOVICO IL MORO,20,Quale monarca francese arriva a Pavia?,Re Carlo,Il monarca francese Carlo
LODOVICO IL MORO,20,Chi ha fatto addobbare il Palazzo della città per Re Carlo?,Lodovico il Moro,Il Duca di Bari Lodovico
LODOVICO IL MORO,20,Chi sta morendo nel Castello durante le feste a Pavia?,Gian-Galeazzo,Il duca Gian-Galeazzo
,,,,
LODOVICO IL MORO,21,Chi persuase la Duchessa a riconciliarsi con Lodovico?,Antonio Tassino,Il cameriere favorito Antonio Tassino
LODOVICO IL MORO,21,Dove fu imprigionato Simonetta?,Nel Castello di Pavia,"A Pavia, nel suo castello"
LODOVICO IL MORO,21,Chi ordinò l'arresto di Simonetta?,La Duchessa,La Reggente Duchessa
,,,,
LODOVICO IL MORO,22,A chi raccomanda Gian-Galeazzo i suoi figli e sua moglie?,Al Re Carlo,"A Carlo, il sovrano"
LODOVICO IL MORO,22,Chi è il padre della duchessa Isabella?,Il Re di Napoli,Il sovrano di Napoli
LODOVICO IL MORO,22,Qual è la causa della malattia di Gian-Galeazzo secondo il medico?,Un veleno lento,Un lento avvelenamento
,,,,
LODOVICO IL MORO,23,Chi accompagna il Re quando lascia il Castello di Pavia?,Lodovico,Un uomo di nome Lodovico
LODOVICO IL MORO,23,Come si chiama la madre del giovane duca?,Bona di Savoja,"La sua madre, Bona di Savoja"
LODOVICO IL MORO,23,Dove si rifugia Carolina dopo che il Re si ritira?,Presso la camera della Duchessa,Nella camera della Duchessa
,,,,
LODOVICO IL MORO,24,Chi fu proclamato Duca di Milano?,Lodovico Sforza,Il Duca di Bari
LODOVICO IL MORO,24,Dove fu custodita la duchessa Isabella?,A Pavia,Nella città di Pavia
LODOVICO IL MORO,24,Come si riferiva Lodovico Sforza a Gian-Galeazzo nella sua lettera?,Lo chiamava suo nipote,Lo definiva suo nipote
,,,,
LODOVICO IL MORO,25,Come muore Carolina?,Precipita in un pozzo,Cade in una cisterna
LODOVICO IL MORO,25,Qual è il proposito di Antonio dopo la morte di Carolina?,Vendicare Carolina,Vendicare la sua sventura
LODOVICO IL MORO,25,Chi entra a Milano con quattromila Svizzeri prima di Lodovico il Moro?,Il Cardinale Ascanio,Il fratello di Lodovico il Moro
,,,,
