Book,ParagraphIndex,Question,AnswerA,AnswerB
L'AMORE CHE TORNA ROMANZO,12,Quale attività intende intraprendere l'uomo per guadagnare denaro?,Speculare in Borsa a Parigi,Fare speculazioni finanziarie alla Borsa di Parigi
L'AMORE CHE TORNA ROMANZO,12,Chi è Gualtiero Alessi?,Un agente di Borsa a Parigi,Un conosciuto agente della Borsa di Parigi
,,,,
L'AMORE CHE TORNA ROMANZO,13,Cosa sognava di fare la signora a Berlino?,Sognava di darsi al teatro,Voleva diventare un'attrice teatrale
L'AMORE CHE TORNA ROMANZO,13,Di che nazionalità era il pittore di Berlino?,Era ungherese,Era di nazionalità ungherese
L'AMORE CHE TORNA ROMANZO,13,Che sentimento provava la signora per il pittore?,Provava adorazione per lui,Lo venerava profondamente
,,,,
L'AMORE CHE TORNA ROMANZO,14,Chi è l'uomo che Elena è accusata di aver avuto come amante a Roma?,Duvally,Un uomo di nome Duvally
L'AMORE CHE TORNA ROMANZO,14,Dove Elena è accusata di aver avuto una relazione con Duvally?,In un camerino da cena,In un camerino
L'AMORE CHE TORNA ROMANZO,14,Quale caratteristica viene attribuita a Elena nel dialogo?,Il bisogno di mentire e ingannare,La tendenza a mentire e ingannare
,,,,
L'AMORE CHE TORNA ROMANZO,15,Qual è l'attività principale della donna nell'estratto?,Sta giocando d'azzardo,Sta scommettendo
L'AMORE CHE TORNA ROMANZO,15,Cosa succede alla somma di denaro che la donna consegna?,Viene intascata,Viene messa in tasca
L'AMORE CHE TORNA ROMANZO,15,Come definisce la donna la signora molto dipinta?,Una terribile iettatrice,Una portatrice di sfortuna
,,,,
L'AMORE CHE TORNA ROMANZO,16,Come si chiama la donna che conserva le lettere di Mathias e Miller?,Si chiama Livia,Il suo nome è Livia
L'AMORE CHE TORNA ROMANZO,16,Qual era il legame tra la donna che mostra le lettere e Mathias?,Erano stati amanti,Mathias era un suo ex amante
L'AMORE CHE TORNA ROMANZO,16,"Perché la donna che mostra le lettere conserva quelle di Mathias, Miller e suo marito?",Perché sono ricordi dei suoi amori passati,Per conservare la memoria delle sue relazioni sentimentali
,,,,
L'AMORE CHE TORNA ROMANZO,17,Chi è Yvonne per Guelfo?,Una donna con cui è stato per una volta,Una donna con cui Guelfo ha avuto un'avventura
L'AMORE CHE TORNA ROMANZO,17,Perché Guelfo viene messo in guardia da Yvonne?,Perché Yvonne è una donna perfida,Perché Yvonne è considerata perfida
L'AMORE CHE TORNA ROMANZO,17,Guelfo è innamorato di Elena?,"No, lui nega di esserlo","No, Guelfo afferma che non c'entra"
,,,,
L'AMORE CHE TORNA ROMANZO,18,Quale professione intraprenderà Elena?,Attrice,La professione di attrice
L'AMORE CHE TORNA ROMANZO,18,Chi diede istruzioni per la vendita della collana?,Elia,Il maestro Elia
L'AMORE CHE TORNA ROMANZO,18,Come si chiama il teatro dove Elena ricevette un'offerta di debutto?,Athénée,Il teatro Athénée
,,,,
L'AMORE CHE TORNA ROMANZO,19,Chi condusse Edoarda a Venezia dopo l'avvenimento?,Sua zia,La zia di Edoarda
L'AMORE CHE TORNA ROMANZO,19,Dove fu condotta Edoarda dopo l'avvenimento?,A Venezia,Nella città di Venezia
L'AMORE CHE TORNA ROMANZO,19,Quale grave rischio corse Edoarda a Venezia?,Fu per morirne,Rischio di morire
,,,,
L'AMORE CHE TORNA ROMANZO,20,Quanti anni sono trascorsi tra la Elena di Torre Guelfa e la Elena d'oggi?,Dieci anni,Sono passati dieci anni
L'AMORE CHE TORNA ROMANZO,20,Quale colpa ammette Elena di aver avuto in principio?,Non averlo lasciato prima,Non aver avuto la forza di lasciarlo all'inizio
,,,,
L'AMORE CHE TORNA ROMANZO,21,Qual è la professione dell'attrice?,È un'attrice,Lavora nel teatro come attrice
L'AMORE CHE TORNA ROMANZO,21,Dove si recherà il personaggio che sta per partire?,Alla stazione,Alla stazione ferroviaria
L'AMORE CHE TORNA ROMANZO,21,Cosa farà l'attrice per salutare colui che parte?,Lo accompagnerà alla stazione,Andrà con lui alla stazione
,,,,
L'AMORE CHE TORNA ROMANZO,22,Cosa annuncia il telegramma inviato da Capuano?,Un matrimonio,Delle nozze
L'AMORE CHE TORNA ROMANZO,22,Qual è il ruolo di Ludovico?,È un domestico,È un servo
L'AMORE CHE TORNA ROMANZO,22,Chi ha inviato il telegramma che annuncia le nozze?,Capuano,L'uomo di nome Capuano
,,,,
L'AMORE CHE TORNA ROMANZO,23,In quale albergo alloggiò Elena de W. al suo arrivo?,All'albergo Castiglione,Nell'albergo di Rue Castiglione
L'AMORE CHE TORNA ROMANZO,23,Qual è il nome della strada in cui si trovava l'albergo di Elena de W.?,Rue Castiglione,La Rue Castiglione
L'AMORE CHE TORNA ROMANZO,23,Che tempo faceva la notte dell'arrivo di Elena de W.?,Era una notte freddissima e nevicava,Faceva molto freddo e nevicava
,,,,
L'AMORE CHE TORNA ROMANZO,24,Per quale motivo Elena ha lasciato l'uomo che le ha inviato fiori e lettere?,Si sentiva un impedimento per il suo bene,Credeva di essere un ostacolo per la sua felicità
L'AMORE CHE TORNA ROMANZO,24,Cosa ha inviato l'uomo che cena con Elena da Torre Guelfa?,Fiori e lettere,Dei fiori e delle lettere
L'AMORE CHE TORNA ROMANZO,24,Dove cenano Elena e l'uomo che le ha inviato i fiori?,In una piccola sala appartata,In una saletta privata
,,,,
L'AMORE CHE TORNA ROMANZO,25,Come descrive la moglie di Mariani la sua vita a Roma?,Una vita sciocca,Sciocca
L'AMORE CHE TORNA ROMANZO,25,Come viene descritto il carattere di Mariani?,È un originale,Ha abitudini originali
L'AMORE CHE TORNA ROMANZO,25,Dove ricorda la donna di aver osservato i cavalli del personaggio che parla?,Al Pincio,Sul Pincio
,,,,
L'AMORE CHE TORNA ROMANZO,26,Cosa fa il conte Guelfo quando la contessa di Casciano lo presenta a Edoarda?,Le fa un inchino rapido e passa oltre.,Si inchina velocemente e non si ferma a conversare con lei.
L'AMORE CHE TORNA ROMANZO,26,Come reagisce Capuano quando vede il conte Guelfo e Edoarda insieme?,È strabiliato e chiede spiegazioni al conte Guelfo.,Si mostra molto sorpreso e interroga il conte Guelfo.
L'AMORE CHE TORNA ROMANZO,26,Qual è una delle conseguenze della 'prodezza' del conte Guelfo per Edoarda?,Edoarda non passa più per Piazza di Spagna per una settimana.,Per sette giorni Edoarda evita di transitare per Piazza di Spagna.
,,,,
,,,,
L'AMORE CHE TORNA ROMANZO,28,Qual è la professione della donna di cui discutono Guelfo ed Elia?,È un'attrice,Recita in drammi
L'AMORE CHE TORNA ROMANZO,28,Quale cambiamento porta Elia con il suo arrivo?,Porta buona ventura,La sorte muta in meglio
L'AMORE CHE TORNA ROMANZO,28,Cosa scopre la persona che ascolta il dialogo tra Guelfo ed Elia riguardo alla donna?,Che ha un amante,Che ha un amante e spende molto
,,,,
L'AMORE CHE TORNA ROMANZO,29,Quale sentimento è espresso riguardo alla libertà?,Mancanza di libertà,Il desiderio di non avere impedimenti
L'AMORE CHE TORNA ROMANZO,29,Cosa viene detto riguardo all'aberrazione menzionata?,Che è stata causata dai nervi,Che era dovuta solo ai nervi
L'AMORE CHE TORNA ROMANZO,29,Qual è il luogo desiderato per la fuga?,Un altro paese,Un paese sconosciuto
,,,,
L'AMORE CHE TORNA ROMANZO,30,Qual è l'evento che cambia il destino del protagonista?,La visione di una faccia pallida su zolle arrossate,L'apparizione di una persona con gli occhi pieni di morte
L'AMORE CHE TORNA ROMANZO,30,In che condizione si trova la persona dalla faccia pallida che il protagonista vede?,È supina su zolle arrossate con occhi pieni di morte,"È morta o morente, giacente a terra"
L'AMORE CHE TORNA ROMANZO,30,Come viene descritta l'atmosfera della città durante la sera?,"Inizialmente serena e irreale, poi gaia e rumorosa",Da una quiete ambigua a una baraonda spensierata
,,,,
