Book,ParagraphIndex,Question,AnswerA,AnswerB
IL BUSTO D'ORO  ROMANZO,27,Chi ferì Guy Stein?,Bill Oward,Il signor Bill Oward
IL BUSTO D'ORO  ROMANZO,27,Chi aprì la porta a Hulda?,Ellen,Una fanciulla di nome Ellen
,,,,
IL BUSTO D'ORO  ROMANZO,28,Dove si trova Riccardo quando incontra Hulda?,A New-York,Nella città di New-York
IL BUSTO D'ORO  ROMANZO,28,Da quale città è fuggita Hulda?,Da Napoli,Dalla città di Napoli
IL BUSTO D'ORO  ROMANZO,28,Cosa ha rifiutato Hulda di diventare per Riccardo in passato?,Sua moglie,La moglie di Riccardo
,,,,
IL BUSTO D'ORO  ROMANZO,29,Come viene chiamato l'alto uomo vestito di nero da Evaristo Grinfieri?,Benvenuto Cellini,Con il nome di Benvenuto Cellini
IL BUSTO D'ORO  ROMANZO,29,Dove lavora l'uomo chiamato Benvenuto Cellini?,Nei sotterranei del palazzo,Nelle grandi volte sotterranee del palazzo
IL BUSTO D'ORO  ROMANZO,29,Qual è la relazione tra Evaristo Grinfieri e l'avvocato Gasperal?,Sono amici,Evaristo è amico del direttore Gasperal
,,,,
IL BUSTO D'ORO  ROMANZO,30,Chi è la sposa che entra nel salone?,Mary,La sposa è Mary
IL BUSTO D'ORO  ROMANZO,30,Quali sono i nomi degli sposi menzionati nel titolo del capitolo XX?,Hulda ed Evaristo,Evaristo e Hulda
IL BUSTO D'ORO  ROMANZO,30,Dove si ritrovano gli invitati per attendere gli sposi?,In un salone grandioso,In un grande salone
,,,,
