Book,ParagraphIndex,Question,AnswerA,AnswerB
I DIVORATORI ROMANZO,11,Cosa sta scrivendo Nancy?,Il Capitolo XVII,Il diciassettesimo capitolo
I DIVORATORI ROMANZO,11,Qual è la relazione tra Aldo e Nancy?,Sono una coppia,Sono compagni
,,,,
I DIVORATORI ROMANZO,12,Perché Valeria non può accompagnare Nancy nel suo viaggio?,Ha promesso di aiutare zia Carlotta,Deve aiutare zia Carlotta per un ricevimento
I DIVORATORI ROMANZO,12,Perché Nino non può accompagnare Nancy?,Non può abbandonare lo studio di Carlo,Deve rimanere per lo studio di Carlo
I DIVORATORI ROMANZO,12,Cosa vedrebbe la piccola durante il viaggio?,Il Mediterraneo,Il mare Mediterraneo
,,,,
I DIVORATORI ROMANZO,13,Chi è la piccina a cui si riferisce Aldo?,La figlia di Nancy,La bambina di Nancy
I DIVORATORI ROMANZO,13,Dove si svolge l'incontro tra Nancy e Aldo?,Vicino al Casino,Presso il Casino
I DIVORATORI ROMANZO,13,Cosa dice Aldo a Nancy che è stato guastato?,Le loro fortune e il loro avvenire,Tutto il loro futuro e le loro ricchezze
,,,,
I DIVORATORI ROMANZO,14,"Chi è l'autrice del ""Ciclo di Liriche""?",Nancy,La madre di Anne-Marie
I DIVORATORI ROMANZO,14,Come si chiama la figlia di Aldo?,Anne-Marie,La bambina Anne-Marie
I DIVORATORI ROMANZO,14,Cosa cade dal balcone?,La bambola,La bambola della Condamine
,,,,
I DIVORATORI ROMANZO,15,Aldo è mai stato in un ranch in Texas?,No,Mai in vita sua
I DIVORATORI ROMANZO,15,Chi ha iniziato la leggenda del ranch di Aldo?,Clarissa,È stata Clarissa
I DIVORATORI ROMANZO,15,Cosa cerca Aldo dal Console italiano?,Un'occupazione,Lavoro
,,,,
I DIVORATORI ROMANZO,16,Chi visita Marjorie a mezzanotte?,Mrs Doyle,"Sua madre, Mrs Doyle"
I DIVORATORI ROMANZO,16,Qual è il rapporto di parentela tra Marjorie e Mrs Doyle?,Marjorie è la figlia di Mrs Doyle,Mrs Doyle è la madre di Marjorie
I DIVORATORI ROMANZO,16,Come viene descritta la moglie di Bertie?,Come una creatura ostinata e suscettibile,Come una specie di idealista
,,,,
I DIVORATORI ROMANZO,17,Per chi lavora Aldo?,Per il congressista,È impiegato dal congressista
I DIVORATORI ROMANZO,17,Con chi si siede Aldo nel gran salone?,Con la signora Van Osten,Accanto alla moglie di Van Osten
I DIVORATORI ROMANZO,17,Cosa chiede la signora Van Osten ad Aldo?,Di leggerle la mano,Di predirle la ventura
,,,,
I DIVORATORI ROMANZO,18,Dove viene portata Valeria dopo l'incidente?,In ospedale,In una struttura medica
I DIVORATORI ROMANZO,18,Quale oggetto preoccupa Valeria dopo l'incidente?,Un sacchetto di denaro,Il sacchetto viola con i soldi
I DIVORATORI ROMANZO,18,Per chi è destinato il denaro che preoccupa Valeria?,Per Nancy,A Nancy
,,,,
I DIVORATORI ROMANZO,19,Quando Aldo svolge il suo lavoro?,Di sera,Principalmente di sera
I DIVORATORI ROMANZO,19,In quale strada vivono Aldo e Nancy?,Nella 82.ma Strada,Sulla 82.ma Strada
I DIVORATORI ROMANZO,19,Verso chi Aldo ha dei doveri?,Verso la signora Van Osten,"Verso la sua cliente, la signora Van Osten"
,,,,
I DIVORATORI ROMANZO,20,Qual è la principale consapevolezza di Nancy?,Che la sua vita stava passando senza che lei vivesse,Che non stava vivendo appieno la sua vita
I DIVORATORI ROMANZO,20,Cosa segna l'inizio del cambiamento di Nancy?,Il suono della pendola a mezzanotte,Il rintocco della mezzanotte
I DIVORATORI ROMANZO,20,Con chi si trova Nancy quando ha la sua epifania?,"Con il signor Johnson, che è morto",Accanto al defunto signor Johnson
,,,,
I DIVORATORI ROMANZO,21,Come si chiama la signora tedesca?,Fräulein Müller,La signora Fräulein Müller
I DIVORATORI ROMANZO,21,Chi è la madre di Anne-Marie?,Nancy,La signora Nancy
I DIVORATORI ROMANZO,21,Cosa faceva Fräulein Müller per Nancy quando era piccola?,Le leggeva Uhland e Lenau,Leggeva libri a Nancy
,,,,
I DIVORATORI ROMANZO,22,Chi dà lezioni di musica alla bambina di Nancy?,Markowski,Il maestro Markowski
I DIVORATORI ROMANZO,22,Dove abita Nancy a New York?,In Lexington Avenue,Sulla Lexington Avenue
I DIVORATORI ROMANZO,22,Quanti soldi dà Fräulein Müller a Nancy per il viaggio?,Ottanta dollari,80 dollari
,,,,
I DIVORATORI ROMANZO,23,Qual è il nome della donna che riceve un biglietto e poi si nasconde nella sua camera?,Nancy,La donna di nome Nancy
I DIVORATORI ROMANZO,23,Che tipo di relazione ha Nancy con l'uomo che entra nel salotto?,Si sono scritti molte lettere,Nancy gli ha inviato numerose lettere
I DIVORATORI ROMANZO,23,Dove si rifugia Nancy quando sente bussare alla porta del salotto?,Nella sua camera,Nella propria stanza
,,,,
I DIVORATORI ROMANZO,24,Come viene chiamato anche il Selvaggio?,L'Orco,Anche l'Orco
I DIVORATORI ROMANZO,24,Cosa ha mandato il Selvaggio alla ragazza vestita di celeste?,Fiori e una lettera,Un ragazzo con fiori e una lettera
I DIVORATORI ROMANZO,24,Da dove se ne andrà Anne-Marie?,Dal Gartenhaus di Fräulein Müller,Dalla casa di Fräulein Müller
,,,,
I DIVORATORI ROMANZO,25,Chi sostiene economicamente Nancy?,Il Selvaggio,Il suo amico il Selvaggio
I DIVORATORI ROMANZO,25,Dove si recherà il Selvaggio per circa due anni?,Nel Transvaal,Nella regione del Transvaal
I DIVORATORI ROMANZO,25,Qual è la missione di Nancy?,Scrivere il suo Libro,Completare il suo Libro
,,,,
I DIVORATORI ROMANZO,26,Dove si sta recando il Selvaggio?,Nel Transvaal,Alle sue miniere nel Transvaal
I DIVORATORI ROMANZO,26,Qual è il proposito di Nancy?,Andare in Italia a scrivere un libro,Scrivere un libro in Italia
I DIVORATORI ROMANZO,26,Per quanto tempo il Selvaggio prevede di stare via?,Un anno o due,Per uno o due anni
,,,,
I DIVORATORI ROMANZO,27,Dove ha trascorso Nancy i primi anni della sua vita?,Nell'Hertfordshire,Nella contea dell'Hertfordshire
I DIVORATORI ROMANZO,27,Dove andarono Nancy e Anne-Marie nel mese di maggio?,A Londra,Nella città di Londra
I DIVORATORI ROMANZO,27,Chi incontrò Fräulein Müller a Dover ventiquattro anni fa?,Valeria,"La madre di Nancy, Valeria"
,,,,
I DIVORATORI ROMANZO,28,Chi attacca l'impresario per difendere Anne-Marie?,Bemolle,Il personaggio di Bemolle
I DIVORATORI ROMANZO,28,Perché l'impresario vuole che Anne-Marie suoni stasera?,Il teatro è tutto venduto,Tutti i biglietti del teatro sono stati venduti
I DIVORATORI ROMANZO,28,Quali personaggi considerano il sonno di Anne-Marie sacro?,Nancy e Fräulein,Fräulein e Nancy
,,,,
I DIVORATORI ROMANZO,29,Cosa suona Anne-Marie?,Il violino,Suona il violino
I DIVORATORI ROMANZO,29,Qual è il rapporto tra Nancy e Anne-Marie?,Sono madre e figlia,Nancy è la madre di Anne-Marie
I DIVORATORI ROMANZO,29,Come si chiama la signora che incontra Nancy nel palco?,Si chiama Villari,Il suo nome è Villari
,,,,
I DIVORATORI ROMANZO,30,Chi è il padre di Anne-Marie?,Aldo,L'uomo chiamato Aldo
I DIVORATORI ROMANZO,30,Chi è la madre di Anne-Marie?,Nancy,La donna di nome Nancy
I DIVORATORI ROMANZO,30,Cosa decide Anne-Marie riguardo alla permanenza di Aldo?,Non vuole che rimanga,Decide che non deve restare
,,,,
