Book,ParagraphIndex,Question,AnswerA,AnswerB
IL NUMERO 13 RACCONTO,19,Chi ha accompagnato Diego Corona fino all'uscio?,Il genero perduto,Il suo genero
,,,,
IL NUMERO 13 RACCONTO,20,Chi è il medico di Tizia?,Il dottor Demetrio,Demetrio
IL NUMERO 13 RACCONTO,20,Qual era la malattia del cavalier Codicini?,Una cefalea indemoniata,Una forte cefalea
IL NUMERO 13 RACCONTO,20,Chi informò il cavalier Codicini della malattia di Tizia?,Il dottor Demetrio,Il medico Demetrio
,,,,
IL NUMERO 13 RACCONTO,21,Perché Diego Corona è preoccupato per sua figlia Tizia?,Non vuole che Tizia diventi una suora.,Si oppone all'idea che Tizia entri nelle Marcelline.
,,,,
IL NUMERO 13 RACCONTO,22,Per quale motivo Annibale rinunciò al matrimonio con Tizia?,Per salvare suo padre,Per evitare il disonore del padre
IL NUMERO 13 RACCONTO,22,In quale città Annibale accorse per salvare suo padre?,A Bologna,Nella città di Bologna
,,,,
IL NUMERO 13 RACCONTO,23,Perché Annibale Codicini non poté sposare la sua fidanzata?,Perché era caduto in miseria,A causa della sua povertà
IL NUMERO 13 RACCONTO,23,Dove andò Annibale Codicini dopo aver lasciato Milano?,Andò a vivere con suo padre,Si recò dal babbo
IL NUMERO 13 RACCONTO,23,Di chi era la firma sulla cambiale menzionata dal commendatore?,Di Annibale Codicini,Era la firma di Annibale
,,,,
IL NUMERO 13 RACCONTO,24,Chi è Annibale per Tizia?,È il suo fidanzato,È l'uomo che Tizia intende sposare
IL NUMERO 13 RACCONTO,24,Qual è il legame di parentela tra Annibale e il commendatore?,Il commendatore è il padre di Annibale,Annibale è il figlio del commendatore
,,,,
IL NUMERO 13 RACCONTO,25,Cosa attendeva Augusto prima di sposarsi?,Un avviso soprannaturale,Un segno straordinario e soprannaturale
IL NUMERO 13 RACCONTO,25,Chi è il marito di Tizia?,Il cavaliere Codicini,Codicini
,,,,
