Book,ParagraphIndex,Question,AnswerA,AnswerB
AL DI LÀ ROMANZO,23,Che tipo di costume indossava la marchesa?,Un costume di Notte,Un magnifico costume da Notte
,,,,
AL DI LÀ ROMANZO,24,Per chi si batte Giorgio?,Per Mimy,In nome di Mimy
AL DI LÀ ROMANZO,24,Cosa vuole Giorgio da Mimy?,Che lo ami di nuovo,Che torni ad essere la sua amante
AL DI LÀ ROMANZO,24,Qual era il rapporto tra Giorgio e Mimy in passato?,Erano amanti,Giorgio era l'amante di Mimy
,,,,
AL DI LÀ ROMANZO,25,Chi ha causato la tempesta emotiva di Mimy?,Carlo,Un uomo di nome Carlo
AL DI LÀ ROMANZO,25,A chi pensava Mimy di raccontare il suo mistero?,Alla marchesa,Alla sua amica marchesa
AL DI LÀ ROMANZO,25,Di chi si preoccupava Mimy in caso di sua morte?,Di Elisa,Della povera Elisa
,,,,
AL DI LÀ ROMANZO,26,Come si chiama la protagonista che esce di casa?,Mimy,La protagonista è Mimy
AL DI LÀ ROMANZO,26,Dove abita Mimy?,In via San Felice,Nella via San Felice
AL DI LÀ ROMANZO,26,Da quale hotel esce la principessa di San Marciano?,Dall'Hôtel Brun,Dall'Hotel Brun
,,,,
AL DI LÀ ROMANZO,27,"Chi è la persona che si definisce ""l'ultima serva, ma la più innamorata""?",Mimy,Il personaggio di Mimy
AL DI LÀ ROMANZO,27,Chi è l'autore della dichiarazione d'amore a Fernanda?,Ottone di Banzole,Il personaggio Ottone di Banzole
AL DI LÀ ROMANZO,27,Chi è il personaggio che entra forzatamente nell'anticamera?,Il signor avvocato,L'avvocato
,,,,
AL DI LÀ ROMANZO,28,A chi è rivolta la supplica della donna?,A Mimy,Alla Mimy dell'avvocato e del conte
AL DI LÀ ROMANZO,28,Qual è il sentimento della supplicante verso Mimy?,Un amore profondo e ossessivo,Un amore totalizzante e devoto
AL DI LÀ ROMANZO,28,Per quale azione passata la donna chiede perdono a Mimy?,Per averla respinta e maledetta,Per averla brutalmente respinta e maledetta
,,,,
AL DI LÀ ROMANZO,29,Cosa offre la donna all'uomo come pegno?,Il diadema di sua madre,Un prezioso diadema materno
AL DI LÀ ROMANZO,29,Dove deve essere gettato il diadema se la promessa non viene mantenuta?,Nel Reno,Nel fiume Reno
AL DI LÀ ROMANZO,29,Qual è il valore del diadema offerto in pegno?,Centomila franchi,Più di centomila franchi
,,,,
AL DI LÀ ROMANZO,30,Da dove sono scomparse Elisa e Mimy?,Dal palazzo Fantuzzi,Dalle finestre del palazzo Fantuzzi
AL DI LÀ ROMANZO,30,Cosa portava Carlo al palazzo Fantuzzi?,Un astuccio,Una custodia
AL DI LÀ ROMANZO,30,Cosa avrebbe dovuto fare l'avvocato con il diadema?,Gettarlo nel Reno,Buttarlo nel fiume Reno
,,,,
