Book,ParagraphIndex,Question,AnswerA,AnswerB
CLELIA IL GOVERNO DEI PRETI - ROMANZO STORICO POLITICO,23,Dove si recano i contendenti per il duello?,Dietro i murazzi,Sulla spiaggia esterna e deserta
CLELIA IL GOVERNO DEI PRETI - ROMANZO STORICO POLITICO,23,Quali armi sono state scelte per il duello?,Le pistole,Pistole
,,,,
CLELIA IL GOVERNO DEI PRETI - ROMANZO STORICO POLITICO,24,Chi ha liberato il Messico dal dispotismo?,Il popolo messicano,I nipoti di Colombo
CLELIA IL GOVERNO DEI PRETI - ROMANZO STORICO POLITICO,24,Sotto quale tipo di governo si trova l'Italia?,Sotto il despotismo straniero,Sotto una tirannide straniera
CLELIA IL GOVERNO DEI PRETI - ROMANZO STORICO POLITICO,24,Per quale virtù Venezia si libera dalla dominazione straniera?,Per virtù altrui,Non per propria virtù
,,,,
CLELIA IL GOVERNO DEI PRETI - ROMANZO STORICO POLITICO,25,Dove è rinchiusa Nanna?,Nel convento di San Francesco,Al convento di San Francesco
,,,,
CLELIA IL GOVERNO DEI PRETI - ROMANZO STORICO POLITICO,26,Chi era la compagna di prigionia di Nanna?,Una fanciulla senza nome,L'amica di Nanna
CLELIA IL GOVERNO DEI PRETI - ROMANZO STORICO POLITICO,26,Chi tentò di approfittarsi di Nanna in prigione?,Un infame prelato,Il prelato
,,,,
CLELIA IL GOVERNO DEI PRETI - ROMANZO STORICO POLITICO,27,Da quale luogo fu condotto Marzio a Roma per il seminario?,Dal bosco di Castel Guido,Da Castel Guido
CLELIA IL GOVERNO DEI PRETI - ROMANZO STORICO POLITICO,27,Chi incontrano Marzio e Tito dopo essere usciti dal sotterraneo?,Il poeta pastore Lelio,"Lelio, il loro amico"
CLELIA IL GOVERNO DEI PRETI - ROMANZO STORICO POLITICO,27,Cosa offre Lelio a Marzio e ai suoi compagni?,Cibo e bevande,"Prosciutto, ricotta, pane e vino"
,,,,
,,,,
CLELIA IL GOVERNO DEI PRETI - ROMANZO STORICO POLITICO,29,Chi sono le tre eroine che curano i feriti?,"Clelia, Giulia e Irene","Le eroine sono Clelia, Giulia e Irene"
CLELIA IL GOVERNO DEI PRETI - ROMANZO STORICO POLITICO,29,In quale luogo si sono trincerati i difensori?,Nel lanificio,Nello stabilimento del lanificio
CLELIA IL GOVERNO DEI PRETI - ROMANZO STORICO POLITICO,29,Chi è il marito di Irene?,Attilio,Il marito di Irene è Attilio
,,,,
CLELIA IL GOVERNO DEI PRETI - ROMANZO STORICO POLITICO,30,Chi trucidò i feriti alla stazione di Monterotondo?,I soldati del papa,Le truppe pontificie
CLELIA IL GOVERNO DEI PRETI - ROMANZO STORICO POLITICO,30,Cosa non vollero abbandonare Attilio e Muzio?,I feriti,I compagni feriti
CLELIA IL GOVERNO DEI PRETI - ROMANZO STORICO POLITICO,30,Da dove si ritirarono i difensori?,Dal lanificio,Attraverso un sotterraneo del lanificio
,,,,
