Book,ParagraphIndex,Question,AnswerA,AnswerB
GLI UOMINI ROSSI ROMANZO,17,Come si chiama il castello in cui si trovano Europa e Didino?,Il castello dei Lecci,Dei Lecci
GLI UOMINI ROSSI ROMANZO,17,Chi aveva avvertito Europa e Didino della loro libertà nel castello?,Madre Solitudine,La Madre Solitudine
,,,,
GLI UOMINI ROSSI ROMANZO,18,Come si chiama il compagno di Europa?,Manso Liturgico,Didino
GLI UOMINI ROSSI ROMANZO,18,Da quale stanza appare Europa?,Dalla stanza nuziale,Dalla camera matrimoniale
GLI UOMINI ROSSI ROMANZO,18,Quale sentimento unisce Manso Liturgico ed Europa alla fine?,La paura,Il terrore
,,,,
GLI UOMINI ROSSI ROMANZO,19,Chi sono i due viaggiatori menzionati nell'estratto?,Marcôn e il Cavalier Mostardo,Il Cavalier Mostardo e Marcôn
GLI UOMINI ROSSI ROMANZO,19,Qual è la destinazione dei viaggiatori?,Il Castello dei Lecci,Al Castello dei Lecci
GLI UOMINI ROSSI ROMANZO,19,Chi incontrano i viaggiatori nel prato?,Una pastorella,Una giovanetta che pascola un gregge
,,,,
GLI UOMINI ROSSI ROMANZO,20,Chi sono i giovanetti che il Cavalier Mostardo guida?,Europa e Manso Liturgico,Manso Liturgico ed Europa
GLI UOMINI ROSSI ROMANZO,20,A chi ha svelato il suo segreto Don Papera?,A Don Eucaristia,Al prete Don Eucaristia
GLI UOMINI ROSSI ROMANZO,20,Come si chiama il prete che il Cavalier Mostardo affronta?,Don Bartoletti,Il prete Don Bartoletti
,,,,
GLI UOMINI ROSSI ROMANZO,21,Chi accompagna Don Papera sul treno?,Susanna,La fedele Susanna
GLI UOMINI ROSSI ROMANZO,21,Chi viene festeggiato nel palazzo della contessa Liturgico?,Manso Liturgico,Il ritorno di Manso Liturgico
GLI UOMINI ROSSI ROMANZO,21,Qual è il titolo di Monsignor Rutilante?,Vescovo,Il granitico vescovo
,,,,
GLI UOMINI ROSSI ROMANZO,22,Chi è Gian Battifiore?,Il Sindaco,Il primo cittadino
GLI UOMINI ROSSI ROMANZO,22,Qual è l'obiettivo del partito di Gian Battifiore e Cavalier Mostardo?,Far sventolare la bandiera rossa sulla torre,Vedere la bandiera rossa vittoriosa sulla torre
GLI UOMINI ROSSI ROMANZO,22,Qual è il nome del giornale dei socialisti rivoluzionari?,Il Cataclisma,Il quotidiano Il Cataclisma
,,,,
GLI UOMINI ROSSI ROMANZO,23,Di quale sentimento era Antonio Viminèdi la massima espressione?,Del pessimismo amaro,Di un amaro pessimismo
GLI UOMINI ROSSI ROMANZO,23,Quale caratteristica era nota al Caffè dei Girondini?,L'intolleranza spinta alle sue ultime espressioni,L'intolleranza estrema
GLI UOMINI ROSSI ROMANZO,23,A quale ideale politico si votarono i romagnoli?,Alla repubblica,All'ideale repubblicano
,,,,
GLI UOMINI ROSSI ROMANZO,24,Chi è cieco tra i personaggi menzionati?,Sandro Ancona,Il cieco Sandro Ancona
GLI UOMINI ROSSI ROMANZO,24,"Secondo Pietro Ramelli, cosa rovina tutto?",Le nuove dottrine e l'insipienza degli uomini di Stato,Le nuove dottrine e la mancanza di saggezza dei politici
GLI UOMINI ROSSI ROMANZO,24,Cosa suggerisce Sandro Ancona di fare invece di profetizzare rovine?,Agire per far trionfare le idee buone,Impegnarsi per il successo delle buone idee
,,,,
GLI UOMINI ROSSI ROMANZO,25,Chi sono i quattro monarchici che disturbano l'oratore?,"Pietro Ramelli, Teseo Alvisi, Giacomo Verati e Bartolomeo Vienni","Ramelli, Alvisi, Verati e Vienni"
GLI UOMINI ROSSI ROMANZO,25,Dove si svolge l'evento principale descritto?,Al teatro,Nel teatro
GLI UOMINI ROSSI ROMANZO,25,Quale oggetto usa Teseo Alvisi per fischiare?,Una chiave enorme,L'enorme chiave
,,,,
GLI UOMINI ROSSI ROMANZO,26,Quali sono i due partiti nemici nella regione delle Colìe?,Socialista e repubblicano,Il partito socialista e quello repubblicano
GLI UOMINI ROSSI ROMANZO,26,Chi è il candidato per cui il Comitato diffonde i manifesti?,Livio Merate,L'apostolo rosso Livio Merate
GLI UOMINI ROSSI ROMANZO,26,Come si chiama il villaggio che è la piazza forte dei repubblicani?,Asis,Il villaggio di Asis
,,,,
GLI UOMINI ROSSI ROMANZO,27,Chi è il personaggio che non si trova?,Bruto Arullari,"Arullari, detto Bruto"
GLI UOMINI ROSSI ROMANZO,27,Quale notizia porta il Cavalier Mostardo?,Che Bruto Arullari è assente,L'assenza di Bruto Arullari
GLI UOMINI ROSSI ROMANZO,27,Come reagisce Tragico Arrubinati all'assenza di Bruto Arullari?,Lo definisce un traditore,Lo accusa di tradimento
,,,,
GLI UOMINI ROSSI ROMANZO,28,Chi ha visitato Gian Battifiore al mattino?,Il Cavalier Mostardo,Il Cavaliere
GLI UOMINI ROSSI ROMANZO,28,Quale argomento importante riguardavano le notizie portate dal Cavalier Mostardo?,Il matrimonio della contessa,Le intenzioni della contessa sul matrimonio
GLI UOMINI ROSSI ROMANZO,28,Chi ha annunciato una visita al Sindaco?,Divina,La persona di nome Divina
,,,,
GLI UOMINI ROSSI ROMANZO,29,Chi chiama Marcôn?,I compagni,La sua comitiva
GLI UOMINI ROSSI ROMANZO,29,Dove Marcôn raggiunge la comitiva?,Presso Porta del Sole,Alla Porta del Sole
GLI UOMINI ROSSI ROMANZO,29,Come sono definiti i compagni di Marcôn?,Sono gli anarchici,Sono anarchici
,,,,
