Book,ParagraphIndex,Question,AnswerA,AnswerB
IL PRINCIPE DELLA MARSILIANA,8,Dove andò Ubaldo dopo aver abbandonato la moglie e il figlio a Milano?,In Svizzera,Nel paese della Svizzera
,,,,
IL PRINCIPE DELLA MARSILIANA,9,Che professione svolge Ubaldo a Roma?,Corrispondente,Giornalista
IL PRINCIPE DELLA MARSILIANA,9,Chi è Maria?,La moglie di Ubaldo,La consorte di Ubaldo Caruso
IL PRINCIPE DELLA MARSILIANA,9,Chi ha aiutato Ubaldo nell'acquisto del giornale?,Fabio,Un personaggio di nome Fabio
,,,,
IL PRINCIPE DELLA MARSILIANA,10,Dove si tiene l'inaugurazione della sede del giornale?,A Roma,Nella città di Roma
IL PRINCIPE DELLA MARSILIANA,10,Chi è il proprietario del giornale La Stampa?,Don Pio,Il principe Don Pio
IL PRINCIPE DELLA MARSILIANA,10,Qual è il ruolo di Ubaldo Caruso all'interno del giornale?,È il redattore-capo,Ricopre la posizione di redattore-capo
,,,,
IL PRINCIPE DELLA MARSILIANA,11,Per quale giornale Don Pio organizza un ricevimento?,Per La Stampa,Per il giornale La Stampa
IL PRINCIPE DELLA MARSILIANA,11,Chi ama Don Pio?,Maria,La bella Maria
IL PRINCIPE DELLA MARSILIANA,11,Chi è l'uomo che Donna Camilla considera pericoloso per Don Pio?,Caruso,Il signor Caruso
,,,,
IL PRINCIPE DELLA MARSILIANA,12,Come si chiamerà il teatro promesso dal principe?,La Fenice,Il teatro La Fenice
IL PRINCIPE DELLA MARSILIANA,12,Qual è la professione del padre di Maria?,È un artista,È un artista del vecchio stampo
IL PRINCIPE DELLA MARSILIANA,12,Quale associazione presiede Donna Camilla?,L'Opera per le Povere Madri Lattanti,L'associazione per le Povere Madri Lattanti
,,,,
IL PRINCIPE DELLA MARSILIANA,13,Qual è il nome del giornale di Don Pio?,La Stampa,Il quotidiano La Stampa
IL PRINCIPE DELLA MARSILIANA,13,Chi è il marito di Donna Camilla?,Don Pio,Pio della Marsiliana
IL PRINCIPE DELLA MARSILIANA,13,Cosa vuole fare Donna Camilla alla sua famiglia?,Vuole gettare fango su di essa,Vuole vendicarsi della sua famiglia
,,,,
IL PRINCIPE DELLA MARSILIANA,14,Chi sospetta Donna Camilla di essere l'amante di Don Pio?,Maria,Una donna di nome Maria
IL PRINCIPE DELLA MARSILIANA,14,Chi è Donna Teresa per Don Pio?,Sua madre,La madre di Don Pio
IL PRINCIPE DELLA MARSILIANA,14,A chi appartenevano i guanti trovati da Donna Camilla sulla scrivania di Don Pio?,A Donna Teresa,Alla madre di Don Pio
,,,,
IL PRINCIPE DELLA MARSILIANA,15,"Chi chiede la Principessa di accompagnarla all'inaugurazione della ""Fenice""?",Fabio Rosati,Il Rosati
IL PRINCIPE DELLA MARSILIANA,15,"Quale evento deve coprire il Rosati alla ""Fenice""?",L'inaugurazione,La serata inaugurale
IL PRINCIPE DELLA MARSILIANA,15,"Come raggiungeranno la Principessa e Rosati la ""Fenice"" per l'inaugurazione?",Tramite la comunicazione interna tra il palazzo e il teatro,Usando il passaggio interno tra il palazzo e il teatro
,,,,
IL PRINCIPE DELLA MARSILIANA,16,Qual è la professione di Fabio Rosati?,È un cronista,Lavora come giornalista per La Stampa
IL PRINCIPE DELLA MARSILIANA,16,Con chi si confida Fabio Rosati riguardo ai suoi problemi con la principessa?,Con Maria,Con una donna di nome Maria
IL PRINCIPE DELLA MARSILIANA,16,Di cosa sospetta il principe Fabio Rosati?,Di spionaggio,Di essere una spia
,,,,
IL PRINCIPE DELLA MARSILIANA,17,Qual è la minaccia di Maria al principe?,Di allontanarsi da Roma,Di lasciare la città di Roma
IL PRINCIPE DELLA MARSILIANA,17,Come si chiama il principe?,Don Pio,Si chiama Don Pio
IL PRINCIPE DELLA MARSILIANA,17,Chi è il marito di Maria?,Caruso,Il signor Caruso
,,,,
IL PRINCIPE DELLA MARSILIANA,18,Dove si reca Don Pio dopo aver lasciato il teatro Costanzi?,Alla Stampa,All'ufficio del giornale La Stampa
IL PRINCIPE DELLA MARSILIANA,18,Chi incontra Don Pio nel salone della Stampa?,Maria e Adriana Mariani,Le signore Maria e Adriana Mariani
IL PRINCIPE DELLA MARSILIANA,18,Quale teatro viene elogiato nell'articolo del Gil-Blas?,La Fenice,Il teatro La Fenice
,,,,
IL PRINCIPE DELLA MARSILIANA,19,Quali ferite ha riportato Maria?,Una gamba rotta e una commozione cerebrale,Si è rotta una gamba e ha subito una commozione cerebrale
IL PRINCIPE DELLA MARSILIANA,19,Quale edificio è stato distrutto dall'incendio?,Il teatro,L'elegante teatro
IL PRINCIPE DELLA MARSILIANA,19,Chi ha messo a letto il principe Don Pio?,Giorgio,"Giorgio, che lo aspettava"
,,,,
IL PRINCIPE DELLA MARSILIANA,20,Cosa desidera Don Pio da Maria?,Il suo perdono,Di essere perdonato da lei
IL PRINCIPE DELLA MARSILIANA,20,Perché Don Pio non può uscire di casa?,È deforme,A causa della sua deformità
IL PRINCIPE DELLA MARSILIANA,20,Cosa fa Donna Camilla nella stanza di Don Pio?,Spia il marito,Lo osserva con gelosia
,,,,
IL PRINCIPE DELLA MARSILIANA,21,Dove intende recarsi Maria per ristabilirsi in salute?,A Venezia,Nella sua casa di Venezia
IL PRINCIPE DELLA MARSILIANA,21,Per quale motivo don Pio è caduto in uno stato di inerzia?,Perché Maria non gli ha inviato il perdono,A causa del mancato perdono di Maria
IL PRINCIPE DELLA MARSILIANA,21,Contro chi la principessa della Marsiliana cerca vendetta?,Contro Maria,Contro la donna amata da don Pio
,,,,
IL PRINCIPE DELLA MARSILIANA,22,Per chi vuole resistere Don Pio?,Per Maria,Per la donna Maria
IL PRINCIPE DELLA MARSILIANA,22,"Dove si trova Maria, secondo Ubaldo?",A Venezia,Nella città di Venezia
IL PRINCIPE DELLA MARSILIANA,22,Chi ha annunciato a Don Pio che Maria era a Venezia?,Ubaldo,Il personaggio Ubaldo
,,,,
IL PRINCIPE DELLA MARSILIANA,23,Dove intendeva recarsi Don Pio dopo Porta Portese?,Alla Marsiliana,Nella villa Marsiliana
IL PRINCIPE DELLA MARSILIANA,23,Perché Donna Camilla non voleva andare alla Marsiliana?,Aveva contratto una perniciosa lì,Per una malattia presa durante la luna di miele
IL PRINCIPE DELLA MARSILIANA,23,Qual è la destinazione finale di Don Pio?,Venezia,La città di Venezia
,,,,
IL PRINCIPE DELLA MARSILIANA,24,Dove si reca Donna Camilla?,A Venezia,Nella città di Venezia
IL PRINCIPE DELLA MARSILIANA,24,Chi sogna Don Pio?,Maria,Una donna di nome Maria
IL PRINCIPE DELLA MARSILIANA,24,Che rapporto c'è tra Donna Camilla e la Duchessa Teresa?,Si detestano,Provano profonda antipatia l'una per l'altra
,,,,
IL PRINCIPE DELLA MARSILIANA,25,Chi è Camilla per don Pio?,È sua moglie,È la principessa
IL PRINCIPE DELLA MARSILIANA,25,Cosa minaccia di fare don Pio a Camilla?,Di chiedere il divorzio,Di ripudiarla
IL PRINCIPE DELLA MARSILIANA,25,Qual è l'effetto dell'opera della Stampa secondo don Pio?,Ha reso l'Italia un paese vile,Ha privato l'Italia di ideali
,,,,
IL PRINCIPE DELLA MARSILIANA,26,Che mestiere svolge Don Pio?,Il giornalista e lo speculatore,Fa il giornalista e lo speculatore
IL PRINCIPE DELLA MARSILIANA,26,Qual è il legame di parentela tra Donna Camilla e la Duchessa?,Donna Camilla è la nuora della Duchessa,È la nuora della Duchessa
IL PRINCIPE DELLA MARSILIANA,26,Chi ha distrutto le speranze di Don Pio su Maria?,Donna Camilla con la sua gelosia,La gelosia di Donna Camilla
,,,,
IL PRINCIPE DELLA MARSILIANA,27,Chi è la madre di Pio?,La duchessa,Donna Teresa
IL PRINCIPE DELLA MARSILIANA,27,A chi chiede un prestito don Pio?,A don Tommasino Lavriani,Al suo amico d'infanzia don Tommasino
IL PRINCIPE DELLA MARSILIANA,27,Qual è uno dei ruoli di Pio?,È il principe della Marsiliana,È un proprietario di giornale
,,,,
IL PRINCIPE DELLA MARSILIANA,28,Qual è il legame tra Don Pio e Donna Camilla?,Sono marito e moglie,Sono sposati
IL PRINCIPE DELLA MARSILIANA,28,Quale carica politica deve abbandonare Don Pio?,Il mandato di deputato,La sua posizione di deputato
IL PRINCIPE DELLA MARSILIANA,28,Chi teme Don Pio possa giungere al palazzo?,I lavoranti affamati,Gli operai stracciati e affamati
,,,,
IL PRINCIPE DELLA MARSILIANA,29,Di chi si celebra l'anniversario in Vaticano?,Di Leone XIII,Di Papa Leone XIII
IL PRINCIPE DELLA MARSILIANA,29,Dove si svolge la cerimonia religiosa principale?,Nella Cappella Sistina,Nella Sistina
IL PRINCIPE DELLA MARSILIANA,29,Chi indica la signora Mariani a Maria alla fine della cerimonia?,Don Pio,Il signore Don Pio
,,,,
