Book,ParagraphIndex,Question,AnswerA,AnswerB
IL MIRAGGIO ROMANZO,22,Chi invia il telegramma a Giuliano?,Andrea di Vele,"Di Vele, Andrea"
IL MIRAGGIO ROMANZO,22,Per quale motivo Giuliano parte per Roma?,Per la salute di Anna Maria,A causa dell'aggravamento di Anna Maria
IL MIRAGGIO ROMANZO,22,Chi è Anna Maria per Giuliano?,È la sua creatura,È sua figlia
,,,,
IL MIRAGGIO ROMANZO,23,Cosa accade alla capra ai piedi di Farnese?,Muore,Perde la vita
IL MIRAGGIO ROMANZO,23,Su quale ponte si reca Giuliano?,Sul Ponte Margherita,Al Ponte Margherita
IL MIRAGGIO ROMANZO,23,Quale città osserva Giuliano dal ponte?,Roma,La città di Roma
,,,,
IL MIRAGGIO ROMANZO,24,Dove alloggerà Farnese?,Nella camera accanto a quella di Andrea,Nella stanza adiacente a quella di Andrea
IL MIRAGGIO ROMANZO,24,Con chi parlerà Andrea?,Con Loredano,Con il signor Loredano
IL MIRAGGIO ROMANZO,24,Per quale motivo la moglie di Farnese uscirà di casa?,Per prendere un po' d'aria,Su consiglio del medico
,,,,
IL MIRAGGIO ROMANZO,25,Qual è il rapporto tra Giuliano e Beatrice?,Sono marito e moglie,Sono sposati
IL MIRAGGIO ROMANZO,25,Chi è Luca?,Il figlio di Giuliano e Beatrice,Il bambino che accoglie Giuliano
IL MIRAGGIO ROMANZO,25,Qual è la condizione di Anna Maria?,È una piccola inferma,È malata
,,,,
IL MIRAGGIO ROMANZO,26,Chi sono i genitori della bambina inferma?,Giuliano e Beatrice,Beatrice e Giuliano
IL MIRAGGIO ROMANZO,26,Qual è il legame di Giuliano con la bambina malata?,È il padre,È suo padre
IL MIRAGGIO ROMANZO,26,Qual è la causa del silenzio nella stanza?,L'impotenza e la tristezza,La tristezza e l'impotenza
,,,,
IL MIRAGGIO ROMANZO,27,Chi si ammala il giorno dopo la serata intima di Giuliano e Leonardo?,Beatrice,La moglie di Giuliano
IL MIRAGGIO ROMANZO,27,Chi è l'unico assistente e medico di Beatrice durante la sua malattia?,Giuliano,Suo marito Giuliano
IL MIRAGGIO ROMANZO,27,Quale poeta viene citato da Beatrice parlando del suo passato con Giuliano?,Musset,Alfred de Musset
,,,,
IL MIRAGGIO ROMANZO,28,Dove si svolge il funerale di Claudina Rosiers?,A Firenze,Nella città di Firenze
IL MIRAGGIO ROMANZO,28,Chi perdona Giuliano per il suo errore?,Sua moglie,La sua sposa
IL MIRAGGIO ROMANZO,28,Qual è il destino finale di Claudina Rosiers?,Muore,Si toglie la vita
,,,,
IL MIRAGGIO ROMANZO,29,Quale evento principale riguarda Claudina nell'estratto?,È morta,È stata sepolta
IL MIRAGGIO ROMANZO,29,Per chi soffrono Lorenzo Gray e Giuliano?,Per Claudina,Per la morte di Claudina
IL MIRAGGIO ROMANZO,29,Qual è il legame di parentela tra Loredano e Farnese?,Sono cognati,Loredano è il cognato di Farnese
,,,,
IL MIRAGGIO ROMANZO,30,Dove si dirigono Farnese e Loredano?,Verso Piazza della Signoria,Alla Piazza della Signoria
IL MIRAGGIO ROMANZO,30,Qual è la causa del disordine a Firenze?,Un rincaro del pane,L'aumento del prezzo del pane
IL MIRAGGIO ROMANZO,30,Qual è la professione di Farnese e Loredano?,Sono scrittori,Fanno gli scrittori
,,,,
