Book,ParagraphIndex,Question,AnswerA,AnswerB
LA VITA COMINCIA DOMANI ROMANZO,12,Che relazione lega Giorgio e il Medico?,Sono fratelli,Sono legati da un rapporto fraterno
LA VITA COMINCIA DOMANI ROMANZO,12,Perché Giorgio è riluttante ad esaudire la richiesta del Medico?,Perché Novella lo tiene alla vita,Perché è legato alla vita da Novella
,,,,
,,,,
LA VITA COMINCIA DOMANI ROMANZO,14,Qual è la parola che l'uomo si ripete con forza?,Potere,Potere con gioia
LA VITA COMINCIA DOMANI ROMANZO,14,Come descrive l'uomo la donna amata nel suo spirito?,Sovrana ed unica,Unica e sovrana
LA VITA COMINCIA DOMANI ROMANZO,14,Come descrive l'uomo il suo amore per la donna?,Come un assurdo,Come una follia
,,,,
LA VITA COMINCIA DOMANI ROMANZO,15,Chi è il responsabile dell'opera che ha portato alla morte del cadavere?,Egli,Colui che ha riacquistato il suo coraggio
LA VITA COMINCIA DOMANI ROMANZO,15,Qual è la principale emozione di ella di fronte al cadavere?,Paura,Timore e assorta osservazione
LA VITA COMINCIA DOMANI ROMANZO,15,Come appare il cadavere illuminato dalla luna?,Come deposto su un catafalco luminoso,Freddo e immobile su un catafalco di luce
,,,,
LA VITA COMINCIA DOMANI ROMANZO,16,Come si chiama il personaggio che arriva a Villa Fiesco?,Tancredo Salvi,Si chiama Tancredo Salvi
LA VITA COMINCIA DOMANI ROMANZO,16,Dove arriva Tancredo Salvi?,A Villa Fiesco,Nella villa Fiesco
LA VITA COMINCIA DOMANI ROMANZO,16,Perché Tancredo Salvi si reca a Villa Fiesco?,Per rivedere il suo povero fratello,Per visitare il fratello
,,,,
LA VITA COMINCIA DOMANI ROMANZO,17,Qual è la professione principale di Andrea Ferento?,È uno scienziato,È un professore universitario
LA VITA COMINCIA DOMANI ROMANZO,17,Qual è il titolo del libro di Andrea Ferento più diffuso?,Il Dio lontano,Il libro intitolato 'Il Dio lontano'
LA VITA COMINCIA DOMANI ROMANZO,17,Che tipo di atmosfera percepisce Tancredo nella casa?,Un'atmosfera d'innaturalezza,Un'atmosfera ambigua e non limpida
,,,,
LA VITA COMINCIA DOMANI ROMANZO,18,Chi è il defunto del corteo funebre?,Fiesco,Giorgio Fiesco
LA VITA COMINCIA DOMANI ROMANZO,18,Con chi cammina Tancredo Salvi nel corteo?,Con il sindaco Berra e il medico Paolieri,Con Berra e Paolieri
LA VITA COMINCIA DOMANI ROMANZO,18,Qual è la professione di Saverio Metello?,Giornalista,Redattore di giornali
,,,,
LA VITA COMINCIA DOMANI ROMANZO,19,Chi è l'erede universale nel testamento di Giorgio Fiesco?,Sua moglie,La vedova di Giorgio Fiesco
LA VITA COMINCIA DOMANI ROMANZO,19,Chi custodisce il testamento di Giorgio Fiesco?,Il notaio Garlantini,Il notaio Garlantini del paese
LA VITA COMINCIA DOMANI ROMANZO,19,A chi è destinato il legato in terre nel testamento di Giorgio Fiesco?,Ai suoceri Landi,"Ai Landi, genitori di Maria Dora"
,,,,
LA VITA COMINCIA DOMANI ROMANZO,20,Chi parte stasera stessa?,Dandolo,Lo Zappetta
LA VITA COMINCIA DOMANI ROMANZO,20,Quante lire riceve Dandolo per il viaggio?,Duecento,Duecento lire
LA VITA COMINCIA DOMANI ROMANZO,20,Come viene chiamato Dandolo dagli altri personaggi?,Lo Zappetta,Zappetta
,,,,
LA VITA COMINCIA DOMANI ROMANZO,21,Qual è il ruolo di Rosales?,È un assistente,Svolge la funzione di assistente
LA VITA COMINCIA DOMANI ROMANZO,21,Da dove proviene Novella Júdice?,Da Urbino,È originaria di Urbino
LA VITA COMINCIA DOMANI ROMANZO,21,Come si chiama la paziente di Urbino?,Novella Júdice,Si chiama Novella Júdice
,,,,
LA VITA COMINCIA DOMANI ROMANZO,22,Qual era la professione del protagonista?,Era un medico e professore,Un medico che insegnava all'Ateneo
LA VITA COMINCIA DOMANI ROMANZO,22,Quale atto ha compiuto il protagonista?,Un delitto,Ha commesso un delitto
LA VITA COMINCIA DOMANI ROMANZO,22,A chi scrive una lettera il protagonista alla fine del primo capitolo?,Alla donna che ama,Alla sua amante
,,,,
LA VITA COMINCIA DOMANI ROMANZO,23,Chi stanno visitando Metello e Tancredo?,Salvatore Donadei,L'onorevole Donadei
LA VITA COMINCIA DOMANI ROMANZO,23,Come si chiama il compagno di Metello?,Tancredo,Il suo nome è Tancredo
LA VITA COMINCIA DOMANI ROMANZO,23,Qual è lo scopo della visita di Metello e Tancredo all'onorevole Donadei?,Rivelare un fatto imprevedibile,Comunicare una rivelazione importante
,,,,
LA VITA COMINCIA DOMANI ROMANZO,24,Chi è il direttore del giornale cattolico 'La Crociata'?,L'onorevole Donadei,Donadei
LA VITA COMINCIA DOMANI ROMANZO,24,Qual è il nome giornalistico usato dall'onorevole Donadei?,Ergo,Il nome Ergo
LA VITA COMINCIA DOMANI ROMANZO,24,"Dove si incontreranno l'onorevole Donadei, Tancredo e Metello per discutere con maggiore tranquillità?",A casa di Donadei,Nella casa dell'onorevole Donadei
,,,,
LA VITA COMINCIA DOMANI ROMANZO,25,Come si chiama l'uomo che si dirige verso la piazza?,Andrea Ferento,Si chiama Andrea Ferento
LA VITA COMINCIA DOMANI ROMANZO,25,Chi è la persona che Andrea Ferento pensa lo stia guardando?,Novella,È Novella
LA VITA COMINCIA DOMANI ROMANZO,25,Dove si sta dirigendo Andrea Ferento?,Verso la piazza,Alla piazza
,,,,
LA VITA COMINCIA DOMANI ROMANZO,26,Cosa viene esumato dalla terra?,Un feretro,Una cassa da morto
LA VITA COMINCIA DOMANI ROMANZO,26,Chi è il padre del figlio di Novella?,Ferento,Il Ferento
LA VITA COMINCIA DOMANI ROMANZO,26,Dove si trasferisce la famiglia di Novella in città?,Nella casa di Giorgio Fiesco,Nella dimora di Giorgio Fiesco
,,,,
LA VITA COMINCIA DOMANI ROMANZO,27,Chi sono i genitori del neonato?,Novella e Il Ferento,Il Ferento e Novella
LA VITA COMINCIA DOMANI ROMANZO,27,Cosa fa lo scemo nella stanza vicina?,Aspetta di vedere le stelle filanti,Guarda fuori dalla finestra aspettando le stelle filanti
LA VITA COMINCIA DOMANI ROMANZO,27,Qual è il sentimento de Il Ferento verso il figlio appena nato?,Non sente di avere un figlio,Non lo conosce e si sente distaccato
,,,,
LA VITA COMINCIA DOMANI ROMANZO,28,Cosa si rifiuta di fare Andrea?,Di accompagnare la donna che ama,Di andare con lei all'anniversario
LA VITA COMINCIA DOMANI ROMANZO,28,Perché la donna che Andrea ama vuole che lui la accompagni?,Per non affrontare da sola le tristi memorie,Perché non vuole lasciarlo solo
LA VITA COMINCIA DOMANI ROMANZO,28,Quale evento si sta avvicinando per la donna che Andrea ama?,Un anniversario,Un triste anniversario
,,,,
LA VITA COMINCIA DOMANI ROMANZO,29,Qual era la professione di Giorgio Aurelio Fiesco?,Ingegnere,Ingegnere della miniera
LA VITA COMINCIA DOMANI ROMANZO,29,Cosa avevano intrapreso insieme Egli e Giorgio Aurelio Fiesco in gioventù?,Avevano intrapreso ad ascendere per il cammino della vita,Avevano iniziato insieme il cammino della vita
LA VITA COMINCIA DOMANI ROMANZO,29,Cosa smise di fare Ella dopo la morte di Giorgio?,Non aveva più pregato,Smette di pregare
,,,,
LA VITA COMINCIA DOMANI ROMANZO,30,"Per la prima volta nella sua vita, cosa provò l'uomo?",Riconoscenza verso una creatura,La gioia di inginocchiarsi
LA VITA COMINCIA DOMANI ROMANZO,30,Cosa aveva compreso la donna riguardo all'uomo?,La tragedia che si svolgeva in lui,La sua profonda tragedia
LA VITA COMINCIA DOMANI ROMANZO,30,Cosa offrì la donna all'uomo per suggellare la loro complicità?,La sua mano ferma,Un patto di complicità
,,,,
