Book,ParagraphIndex,Question,AnswerA,AnswerB
FEDERICO LENNOIS,18,Cosa chiede Ugo a Federico di fare con il ricavato della vendita del suo quadro?,Pagare quattro mesi di pigione,Saldare l'affitto della casa per quattro mesi
,,,,
FEDERICO LENNOIS,19,Chi è la balia di Augusto?,Zenaide,La nutrice Zenaide
FEDERICO LENNOIS,19,Dove porta Zenaide il piccolo Augusto?,Alla sua dimora,A casa sua
FEDERICO LENNOIS,19,Chi ha sedotto Zenaide?,Il Baronetto Edmondo,Edmondo
,,,,
FEDERICO LENNOIS,20,Chi uccide il cane Astolfo?,Giustino Victor,Il fanciullo Giustino Victor
FEDERICO LENNOIS,20,Chi è Zenaide per Federico?,Sua madre,La madre di Federico
FEDERICO LENNOIS,20,Cosa accade a Giustino Victor il 7 luglio 1829?,Viene ucciso da Eduardo Horms,Muore per mano di Eduardo Horms
,,,,
FEDERICO LENNOIS,21,Come si chiama il ragazzo che viene arrestato?,Federico Lennois,Il giovane Federico Lennois
FEDERICO LENNOIS,21,Dove viene condotto Federico dopo l'arresto?,Al posto di guardia,In un posto di polizia
FEDERICO LENNOIS,21,Cosa possiede Federico che lo rende sospetto?,Un sacchetto di denaro,Del denaro in un sacchetto
,,,,
FEDERICO LENNOIS,22,Chi aiutò Federico a fuggire dalla prigione?,Dumourier,Il ladro Dumourier
FEDERICO LENNOIS,22,Quale nuovo nome scelse Federico dopo la fuga?,Ferdinando Ducastel,Il nome di Ferdinando Ducastel
FEDERICO LENNOIS,22,In quale città era imprigionato Federico?,A Parigi,Nella città di Parigi
,,,,
FEDERICO LENNOIS,23,Dove si ritirò Federico dopo la morte del Ferraretti?,A Pisa,Nella città di Pisa
FEDERICO LENNOIS,23,Qual era il motivo della vendetta di Federico contro Giustino Victor?,L'uccisione del suo cane,Giustino aveva ucciso il suo cane
FEDERICO LENNOIS,23,Chi vide Federico al teatro delle Variétés?,Maddalena Bonnefille,L'attrice Maddalena Bonnefille
,,,,
FEDERICO LENNOIS,24,Qual è il titolo del libro di Chateaubriand menzionato nel testo?,Il Genio del Cristianesimo,Genio del Cristianesimo
FEDERICO LENNOIS,24,Quale tragedia di Voltaire è menzionata come la sua unica opera sublime?,Zaira,La Zaira
FEDERICO LENNOIS,24,Che nome diede Voltaire a Pascal?,Pazzo sublime,Il pazzo sublime
,,,,
FEDERICO LENNOIS,25,In quale anno è ambientata la narrazione?,Nel 1830,Nell'anno 1830
FEDERICO LENNOIS,25,Qual era la maschera prediletta dalle prostitute di Parigi durante il Carnevale?,Il débardeur,La maschera del débardeur
FEDERICO LENNOIS,25,Quando fu invitato per la prima volta il pubblico parigino al ballo dell'Opéra?,Il 2 febbraio 1716,"Nel 1716, il 2 febbraio"
,,,,
FEDERICO LENNOIS,26,Qual è la professione della persona mascherata con Federico?,Artista,Illustre artista
FEDERICO LENNOIS,26,Cosa tenta di fare Federico alla persona mascherata?,Strappargli il mascherino,Togliergli la maschera
FEDERICO LENNOIS,26,Che tipo di vino versa Federico per il brindisi?,Bordeaux,Vino bordeaux
,,,,
FEDERICO LENNOIS,27,Dove si reca Luigia dopo aver lasciato Livorno?,A Parigi,Nella capitale francese
FEDERICO LENNOIS,27,Chi è l'autore del quadro intitolato 'la Preghiera'?,Ugo Ferraretti,Il suo amante Ugo Ferraretti
FEDERICO LENNOIS,27,Qual è il nome dell'albergo di Parigi dove Luigia cerca Maurizio?,Albergo des Princes,L'Albergo des Princes
,,,,
FEDERICO LENNOIS,28,Dove fu trasportato Federico Lennois dopo la verifica della sua follia?,Al Manicomio di Bicètre,Nel Manicomio di Bicètre
FEDERICO LENNOIS,28,Come si intitolava il quadro al centro del giudizio?,La Preghiera,Il dipinto La Preghiera
FEDERICO LENNOIS,28,Qual era la relazione tra Federico Lennois ed Eduardo Horms?,Erano fratelli,Fratelli
,,,,
FEDERICO LENNOIS,29,Dove si trova Federico Lennois?,Al manicomio di Bicètre,Nell'ospizio di Bicètre
FEDERICO LENNOIS,29,Cosa ha spaventato Federico Lennois nel giardino?,Una donna alla finestra,Una demente affacciata alla finestra
FEDERICO LENNOIS,29,A chi è destinato principalmente il manicomio di Bicètre?,Agli uomini,Esclusivamente agli uomini
,,,,
FEDERICO LENNOIS,30,Chi è Zenaide?,La madre di Augusto,La donna che chiede perdono al Visconte
FEDERICO LENNOIS,30,Dove si trova Zenaide?,All'Ospizio di Bicètre,A Bicètre
FEDERICO LENNOIS,30,Qual è la vera identità di Augusto?,È il figlio di Zenaide,È un bastardo
,,,,
