Book,ParagraphIndex,Question,AnswerA,AnswerB
IL RICHIAMO DELLA FORESTA,7,Chi occupò il giaciglio di Buck?,Spitz,Il cane Spitz
IL RICHIAMO DELLA FORESTA,7,Cosa interruppe la lite tra Buck e Spitz?,Un pandemonio,L'inizio di un pandemonio
,,,,
IL RICHIAMO DELLA FORESTA,8,Qual è il ruolo di Perrault?,È un corriere governativo,Svolge la funzione di corriere del governo
IL RICHIAMO DELLA FORESTA,8,Qual è la destinazione del viaggio di Perrault e François?,Dawson,La città di Dawson
IL RICHIAMO DELLA FORESTA,8,Cosa accadde a Dave e Buck con la slitta?,La slitta affondò nel ghiaccio,Finirono nel ghiaccio con la slitta
,,,,
IL RICHIAMO DELLA FORESTA,9,Chi incoraggia la ribellione contro Spitz?,Buck,Il cane Buck
IL RICHIAMO DELLA FORESTA,9,Chi è il conduttore della slitta che cerca di imporre la disciplina?,François,L'uomo François
IL RICHIAMO DELLA FORESTA,9,Dove ha avuto inizio la caccia al coniglio?,Alla foce del Tahkeena,Presso il Tahkeena
,,,,
IL RICHIAMO DELLA FORESTA,10,Chi conduceva il branco di cani?,Buck,Il cane Buck
IL RICHIAMO DELLA FORESTA,10,Quale animale stava inseguendo Buck?,Un coniglio,Il coniglio dalle zampe di neve
IL RICHIAMO DELLA FORESTA,10,Chi ha ucciso il coniglio inseguito da Buck?,Spitz,Il cane Spitz
,,,,
IL RICHIAMO DELLA FORESTA,11,Chi diventa il nuovo cane di testa?,Buck,Il cane Buck
IL RICHIAMO DELLA FORESTA,11,Chi ordina a François di gettare la mazza?,Perrault,Il corriere Perrault
IL RICHIAMO DELLA FORESTA,11,Quale cane viene sostituito da Buck come capo?,Spitz,Il cane Spitz
,,,,
IL RICHIAMO DELLA FORESTA,12,Che tipo di uomo vede Buck nei suoi sogni sulla riva dello Yukon?,Un uomo primitivo e peloso,Un essere con caratteristiche ancestrali
IL RICHIAMO DELLA FORESTA,12,Dove arrivano i cani dopo il faticoso viaggio?,A Dawson,Nella città di Dawson
IL RICHIAMO DELLA FORESTA,12,Chi riceve le prime cure ogni notte durante il viaggio?,I cani,Gli animali da tiro
,,,,
IL RICHIAMO DELLA FORESTA,13,Dove arrivò il Corriere dell'Acqua Salata con Buck dopo aver lasciato Dawson?,A Skaguay,Nella città di Skaguay
IL RICHIAMO DELLA FORESTA,13,Come si presentavano Buck e i suoi compagni all'arrivo a Skaguay?,Erano stanchi e mal ridotti,Si trovavano in uno stato deplorevole
IL RICHIAMO DELLA FORESTA,13,"Quali cani, oltre a Buck, zoppicavano o erano feriti all'arrivo a Skaguay?","Pike, Sol-leks e Dub","Dub, Pike e Sol-leks"
,,,,
IL RICHIAMO DELLA FORESTA,14,Dove arrivano Buck e i suoi compagni dopo il lungo viaggio?,A Skaguay,Nella città di Skaguay
IL RICHIAMO DELLA FORESTA,14,Chi compra Buck e i suoi compagni?,Rico e Carlo,Due uomini chiamati Rico e Carlo
IL RICHIAMO DELLA FORESTA,14,Da dove provengono Rico e Carlo?,Dagli Stati Uniti,Dall'America
,,,,
IL RICHIAMO DELLA FORESTA,15,Chi approvava i calcoli di Carlo e Rico per il viaggio?,Mercede,La donna Mercede
IL RICHIAMO DELLA FORESTA,15,Quanti cani comprarono Carlo e Rico?,Sei,Sei cani
IL RICHIAMO DELLA FORESTA,15,Qual era la destinazione delle slitte che passavano il Pass?,Dawson,La città di Dawson
,,,,
IL RICHIAMO DELLA FORESTA,16,Cosa si rifiuta di fare Mercede durante il viaggio?,Si rifiuta di camminare,Non vuole scendere dalla slitta
IL RICHIAMO DELLA FORESTA,16,Chi sono i compagni di viaggio di Mercede?,Carlo e Rico,Suo marito Carlo e suo fratello Rico
IL RICHIAMO DELLA FORESTA,16,A chi applica Rico la sua teoria di essere duri?,Ai cani,Agli animali che tirano la slitta
,,,,
IL RICHIAMO DELLA FORESTA,17,Chi sono i tre viaggiatori umani menzionati?,"Mercede, Rico e Carlo","Carlo, Rico e Mercede"
IL RICHIAMO DELLA FORESTA,17,Presso chi arrivano i viaggiatori?,Giovanni Thornton,Nell'accampamento di Giovanni Thornton
IL RICHIAMO DELLA FORESTA,17,Qual è il nome del cane che guida il tiro?,Buck,Il cane Buck
,,,,
IL RICHIAMO DELLA FORESTA,18,Chi stava picchiando Buck?,Rico,L'uomo di nome Rico
IL RICHIAMO DELLA FORESTA,18,Chi ha difeso Buck dalle percosse?,Giovanni Thornton,Thornton
IL RICHIAMO DELLA FORESTA,18,"Che fine ha fatto la slitta di Rico, Mercede e Carlo?",È sprofondata nel ghiaccio,È caduta nel fiume ghiacciato
,,,,
IL RICHIAMO DELLA FORESTA,19,Chi è il padrone di Buck?,Giovanni Thornton,Thornton
IL RICHIAMO DELLA FORESTA,19,Come si chiama uno dei cani che appartengono a Giovanni Thornton?,Skeet,Il cane Skeet
IL RICHIAMO DELLA FORESTA,19,Quale legge fondamentale ha imparato Buck?,La legge della mazza e del dente,La legge del bastone e della zanna
,,,,
IL RICHIAMO DELLA FORESTA,20,Chi viene salvato dalla corrente?,Thornton,Il padrone di Buck
IL RICHIAMO DELLA FORESTA,20,Chi aiuta Buck a salvare Thornton?,Piero e Hans,I compagni di Thornton
IL RICHIAMO DELLA FORESTA,20,Quale animale salva Thornton?,Buck,Il cane di Thornton
,,,,
IL RICHIAMO DELLA FORESTA,21,Chi è il padrone di Buck?,Giovanni Thornton,Thornton
IL RICHIAMO DELLA FORESTA,21,Quale compito deve svolgere Buck?,Tirare una slitta,Trainare una slitta
IL RICHIAMO DELLA FORESTA,21,Chi è l'avversario di Thornton nella scommessa?,Matthewson,Il signor Matthewson
,,,,
IL RICHIAMO DELLA FORESTA,22,Chi è il personaggio principale delle visioni di Buck?,L'uomo peloso,Un uomo peloso
IL RICHIAMO DELLA FORESTA,22,Da dove proviene l'appello che Buck sente?,Dalla foresta,Dalle profondità della foresta
IL RICHIAMO DELLA FORESTA,22,Chi è il padrone di Buck menzionato nell'estratto?,Thornton,Il suo padrone Thornton
,,,,
IL RICHIAMO DELLA FORESTA,23,Da quali razze di cani discende Buck?,Da un San Bernardo e una cagna da pastore,Dalle razze San Bernardo e pastore
IL RICHIAMO DELLA FORESTA,23,Quale grosso animale nero ha ucciso Buck?,Un orso nero,Un grosso orso nero
IL RICHIAMO DELLA FORESTA,23,Cosa faceva Thornton a Buck?,Gli accarezzava la schiena,Passava una mano carezzevole lungo la schiena
,,,,
IL RICHIAMO DELLA FORESTA,24,Come si trasforma Buck quando entra nella foresta?,Diventa un essere della selva,Si trasforma in un animale selvatico
IL RICHIAMO DELLA FORESTA,24,Quale grande animale incontra Buck su un passo?,Un grande alce maschio,Un alce imponente
IL RICHIAMO DELLA FORESTA,24,Cosa causa la furia dell'alce che Buck incontra?,Una freccia piumata nel fianco,La punta di una freccia conficcata nel suo fianco
,,,,
IL RICHIAMO DELLA FORESTA,25,"Chi è morto, spezzando l'ultimo vincolo di Buck?",Giovanni Thornton,"Il padrone di Buck, Giovanni Thornton"
IL RICHIAMO DELLA FORESTA,25,Con chi si scontra Buck nella valle?,Con un branco di lupi,Con i lupi
IL RICHIAMO DELLA FORESTA,25,Chi riconosce Buck tra i lupi?,Il fratello selvatico,Un lupo che aveva già incontrato
,,,,
IL RICHIAMO DELLA FORESTA,26,A quale gruppo di animali si unisce Buck?,Al branco di lupi,Ai lupi selvatici
IL RICHIAMO DELLA FORESTA,26,Come chiamano gli indiani il cane che guida il branco di lupi?,Cane Spettrale,Il Cane Spettrale
IL RICHIAMO DELLA FORESTA,26,Quale luogo non osano penetrare gli yechats?,Una valle,La valle evitata
,,,,
IL RICHIAMO DELLA FORESTA,27,Chi è il padre del Capo Thiling-Tinneh?,Il Gran Corvo,Il Corvo
IL RICHIAMO DELLA FORESTA,27,Con quale nome è conosciuto Mackenzie?,Lupo,L'Uccisore di Moose
IL RICHIAMO DELLA FORESTA,27,Chi accompagnava Mason al suo primo arrivo all'accampamento?,Malemute Kid,Il Malemute Kid
,,,,
IL RICHIAMO DELLA FORESTA,28,Come viene chiamato Scruff Mackenzie dallo Shaman?,Lupo,Il Demonio
IL RICHIAMO DELLA FORESTA,28,Chi è Jelchs secondo lo Shaman?,Il Corvo,Il principio creatore
IL RICHIAMO DELLA FORESTA,28,In quale periodo storico si svolge la scena descritta?,Alla fine del XIX secolo,Negli ultimi anni dell'Ottocento
,,,,
IL RICHIAMO DELLA FORESTA,29,Come si fa chiamare il guerriero che parla?,L'Orso,Il guerriero chiamato L'Orso
IL RICHIAMO DELLA FORESTA,29,Chi intende combattere L'Orso questa notte?,Il Lupo,L'avversario di L'Orso
IL RICHIAMO DELLA FORESTA,29,Chi è la donna che L'Orso vuole al suo fuoco?,Zarinska,La donna di nome Zarinska
,,,,
IL RICHIAMO DELLA FORESTA,30,Chi combatte contro l'Orso?,Mackenzie,Il Lupo
IL RICHIAMO DELLA FORESTA,30,Chi è Zarinska per Mackenzie?,La donna da lui eletta,La sua compagna
IL RICHIAMO DELLA FORESTA,30,Con quale arma combatte l'Orso?,Un coltello da caccia,Un lungo coltello
,,,,
