Book,ParagraphIndex,Question,AnswerA,AnswerB
LE AQUILE DELLA STEPPA ROMANZO,12,Come ha definito il capo dei distillatori le persone passate la sera prima?,Banditi,Li ha chiamati banditi
,,,,
LE AQUILE DELLA STEPPA ROMANZO,13,Chi è il capo delle Aquile?,Hadgi,Il bandito Hadgi
LE AQUILE DELLA STEPPA ROMANZO,13,Cosa desidera Abei che accada a Kitab?,Essere assediato,Vuole essere assediato dai russi
LE AQUILE DELLA STEPPA ROMANZO,13,Chi era il mestvire?,Lo zio di Hadgi,Il precedente capo delle Aquile
,,,,
LE AQUILE DELLA STEPPA ROMANZO,14,Chi guida la truppa che prende possesso del caravanserraglio?,Tabriz,Il condottiero Tabriz
LE AQUILE DELLA STEPPA ROMANZO,14,Quale personaggio deve saldare un debito di riconoscenza con il padre di Abei?,Il Beg di Schaar,"Il Beg di Schaar, a cui il padre di Abei salvò la vita"
LE AQUILE DELLA STEPPA ROMANZO,14,Qual è la città che i russi potrebbero assalire?,Kitab,La città fortificata di Kitab
,,,,
LE AQUILE DELLA STEPPA ROMANZO,15,Chi è il cugino di Abei?,Hossein,"Hossein, il suo parente"
LE AQUILE DELLA STEPPA ROMANZO,15,Quale porta i russi stanno cercando di sfondare?,La porta di Ravatak,La porta Ravatak
LE AQUILE DELLA STEPPA ROMANZO,15,Chi ha avvertito Hossein e Tabriz dell'assalto?,Baba-beg,Il signore Baba-beg
,,,,
LE AQUILE DELLA STEPPA ROMANZO,16,Dove si trova il rifugio delle Aquile della steppa?,Nella caverna dei Kasret-Sultan-Geb,Sulla catena montuosa Kasret-Sultan-Geb
LE AQUILE DELLA STEPPA ROMANZO,16,Quale città è assalita dalle colonne d'assalto russe?,Kitab,La città di Kitab
LE AQUILE DELLA STEPPA ROMANZO,16,Chi comanda le colonne d'assalto che attaccano Kitab?,Il colonnello Miklalovsky,Il Colonnello Miklalovsky
,,,,
LE AQUILE DELLA STEPPA ROMANZO,17,Che relazione lega Abei e Talmà?,Sono cognati,Talmà è la cognata di Abei
LE AQUILE DELLA STEPPA ROMANZO,17,Qual è il legame di parentela di Abei con il beg?,È il nipote del beg,Abei è il nipote del beg
LE AQUILE DELLA STEPPA ROMANZO,17,Qual è la sorte dei banditi nella caverna?,Fuggono tutti,Scappano dalla caverna
,,,,
LE AQUILE DELLA STEPPA ROMANZO,18,Come viene chiamato il medico nel testo?,Capitano,Il capitano
LE AQUILE DELLA STEPPA ROMANZO,18,Cosa trova il capitano addosso a Hossein?,Un piccolo plico,Un plico
LE AQUILE DELLA STEPPA ROMANZO,18,Chi vede il capitano prendere il plico da Hossein?,Tabriz,Il turchestano Tabriz
,,,,
LE AQUILE DELLA STEPPA ROMANZO,19,Chi è lo zio di Hossein?,Giah Aghà,Il beg Giah Aghà
LE AQUILE DELLA STEPPA ROMANZO,19,Dove viene interrogato Hossein?,In una tenda nel giardino,Nella tenda situata in un giardino
LE AQUILE DELLA STEPPA ROMANZO,19,Chi interroga Hossein?,Un maggiore russo e un bukarino,Il maggiore russo e il rappresentante dell'Emiro
,,,,
LE AQUILE DELLA STEPPA ROMANZO,20,Chi sono i due uomini che discutono il piano?,Karawal e Dinar,Dinar e Karawal
LE AQUILE DELLA STEPPA ROMANZO,20,Qual è il piano di Karawal riguardo Abei e Talmà?,Informare Abei del fallimento del suo colpo per affrettare le nozze con Talmà,Far credere ad Abei che il suo colpo sia fallito per fargli sposare Talmà
LE AQUILE DELLA STEPPA ROMANZO,20,Dove si svolge la conversazione tra Karawal e Dinar?,In un kabne-kahnè di Kitab,In un caffè nella città di Kitab
,,,,
LE AQUILE DELLA STEPPA ROMANZO,21,Chi sono Tabriz e Hossein?,Sono prigionieri,Sono due prigionieri
LE AQUILE DELLA STEPPA ROMANZO,21,Quale fenomeno naturale colpisce l'accampamento?,La burana,Una burana
LE AQUILE DELLA STEPPA ROMANZO,21,Cosa fa Tabriz ai due usbeki nella tenda?,Li colpisce con due pugni,Li attacca con i pugni
,,,,
LE AQUILE DELLA STEPPA ROMANZO,22,Come si chiama il gigante che si arrampica sull'albero con Hossein?,Tabriz,Il suo nome è Tabriz
LE AQUILE DELLA STEPPA ROMANZO,22,Quali animali attaccano Hossein e Tabriz sull'albero?,Due once,Due leopardi delle nevi
LE AQUILE DELLA STEPPA ROMANZO,22,Quante munizioni hanno a disposizione Hossein e Tabriz?,Otto palle,Otto proiettili
,,,,
LE AQUILE DELLA STEPPA ROMANZO,23,Chi è sospettato di aver tentato di assassinare Hossein e Tabriz?,Abei,L'uomo chiamato Abei
LE AQUILE DELLA STEPPA ROMANZO,23,Chi ha rapito Talmà?,I banditi,Le Aquile
LE AQUILE DELLA STEPPA ROMANZO,23,Chi si impegna a salvare Talmà dai banditi?,Lo zio di Hossein,Il parente di Hossein
,,,,
LE AQUILE DELLA STEPPA ROMANZO,24,Qual è la professione di Karaval?,È un bandito,Karaval è un bandito
LE AQUILE DELLA STEPPA ROMANZO,24,Dove sono diretti i personaggi?,Verso un'oasi,Ad un'oasi
LE AQUILE DELLA STEPPA ROMANZO,24,Chi è il personaggio che Karaval definisce un imbecille?,Hadgi,Il personaggio di nome Hadgi
,,,,
LE AQUILE DELLA STEPPA ROMANZO,25,Cosa sono gli onagri?,Asini selvaggi,Asini che vivono allo stato brado
LE AQUILE DELLA STEPPA ROMANZO,25,Quale consiglio dà Karaval riguardo agli onagri?,Di gettarsi dietro le dune e non far fuoco,Di nascondersi e lasciarli passare senza sparare
LE AQUILE DELLA STEPPA ROMANZO,25,Chi esprime il desiderio di mangiare carne di onagro?,Tabriz,È Tabriz a volerla assaggiare
,,,,
LE AQUILE DELLA STEPPA ROMANZO,26,Cosa si offre di fare Karaval per attraversare il fiume?,Cercare i pescatori di garitse,Andare a cercare i pescatori per una barca
LE AQUILE DELLA STEPPA ROMANZO,26,Quale fiume devono attraversare i personaggi?,L'Amur,Il fiume Amur
LE AQUILE DELLA STEPPA ROMANZO,26,Chi è l'amico di Karaval che veglia la frontiera?,Un capo ghirghiso o usbeko,Il capo ghirghiso o usbeko
,,,,
LE AQUILE DELLA STEPPA ROMANZO,27,Chi è il padrone di Tabriz?,Hossein,Il personaggio chiamato Hossein
LE AQUILE DELLA STEPPA ROMANZO,27,Chi ha condotto Hossein e Tabriz al villaggio?,Karaval,Il bandito Karaval
LE AQUILE DELLA STEPPA ROMANZO,27,Sotto il dominio di chi si trova il villaggio in cui arrivano Hossein e Tabriz?,L'Emiro di Bukara,Il sovrano di Bukara
,,,,
LE AQUILE DELLA STEPPA ROMANZO,28,Chi sta attaccando Hossein e Tabriz?,I bukari,I Bukari
LE AQUILE DELLA STEPPA ROMANZO,28,Come si rivolge Tabriz a Hossein?,Lo chiama padrone,Lo chiama signore
LE AQUILE DELLA STEPPA ROMANZO,28,Cosa intende fare Tabriz a 'il loutis'?,Ucciderlo,Vuole ucciderlo
,,,,
LE AQUILE DELLA STEPPA ROMANZO,29,Quale oggetto è stato rubato a Hossein?,Talmà,La sua Talmà
LE AQUILE DELLA STEPPA ROMANZO,29,Chi è il capo tra Hossein e Tabriz?,Hossein,Hossein è il leader
LE AQUILE DELLA STEPPA ROMANZO,29,Quale fiume devono attraversare Hossein e Tabriz?,L'Amu-Darja,Il fiume Amu-Darja
,,,,
LE AQUILE DELLA STEPPA ROMANZO,30,Chi ha assoldato il bandito per cercare i cadaveri a Kitab?,Abei,"Il cugino di Hossein, Abei"
LE AQUILE DELLA STEPPA ROMANZO,30,Per quale motivo Abei voleva la conferma della morte di Hossein?,Per sposare Talmà,Per poter sposare Talmà
LE AQUILE DELLA STEPPA ROMANZO,30,Chi ha sparato a tradimento a Hossein e Tabriz durante lo scontro con i moscoviti?,Abei,Il cugino Abei
,,,,
