Book,ParagraphIndex,Question,AnswerA,AnswerB
SUOR GIOVANNA DELLA CROCE ROMANZO,5,Quale nuova funzione assunse il monastero di suor Orsola Benincasa dopo la confisca?,Divenne una caserma militare,Fu trasformato in un edificio ad uso statale
SUOR GIOVANNA DELLA CROCE ROMANZO,5,Cosa accadde a suor Teresa di Gesù dopo la chiusura del monastero?,Fu costretta a lasciare il monastero,Dovette abbandonare la clausura
SUOR GIOVANNA DELLA CROCE ROMANZO,5,Quale fu l'esito della protesta legale di suor Teresa di Gesù contro la confisca?,La protesta non fu accolta,I tribunali respinsero il ricorso della badessa
,,,,
SUOR GIOVANNA DELLA CROCE ROMANZO,6,Qual è la ragione principale dell'espulsione delle monache dal monastero delle Trentatre da parte del Governo?,La soppressione degli ordini religiosi.,Le leggi di soppressione degli enti ecclesiastici.
SUOR GIOVANNA DELLA CROCE ROMANZO,6,Quale sarà il destino delle monache dopo la loro cacciata dal monastero delle Trentatre?,Verranno disperse nella società civile.,Saranno costrette a reintegrarsi nel mondo secolare.
SUOR GIOVANNA DELLA CROCE ROMANZO,6,In quale città si trova il monastero delle Trentatre?,A Napoli.,Nella città di Napoli.
,,,,
SUOR GIOVANNA DELLA CROCE ROMANZO,7,Qual è la causa dell'allontanamento delle monache dal loro convento?,La soppressione degli ordini religiosi,Un decreto governativo di chiusura dei conventi
SUOR GIOVANNA DELLA CROCE ROMANZO,7,Come si chiama il convento da cui vengono allontanate le monache?,Il convento di San Michele,Il monastero di San Michele
SUOR GIOVANNA DELLA CROCE ROMANZO,7,Qual è il destino finale di Suor Camilla e delle altre monache?,Trovano accoglienza in un altro istituto,Vengono ospitate in una nuova struttura religiosa
,,,,
SUOR GIOVANNA DELLA CROCE ROMANZO,8,Dove abita Suor Giovanna della Croce?,"In via Magnocavallo, al numero novantadue",Al numero 92 di via Magnocavallo
SUOR GIOVANNA DELLA CROCE ROMANZO,8,Chi è il confessore di Suor Giovanna della Croce?,Don Ferdinando de Angelis,Il sacerdote Don Ferdinando de Angelis
SUOR GIOVANNA DELLA CROCE ROMANZO,8,Con chi vive Suor Giovanna della Croce?,Con sua sorella Grazia e i nipoti Clementina e Francesco,Con la sorella Grazia Bevilacqua Fanelli e i nipoti Clementina e Francesco Fanelli
,,,,
SUOR GIOVANNA DELLA CROCE ROMANZO,9,Qual è il legame di parentela tra Suor Giovanna della Croce e Francesco Fanelli?,È sua zia,È la zia di Francesco
SUOR GIOVANNA DELLA CROCE ROMANZO,9,Qual è la professione di Francesco Fanelli?,È uno studente,Studia all'università
SUOR GIOVANNA DELLA CROCE ROMANZO,9,Qual è il legame di parentela tra Grazia Fanelli e Suor Giovanna della Croce?,Sono cognate,Grazia è la cognata di Suor Giovanna
,,,,
SUOR GIOVANNA DELLA CROCE ROMANZO,10,Qual è il destino finale di Suor Francesca?,Muore in condizioni di povertà,Conclude la sua vita in miseria
SUOR GIOVANNA DELLA CROCE ROMANZO,10,Qual è la provenienza delle mille lire ricevute da Suor Francesca?,Derivano da un'eredità,Provengono da un lascito
SUOR GIOVANNA DELLA CROCE ROMANZO,10,Come vengono impiegate le seicentocinquanta lire rimaste a Suor Francesca?,Vengono utilizzate per le spese di sussistenza,Servono a coprire i costi della sua vita quotidiana
,,,,
SUOR GIOVANNA DELLA CROCE ROMANZO,11,A quale ordine religioso appartengono Suor Francesca delle Sette Parole e Suor Giovanna?,All'Ordine delle Sette Parole,Alla congregazione delle Sette Parole
SUOR GIOVANNA DELLA CROCE ROMANZO,11,Cosa fu Suor Orsola per Suor Francesca e Suor Giovanna?,Un convento dove vissero in precedenza,Il convento dove trascorsero molti anni insieme
SUOR GIOVANNA DELLA CROCE ROMANZO,11,Quale fu la sorte di Suor Clemenza della Spine?,Morì in giovane età,La sua vita si spense precocemente
,,,,
SUOR GIOVANNA DELLA CROCE ROMANZO,12,Clementina e Vincenzino si sposano?,"Sì, convolano a nozze.","Sì, diventano marito e moglie."
SUOR GIOVANNA DELLA CROCE ROMANZO,12,Suor Giovanna accetta l'amore tra Clementina e Vincenzino?,"No, mantiene la sua disapprovazione.","No, continua a opporsi alla loro unione."
SUOR GIOVANNA DELLA CROCE ROMANZO,12,Clementina lascia la casa di Suor Giovanna?,"Sì, si trasferisce altrove.","Sì, abbandona la dimora della zia monaca."
,,,,
SUOR GIOVANNA DELLA CROCE ROMANZO,13,Qual è il grave inconveniente della casa di Grazia?,La casa è legata a una storia di eventi tragici.,L'abitazione ha un passato oscuro e spiacevole.
SUOR GIOVANNA DELLA CROCE ROMANZO,13,Clementina sposa un giovane ricco?,"No, Clementina non sposa un uomo benestante.",Il matrimonio di Clementina non è con un giovane facoltoso.
SUOR GIOVANNA DELLA CROCE ROMANZO,13,Come si risolve la situazione debitoria di Grazia con il padrone di casa?,Grazia riesce a saldare il debito grazie all'aiuto di Giovanna.,Il suo debito con il locatore viene estinto con il supporto della suora.
,,,,
SUOR GIOVANNA DELLA CROCE ROMANZO,14,Chi è Francesco?,Il nipote di Suor Giovanna della Croce.,Il figlio della sorella di Suor Giovanna della Croce.
SUOR GIOVANNA DELLA CROCE ROMANZO,14,Per quale motivo Suor Giovanna della Croce si fece monaca?,Per Silvio.,A causa di Silvio.
SUOR GIOVANNA DELLA CROCE ROMANZO,14,Come si chiama la sorella di Suor Giovanna della Croce?,Marianna.,Si chiama Marianna.
,,,,
SUOR GIOVANNA DELLA CROCE ROMANZO,15,Chi è il giovane che Suor Giovanna della Croce osserva dal suo balcone?,Il nipote della proprietaria della casa dirimpetto,Il giovane parente della signora che abitava di fronte
SUOR GIOVANNA DELLA CROCE ROMANZO,15,Qual è la natura della casa oscura e silenziosa di fronte al balcone di Suor Giovanna della Croce?,Una casa disabitata da tempo,L'antica dimora legata a un mistero familiare
SUOR GIOVANNA DELLA CROCE ROMANZO,15,Per quale motivo Suor Giovanna della Croce sta lasciando la sua abitazione?,Per un trasferimento in un convento siciliano,"Per un nuovo incarico in Sicilia, in un altro convento"
,,,,
SUOR GIOVANNA DELLA CROCE ROMANZO,16,A quale ordine religioso apparteneva Suor Giovanna?,Alle Suore della Carità,All'ordine delle Suore della Carità
SUOR GIOVANNA DELLA CROCE ROMANZO,16,Qual è il legame tra Donna Costanza e Suor Giovanna?,Sono amiche,Sono legate da un'amicizia
SUOR GIOVANNA DELLA CROCE ROMANZO,16,Suor Giovanna riesce a vendere i merletti che tesse?,"Sì, li vende","Sì, riesce a venderli"
,,,,
SUOR GIOVANNA DELLA CROCE ROMANZO,17,Qual è la natura del rapporto tra Concetta Guadagno e Ciccillo?,È il suo amante,È il suo compagno segreto
SUOR GIOVANNA DELLA CROCE ROMANZO,17,Qual è il ruolo della monaca nelle vicende di Concetta Guadagno?,È la sua confidente,Le offre supporto morale
SUOR GIOVANNA DELLA CROCE ROMANZO,17,Qual è il destino finale di Concetta Guadagno?,Raggiunge la felicità,Trova la sua pace
,,,,
SUOR GIOVANNA DELLA CROCE ROMANZO,18,Qual è il legame tra Cicillo e Concetta Guadagno?,È il suo fidanzato,È l'uomo che Concetta ama
SUOR GIOVANNA DELLA CROCE ROMANZO,18,Che ruolo svolge suor Giovanna della Croce per Concetta Guadagno?,È una guida spirituale,È la sua consigliera
SUOR GIOVANNA DELLA CROCE ROMANZO,18,A quale scopo Concetta Guadagno porta i merletti?,Per venderli,Per ottenere denaro dalla vendita
,,,,
SUOR GIOVANNA DELLA CROCE ROMANZO,19,Come si chiama la malata assistita dalla suora?,Si chiama Maria,Il suo nome è Maria
SUOR GIOVANNA DELLA CROCE ROMANZO,19,Qual è la malattia che affligge la moglie di Gaetano Laterza?,La tubercolosi,Soffre di tubercolosi
SUOR GIOVANNA DELLA CROCE ROMANZO,19,La malata sopravvive alla sua condizione?,"No, muore",Non riesce a sopravvivere
,,,,
SUOR GIOVANNA DELLA CROCE ROMANZO,20,Come si chiama l'inferma che parla con suor Giovanna?,Si chiama Teresa,Il suo nome è Teresa
SUOR GIOVANNA DELLA CROCE ROMANZO,20,L'inferma muore nel corso del romanzo?,"Sì, la protagonista muore","Sì, Teresa muore"
SUOR GIOVANNA DELLA CROCE ROMANZO,20,Qual è il legame tra l'inferma e Gaetano?,Sono marito e moglie,Gaetano è il marito dell'inferma
,,,,
SUOR GIOVANNA DELLA CROCE ROMANZO,21,Qual era il vero nome di Suor Giovanna della Croce?,Era Teresa Salvo,Il suo nome era Teresa Salvo
SUOR GIOVANNA DELLA CROCE ROMANZO,21,Cosa faceva il giudice Notargiacomo quando usciva di casa?,Si recava a giocare d'azzardo,Andava a scommettere ai tavoli da gioco
SUOR GIOVANNA DELLA CROCE ROMANZO,21,In quale città si svolge la vicenda del giudice Notargiacomo?,A Girgenti,Nella città di Girgenti
,,,,
SUOR GIOVANNA DELLA CROCE ROMANZO,22,Come si chiama la madre del ragazzo che deve laurearsi?,Il suo nome è Marta,Si chiama Marta
SUOR GIOVANNA DELLA CROCE ROMANZO,22,Il figlio di Marta riesce a conseguire la laurea?,"Sì, ottiene la laurea in legge","Sì, completa gli studi universitari in giurisprudenza"
SUOR GIOVANNA DELLA CROCE ROMANZO,22,In quale città si svolge la vicenda della famiglia di Marta?,La storia è ambientata a Palermo,Si svolge nella città di Palermo
,,,,
SUOR GIOVANNA DELLA CROCE ROMANZO,23,Dove viene ricoverata Donna Maria Laterza?,In una casa di cura privata,In un manicomio privato
SUOR GIOVANNA DELLA CROCE ROMANZO,23,Come si chiama il figlio di Donna Maria Laterza?,Vittorio,Il figlio di Maria si chiama Vittorio
SUOR GIOVANNA DELLA CROCE ROMANZO,23,Chi è Don Gaetano Laterza?,È il marito di Donna Maria Laterza,Il coniuge di Maria Laterza
,,,,
SUOR GIOVANNA DELLA CROCE ROMANZO,24,A quale ordine religioso appartiene Suor Giovanna?,Alle Carmelitane Scalze,All'ordine delle Carmelitane Scalze
SUOR GIOVANNA DELLA CROCE ROMANZO,24,Qual è il legame tra Suor Giovanna e Donna Costanza?,Sono consorelle,Sono entrambe monache
SUOR GIOVANNA DELLA CROCE ROMANZO,24,Qual è la causa principale della riduzione della pensione di Suor Giovanna?,Una legge governativa,Una nuova legge dello Stato
,,,,
SUOR GIOVANNA DELLA CROCE ROMANZO,25,Qual è il nome della donna che entra affannata nella stanza delle donne?,Maria,Il suo nome è Maria
SUOR GIOVANNA DELLA CROCE ROMANZO,25,Qual è la malattia del marito di Fortunata?,Una grave malattia polmonare,Soffre di una malattia ai polmoni
SUOR GIOVANNA DELLA CROCE ROMANZO,25,Di quale malattia soffre Maddalena Sgueglia?,Di tubercolosi,La sua malattia è la tubercolosi
,,,,
SUOR GIOVANNA DELLA CROCE ROMANZO,26,Come si definisce la giovane malata rispetto alla volontà divina?,Si considera una miserabile che si nasconde alla volontà divina,Afferma di vivere celata alla volontà di Dio
SUOR GIOVANNA DELLA CROCE ROMANZO,26,Qual è la caratteristica principale dell'aspetto dell'ignota?,Ha il viso parzialmente coperto,Il suo volto è in gran parte celato da un panno
SUOR GIOVANNA DELLA CROCE ROMANZO,26,Qual è il ruolo di Maddalena Sgueglia nell'interazione con l'ignota?,È colei che osserva l'ignota,Assume il ruolo di osservatrice dell'ignota
,,,,
SUOR GIOVANNA DELLA CROCE ROMANZO,27,"Qual è la vera attività di Maddalena Sgueglia, oltre a piegare giornali?",Si prostituisce,È una meretrice
SUOR GIOVANNA DELLA CROCE ROMANZO,27,Qual è il destino finale di Pasquale?,Muore in ospedale,Non sopravvive al ricovero
SUOR GIOVANNA DELLA CROCE ROMANZO,27,Come si chiama la moglie di Pasquale?,Si chiama Assunta,Il suo nome è Assunta
,,,,
SUOR GIOVANNA DELLA CROCE ROMANZO,28,In quale città si svolge la maggior parte degli eventi del romanzo?,A Napoli,Nella città di Napoli
SUOR GIOVANNA DELLA CROCE ROMANZO,28,Qual è la condizione sociale della folla che si raduna nel libro?,Sono poveri e mendicanti,La loro condizione è di estrema miseria
SUOR GIOVANNA DELLA CROCE ROMANZO,28,Quale profondo contrasto sociale viene descritto nel testo?,Quello tra i ricchi e i poveri,La disparità tra la gente agiata e i mendicanti
,,,,
SUOR GIOVANNA DELLA CROCE ROMANZO,29,Come si chiama la signora che interroga la donna di Basilicata?,Donna Laura,La signora Laura
SUOR GIOVANNA DELLA CROCE ROMANZO,29,Chi è il personaggio a cui la mendica si rivolge chiamandolo 'Eccellenza'?,Il Marchese,Il nobile Marchese
SUOR GIOVANNA DELLA CROCE ROMANZO,29,In quale luogo si svolge il pasto offerto ai poveri?,Nel refettorio del convento,Presso il refettorio conventuale
,,,,
SUOR GIOVANNA DELLA CROCE ROMANZO,30,Come si chiama la signora che parla con la vecchia?,Silvia,La signora Silvia
SUOR GIOVANNA DELLA CROCE ROMANZO,30,Qual è il nome della vecchia che si vergogna di chiedere l'elemosina?,Marta,La vecchia Marta
SUOR GIOVANNA DELLA CROCE ROMANZO,30,In quale località si svolge l'incontro tra la signora e la vecchia?,A Vallemare,Nel borgo di Vallemare
,,,,
