Book,ParagraphIndex,Question,AnswerA,AnswerB
LA VITA COMINCIA DOMANI ROMANZO,15,Qual è il motivo principale dell'omicidio commesso dall'uomo?,La gelosia per la donna,È dettato dalla gelosia
LA VITA COMINCIA DOMANI ROMANZO,15,Qual è il destino finale della donna dopo l'omicidio?,Viene arrestata come complice,Fugge con l'uomo
,,,,
LA VITA COMINCIA DOMANI ROMANZO,16,Qual è lo stato civile di Novella all'inizio della storia?,Novella è sposata.,"All'inizio del romanzo, Novella è una donna sposata."
LA VITA COMINCIA DOMANI ROMANZO,16,Qual è il ruolo dell'uomo con cui Novella si trova nell'estratto?,È il suo amante.,L'uomo è l'amante di Novella.
LA VITA COMINCIA DOMANI ROMANZO,16,Qual è il destino finale della relazione tra Novella e il suo amante?,La loro relazione si conclude tragicamente.,Il loro amore ha un epilogo infelice.
,,,,
LA VITA COMINCIA DOMANI ROMANZO,17,Qual è il ruolo di Tancredo Salvi nella vicenda principale del libro?,È il protagonista del romanzo,È il personaggio centrale della narrazione
LA VITA COMINCIA DOMANI ROMANZO,17,Chi è realmente il Professor Marcuccio Landi?,È un filosofo eccentrico e saggio,È un intellettuale stimato
LA VITA COMINCIA DOMANI ROMANZO,17,Qual è il legame tra Tancredo Salvi e Maria Dora?,Si innamorano,Intraprendono una relazione sentimentale
,,,,
LA VITA COMINCIA DOMANI ROMANZO,18,Qual è la sorte finale della signorina Dora?,Si sposa con un uomo che non è Maurizio,Trova marito in un altro uomo
LA VITA COMINCIA DOMANI ROMANZO,18,La Berta si sposa?,"Sì, si sposa",Convolge a nozze
LA VITA COMINCIA DOMANI ROMANZO,18,Maurizio sposa la signorina Dora?,"No, non la sposa",Non si unisce in matrimonio con lei
,,,,
LA VITA COMINCIA DOMANI ROMANZO,19,Chi è il defunto al funerale a cui partecipano Tancredo e Ferento?,La madre di Andrea Ferento,La genitrice di Ferento
LA VITA COMINCIA DOMANI ROMANZO,19,Qual è il legame tra Tancredo e Andrea Ferento?,Sono fratelli,Condividono un legame di fratellanza
LA VITA COMINCIA DOMANI ROMANZO,19,Per quale motivo Andrea Ferento si rifiuta di parlare al funerale?,È sopraffatto dal dolore,La sua profonda sofferenza gli impedisce di parlare
,,,,
LA VITA COMINCIA DOMANI ROMANZO,20,Qual è la destinazione di Dandolo Zappetta?,Viene spedito a Valleverde,La sua destinazione è Valleverde
LA VITA COMINCIA DOMANI ROMANZO,20,Come si chiama la donna che Tancredo bacia all'inizio?,Il suo nome è Isabella,Si chiama Isabella
LA VITA COMINCIA DOMANI ROMANZO,20,A quale organizzazione appartengono Tancredo e Saverio?,Fanno parte della Loggia Nera,Appartengono alla Loggia Nera
,,,,
LA VITA COMINCIA DOMANI ROMANZO,21,Come si chiama la donna che è la sorella del morto?,Si chiama Isabella,Il suo nome è Isabella
LA VITA COMINCIA DOMANI ROMANZO,21,Chi è l'amico per cui Ferento prova un soverchio dolore?,È il dottor Rossi,Si tratta del dottor Rossi
LA VITA COMINCIA DOMANI ROMANZO,21,Qual è il legame tra la donna e Ferento?,Sono amanti,Hanno una relazione amorosa
,,,,
LA VITA COMINCIA DOMANI ROMANZO,22,Qual è la professione di Andrea Ferento all'Ateneo?,Professore,Docente universitario
LA VITA COMINCIA DOMANI ROMANZO,22,Che tipo di azioni intraprendono gli studenti per esprimere il loro malcontento?,Scioperi e manifestazioni,Proteste e disordini
LA VITA COMINCIA DOMANI ROMANZO,22,In quale città si trova l'Ateneo dove insegna Andrea Ferento?,A Roma,Nella città di Roma
,,,,
LA VITA COMINCIA DOMANI ROMANZO,23,Qual è la natura dell'impresa che Tancredo e Metello intendono compiere?,Un'azione per estorcere denaro,Un piano per rovinare un uomo
LA VITA COMINCIA DOMANI ROMANZO,23,Qual è il destino finale di Ferento?,Viene assassinato da Tancredo,Muore per mano di Tancredo
LA VITA COMINCIA DOMANI ROMANZO,23,Qual è la principale occupazione di Dandolo?,Colleziona farfalle,È un entomologo
,,,,
LA VITA COMINCIA DOMANI ROMANZO,24,Chi decide di denunciare Andrea Ferento al Procuratore del Re?,Metello e Tancredo,I personaggi Metello e Tancredo
LA VITA COMINCIA DOMANI ROMANZO,24,Qual è la posizione di Donadei riguardo alla denunzia di Andrea Ferento?,È scettico e prudente,Richiede prove concrete
LA VITA COMINCIA DOMANI ROMANZO,24,Quale sarà la conseguenza della denunzia per Andrea Ferento?,Verrà arrestato,Subirà un processo
,,,,
LA VITA COMINCIA DOMANI ROMANZO,25,Qual è l'obiettivo principale di Andrea nella 'guerra senza mercede'?,Mantenere la sua posizione di potere,Evitare di essere sconfitto
LA VITA COMINCIA DOMANI ROMANZO,25,Cosa succede a Novella mentre Andrea affronta la 'guerra senza mercede'?,Viene messa in pericolo,Subisce delle minacce
LA VITA COMINCIA DOMANI ROMANZO,25,Andrea riesce a vincere la 'guerra senza mercede' come desidera?,"Sì, ottiene la vittoria","No, viene sconfitto"
,,,,
LA VITA COMINCIA DOMANI ROMANZO,26,Qual è il verdetto finale del giudice Leonardo Niscemi sul caso del Ferento?,Il Ferento viene condannato per l'omicidio di Giorgio Fiesco.,Il giudice Niscemi dichiara il Ferento colpevole.
LA VITA COMINCIA DOMANI ROMANZO,26,Qual è il legame di parentela tra Maria Dora e la moglie di Giorgio Fiesco?,Maria Dora è la sorella della moglie di Fiesco.,Maria Dora è la cognata di Giorgio Fiesco.
LA VITA COMINCIA DOMANI ROMANZO,26,Qual è il destino del bambino che la moglie di Giorgio Fiesco porta in grembo?,Il bambino nasce e viene riconosciuto come figlio del Ferento.,Il Ferento accetta la paternità del figlio della moglie di Fiesco.
,,,,
LA VITA COMINCIA DOMANI ROMANZO,27,Chi è la persona defunta per cui Novella è in lutto?,È la madre di Novella,La defunta è la genitrice di Novella
LA VITA COMINCIA DOMANI ROMANZO,27,Qual è il legame di parentela tra Lo scemo e Novella?,È il fratello di Novella,Lo scemo è il congiunto di Novella
LA VITA COMINCIA DOMANI ROMANZO,27,Come si chiama il figlio di Novella e Ferento?,Il bambino si chiama Pietro,Il suo nome è Pietro
,,,,
LA VITA COMINCIA DOMANI ROMANZO,28,Di chi è la tomba che Andrea non vuole rivedere?,Di sua figlia,Della figlia di Andrea
LA VITA COMINCIA DOMANI ROMANZO,28,Qual è il legame tra Andrea e Novella?,Sono amanti,Hanno una relazione extraconiugale
LA VITA COMINCIA DOMANI ROMANZO,28,Qual è il motivo del profondo dolore di Andrea legato alla casa e alla tomba?,La perdita della sua famiglia,La morte dei suoi cari in quel luogo
,,,,
LA VITA COMINCIA DOMANI ROMANZO,29,Come si chiama il protagonista maschile che si prepara ad affrontare un evento cruciale?,Giorgio,Giorgio Aurispa
LA VITA COMINCIA DOMANI ROMANZO,29,Qual è il legame di parentela tra il protagonista e Novella?,È sua moglie,Novella è la consorte del protagonista
LA VITA COMINCIA DOMANI ROMANZO,29,"Qual è la natura dell'evento ""ultima e la più inattesa"" che il protagonista si appresta a vivere?",Un duello,Il confronto finale in un duello
,,,,
LA VITA COMINCIA DOMANI ROMANZO,30,Quale ostacolo o persona avevano eliminato i due amanti prima del loro incontro nella camera?,Il loro principale nemico,L'impedimento alla loro unione
LA VITA COMINCIA DOMANI ROMANZO,30,Chi erano i genitori del bambinello che vagiva nell'alta camera?,I due amanti protagonisti,La protagonista femminile e il suo compagno
LA VITA COMINCIA DOMANI ROMANZO,30,Per quale motivo i due amanti avevano compiuto l'atto di uccisione menzionato?,Per ottenere la loro libertà,Per poter vivere il loro amore
,,,,
