Book,ParagraphIndex,Question,AnswerA,AnswerB
IL RE PREGA ROMANZO,13,Qual è l'affare importante che il canonico Pappasugna vuole discutere con Don Diego?,Riguarda un'eredità familiare,Un lascito testamentario per la famiglia
IL RE PREGA ROMANZO,13,Il barone di Sanza e il gesuita sono complici della fuga di Bambina?,"Sì, hanno facilitato la sua partenza","Sì, l'hanno aiutata a scappare"
,,,,
IL RE PREGA ROMANZO,14,Qual è la professione di Don Diego?,È un prete,È un sacerdote
IL RE PREGA ROMANZO,14,Don Diego e Concettella intraprendono una relazione amorosa?,"Sì, si uniscono in amore","Sì, iniziano una relazione sentimentale"
IL RE PREGA ROMANZO,14,La sorella di Don Diego ritorna alla sua dimora?,"Sì, fa ritorno a casa","Sì, rientra nella sua abitazione"
,,,,
IL RE PREGA ROMANZO,15,Qual è il mestiere di Gabriele?,Il lazzarone,Il facchino al Ponte della Maddalena
IL RE PREGA ROMANZO,15,Quali viaggiatori arrivano al Ponte della Maddalena?,I Calabresi,Gli uomini delle provincie del regno
IL RE PREGA ROMANZO,15,Come chiama il lazzarone le genti della provincia?,Calabresi,Con il nome di Calabresi
,,,,
IL RE PREGA ROMANZO,16,Chi sposa Concettella?,Filippo,Il giovane ricco Filippo
IL RE PREGA ROMANZO,16,In quale città è ambientata la storia?,A Napoli,Nella città di Napoli
IL RE PREGA ROMANZO,16,Qual è la condizione sociale di Gabriele?,È un lazzarone,Appartiene alla plebe napoletana
,,,,
IL RE PREGA ROMANZO,17,Quale ruolo politico assume Don Diego nel corso della narrazione?,"Nessuno, rimane un pensatore indipendente.","Mantiene la sua posizione di intellettuale, senza aderire a partiti."
IL RE PREGA ROMANZO,17,Come si chiama la sorella di Don Diego?,Si chiama Isabella.,Il suo nome è Isabella.
IL RE PREGA ROMANZO,17,Qual è il nome completo del barone?,Si chiama Barone Carlo Rossi.,Il suo nome è Carlo Rossi.
,,,,
IL RE PREGA ROMANZO,18,In quale città è stato incarcerato il fratello di Bambina?,A Napoli,Nella città di Napoli
IL RE PREGA ROMANZO,18,Come reagisce Lady Keith alla notizia dell'incarceramento del fratello di Bambina?,Con indifferenza,Mostrando freddezza
IL RE PREGA ROMANZO,18,Come evolve la percezione di Bambina riguardo alla teoria dell'infamia del fratello?,Da mostruosa a fatale,Da orribile a inevitabile
,,,,
IL RE PREGA ROMANZO,19,Come si chiama il fratello di Bambina?,Si chiama Roberto,Il nome del fratello di Bambina è Roberto
IL RE PREGA ROMANZO,19,Come si chiama il re che Bambina vuole incontrare?,Il re è Ferdinando II,Bambina vuole incontrare Ferdinando II di Borbone
IL RE PREGA ROMANZO,19,Qual è il ruolo del P. Piombini?,È il confessore di Bambina,Il P. Piombini è il suo consigliere spirituale
,,,,
IL RE PREGA ROMANZO,20,Qual è il motivo dell'arresto di Don Diego?,Per cospirazione politica,Per aver tramato contro il governo
IL RE PREGA ROMANZO,20,Chi ha dato gli ordini al signor Gravelli riguardo a Don Diego?,Il ministro,Il marchese di Sora
IL RE PREGA ROMANZO,20,Qual è la sorte finale di Don Diego?,Viene condannato a morte,Subisce la pena capitale
,,,,
IL RE PREGA ROMANZO,21,Perché Bambina desidera parlare con il re?,Per presentare una richiesta,Per esporre una supplica
IL RE PREGA ROMANZO,21,Come si chiama il regno governato dal re menzionato nell'estratto?,Si chiama [Nome del Regno],Il suo nome è [Nome del Regno]
IL RE PREGA ROMANZO,21,Qual è il legame di parentela tra il re e il principe?,Sono padre e figlio,Il principe è il figlio del re
,,,,
IL RE PREGA ROMANZO,22,Come si chiama l'ambasciatore d'Austria che incontra Bambina?,Principe di Schwartzemberg,Il Principe di Schwartzemberg
IL RE PREGA ROMANZO,22,In quale città si trova la villa di Bambina?,A Napoli,Nella città di Napoli
IL RE PREGA ROMANZO,22,Qual è il numero ordinale di Re Ferdinando?,Ferdinando IV,Il quarto Ferdinando
,,,,
IL RE PREGA ROMANZO,23,Don Diego accetta la nomina a vescovo di Noto?,"Sì, la accetta.",Diventa vescovo di Noto.
IL RE PREGA ROMANZO,23,Qual è lo scopo della missione del Conte di Altamura e di Fuina a Punta di Baia?,Devono eseguire un arresto.,Sono lì per catturare qualcuno.
IL RE PREGA ROMANZO,23,L'accusa di Lady Keith contro Bambina si rivela fondata?,"Sì, è fondata.",L'accusa è vera.
,,,,
IL RE PREGA ROMANZO,24,Chi è Concettella?,La donna amata da Gabriele,La fanciulla che Gabriele difende
IL RE PREGA ROMANZO,24,Qual è il rapporto tra Gabriele e Filippo?,Sono rivali per l'amore di Concettella,Sono nemici a causa di Concettella
IL RE PREGA ROMANZO,24,Chi è Don Diego Spani?,L'uomo che Filippo accusa di aver sedotto Concettella,Il presunto seduttore di Concettella
,,,,
IL RE PREGA ROMANZO,25,Come si chiama il prete che tradisce Gabriele con Concettella?,Don Michele,Il sacerdote Michele
IL RE PREGA ROMANZO,25,Quale punizione riceve Filippo per aver calunniato Concettella?,Viene arrestato,Finisce in prigione
IL RE PREGA ROMANZO,25,Qual è il motivo dell'incarcerazione di Gabriele nella prigione della Vicaria?,Per un omicidio,Accusato di un delitto
,,,,
IL RE PREGA ROMANZO,26,Chi è il «vescovo del diavolo» a cui si riferisce il re?,Un prelato che si opponeva alla corona,Un ecclesiastico avverso al potere monarchico
IL RE PREGA ROMANZO,26,"Qual è il destino di Bambina, la sorella di Don Diego?",Si ricongiunge al fratello,Riesce a salvarsi e a vivere con Don Diego
IL RE PREGA ROMANZO,26,Quale sarà la sorte di Don Diego alla fine del libro?,Viene esiliato dal regno,È costretto a lasciare il paese
,,,,
IL RE PREGA ROMANZO,27,Viene concessa la secolarizzazione a Padre Piombini?,"Sì, gli viene accordata","Sì, Padre Piombini ottiene la secolarizzazione"
IL RE PREGA ROMANZO,27,Bambina e Padre Piombini diventano una coppia?,"No, Bambina non ricambia il suo amore","No, il loro amore non si realizza"
IL RE PREGA ROMANZO,27,Chi è l'amante di Concettella?,Don Diego,Il suo amante è Don Diego
,,,,
IL RE PREGA ROMANZO,28,"Qual è il destino del Barone Montalto, il rivale di Lorenzo?",Viene esiliato dalla città,È costretto all'esilio
IL RE PREGA ROMANZO,28,Chi sono i 'coloro' che minacciano la vita di Lorenzo?,I congiurati politici,Gli avversari del protagonista
IL RE PREGA ROMANZO,28,Lorenzo e Beatrice riescono a coronare il loro amore?,"No, il loro amore è tragicamente interrotto",La loro unione non si realizza
,,,,
IL RE PREGA ROMANZO,29,Qual è la professione di Don Gabriele?,È un prete,È un sacerdote
IL RE PREGA ROMANZO,29,Qual è il ruolo di Padre Piombini nella chiesa?,È il parroco,È il sacerdote principale
IL RE PREGA ROMANZO,29,In quale città si trova la chiesa dove Don Gabriele cerca Padre Piombini?,A Napoli,Nella città di Napoli
,,,,
IL RE PREGA ROMANZO,30,Quale entità serve Don Diego?,Il diavolo,Le forze infernali
IL RE PREGA ROMANZO,30,A quale personaggio si riferisce Don Diego chiamandolo 'Don Chisciotte'?,Al Re Ferdinando,"A Ferdinando, il sovrano"
IL RE PREGA ROMANZO,30,Qual è la posizione del Conte di Altamura rispetto al Re Ferdinando?,È un fedele consigliere,È un leale alleato del sovrano
,,,,
