Book,ParagraphIndex,Question,AnswerA,AnswerB
UN MATRIMONIO ECCENTRICO,12,Come si chiama l'uomo che Elisa ama e che si è stabilito a Bombay?,Carlo,Il signor Carlo
UN MATRIMONIO ECCENTRICO,12,Quale decisione prende Elisa riguardo alla proposta di Massimo alla fine del libro?,Accetta di sposare Massimo,Decide di sposare Massimo
UN MATRIMONIO ECCENTRICO,12,Qual era la questione che causava la grande agitazione della signora Valenti?,Il matrimonio di Elisa,Le nozze di Elisa
,,,,
UN MATRIMONIO ECCENTRICO,13,Qual è il legame di Elisa con il Marchese d'Astorre?,È la moglie del Marchese d'Astorre,È la Marchesa d'Astorre
UN MATRIMONIO ECCENTRICO,13,In quale città si trova la villa di Massimo?,Vicino a Firenze,Nelle vicinanze di Firenze
UN MATRIMONIO ECCENTRICO,13,Chi è Massimo?,È il Marchese d'Astorre,È il marito di Elisa
,,,,
UN MATRIMONIO ECCENTRICO,14,Chi è la moglie di Massimo?,Isabella,La signora Isabella
UN MATRIMONIO ECCENTRICO,14,Quale legame si sviluppa tra Massimo e la marchesa d'Astorre?,Una relazione sentimentale,Un'intesa amorosa
UN MATRIMONIO ECCENTRICO,14,"Qual è il vero significato della ""partita"" che interessa Massimo al Club?",Il gioco delle relazioni sociali,La sua ascesa mondana
,,,,
UN MATRIMONIO ECCENTRICO,15,Qual è il motivo dell'assenza prolungata del marchese Massimo d'Astorre?,È impegnato in una missione diplomatica.,Si trova all'estero per affari di stato.
UN MATRIMONIO ECCENTRICO,15,Qual è la natura del legame matrimoniale tra Elisa e Massimo d'Astorre?,È un matrimonio di convenienza.,Si tratta di un'unione basata su un accordo.
UN MATRIMONIO ECCENTRICO,15,"Quale nuova posizione sociale ottengono i genitori di Elisa, i signori Valenti, dopo il matrimonio della figlia?",Acquisiscono una nuova posizione sociale a Milano.,Migliorano il loro status grazie al matrimonio di Elisa.
,,,,
UN MATRIMONIO ECCENTRICO,16,Qual è il titolo nobiliare di Massimo d'Astorre?,Marchese,Il Marchese
UN MATRIMONIO ECCENTRICO,16,In quale città si svolge la vicenda del duello tra Massimo e Tordini?,A Firenze,Nella città di Firenze
UN MATRIMONIO ECCENTRICO,16,Qual è la professione di Tordini?,Un giornalista,Svolge la professione di giornalista
,,,,
UN MATRIMONIO ECCENTRICO,17,Qual è la causa della mancanza di equilibrio morale di Paolo Goffredi?,Un amore non corrisposto,Una profonda delusione sentimentale
UN MATRIMONIO ECCENTRICO,17,Per quale motivo si è svolto il duello di Tordini?,Per difendere l'onore di Elisa,A causa di un'offesa alla Marchesa d'Astorre
UN MATRIMONIO ECCENTRICO,17,Qual è lo stato civile della Marchesa d'Astorre?,È vedova,Ha perso il marito
,,,,
UN MATRIMONIO ECCENTRICO,18,Qual è la natura del legame tra Massimo ed Elisa?,Sono amanti,Hanno una relazione sentimentale
UN MATRIMONIO ECCENTRICO,18,Chi è la Contessa Lassardi per Massimo?,È la sua amante,È la sua compagna segreta
UN MATRIMONIO ECCENTRICO,18,Qual è la città principale in cui si svolge la storia di Massimo ed Elisa?,La vicenda si svolge a Roma,La capitale è il fulcro della narrazione
,,,,
UN MATRIMONIO ECCENTRICO,19,Qual è il titolo nobiliare di Elisa?,La Marchesa d'Astorre,Marchesa d'Astorre
UN MATRIMONIO ECCENTRICO,19,Qual è il legame tra Massimo ed Elisa?,È il marito di Elisa,È suo marito
UN MATRIMONIO ECCENTRICO,19,A quale evento partecipano Elisa e Massimo?,A un ballo,A una festa da ballo
,,,,
UN MATRIMONIO ECCENTRICO,20,Dove si reca Marco dopo aver scritto la lettera a Sofia?,A Parigi,Nella capitale francese
UN MATRIMONIO ECCENTRICO,20,Qual è la natura del legame tra Marco e Sofia?,Sono amanti segreti,Hanno una relazione clandestina
UN MATRIMONIO ECCENTRICO,20,Come reagisce Sofia alla confessione di Marco?,Con profonda tristezza,Mostrando grande dolore
,,,,
UN MATRIMONIO ECCENTRICO,21,Elisa e Massimo si sposano?,"Sì, convolano a nozze.",La loro unione matrimoniale si realizza.
UN MATRIMONIO ECCENTRICO,21,Massimo accetta il posto in America?,"No, rimane nel suo paese.",Rifiuta l'offerta di lavoro oltreoceano.
UN MATRIMONIO ECCENTRICO,21,Elisa sposa Massimo per dovere?,"No, lo sposa per amore.",La sua scelta è motivata da un sentimento sincero.
,,,,
UN MATRIMONIO ECCENTRICO,22,Chi ha sposato Giulio?,La signora [Nome della moglie],La moglie di Giulio
UN MATRIMONIO ECCENTRICO,22,Qual è la posizione professionale di Giulio?,La sua attuale professione,Il suo incarico lavorativo
UN MATRIMONIO ECCENTRICO,22,Da quale luogo Giulio ha cercato di tornare in Europa?,Da un paese extra-europeo,Da una nazione lontana dall'Europa
,,,,
UN MATRIMONIO ECCENTRICO,23,Chi è l'uomo che ha inviato il signor Orlandi a parlare con Elisa?,Federico,Il signor Federico
UN MATRIMONIO ECCENTRICO,23,Qual è la verità sul passato che il signor Orlandi rivela a Elisa?,Che la sua assenza era stata forzata,Che non l'aveva abbandonata volontariamente
UN MATRIMONIO ECCENTRICO,23,Qual è la decisione finale di Elisa riguardo all'uomo che le ha inviato il signor Orlandi?,Elisa decide di perdonarlo,Elisa accetta di ricominciare con lui
,,,,
UN MATRIMONIO ECCENTRICO,24,Quale sentimento tormenta Massimo riguardo a Elisa?,La gelosia,Il sospetto
UN MATRIMONIO ECCENTRICO,24,Dove si recano Massimo ed Elisa per trascorrere l'estate?,A Viareggio,Nella località di Viareggio
UN MATRIMONIO ECCENTRICO,24,"Dove si è recato Bardi, l'uomo che Massimo sospetta?",A Londra,Nella città di Londra
,,,,
UN MATRIMONIO ECCENTRICO,25,Per quale motivo Massimo si trova nella casa di costruzione irregolare?,Per compiere una missione,Per un incarico segreto
UN MATRIMONIO ECCENTRICO,25,Chi occupa la stanza numero 7?,La persona che Massimo cerca,L'individuo atteso da Massimo
UN MATRIMONIO ECCENTRICO,25,Come si chiama la città che Massimo osserva dal terrazzo?,La città di [Nome della città],[Nome della città]
,,,,
UN MATRIMONIO ECCENTRICO,26,In che modo il protagonista maschile è riuscito a raggiungere la protagonista femminile nel luogo in cui si trovava sola?,Si è intrufolato di nascosto nella proprietà,Ha eluso la sorveglianza per incontrarla
UN MATRIMONIO ECCENTRICO,26,Qual era la 'sentenza crudele' che la protagonista femminile aveva imposto al protagonista maschile?,L'ordine di non rivederla mai più,La proibizione assoluta di cercarla o contattarla
UN MATRIMONIO ECCENTRICO,26,Quale fu la ragione principale per cui il protagonista maschile era stato comandato di esiliarsi?,Per aver infranto un patto importante,A causa di una grave trasgressione sociale
,,,,
UN MATRIMONIO ECCENTRICO,27,Qual è il nome del protagonista maschile che si rivolge a Elisa?,Il suo nome è [Nome del personaggio],Si chiama [Nome del protagonista]
UN MATRIMONIO ECCENTRICO,27,Qual è la circostanza che ha portato Elisa a diventare la Marchesa d'Astorre?,È diventata Marchesa a seguito di [Evento specifico],La sua condizione di Marchesa deriva da [Causa specifica]
UN MATRIMONIO ECCENTRICO,27,Qual è la destinazione finale di Elisa e del protagonista maschile dopo la loro decisione di partire?,Si dirigono verso [Luogo specifico],La loro meta è [Nome del luogo]
,,,,
UN MATRIMONIO ECCENTRICO,28,Chi è l'uomo a cui Elisa dichiara di appartenere?,Il suo attuale marito,L'uomo che ha sposato
UN MATRIMONIO ECCENTRICO,28,Da quanto tempo Elisa è legata all'uomo a cui appartiene?,Da alcuni anni,Da diversi anni
UN MATRIMONIO ECCENTRICO,28,Qual è la ragione principale per cui Elisa non ama più Giulio come un tempo?,Ha donato il suo cuore a un altro uomo,Il suo cuore appartiene a un altro
,,,,
UN MATRIMONIO ECCENTRICO,29,Massimo ed Elisa hanno avuto un figlio?,"No, non hanno avuto figli",Non è nato un bambino dalla loro unione
UN MATRIMONIO ECCENTRICO,29,Massimo riesce a superare la sua malattia?,"No, non la supera",La sua salute peggiora fino alla fine
UN MATRIMONIO ECCENTRICO,29,Elisa e Massimo rimangono insieme alla fine del libro?,"No, si separano",La loro relazione non dura
,,,,
UN MATRIMONIO ECCENTRICO,30,Chi è l'uomo a cui Massimo si riferisce quando chiede a Elisa se ci pensa spesso?,Il suo precedente marito,Il primo marito di Elisa
UN MATRIMONIO ECCENTRICO,30,Quale circostanza ha portato Elisa e Massimo a sposarsi?,Un matrimonio di convenienza,Un'unione combinata dalle famiglie
UN MATRIMONIO ECCENTRICO,30,Qual è la verità sul passato di Elisa che Massimo vuole che lei riveli?,La sua relazione con l'altro uomo,Il suo legame con il precedente marito
,,,,
