Book,ParagraphIndex,Question,AnswerA,AnswerB
SANTIPPE PICCOLO ROMANZO FRA L'ANTICO E IL MODERNO,9,"Chi, secondo Socrate, ha stabilito il matrimonio come un giogo a due?",Il Dio costruttore del mondo,La divinità che ha creato l'universo
,,,,
SANTIPPE PICCOLO ROMANZO FRA L'ANTICO E IL MODERNO,10,Qual è il destino finale di Socrate?,La morte,Viene condannato a morte
SANTIPPE PICCOLO ROMANZO FRA L'ANTICO E IL MODERNO,10,Qual è il tema principale del dialogo tra Socrate e Assioco?,La morte,Il significato della vita e della morte
SANTIPPE PICCOLO ROMANZO FRA L'ANTICO E IL MODERNO,10,Qual è la reazione iniziale di Assioco alle argomentazioni di Socrate sulla morte?,Scetticismo,Incredulità e sfida
,,,,
SANTIPPE PICCOLO ROMANZO FRA L'ANTICO E IL MODERNO,11,Qual era la condizione economica di Socrate?,Era povero,Viveva in povertà
SANTIPPE PICCOLO ROMANZO FRA L'ANTICO E IL MODERNO,11,Come si chiamava la moglie di Socrate?,Santippe,Xantippe
SANTIPPE PICCOLO ROMANZO FRA L'ANTICO E IL MODERNO,11,Socrate chiedeva un compenso per i suoi insegnamenti?,"No, non chiedeva denaro",Non domandava niente per insegnare
,,,,
SANTIPPE PICCOLO ROMANZO FRA L'ANTICO E IL MODERNO,12,Quanti figli aveva Socrate con Santippe?,Tre figli,Tre maschi
SANTIPPE PICCOLO ROMANZO FRA L'ANTICO E IL MODERNO,12,Qual era la principale attività di Socrate ad Atene?,Insegnava filosofia attraverso il dialogo,Era un filosofo che dialogava con i cittadini
SANTIPPE PICCOLO ROMANZO FRA L'ANTICO E IL MODERNO,12,Qual era il celebre principio di Socrate sulla conoscenza?,Il 'so di non sapere',La consapevolezza della propria ignoranza
,,,,
SANTIPPE PICCOLO ROMANZO FRA L'ANTICO E IL MODERNO,13,Da quale città proveniva Protagora?,Da Abdera,Era originario di Abdera
SANTIPPE PICCOLO ROMANZO FRA L'ANTICO E IL MODERNO,13,Qual era la principale attività di Socrate?,Era un filosofo,Insegnava filosofia
SANTIPPE PICCOLO ROMANZO FRA L'ANTICO E IL MODERNO,13,A quale corrente filosofica apparteneva Protagora?,Ai Sofisti,Era un Sofista
,,,,
SANTIPPE PICCOLO ROMANZO FRA L'ANTICO E IL MODERNO,14,"Qual era la professione del padre di Socrate, Sofronisco?",Uno scultore,Era uno scultore
SANTIPPE PICCOLO ROMANZO FRA L'ANTICO E IL MODERNO,14,Qual era il metodo filosofico principale di Socrate?,Il metodo socratico,La maieutica
SANTIPPE PICCOLO ROMANZO FRA L'ANTICO E IL MODERNO,14,Di quale città era cittadino Socrate?,Atene,Della città di Atene
,,,,
SANTIPPE PICCOLO ROMANZO FRA L'ANTICO E IL MODERNO,15,Chi invitò Socrate a cena nella villa?,Callia,Il padrone di casa Callia
SANTIPPE PICCOLO ROMANZO FRA L'ANTICO E IL MODERNO,15,Qual era la consuetudine riguardo alla partecipazione delle donne ai banchetti ateniesi?,Erano escluse,Non partecipavano ai banchetti
SANTIPPE PICCOLO ROMANZO FRA L'ANTICO E IL MODERNO,15,Quale tipo di intrattenimento fu offerto agli ospiti dopo la cena nella villa di Callia?,Musica e danza,Una fanciulla danzante accompagnata da un flautista
,,,,
SANTIPPE PICCOLO ROMANZO FRA L'ANTICO E IL MODERNO,16,Chi sono alcuni dei personaggi principali presenti al convito?,"Socrate, Callia e Filippo","Tra i presenti figurano Socrate, Callia e Filippo"
SANTIPPE PICCOLO ROMANZO FRA L'ANTICO E IL MODERNO,16,Qual è la natura del raduno descritto nell'estratto?,È un convito o simposio,Si tratta di un banchetto conviviale
SANTIPPE PICCOLO ROMANZO FRA L'ANTICO E IL MODERNO,16,Quali tipi di intrattenimento sono tipici del convito?,Spettacoli di danza e musica,Intrattenimento musicale e coreografico
,,,,
SANTIPPE PICCOLO ROMANZO FRA L'ANTICO E IL MODERNO,17,A chi si rivolge il narratore nel corso del libro?,A un'ideale signora,A una figura femminile immaginaria
SANTIPPE PICCOLO ROMANZO FRA L'ANTICO E IL MODERNO,17,Qual è il tema principale discusso dai convitati di Callia nel libro?,La natura di Amore,Il concetto di Eros
SANTIPPE PICCOLO ROMANZO FRA L'ANTICO E IL MODERNO,17,In quale città si svolge il simposio descritto nel libro?,Ad Atene,Nella città di Atene
,,,,
SANTIPPE PICCOLO ROMANZO FRA L'ANTICO E IL MODERNO,18,Qual è il rapporto tra Socrate e Apollodoro?,Apollodoro è un discepolo di Socrate,Apollodoro è un allievo di Socrate
SANTIPPE PICCOLO ROMANZO FRA L'ANTICO E IL MODERNO,18,In quale tipo di evento si svolge il dialogo tra Socrate e Apollodoro?,Durante un simposio,A un banchetto filosofico
SANTIPPE PICCOLO ROMANZO FRA L'ANTICO E IL MODERNO,18,Qual è il tema centrale della discussione filosofica tra Socrate e Apollodoro?,La relazione tra bellezza e procreazione,"Il legame tra bellezza, procreazione e immortalità"
,,,,
SANTIPPE PICCOLO ROMANZO FRA L'ANTICO E IL MODERNO,19,"Quale fu la fine di Socrate, come predetto da Santippe?",Fu condannato a morte,Morì per condanna
SANTIPPE PICCOLO ROMANZO FRA L'ANTICO E IL MODERNO,19,Quale ruolo ebbero Anito e Meleto nella vita di Socrate?,Furono gli accusatori di Socrate,Accusarono Socrate
SANTIPPE PICCOLO ROMANZO FRA L'ANTICO E IL MODERNO,19,Come si chiamava l'ultimo figlio di Socrate menzionato nell'estratto?,Si chiamava File,Il suo nome era File
,,,,
SANTIPPE PICCOLO ROMANZO FRA L'ANTICO E IL MODERNO,20,Qual era l'intenzione di Anito nei confronti di Socrate?,Voleva allontanarlo,Intendeva rimuoverlo dalla circolazione
SANTIPPE PICCOLO ROMANZO FRA L'ANTICO E IL MODERNO,20,Quale carica ricopriva Meleto ad Atene?,Era l'arconte basileo,Ricopriva la carica di arconte basileo
SANTIPPE PICCOLO ROMANZO FRA L'ANTICO E IL MODERNO,20,Quale metodo Anito considerò inizialmente per allontanare Socrate?,L'ostracismo,Il procedimento dell'ostracismo
,,,,
SANTIPPE PICCOLO ROMANZO FRA L'ANTICO E IL MODERNO,21,Come muore Socrate?,Viene condannato a morte,Muore bevendo la cicuta
SANTIPPE PICCOLO ROMANZO FRA L'ANTICO E IL MODERNO,21,Chi sono gli accusatori di Socrate nel processo?,"Meleto, Anito e Licone","I suoi accusatori sono Meleto, Anito e Licone"
SANTIPPE PICCOLO ROMANZO FRA L'ANTICO E IL MODERNO,21,Quali sono le accuse formali rivolte a Socrate?,Corruzione della gioventù e empietà,Di corrompere i giovani e di non credere negli dei della città
,,,,
SANTIPPE PICCOLO ROMANZO FRA L'ANTICO E IL MODERNO,22,Di quali crimini fu accusato Socrate?,Di empietà e lesa maestà,Di crimen impietatis e crimen lesae maiestatis
SANTIPPE PICCOLO ROMANZO FRA L'ANTICO E IL MODERNO,22,Come si chiamava la moglie di Socrate?,Santippe,Il suo nome era Santippe
SANTIPPE PICCOLO ROMANZO FRA L'ANTICO E IL MODERNO,22,Quale fu la pena finale inflitta a Socrate?,La condanna a morte,Dovette bere la cicuta
,,,,
SANTIPPE PICCOLO ROMANZO FRA L'ANTICO E IL MODERNO,23,Chi era il marito di Santippe?,Socrate,Il filosofo Socrate
SANTIPPE PICCOLO ROMANZO FRA L'ANTICO E IL MODERNO,23,Qual era l'accusa principale contro il marito di Santippe?,Empietà e corruzione dei giovani,Corruzione della gioventù e empietà
SANTIPPE PICCOLO ROMANZO FRA L'ANTICO E IL MODERNO,23,Qual era il ruolo di Anito nel processo contro il marito di Santippe?,Era uno degli accusatori,Uno degli accusatori di Socrate
,,,,
SANTIPPE PICCOLO ROMANZO FRA L'ANTICO E IL MODERNO,24,Qual è il legame tra Santippe e Socrate?,È sua moglie,Santippe è la moglie di Socrate
SANTIPPE PICCOLO ROMANZO FRA L'ANTICO E IL MODERNO,24,Per quale motivo Socrate è stato condannato?,Per le sue idee filosofiche,Per la sua condanna a morte ad Atene
SANTIPPE PICCOLO ROMANZO FRA L'ANTICO E IL MODERNO,24,Chi aveva organizzato la fuga di Socrate?,Critone,Il suo amico Critone
,,,,
SANTIPPE PICCOLO ROMANZO FRA L'ANTICO E IL MODERNO,25,Per quale motivo Socrate fu condannato a morte?,Per empietà e corruzione della gioventù,Per aver introdotto nuove divinità e corrotto i giovani
SANTIPPE PICCOLO ROMANZO FRA L'ANTICO E IL MODERNO,25,Chi fu il più celebre allievo di Socrate?,Platone,Il filosofo Platone
SANTIPPE PICCOLO ROMANZO FRA L'ANTICO E IL MODERNO,25,Come si chiamava la moglie di Socrate?,Santippe,La sua sposa Santippe
,,,,
SANTIPPE PICCOLO ROMANZO FRA L'ANTICO E IL MODERNO,26,Quale fu la condizione economica della famiglia di Socrate dopo la sua morte?,Versarono in difficoltà economiche,Si trovarono in povertà
SANTIPPE PICCOLO ROMANZO FRA L'ANTICO E IL MODERNO,26,"Per quale caratteristica era nota Santippe, la moglie di Socrate?",Per il suo carattere bisbetico,Per la sua indole litigiosa
SANTIPPE PICCOLO ROMANZO FRA L'ANTICO E IL MODERNO,26,Quale concetto etico Socrate cercava di affermare con la sua filosofia?,La giustizia,Il principio di Dike
,,,,
SANTIPPE PICCOLO ROMANZO FRA L'ANTICO E IL MODERNO,27,Quale entità divina Socrate affermava di ascoltare?,Un dio ignoto,Una voce divina sconosciuta
SANTIPPE PICCOLO ROMANZO FRA L'ANTICO E IL MODERNO,27,Qual era il legame tra Santippe e Socrate?,Era sua moglie,Santippe era la consorte di Socrate
SANTIPPE PICCOLO ROMANZO FRA L'ANTICO E IL MODERNO,27,"Secondo Eritreo, come andava praticata la filosofia?","Andava professata, non vissuta",Doveva essere professata e non vissuta
,,,,
SANTIPPE PICCOLO ROMANZO FRA L'ANTICO E IL MODERNO,28,Chi è Santippe nel romanzo di Alfredo Panzini?,La moglie di Socrate,La consorte di Socrate
SANTIPPE PICCOLO ROMANZO FRA L'ANTICO E IL MODERNO,28,Chi sono Anito e Meleto nel romanzo?,Gli accusatori di Socrate,I suoi accusatori
SANTIPPE PICCOLO ROMANZO FRA L'ANTICO E IL MODERNO,28,Qual è il destino finale di Socrate nel romanzo?,La morte,La sua esecuzione
,,,,
