Book,ParagraphIndex,Question,AnswerA,AnswerB
RAGGIO DI DIO ROMANZO,12,Qual era il titolo più prestigioso di Cristoforo Colombo?,Ammiraglio del Mare Oceano,Il suo titolo di Ammiraglio
RAGGIO DI DIO ROMANZO,12,"Come si chiama l'altro figlio di Cristoforo Colombo, non presente nell'estratto?",Diego,Il suo primogenito Diego
,,,,
RAGGIO DI DIO ROMANZO,13,Quale trono è destinata a occupare Giovanna di Castiglia?,Il trono di sua madre,Il trono di Castiglia
RAGGIO DI DIO ROMANZO,13,Quale ruolo ha Beatrice di Bovadilla rispetto a Giovanna di Castiglia?,Può istruirla di tutto,È una sua consigliera
RAGGIO DI DIO ROMANZO,13,Qual era il rapporto tra Giovanna di Castiglia e suo padre?,Era un rapporto teso,Erano divisi da offese
,,,,
RAGGIO DI DIO ROMANZO,14,Come si chiama il signor Almirante?,Cristoforo Colombo,L'ammiraglio Cristoforo Colombo
RAGGIO DI DIO ROMANZO,14,Come si chiama la regina morta menzionata nell'estratto?,Isabella di Castiglia,La regina Isabella I
RAGGIO DI DIO ROMANZO,14,Qual è il nome completo della marchesa di Moya?,Beatrice di Bovadilla,Beatrice Fernández de Bobadilla
,,,,
RAGGIO DI DIO ROMANZO,15,Come si chiama il personaggio a cui Fiesco si riferisce come 'Signor Almirante'?,Cristoforo Colombo,Il navigatore Cristoforo Colombo
RAGGIO DI DIO ROMANZO,15,Chi è la madre del figlio del Signor Almirante?,Beatriz Enríquez de Arana,"La donna di Cordova, Beatriz Enríquez de Arana"
RAGGIO DI DIO ROMANZO,15,Chi è la donna che Fiesco suggerisce di non cercare?,Beatriz Enríquez de Arana,La madre del figlio illegittimo dell'Almirante
,,,,
RAGGIO DI DIO ROMANZO,16,Qual è il 'negozio più grave' che la Marchesa deve sbrigare?,Una missione diplomatica segreta.,Un incarico politico cruciale.
RAGGIO DI DIO ROMANZO,16,Qual è la vera identità di frate Alessandro?,È un nobile in incognito.,Un cavaliere sotto mentite spoglie.
RAGGIO DI DIO ROMANZO,16,Qual è lo scopo dell'incontro tra la Marchesa e Ferdinando?,Stipulare un'alleanza politica.,Concludere un accordo strategico.
,,,,
RAGGIO DI DIO ROMANZO,17,Qual è la professione principale del Conte Fiesco?,È un mercante,Svolge l'attività di mercante
RAGGIO DI DIO ROMANZO,17,Qual è la ragione che spinge il Conte Fiesco a tornare a casa?,La malattia del Signor Almirante,Il Signor Almirante è malato
RAGGIO DI DIO ROMANZO,17,Quale titolo Ferdinando d'Aragona riprese con enfasi dopo la morte di Isabella?,Re d'Aragona,Il titolo di re d'Aragona
,,,,
RAGGIO DI DIO ROMANZO,18,Chi è l'Almirante menzionato nel testo?,Cristoforo Colombo,Colombo
RAGGIO DI DIO ROMANZO,18,Qual è il titolo di Don Nicola Ovando?,Gran commendatore d'Alcántara,Commendatore d'Alcántara
RAGGIO DI DIO ROMANZO,18,Qual è il nome completo del re Ferdinando?,Ferdinando II d'Aragona,Ferdinando il Cattolico
,,,,
RAGGIO DI DIO ROMANZO,19,Come si chiama il re che ha preso la contessa come ostaggio?,Ferdinando,Re Ferdinando
RAGGIO DI DIO ROMANZO,19,Qual è la vera identità del mozzo Bonito?,La contessa del Fiesco,La moglie del capitano Fiesco
RAGGIO DI DIO ROMANZO,19,Dove è stata condotta la contessa del Fiesco?,Al palazzo di giustizia,Nel palazzo di giustizia
,,,,
RAGGIO DI DIO ROMANZO,20,Chi cerca di convincere il capitano Fiesco a servire Sua Altezza?,Ximenes,Il Ximenes
RAGGIO DI DIO ROMANZO,20,"Per quale motivo la contessa, moglie di Fiesco, è stata presa in ostaggio?",Per assicurarsi del servizio di Fiesco,Come pegno per il servizio di Fiesco
RAGGIO DI DIO ROMANZO,20,Qual è il legame di parentela tra Gian Aloise e il conte Fiesco?,Sono cugini,Gian Aloise è il cugino di Fiesco
,,,,
RAGGIO DI DIO ROMANZO,21,Chi è il personaggio chiamato 'Almirante'?,Cristoforo Colombo,Il navigatore Cristoforo Colombo
RAGGIO DI DIO ROMANZO,21,Qual è il legame tra Beatrice di Bovadilla e l'Almirante?,Sono amanti,Beatrice è l'amante dell'Almirante
RAGGIO DI DIO ROMANZO,21,Per quale motivo il capitano Fiesco deve partire?,Per un incarico del re d'Aragona,Per svolgere un servizio per il re d'Aragona
,,,,
RAGGIO DI DIO ROMANZO,22,"Chi è il ""Salomone dell'Inghilterra"" menzionato nell'estratto?",Enrico VIII,Il re Enrico Ottavo
RAGGIO DI DIO ROMANZO,22,Qual è il rapporto tra Giovanna e Filippo?,Sono i sovrani di Castiglia,Sono i regnanti di Castiglia
RAGGIO DI DIO ROMANZO,22,Qual è la carica di Ximenes in Spagna?,È il primate di Spagna,È il cardinale primate di Spagna
,,,,
RAGGIO DI DIO ROMANZO,23,"Chi è il padre di Fernando, il cui segreto è legato a Cordova?",Don Cristoval,Cristoval
RAGGIO DI DIO ROMANZO,23,Come si chiama la madre di Fernando?,Isabella,Donna Isabella
RAGGIO DI DIO ROMANZO,23,Qual era lo scopo della missione di Frate Alessandro a Granata?,Convincere la madre di Fernando a sposare Don Cristoval,Persuadere la donna a unirsi in matrimonio con Don Cristoval
,,,,
RAGGIO DI DIO ROMANZO,24,Con quale appellativo storico è conosciuta la regina Giovanna?,Giovanna la Pazza,Giovanna I di Castiglia
RAGGIO DI DIO ROMANZO,24,Qual è il nome completo della Marchesa di Moya?,Beatrice di Bovadilla,Beatrice Fernández de Bobadilla
RAGGIO DI DIO ROMANZO,24,Per quale reato il mozzo Bonito è stato imprigionato?,Per aver rubato un cavallo,Per il furto di un cavallo
,,,,
RAGGIO DI DIO ROMANZO,25,Quale nome usa Fior d'oro quando è travestita da ragazzo?,Bonito,Il mozzo Bonito
RAGGIO DI DIO ROMANZO,25,Quale obiettivo politico persegue il Capitano con l'aiuto di Gian Aloise?,Impedire a Giovanna e Filippo di regnare in Castiglia,Evitare che Giovanna e Filippo salgano al trono di Castiglia
RAGGIO DI DIO ROMANZO,25,Qual è la principale ragione per cui il Capitano intraprende il suo viaggio?,Per salvare Fior d'oro,Per proteggere Fior d'oro
,,,,
RAGGIO DI DIO ROMANZO,26,Chi è la signora del conte Fiesco?,Leonora,La contessa Leonora
RAGGIO DI DIO ROMANZO,26,Chi indossa la veste di rascia fine che Bonito ammira?,La signora del conte Fiesco,La contessa Leonora
RAGGIO DI DIO ROMANZO,26,Qual è il vero nome di Bonito?,Giannettino Doria,Il giovane Giannettino Doria
,,,,
RAGGIO DI DIO ROMANZO,27,In quale città muore Cristoforo Colombo?,A Valladolid,Nella città di Valladolid
RAGGIO DI DIO ROMANZO,27,Qual era lo scopo principale del viaggio di don Bartolomeo Colombo a Burgos?,Avvertire il nipote don Diego dello stato del padre,Informare don Diego della salute del padre
RAGGIO DI DIO ROMANZO,27,Qual è il nome completo della Marchesa che Cristoforo Colombo chiama Bovadilla?,Beatriz de Bobadilla,La Marchesa Beatriz de Bobadilla
,,,,
RAGGIO DI DIO ROMANZO,28,Quali erano le quattro famiglie genovesi dette dei Cappellacci?,"Fregosi, Adorni, Guarchi e Montaldi","Le famiglie Fregosi, Adorni, Guarchi e Montaldi"
RAGGIO DI DIO ROMANZO,28,Sotto la soggezione di quali potenze cadde lo Stato di Genova?,I Visconti di Milano e il re di Francia,Sotto i Visconti di Milano e il re di Francia
RAGGIO DI DIO ROMANZO,28,Cosa indicavano i 'colori' bianco e nero a Genova alla fine del Quattrocento?,Famiglie abituate al governo che non volevano essere escluse,Un certo numero di famiglie già usate al governo
,,,,
RAGGIO DI DIO ROMANZO,29,Qual è l'obiettivo principale del conte Fiesco?,Rovesciare il governo di Genova,Conquistare il potere a Genova
RAGGIO DI DIO ROMANZO,29,Qual è la famiglia rivale di Fiesco a Genova?,I Doria,La famiglia Doria
RAGGIO DI DIO ROMANZO,29,A chi è fedele Ghiglione nel corso della congiura?,Al conte Fiesco,A Fiesco
,,,,
RAGGIO DI DIO ROMANZO,30,Quale ruolo militare aveva ricoperto Paolo da Novi prima di diventare doge?,Era stato un comandante militare,Aveva avuto un ruolo di comando nell'esercito
RAGGIO DI DIO ROMANZO,30,Qual era la posizione di Gian Aloise Fiesco riguardo alla ribellione di Genova contro Luigi XII?,"Si trovò in una posizione ambigua, prima coinvolto nel tumulto e poi ospite del re","La sua posizione era complessa, inizialmente legata a un errore nella ribellione e poi favorevole al re"
RAGGIO DI DIO ROMANZO,30,Chi erano le 'Cappette' che presero il controllo della ribellione di Genova?,Erano una fazione popolare che guidò la rivolta,Costituivano un gruppo di popolari che istituì una nuova magistratura
,,,,
