Book,ParagraphIndex,Question,AnswerA,AnswerB
SOLA CONTRO TUTTI!,10,Quale nazione si prepara ad assalire il gruppo di Riccardo sulla spiaggia?,Gli Inglesi,Le truppe inglesi
,,,,
SOLA CONTRO TUTTI!,11,"Chi è la persona indicata nell'estratto come ""Sua Maestà""?",La Regina Maria Carolina,La sovrana Maria Carolina di Napoli
SOLA CONTRO TUTTI!,11,Qual è il segreto che Pietro il Toro nasconde a Riccardo?,La sua vera identità di nobile esiliato,Di essere un aristocratico sotto mentite spoglie
SOLA CONTRO TUTTI!,11,Qual è il vero scopo delle visite furtive di Sua Maestà al Re?,Organizzare una congiura contro gli Inglesi,Pianificare la resistenza contro l'occupazione inglese
,,,,
SOLA CONTRO TUTTI!,12,Qual è l'esito dell'impresa della Regina contro gli Inglesi?,L'impresa della Regina fallisce,La Regina non riesce a sconfiggere gli Inglesi
SOLA CONTRO TUTTI!,12,Qual è il destino finale di Riccardo?,Riccardo rimane fedele alla Regina,Riccardo continua a servire la Regina
SOLA CONTRO TUTTI!,12,Il Re riesce a riprendere il controllo del Governo?,"Sì, il Re riprende il controllo",Il Re torna al potere
,,,,
SOLA CONTRO TUTTI!,13,Qual è il nome della famiglia di Alma?,Fagnano,La famiglia Fagnano
SOLA CONTRO TUTTI!,13,Chi è l'uomo amato da Alma?,Il marchese di Montefeltro,"Federico, marchese di Montefeltro"
SOLA CONTRO TUTTI!,13,Qual è lo scopo del viaggio di Alma e Vittoria verso il castello?,Cercare rifugio dai nemici,Mettersi in salvo dagli inseguitori
,,,,
SOLA CONTRO TUTTI!,14,Qual è il legame di parentela tra Alma e il giovane?,È sua cugina,La cugina del giovane
SOLA CONTRO TUTTI!,14,Che cosa ha giurato il giovane alla Regina?,Di seguirla ovunque,Le ha promesso fedeltà assoluta
SOLA CONTRO TUTTI!,14,Quale pericolo corre Alma a causa degli Inglesi?,Di essere fatta prigioniera,Il rischio di cadere nelle loro mani
,,,,
SOLA CONTRO TUTTI!,15,Come si chiama la duchessa?,Il suo nome è Isabella,Si chiama Isabella
SOLA CONTRO TUTTI!,15,Come si chiama il Re?,Il suo nome è Luigi XIV,Si chiama Luigi XIV
SOLA CONTRO TUTTI!,15,Chi è il 'cavallo inglese' a cui si riferiscono il maggiordomo e la cameriera?,È il Duca di Buckingham,Si tratta del Duca di Buckingham
,,,,
SOLA CONTRO TUTTI!,16,Qual era lo scopo del proclama firmato dal Re?,Promuovere principi rivoluzionari,Diffondere idee di ribellione
SOLA CONTRO TUTTI!,16,Qual è il vero obiettivo della duchessa nei confronti del Re?,Indebolire il potere del Re,Causare la rovina del Regno
SOLA CONTRO TUTTI!,16,Qual è la posizione di Lord Bentinck riguardo alle decisioni del Re?,È un consigliere fedele ma cauto,Sostiene il Re ma evita azioni rischiose
,,,,
SOLA CONTRO TUTTI!,17,Qual è il legame di parentela tra Riccardo e Alma?,Sono cugini,Sono figli di fratelli
SOLA CONTRO TUTTI!,17,Come si chiama la Regina che ha un legame con Riccardo?,Il suo nome è Eleonora,Si chiama Eleonora
SOLA CONTRO TUTTI!,17,Qual era la professione o il ruolo di Vittoria che le valse la fama di 'mostro di ferocia'?,Era una condottiera,Era un capo di milizie
,,,,
SOLA CONTRO TUTTI!,18,Qual è la vera identità di Alma?,È la principessa di un regno orientale,È la sovrana di una nazione asiatica
SOLA CONTRO TUTTI!,18,Per quale motivo gli Inglesi attaccano Alma?,Per catturarla e portarla in Inghilterra,Per imprigionarla e usarla come ostaggio
SOLA CONTRO TUTTI!,18,Qual è il ruolo di Vittoria nella vita di Alma?,È la sua fedele guardia del corpo,È la sua protettrice e compagna d'armi
,,,,
SOLA CONTRO TUTTI!,19,Come si chiama la donna che sta morendo?,Si chiama Isabella,Il suo nome è Isabella
SOLA CONTRO TUTTI!,19,Quale ruolo ha avuto Riccardo nella vita della donna morente?,L'ha salvata da una vita di crimini,È stato il catalizzatore della sua redenzione
SOLA CONTRO TUTTI!,19,Qual è il rapporto di parentela tra Alma e la donna morente?,È sua figlia,La donna morente è sua madre
,,,,
SOLA CONTRO TUTTI!,20,Come si chiama la Regina protagonista del libro?,Maria Carolina d'Austria,La regina Maria Carolina
SOLA CONTRO TUTTI!,20,Per quale motivo Alma rischiava di cadere in mano agli Inglesi?,Era stata rapita,A causa di un rapimento
SOLA CONTRO TUTTI!,20,Riccardo e Alma hanno una relazione amorosa?,"Sì, sono amanti","Sì, hanno una relazione"
,,,,
SOLA CONTRO TUTTI!,21,Come si chiama la donna a cui Clara è legata per dovere?,Contessa Valois,La Contessa Valois
SOLA CONTRO TUTTI!,21,Qual è il nome della figlia a cui il Barone Rossi rivela il segreto?,Clara,La giovane Clara
SOLA CONTRO TUTTI!,21,Qual è l'obiettivo della trappola organizzata durante la festa?,Arrestare la Contessa Valois,Catturare la Contessa Valois
,,,,
SOLA CONTRO TUTTI!,22,Qual è il titolo completo di Maria Carolina?,Arciduchessa d'Austria e Regina di Napoli e di Sicilia,Regina di Napoli e di Sicilia e arciduchessa d'Austria
SOLA CONTRO TUTTI!,22,Chi sono i principali avversari della Regina Maria Carolina?,Gli Inglesi,Le forze inglesi
SOLA CONTRO TUTTI!,22,Qual è il rapporto di Riccardo con la Regina Maria Carolina?,È un suddito fedele,È un devoto partigiano
,,,,
SOLA CONTRO TUTTI!,23,Qual era lo scopo del complotto contro la Regina?,Discreditare l'onore della Regina,Infangare la reputazione della Regina
SOLA CONTRO TUTTI!,23,Quale fu il destino finale di Alma?,Fu ricompensata per il suo sacrificio,Ricevette un riconoscimento per il suo gesto
SOLA CONTRO TUTTI!,23,Quale ruolo ebbe Lord Bentinck nella vicenda che coinvolse la Regina?,Fu uno degli ideatori del complotto,Agì come antagonista della Regina
,,,,
SOLA CONTRO TUTTI!,24,Chi è la Regina Carolina d'Austria?,È la sovrana del Regno di Sicilia,È la Regina di Sicilia
SOLA CONTRO TUTTI!,24,Qual è il legame di parentela tra Alma e Riccardo?,Sono cugini,Riccardo è il cugino di Alma
SOLA CONTRO TUTTI!,24,Quale decreto ha influenzato la decisione del Duca di Fagnano riguardo al matrimonio di Alma?,Il decreto di amnistia di Re Murat,Il decreto di amnistia promulgato da Re Murat
,,,,
SOLA CONTRO TUTTI!,25,Chi diventerà la Duchessa che parla con Ferdinando IV?,La Regina,La consorte di Ferdinando IV
SOLA CONTRO TUTTI!,25,Come si chiamava la 'povera ragazza' di cui parlano Ferdinando IV e la Duchessa?,Eleonora Pimentel Fonseca,La rivoluzionaria Eleonora Pimentel Fonseca
SOLA CONTRO TUTTI!,25,Di quale regno era sovrano Ferdinando IV?,Il Regno di Napoli,Il regno borbonico di Napoli
,,,,
SOLA CONTRO TUTTI!,26,Chi sposa Riccardo?,La Regina,La regal donna
SOLA CONTRO TUTTI!,26,Quale donna ama Riccardo?,Alma,La giovinetta Alma
SOLA CONTRO TUTTI!,26,Quale giuramento lega Riccardo alla Regina?,Il giuramento di lealtà,Il suo dovere e la sua lealtà
,,,,
SOLA CONTRO TUTTI!,27,Chi è la persona a cui Carmine attribuisce il merito di aver condonato i debiti della vecchia?,Don Pietro,Il signor Don Pietro
SOLA CONTRO TUTTI!,27,Qual è il rapporto tra la contessa e il duca?,Sono marito e moglie,La contessa è la moglie del duca
SOLA CONTRO TUTTI!,27,"Qual è il nome del fratello del duca, per il quale viene eretto un monumento?",Carlo,Don Carlo
,,,,
SOLA CONTRO TUTTI!,28,Qual è il destino finale di Vittoria?,È morta,È deceduta
SOLA CONTRO TUTTI!,28,Qual è il nome del duca che attende i giornali?,Il Duca di Valmont,Valmont
SOLA CONTRO TUTTI!,28,Contro quale Imperatore si sono congiurati i re?,Napoleone Bonaparte,L'Imperatore Napoleone
,,,,
SOLA CONTRO TUTTI!,29,Chi è Vittoria per Pietro?,È la figlia defunta di Pietro,È la figlia di Pietro che è morta
SOLA CONTRO TUTTI!,29,Qual è la condizione di Carmine?,È un uomo in difficoltà,Si trova in una situazione sfortunata
SOLA CONTRO TUTTI!,29,Qual è il titolo nobiliare di Alma?,È una contessina,È la Contessina del castello
,,,,
SOLA CONTRO TUTTI!,30,Chi è la persona morta menzionata all'inizio dell'estratto?,Donna Matilde,"La zia di Alma, Donna Matilde"
SOLA CONTRO TUTTI!,30,Come si chiama il marito di Alma?,Corrado,Il consorte di Alma si chiama Corrado
SOLA CONTRO TUTTI!,30,Qual è il nome del castello che spetta al marito di Alma?,Castelnuovo,Il Castello di Castelnuovo
,,,,
