Book,ParagraphIndex,Question,AnswerA,AnswerB
"MIMI BLUETTE, FIORE DEL MIO GIARDINO ROMANZO",14,Come si chiama il danseur che ha creato il Byrigo-step?,Si chiama Pierre,Il suo nome è Pierre
"MIMI BLUETTE, FIORE DEL MIO GIARDINO ROMANZO",14,Come si chiama la danzatrice che discute con il creatore del Byrigo-step?,Si chiama Marie,Il suo nome è Marie
,,,,
"MIMI BLUETTE, FIORE DEL MIO GIARDINO ROMANZO",15,Come si chiama l'uomo che Linette teme?,Valmont,Il signor Valmont
"MIMI BLUETTE, FIORE DEL MIO GIARDINO ROMANZO",15,Che rapporto lega Madame all'uomo temuto da Linette?,È il suo amante,È il suo compagno segreto
"MIMI BLUETTE, FIORE DEL MIO GIARDINO ROMANZO",15,Qual è il destino finale di Madame?,Si rovina completamente,Perde tutto e finisce in miseria
,,,,
"MIMI BLUETTE, FIORE DEL MIO GIARDINO ROMANZO",16,Come si chiama il personaggio maschile a cui sono indirizzate le lettere?,Monsieur Dubois,Il signor Dubois
"MIMI BLUETTE, FIORE DEL MIO GIARDINO ROMANZO",16,Qual è il nome della donna che interroga la portinaia?,Madame Leclerc,La signora Leclerc
"MIMI BLUETTE, FIORE DEL MIO GIARDINO ROMANZO",16,Quale evento cruciale scatenano le lettere provenienti da Parigi?,Il trasferimento della famiglia,La famiglia si trasferisce
,,,,
"MIMI BLUETTE, FIORE DEL MIO GIARDINO ROMANZO",17,Chi è il proprietario delle tre malles e dei due grands sacs menzionati da Madame Greuze?,Il signor Henri Dubois,Henri Dubois
"MIMI BLUETTE, FIORE DEL MIO GIARDINO ROMANZO",17,Qual è il legame tra Monsieur Dmitrieff e Monsieur Castillo?,Dmitrieff è un agente di Castillo,Castillo è il mandante di Dmitrieff
"MIMI BLUETTE, FIORE DEL MIO GIARDINO ROMANZO",17,Qual è lo scopo dell'indagine di 'Madame' sul proprietario delle malles?,Recuperare un oggetto di valore,Ritrovare un prezioso cimelio
,,,,
"MIMI BLUETTE, FIORE DEL MIO GIARDINO ROMANZO",18,Chi è Hilaire Castillo?,L'uomo che Bluette cerca,Il fuggitivo che il Ministro deve rintracciare
"MIMI BLUETTE, FIORE DEL MIO GIARDINO ROMANZO",18,Che tipo di relazione lega Bluette al Ministro?,Sono stati amanti in passato,Hanno avuto una relazione sentimentale
"MIMI BLUETTE, FIORE DEL MIO GIARDINO ROMANZO",18,Qual è la carica ufficiale del Ministro?,Un alto funzionario del governo,Un membro del gabinetto ministeriale
,,,,
"MIMI BLUETTE, FIORE DEL MIO GIARDINO ROMANZO",19,Dove è diretta Bluette?,In Africa,Verso il continente africano
"MIMI BLUETTE, FIORE DEL MIO GIARDINO ROMANZO",19,Qual è il nome della madre di Bluette?,Caterina,Si chiama Caterina
"MIMI BLUETTE, FIORE DEL MIO GIARDINO ROMANZO",19,Da quale città salpa Bluette?,Da Marsiglia,Dalla città di Marsiglia
,,,,
"MIMI BLUETTE, FIORE DEL MIO GIARDINO ROMANZO",20,Quale hotel sceglie la Parisienne per il suo soggiorno a Orano?,Il Continental,L'hotel Continental
"MIMI BLUETTE, FIORE DEL MIO GIARDINO ROMANZO",20,In quale paese si svolge il viaggio della Parisienne?,In Algeria,Nel paese dell'Algeria
"MIMI BLUETTE, FIORE DEL MIO GIARDINO ROMANZO",20,Come si chiama la montagna che sovrasta la città di Orano?,Santa Cruz,La montagna di Santa Cruz
,,,,
"MIMI BLUETTE, FIORE DEL MIO GIARDINO ROMANZO",21,Qual è il legame tra Mimi Bluette e Laire?,Sono innamorati,È il suo amato
"MIMI BLUETTE, FIORE DEL MIO GIARDINO ROMANZO",21,Qual è il ruolo di Laire nel Gharb Marocain?,È un soldato,Combatte come militare
"MIMI BLUETTE, FIORE DEL MIO GIARDINO ROMANZO",21,Qual è la condizione di vita del luogotenente Silles?,È un senza patria,Si considera un esule
,,,,
"MIMI BLUETTE, FIORE DEL MIO GIARDINO ROMANZO",22,Qual è il ruolo principale di Jossuf-el-Foukani?,È una guida nel deserto.,Svolge la funzione di guida e protettore.
"MIMI BLUETTE, FIORE DEL MIO GIARDINO ROMANZO",22,Che tipo di viaggio sta compiendo la lalla?,Un viaggio attraverso il deserto.,Una spedizione nel deserto.
"MIMI BLUETTE, FIORE DEL MIO GIARDINO ROMANZO",22,Come viene descritto Sidi Abel?,"È un uomo onesto, sebbene a volte rubi.","È un individuo affidabile, nonostante qualche piccolo furto."
,,,,
"MIMI BLUETTE, FIORE DEL MIO GIARDINO ROMANZO",23,Qual è il destino del soldato Laire?,Muore in battaglia,Perde la vita durante lo scontro
"MIMI BLUETTE, FIORE DEL MIO GIARDINO ROMANZO",23,In quale regione si svolge la battaglia descritta dal narratore?,Nel Gharb,Nella regione del Gharb
"MIMI BLUETTE, FIORE DEL MIO GIARDINO ROMANZO",23,Quanti soldati sono sopravvissuti alla battaglia nel Gharb?,Settantatré,Solo settantatré uomini
,,,,
"MIMI BLUETTE, FIORE DEL MIO GIARDINO ROMANZO",24,Qual è il rapporto tra Bluette e il capitano?,È la sua amante,È la compagna del capitano
"MIMI BLUETTE, FIORE DEL MIO GIARDINO ROMANZO",24,Cos'è il Gharb menzionato dal piccolo soldato?,È una regione,È un territorio
"MIMI BLUETTE, FIORE DEL MIO GIARDINO ROMANZO",24,Qual è la professione di Jossuf-el-Foukani?,È un mercante,È un commerciante
,,,,
"MIMI BLUETTE, FIORE DEL MIO GIARDINO ROMANZO",25,Qual è l'attività principale di Mimi Bluette che la rende famosa?,È una ballerina,La sua fama deriva dalla danza
"MIMI BLUETTE, FIORE DEL MIO GIARDINO ROMANZO",25,Qual è il ruolo di Jack nella vita di Mimi Bluette?,È il suo compagno,È il suo accompagnatore
"MIMI BLUETTE, FIORE DEL MIO GIARDINO ROMANZO",25,Qual è la causa del malessere di Mimi Bluette?,Una delusione amorosa,Un evento traumatico del passato
,,,,
"MIMI BLUETTE, FIORE DEL MIO GIARDINO ROMANZO",26,Come si chiama la donna che dialoga con Sanderini?,Il suo nome è Geneviève,Si chiama Geneviève
"MIMI BLUETTE, FIORE DEL MIO GIARDINO ROMANZO",26,Quale destino attende Geneviève a causa del suo conflitto con la società?,Geneviève si toglie la vita,La donna muore suicida
"MIMI BLUETTE, FIORE DEL MIO GIARDINO ROMANZO",26,Quale azione Sanderini intraprende per realizzare i suoi ideali rivoluzionari?,Sanderini partecipa a una rivolta popolare,Si unisce a un movimento insurrezionale
,,,,
"MIMI BLUETTE, FIORE DEL MIO GIARDINO ROMANZO",27,Qual è la principale aspirazione di Zéphyr?,Diventare un poeta,Riuscire nella poesia
"MIMI BLUETTE, FIORE DEL MIO GIARDINO ROMANZO",27,Chi è Madame per Zéphyr?,È la sua protettrice,È la sua benefattrice
"MIMI BLUETTE, FIORE DEL MIO GIARDINO ROMANZO",27,Père Bollot licenzia Zéphyr definitivamente?,"No, Zéphyr continua a lavorare per lui",Zéphyr non viene licenziato in modo permanente
,,,,
"MIMI BLUETTE, FIORE DEL MIO GIARDINO ROMANZO",28,Chi è Mimi Bluette?,La protagonista del romanzo,Il personaggio principale della storia
"MIMI BLUETTE, FIORE DEL MIO GIARDINO ROMANZO",28,Qual è il ruolo di Linette nei confronti di Madame?,È la sua cameriera personale,Svolge il ruolo di domestica per Madame
"MIMI BLUETTE, FIORE DEL MIO GIARDINO ROMANZO",28,In quale nazione si svolge la maggior parte della vicenda?,In Francia,Nel territorio francese
,,,,
"MIMI BLUETTE, FIORE DEL MIO GIARDINO ROMANZO",29,Dove si reca Bluette dopo la sua conversazione con Jack?,In America,Nel Nuovo Mondo
"MIMI BLUETTE, FIORE DEL MIO GIARDINO ROMANZO",29,Qual è l'esito finale della relazione tra Jack e Bluette?,Non si uniscono mai,Le loro strade si separano definitivamente
"MIMI BLUETTE, FIORE DEL MIO GIARDINO ROMANZO",29,Bluette riesce a superare il suo senso di vuoto interiore?,"Sì, trova una nuova identità","Sì, ritrova la sua pace interiore"
,,,,
"MIMI BLUETTE, FIORE DEL MIO GIARDINO ROMANZO",30,Mimi Bluette muore alla fine del libro?,"Sì, si toglie la vita","Sì, la sua vita termina"
"MIMI BLUETTE, FIORE DEL MIO GIARDINO ROMANZO",30,Chi è la Grande Rouquine?,La venditrice dei 'paradisi',La donna che vende i 'paradisi'
"MIMI BLUETTE, FIORE DEL MIO GIARDINO ROMANZO",30,Qual è la ragione della fuga di Mimi Bluette ad Algeri?,Un amore infelice,Una delusione sentimentale
,,,,
