Book,ParagraphIndex,Question,AnswerA,AnswerB
TRA CIELO E TERRA ROMANZO,16,"Chi è la persona che Gisella definisce un ""grande egoista""?",Il marito di Gisella,L'uomo che ha rinunciato al servizio militare
TRA CIELO E TERRA ROMANZO,16,"Qual è il nome della località che Gisella descrive come un ""orribile deserto""?",La Maremma,La campagna toscana
TRA CIELO E TERRA ROMANZO,16,Qual è la natura dell'incredulità di Gisella?,Il suo scetticismo religioso,La sua mancanza di fede nell'aldilà
,,,,
TRA CIELO E TERRA ROMANZO,17,Come si chiama il protagonista del romanzo?,Piero Maironi,Il giovane Piero Maironi
TRA CIELO E TERRA ROMANZO,17,Qual è la sorte della madre del protagonista?,Muore precocemente,Si spegne in giovane età
TRA CIELO E TERRA ROMANZO,17,Quale tratto distintivo caratterizza la sorella di Piero?,La sua profonda tristezza,Una malinconia persistente
,,,,
TRA CIELO E TERRA ROMANZO,18,Chi è l'autore che espone la sua visione sull'atto creativo e la legge intelligente?,Giovanni Papini,L'autore Giovanni Papini
TRA CIELO E TERRA ROMANZO,18,Qual è il titolo dell'opera da cui è tratto questo estratto?,Gog,Il libro intitolato Gog
TRA CIELO E TERRA ROMANZO,18,Qual è il genere letterario principale dell'opera da cui è tratto questo estratto?,Saggio filosofico,Opera di saggistica filosofica
,,,,
TRA CIELO E TERRA ROMANZO,19,Qual è il legame tra la contessa Gisella e il generale?,Sono marito e moglie,Sono sposati
TRA CIELO E TERRA ROMANZO,19,Chi è Rizio per la contessa Gisella?,Un modello di spiritualità per lei,Una figura di riferimento religioso
TRA CIELO E TERRA ROMANZO,19,Qual è il ruolo di Maurizio nella vita della contessa Gisella?,È un suo amico e confidente,È un caro amico di Gisella
,,,,
TRA CIELO E TERRA ROMANZO,20,Perché Maurizio non vuole affrontare la logica inflessibile?,Per amore di Gisella,Per non rinunciare a Gisella
TRA CIELO E TERRA ROMANZO,20,Qual è l'esito della relazione tra Maurizio e Gisella?,La loro relazione termina,Si separano
TRA CIELO E TERRA ROMANZO,20,Qual è il legame tra il generale e Maurizio?,Sono parenti,Sono zio e nipote
,,,,
TRA CIELO E TERRA ROMANZO,21,Da dove proviene Padre Anselmo?,Da un convento,Da un monastero
TRA CIELO E TERRA ROMANZO,21,Che legame unisce il signor generale e Gisella?,Sono marito e moglie,Sono sposati
TRA CIELO E TERRA ROMANZO,21,Qual è il nome del medico condotto che assiste alle prediche di Padre Anselmo?,Dottor Carlo,Il Dottor Carlo
,,,,
TRA CIELO E TERRA ROMANZO,22,Di cosa parla Padre Anselmo nelle sue prediche?,Dell'amor divino,Del tema dell'amore divino
TRA CIELO E TERRA ROMANZO,22,Qual è la natura del rapporto tra Maurizio e Gisella?,Un rapporto amoroso,Una relazione sentimentale
TRA CIELO E TERRA ROMANZO,22,Dove si trova il piccolo Vittorio?,Al Martinetto,Nella località del Martinetto
,,,,
TRA CIELO E TERRA ROMANZO,23,Qual è il titolo nobiliare di Maurizio?,Signor di Vaussana,Il signor di Vaussana
TRA CIELO E TERRA ROMANZO,23,Chi era la vecchia contessa Matignon?,La madre di Gisella,La genitrice della contessa Gisella
TRA CIELO E TERRA ROMANZO,23,Come si chiama il medico che cura la contessa Gisella?,Dottor Anselmo,Il dottor Anselmo
,,,,
TRA CIELO E TERRA ROMANZO,24,Come si chiama la donna che assiste Maurizio?,Si chiama Isabella,Il suo nome è Isabella
TRA CIELO E TERRA ROMANZO,24,Qual è il legame tra Maurizio e il generale?,Sono fratelli,Il generale è il fratello di Maurizio
TRA CIELO E TERRA ROMANZO,24,Qual è il destino finale di Maurizio?,Muore in un duello,Perde la vita in un duello
,,,,
TRA CIELO E TERRA ROMANZO,25,Come si chiama la donna che incontra Maurizio?,Teresa,La protagonista Teresa
TRA CIELO E TERRA ROMANZO,25,Qual è il luogo principale degli incontri segreti tra Teresa e Maurizio?,Le rovine del Martinetto,Il rifugio presso il Martinetto
TRA CIELO E TERRA ROMANZO,25,Qual è l'esito finale della relazione tra Teresa e Maurizio?,Si conclude tragicamente,Termina con la morte di Teresa
,,,,
TRA CIELO E TERRA ROMANZO,26,Quale crimine ha commesso Gisella?,La morte di un uomo,Aver provocato il decesso di una persona
TRA CIELO E TERRA ROMANZO,26,Qual è la natura del monaco che appare a Gisella?,Un'allucinazione di Gisella,Un fantasma che la tormenta
TRA CIELO E TERRA ROMANZO,26,Qual è il legame tra Maurizio e Gisella?,Sono innamorati,Sono una coppia di amanti
,,,,
TRA CIELO E TERRA ROMANZO,27,Qual è il destino finale di Maurizio?,Maurizio si suicida per il rimorso,Il protagonista Maurizio pone fine alla sua vita a causa del senso di colpa
TRA CIELO E TERRA ROMANZO,27,Qual era la natura del rapporto tra Gisella e Maurizio?,Erano amanti segreti,Avevano una relazione clandestina
TRA CIELO E TERRA ROMANZO,27,Il Conte Ettore scopre la relazione tra Gisella e Maurizio?,"Sì, il Conte Ettore viene a conoscenza della verità",Il Conte Ettore scopre l'inganno
,,,,
TRA CIELO E TERRA ROMANZO,28,Per quale motivo Maurizio sfida a duello il signor Dutolet?,Per un'antica offesa,A causa di un torto subito in passato
TRA CIELO E TERRA ROMANZO,28,Come muore il conte Ettore?,Si è tolto la vita,Per suicidio
TRA CIELO E TERRA ROMANZO,28,Qual è il contenuto della lettera che il conte Ettore ha lasciato al signor Dutolet?,Rivelazioni importanti,Informazioni cruciali per Dutolet
,,,,
TRA CIELO E TERRA ROMANZO,29,Chi muore nel duello tra Dutolet e il signor di Vaussana?,Il signor di Vaussana,Vaussana
TRA CIELO E TERRA ROMANZO,29,Qual è la causa del duello tra Dutolet e il signor di Vaussana?,Un'offesa all'onore,Una questione d'onore
TRA CIELO E TERRA ROMANZO,29,Quali sono le due patrie in conflitto menzionate da Maurizio?,Il Regno di Sardegna e l'Impero Austriaco,Sardegna e Austria
,,,,
TRA CIELO E TERRA ROMANZO,30,Chi è l'autore de 'Le confessioni di un ottuagenario'?,Ippolito Nievo,Lo scrittore Ippolito Nievo
TRA CIELO E TERRA ROMANZO,30,Quale opera è stata scritta da Luigi Pirandello?,Erma bifronte,Il titolo Erma bifronte
TRA CIELO E TERRA ROMANZO,30,In quanti volumi è stata pubblicata l'opera 'Veronica Cybo'?,In due volumi,Due volumi
,,,,
