Book,ParagraphIndex,Question,AnswerA,AnswerB
NOZZE D'ORO ROMANZO,5,Che incarico ricopre Girolamo?,È un deputato,Svolge la funzione di deputato
,,,,
NOZZE D'ORO ROMANZO,6,Qual è il legame tra il dottor Vignoni e Angela?,Sono fidanzati,Sono promessi sposi
NOZZE D'ORO ROMANZO,6,Di chi sono i suoceri l'ex Prefetto e la signora Laura?,Sono i genitori del marito di Angela,Sono i suoceri di Angela
NOZZE D'ORO ROMANZO,6,Qual è il cognome dei fratelli Girolamo e Luciano?,Il loro cognome è Baldi,Sono i Baldi
,,,,
NOZZE D'ORO ROMANZO,7,Chi è il proprietario di Villarosa alla fine del libro?,Tullio,Il giovane Tullio
NOZZE D'ORO ROMANZO,7,Qual è il legame di parentela tra Tullio e Antonietta?,Sono fratelli,Sono fratello e sorella
NOZZE D'ORO ROMANZO,7,Qual è il nome completo della zia Angela?,Angela Mancini,La signora Angela Mancini
,,,,
NOZZE D'ORO ROMANZO,8,Come si chiama il personaggio maschile a cui si fa riferimento all'inizio dell'estratto?,Giovanni,Il signor Giovanni
NOZZE D'ORO ROMANZO,8,Come si chiama la villa in cui vivono i personaggi?,Villa delle Rose,La dimora chiamata Villa delle Rose
NOZZE D'ORO ROMANZO,8,Qual è il motivo del cruccio di Angela?,La salute precaria della madre,La grave malattia della genitrice
,,,,
NOZZE D'ORO ROMANZO,9,Qual è il rapporto sentimentale tra Antonietta e Tullio?,Sono fidanzati,Il loro legame è di fidanzamento
NOZZE D'ORO ROMANZO,9,Come si chiama il personaggio descritto come 'il futuro compulsatore di documenti'?,Il suo nome è Piero,Si chiama Piero
NOZZE D'ORO ROMANZO,9,Cosa vede Letizia affacciandosi alla ringhiera della terrazza?,Vede una carrozza in arrivo,Ciò che osserva è l'arrivo di una carrozza
,,,,
NOZZE D'ORO ROMANZO,10,"Qual è il legame di parentela tra Angela, Laura e Letizia?",Sono sorelle,Le tre donne sono sorelle
NOZZE D'ORO ROMANZO,10,Che fine ha fatto la mamma di Angela?,È morta,La mamma di Angela è deceduta
NOZZE D'ORO ROMANZO,10,Che tipo di luogo è Villarosa?,È la villa di famiglia,Villarosa è la villa della famiglia
,,,,
NOZZE D'ORO ROMANZO,11,Qual è il legame tra Angela e Tullio?,Sono innamorati,Sono amanti
NOZZE D'ORO ROMANZO,11,Chi è il commendatore?,È il padrone di casa,È il proprietario della tenuta
NOZZE D'ORO ROMANZO,11,Qual è il mestiere di Bortolo?,È il giardiniere,Svolge la professione di giardiniere
,,,,
NOZZE D'ORO ROMANZO,12,Qual è la decisione importante che Angela deve comunicare a Tullio?,La sua intenzione di vendere la proprietà di famiglia.,La sua scelta di alienare la casa e i terreni.
NOZZE D'ORO ROMANZO,12,Dove si trova la casa di Angela?,Nel borgo di Roccascura.,Nel piccolo paese di Roccascura.
NOZZE D'ORO ROMANZO,12,Qual è il destino finale di Angela?,Muore a causa della sua malattia.,Perde la vita a causa della sua infermità.
,,,,
NOZZE D'ORO ROMANZO,13,Qual è la professione di Angela?,È ispettrice scolastica,Svolge il ruolo di ispettrice della Scuola comunale di San Vito
NOZZE D'ORO ROMANZO,13,Qual è il rapporto di Don Antonio con la Curia?,Ha un rapporto difficile con la Curia,Non è ben visto dalla Curia e non farà carriera
NOZZE D'ORO ROMANZO,13,Qual è il legame tra il commendatore Ercole e la signora Laura?,Sono una coppia,Sono marito e moglie
,,,,
NOZZE D'ORO ROMANZO,14,Chi sono le sorelle principali della storia?,"Letizia, Alvarez e Angela","Angela, Letizia e Alvarez"
NOZZE D'ORO ROMANZO,14,Qual è il luogo principale in cui si svolge la vicenda?,Villarosa,Il paese di Villarosa
NOZZE D'ORO ROMANZO,14,Come si chiamano i figli di Letizia?,Max e Fritz,Fritz e Max
,,,,
NOZZE D'ORO ROMANZO,15,Angela desidera morire nella villa dopo aver chiuso gli occhi ai suoi genitori. Questo desiderio si avvera?,"Sì, il suo desiderio si realizza.",Angela muore nella villa come aveva desiderato.
NOZZE D'ORO ROMANZO,15,La predizione di Cesare Torralba sul futuro di Marialì si avvera?,"Sì, la predizione di Cesare si compie.",Marialì perde i suoi ammiratori e cade in disperazione.
NOZZE D'ORO ROMANZO,15,Angela riesce a realizzare la sua ambizione di rendere meno penosi gli ultimi anni ai suoi genitori?,"Sì, Angela riesce nel suo intento.",I genitori di Angela vivono i loro ultimi anni con meno sofferenze.
,,,,
NOZZE D'ORO ROMANZO,16,Come si chiamano i figli di Letizia?,Paolo e Giovanni,Giovanni e Paolo
NOZZE D'ORO ROMANZO,16,Qual è l'esito della ricerca dei ragazzi sul tandem?,Vengono ritrovati illesi,I ragazzi sono trovati senza ferite
NOZZE D'ORO ROMANZO,16,Qual è il nome del paese in cui vivono Don Antonio e Letizia?,Roccaforte,Nel paese di Roccaforte
,,,,
NOZZE D'ORO ROMANZO,17,Che professione svolge Giulio Frassini?,È un artista,Svolge la professione di artista
NOZZE D'ORO ROMANZO,17,Chi è Luciano per Giulio Frassini?,È il fratello di Giulio,Il fratello di Giulio Frassini
NOZZE D'ORO ROMANZO,17,Qual è il rapporto tra Giulio Frassini e Angela?,Giulio Frassini la evita,C'è tensione tra loro
,,,,
NOZZE D'ORO ROMANZO,18,Qual era il rapporto professionale tra il dottor Vignoni e Locresi?,Locresi era il professore di Vignoni,Vignoni era un ex allievo di Locresi
NOZZE D'ORO ROMANZO,18,Da quale città sarebbe partito Locresi per il consulto medico?,Da Milano,Dalla città di Milano
NOZZE D'ORO ROMANZO,18,Chi chiede al dottor Vignoni di telegrafare a Locresi?,Luciano Torralba,Il signor Luciano Torralba
,,,,
NOZZE D'ORO ROMANZO,19,Qual è il nome completo del commendatore Prefetto?,Il suo nome è Giovanni Rossi,Si chiama Giovanni Rossi
NOZZE D'ORO ROMANZO,19,In quale periodo storico si svolge la vicenda principale del libro?,Durante la Prima Guerra Mondiale,Nel contesto della Grande Guerra
NOZZE D'ORO ROMANZO,19,Qual è il legame di parentela tra Girolamo e il commendatore Prefetto?,Girolamo è il cognato del commendatore,Sono cognati
,,,,
NOZZE D'ORO ROMANZO,20,Chi sono le due persone anziane che Letizia e Adele discutono di ospitare?,I genitori di Letizia e Girolamo,I loro anziani genitori
NOZZE D'ORO ROMANZO,20,In quale città le persone anziane vanno a vivere?,A Roma,Nella città di Roma
NOZZE D'ORO ROMANZO,20,Qual è il legame di parentela tra Letizia e Adele?,Sono cognate,Sono sorelle acquisite
,,,,
NOZZE D'ORO ROMANZO,21,Come si conclude la malattia della signorina Angela?,Angela guarisce completamente.,La signorina Angela recupera la salute.
NOZZE D'ORO ROMANZO,21,Qual è il ruolo del dottor Locresi nel caso di Angela?,È un medico specialista consultato per Angela.,È un luminare chiamato per dare un secondo parere su Angela.
NOZZE D'ORO ROMANZO,21,Qual è il legame di parentela tra Giulio Frassini e Angela?,Giulio Frassini è lo zio di Angela.,È il parente di Angela che si preoccupa per lei.
,,,,
NOZZE D'ORO ROMANZO,22,Come si chiama la paziente di cui si occupa il dottor Locresi?,Elena,La signora Elena
NOZZE D'ORO ROMANZO,22,Qual era la natura della crisi che ha colpito la paziente?,Una grave polmonite,Un'acuta infiammazione polmonare
NOZZE D'ORO ROMANZO,22,Qual era il ruolo di Vignoni nella cura della paziente?,Il medico curante della paziente,L'assistente medico principale
,,,,
NOZZE D'ORO ROMANZO,23,Angela Torralba sopravvive alla sua malattia?,"Sì, guarisce completamente.","Sì, si riprende dalla crisi."
NOZZE D'ORO ROMANZO,23,Chi sono i vecchi Torralba che festeggiano le nozze d'oro?,Sono i genitori di Angela.,Sono i capostipiti della famiglia Torralba.
NOZZE D'ORO ROMANZO,23,In quale paese esercitano il loro ministero don Luca e don Antonio?,Nel paese di Torralba.,Nel villaggio in cui risiede la famiglia Torralba.
,,,,
NOZZE D'ORO ROMANZO,24,Chi è la vittima del delitto di Caserta?,Il Conte Rossi,Si tratta del Conte Rossi
NOZZE D'ORO ROMANZO,24,In quale città risiede la famiglia di Marialì?,A Napoli,Nella città di Napoli
NOZZE D'ORO ROMANZO,24,Qual è il legame tra la Signora Laura e Marialì?,La sorella di Marialì,Sua sorella
,,,,
NOZZE D'ORO ROMANZO,25,Chi sposa Tullio nel romanzo?,Nessuno,Tullio non prende moglie
NOZZE D'ORO ROMANZO,25,Qual è il principale sacrificio di Angela nel romanzo?,Rinuncia alla propria felicità per la famiglia,Dedicare la vita al benessere altrui
NOZZE D'ORO ROMANZO,25,Quale ruolo ha Antonietta nella vita di Tullio?,È un interesse amoroso non concretizzato,"Non sposa Tullio, ma è un suo potenziale amore"
,,,,
NOZZE D'ORO ROMANZO,26,Qual è la professione di Locresi?,È un medico,Svolge la professione di dottore
NOZZE D'ORO ROMANZO,26,In quale località si trova Marialì?,A Villarosa,Nel paese di Villarosa
NOZZE D'ORO ROMANZO,26,Qual è il legame di parentela tra Marialì e la signorina Torralba?,Sono sorelle,Sono legate da un rapporto di sorellanza
,,,,
NOZZE D'ORO ROMANZO,27,Come si chiamano i due giovani che Angela desidera vedere uniti?,Si chiamano [Nome del ragazzo] e [Nome della ragazza],I due ragazzi sono [Nome del ragazzo] e [Nome della ragazza]
NOZZE D'ORO ROMANZO,27,I due ragazzi che Angela desidera unire si sposano alla fine del libro?,"Sì, si sposano",Alla fine del libro si uniscono in matrimonio
NOZZE D'ORO ROMANZO,27,Qual è il legame di parentela tra Marialì e Angela?,Marialì è la sorella di Angela,È la sorella di Angela
,,,,
NOZZE D'ORO ROMANZO,28,Tullio parte effettivamente per l'America?,"Sì, Tullio parte per l'America",Tullio intraprende il viaggio verso l'America
NOZZE D'ORO ROMANZO,28,Antonietta sposa Tullio?,"Sì, Antonietta e Tullio si sposano",Antonietta e Tullio convolano a nozze
NOZZE D'ORO ROMANZO,28,Qual è il destino finale di Marialì e Giulio?,Marialì e Giulio rimangono senza casa,I genitori di Antonietta perdono la loro abitazione
,,,,
NOZZE D'ORO ROMANZO,29,Qual è l'oggetto del possibile rifiuto di Antonietta?,Una proposta di matrimonio,Il suo fidanzamento
NOZZE D'ORO ROMANZO,29,Chi è l'uomo che Angela spera Antonietta non rifiuti?,Giulio Frassini,"Il cognato di Angela, Giulio Frassini"
NOZZE D'ORO ROMANZO,29,Antonietta si sposa alla fine del libro?,"Sì, si sposa",Convolerà a nozze
,,,,
NOZZE D'ORO ROMANZO,30,Tullio e Antonietta si sposano nel corso del romanzo?,"No, non si uniscono in matrimonio.",La loro relazione non culmina nel matrimonio.
NOZZE D'ORO ROMANZO,30,Il padre di Antonietta muore nel romanzo?,"Sì, il padre di Antonietta muore.",Il genitore di Antonietta non sopravvive agli eventi.
NOZZE D'ORO ROMANZO,30,Qual è la professione di Tullio?,È un intellettuale.,Svolge l'attività di letterato.
,,,,
