Book,ParagraphIndex,Question,AnswerA,AnswerB
L'UNDECIMO COMANDAMENTO ROMANZO,6,Il personaggio chiamato 'il cherubino' entra a far parte della comunità di San Bruno?,"Sì, vi entra","Sì, si unisce alla comunità"
L'UNDECIMO COMANDAMENTO ROMANZO,6,Padre Anacleto è il priore della comunità di San Bruno?,"Sì, è il priore","Sì, ricopre la carica di priore"
,,,,
L'UNDECIMO COMANDAMENTO ROMANZO,7,Qual è il vero motivo del viaggio a Milano di Signor Gentili e Adelina?,Per combinare il matrimonio di Adelina.,Per organizzare le nozze di Adelina.
L'UNDECIMO COMANDAMENTO ROMANZO,7,Quale importante evento familiare si prepara per Adelina?,Il suo matrimonio.,Le sue nozze.
L'UNDECIMO COMANDAMENTO ROMANZO,7,Perché il cavalier Tiraquelli è sconcertato dal viaggio di Adelina a Milano?,Perché è innamorato di Adelina.,Perché teme di perdere Adelina.
,,,,
L'UNDECIMO COMANDAMENTO ROMANZO,8,Qual è il legame tra il signor Prospero e il signor Gentili?,Sono la stessa persona,Il signor Prospero ha assunto il nome di Gentili
L'UNDECIMO COMANDAMENTO ROMANZO,8,Quale azione ha compiuto il signor Prospero che preoccupa il sottoprefetto?,Ha simulato la sua scomparsa,Ha eluso la sorveglianza delle autorità
L'UNDECIMO COMANDAMENTO ROMANZO,8,Qual è il destino finale del signor Prospero?,Viene rintracciato e arrestato,Le autorità lo catturano
,,,,
L'UNDECIMO COMANDAMENTO ROMANZO,9,Per quale motivo il signor Prospero rapisce la signorina Adele?,Per impedirle di sposare il Duca di Francavilla,Per sottrarla alle nozze con il Duca di Francavilla
L'UNDECIMO COMANDAMENTO ROMANZO,9,Qual è la vera natura del rapporto tra il signor Prospero e la signorina Adele?,Sono innamorati,Sono amanti segreti
L'UNDECIMO COMANDAMENTO ROMANZO,9,Quale segreto o finzione il prefetto è costretto a mantenere?,La sua complicità nel rapimento di Adele,La sua conoscenza pregressa del piano di Prospero
,,,,
L'UNDECIMO COMANDAMENTO ROMANZO,10,Qual è il nome della giovane donna al centro delle discussioni del Duca di Francavilla?,Angelica,La giovane Angelica
L'UNDECIMO COMANDAMENTO ROMANZO,10,Qual è la ragione principale per cui il Duca di Francavilla e il Sottoprefetto cercano di prendere tempo?,Per superare le esitazioni dei ricchi,Per convincere la parte facoltosa
L'UNDECIMO COMANDAMENTO ROMANZO,10,In quale veste il Sottoprefetto assiste il Duca di Francavilla?,Come intermediario,In qualità di mediatore
,,,,
L'UNDECIMO COMANDAMENTO ROMANZO,11,Qual è il nome secolare di Padre Tranquillo?,Si chiama Carlo Biffi,Il suo nome di battesimo è Carlo Biffi
L'UNDECIMO COMANDAMENTO ROMANZO,11,Qual è la ragione principale per cui Padre Tranquillo ha abbracciato la vita religiosa?,Per sfuggire alla delusione della medicina e del mondo,La sua vocazione è nata dalla disillusione verso la professione medica e la società
L'UNDECIMO COMANDAMENTO ROMANZO,11,In quale luogo Padre Tranquillo e Padre Prospero si incontrano per la prima volta?,Si incontrano nel refettorio del convento di San Francesco,Il loro primo incontro avviene nella sala da pranzo del convento di San Francesco
,,,,
L'UNDECIMO COMANDAMENTO ROMANZO,12,Per quale motivo Padre Anacleto conduce una vita solitaria?,Per un voto di penitenza,Per adempiere a un voto di isolamento
L'UNDECIMO COMANDAMENTO ROMANZO,12,Come si risolve il problema di salute di Padre Prospero?,Con una dieta rigorosa,Grazie a un regime alimentare specifico
L'UNDECIMO COMANDAMENTO ROMANZO,12,Qual è il vero nome del personaggio chiamato 'il serafino'?,Il suo nome è Fra' Elia,Si chiama Frate Elia
,,,,
L'UNDECIMO COMANDAMENTO ROMANZO,13,Chi era la donna il cui scheletro fu scoperto dal padre Anacleto?,Un'antica sacerdotessa etrusca,Una figura femminile di epoca remota
L'UNDECIMO COMANDAMENTO ROMANZO,13,In quale luogo specifico fu rinvenuto lo scheletro dalla squadra del padre Anacleto?,Nel sito archeologico di Vetulonia,Presso l'antica area di scavo di Vetulonia
L'UNDECIMO COMANDAMENTO ROMANZO,13,Qual era il ruolo del serafino biondo durante lo scavo archeologico del padre Anacleto?,Era l'illustratore scientifico del team,Si occupava di documentare i reperti con disegni
,,,,
L'UNDECIMO COMANDAMENTO ROMANZO,14,Quale fu il capriccio di Adelina che padre Prospero non riuscì a contrastare?,Il suo desiderio di sposare un uomo non gradito,La sua volontà di contrarre un matrimonio osteggiato
L'UNDECIMO COMANDAMENTO ROMANZO,14,Cosa accadde ad Adelina dopo il suo capriccio?,Si sposò con l'uomo che amava,Convolò a nozze seguendo la sua volontà
L'UNDECIMO COMANDAMENTO ROMANZO,14,Perché padre Prospero non si sposò mai?,Per dedicarsi completamente ad Adelina,Per amore della nipote Adelina
,,,,
L'UNDECIMO COMANDAMENTO ROMANZO,15,Qual è il legame di parentela tra Padre Prospero e il serafino biondo?,È suo nipote,Il serafino biondo è il nipote di Padre Prospero
L'UNDECIMO COMANDAMENTO ROMANZO,15,Qual è lo stato ecclesiastico di Padre Prospero?,È un novizio,Padre Prospero è un novizio
L'UNDECIMO COMANDAMENTO ROMANZO,15,Qual era la funzione originaria della biblioteca in cui Padre Prospero cerca il nipote?,Era una chiesa,La biblioteca era originariamente una chiesa
,,,,
L'UNDECIMO COMANDAMENTO ROMANZO,16,Qual è il ruolo del monachino nel convento di San Bruno?,È un novizio,Svolge il ruolo di novizio
L'UNDECIMO COMANDAMENTO ROMANZO,16,Per quale motivo il padre Prospero non poté entrare nel capitolo?,Non gli fu permesso di partecipare alla riunione,Fu escluso dalla discussione del capitolo
L'UNDECIMO COMANDAMENTO ROMANZO,16,Quale fu la decisione finale del convento di San Bruno riguardo alla presenza delle donne?,Le donne furono escluse dal convento,Il convento mantenne la sua politica di non ammettere donne
,,,,
L'UNDECIMO COMANDAMENTO ROMANZO,17,Qual è il nome del luogo dove risiedono i padri?,San Bruno,Il convento di San Bruno
L'UNDECIMO COMANDAMENTO ROMANZO,17,Qual è la natura del fenomeno celeste che disturba gli studi dei padri?,Un meteorite,Un bolide
L'UNDECIMO COMANDAMENTO ROMANZO,17,Come si chiama il priore che presiede la discussione?,Padre Ignazio,Il priore Ignazio
,,,,
L'UNDECIMO COMANDAMENTO ROMANZO,18,Come si chiamava la donna che si finse il nipote di Prospero Gentili?,Si chiamava Marianna,Il suo nome era Marianna
L'UNDECIMO COMANDAMENTO ROMANZO,18,Qual era il ruolo di Padre Agapito nel convento?,Era un semplice monaco,Ricopriva la funzione di monaco
L'UNDECIMO COMANDAMENTO ROMANZO,18,Qual era il legame di Prospero Gentili con il convento?,Era un benefattore del convento,Sosteneva economicamente il convento
,,,,
L'UNDECIMO COMANDAMENTO ROMANZO,19,Cosa cercava il sottoprefetto di Castelnuovo Bedonia al convento di San Bruno?,La signora Adele Ruzzani,Adele Ruzzani
L'UNDECIMO COMANDAMENTO ROMANZO,19,Dove si trovava la signora Adele Ruzzani al momento della visita del sottoprefetto?,Non era nel convento,Non si trovava al convento
L'UNDECIMO COMANDAMENTO ROMANZO,19,Quale personaggio impedì al sottoprefetto di Castelnuovo Bedonia di trovare Adele Ruzzani?,Padre Anacleto,Il priore Anacleto
,,,,
L'UNDECIMO COMANDAMENTO ROMANZO,20,Qual è lo status legale della signorina Adele Ruzzani?,È minorenne e sotto tutela,È una minore e ha un tutore legale
L'UNDECIMO COMANDAMENTO ROMANZO,20,Chi è il tutore della signorina Adele Ruzzani?,Il signor Prospero Gentili,"Suo zio, il signor Prospero Gentili"
L'UNDECIMO COMANDAMENTO ROMANZO,20,Con quale status Adele Ruzzani e Prospero Gentili sono accolti nel convento?,Come novizi,Sono stati accettati come novizi
,,,,
L'UNDECIMO COMANDAMENTO ROMANZO,21,Qual è il vero nome del serafino biondo?,Si chiama Beatrice.,Il suo nome è Beatrice.
L'UNDECIMO COMANDAMENTO ROMANZO,21,Qual è la natura del legame tra Padre Prospero e il serafino biondo?,Sono amanti.,Hanno una relazione sentimentale.
L'UNDECIMO COMANDAMENTO ROMANZO,21,Quali sono le ragioni particolari che spingono Padre Anacleto a indagare?,Indaga sui primi compratori del convento.,Vuole scoprire la verità sui vecchi acquirenti dell'eremo.
,,,,
L'UNDECIMO COMANDAMENTO ROMANZO,22,Adelindo diventa il padrino desiderato dai padri?,"Sì, Adelindo è nominato padrino.",Il ruolo di padrino viene assegnato ad Adelindo.
L'UNDECIMO COMANDAMENTO ROMANZO,22,Qual è il nome del convento in cui risiedono i padri Marcellino e Costanzo?,Il convento si chiama Santa Maria del Colle.,È il monastero di Santa Maria del Colle.
L'UNDECIMO COMANDAMENTO ROMANZO,22,Come si chiama il priore che deve prendere la decisione?,Il priore si chiama Padre Benedetto.,È Padre Benedetto il priore.
,,,,
L'UNDECIMO COMANDAMENTO ROMANZO,23,Dove sceglie di stabilirsi definitivamente la nipote di Padre Prospero?,Al romitorio delle Querci,Nel romitorio
L'UNDECIMO COMANDAMENTO ROMANZO,23,Quale sorte subisce il priore che vuole scacciare i padri?,Viene rimosso dal suo incarico,Perde la sua autorità di priore
L'UNDECIMO COMANDAMENTO ROMANZO,23,Qual è il destino finale di Padre Prospero e Padre Agapito?,Restano al romitorio delle Querci,Continuano la loro vita monastica nel romitorio
,,,,
L'UNDECIMO COMANDAMENTO ROMANZO,24,Come si chiama il monachino biondo?,Fra Pacifico,Il frate Pacifico
L'UNDECIMO COMANDAMENTO ROMANZO,24,Qual è il motivo della presenza del monachino biondo a San Bruno?,È stato inviato in missione,Si trova lì per un incarico specifico
L'UNDECIMO COMANDAMENTO ROMANZO,24,Dove risiede Adele Ruzzani?,A Castelnuovo Bedonia,Nella città di Castelnuovo Bedonia
,,,,
L'UNDECIMO COMANDAMENTO ROMANZO,25,Chi è il monachino che interloquisce con Padre Anacleto?,Un serafino,Un angelo inviato
L'UNDECIMO COMANDAMENTO ROMANZO,25,In quale luogo risiede Padre Anacleto?,In un eremo isolato,In un monastero lontano dal mondo
L'UNDECIMO COMANDAMENTO ROMANZO,25,Qual è lo scopo della visita del monachino a Padre Anacleto?,Guidare Padre Anacleto spiritualmente,Offrire a Padre Anacleto illuminazione divina
,,,,
L'UNDECIMO COMANDAMENTO ROMANZO,26,Qual è il vero nome del monachino biondo?,Si chiama Fra' Leone,Il suo nome è Fra' Leone
L'UNDECIMO COMANDAMENTO ROMANZO,26,Per quale motivo il serafino deve partire?,Deve essere trasferito in un altro convento,È stato destinato a una nuova sede monastica
L'UNDECIMO COMANDAMENTO ROMANZO,26,Cosa accade a Padre Anacleto dopo la partenza del monachino biondo?,Cade in una profonda malinconia,Vive un periodo di grande tristezza e solitudine
,,,,
L'UNDECIMO COMANDAMENTO ROMANZO,27,Chi sono i due duellanti che si affrontano?,Mario Novelli e Padre Anacleto,Padre Anacleto e Mario Novelli
L'UNDECIMO COMANDAMENTO ROMANZO,27,Qual era il titolo di Padre Anacleto prima di entrare nel convento di San Bruno?,Conte,Il titolo di Conte
L'UNDECIMO COMANDAMENTO ROMANZO,27,Qual è la ragione principale del duello tra Mario Novelli e Padre Anacleto?,Un'antica disputa d'onore,Una questione di onore irrisolta
,,,,
L'UNDECIMO COMANDAMENTO ROMANZO,28,Qual era la carica di Padre Anacleto nella comunità di San Bruno?,Era il priore,Ricopriva il ruolo di priore del convento
L'UNDECIMO COMANDAMENTO ROMANZO,28,Quale evento ha causato la partenza della Signorina Ruzzani da San Bruno?,La gelosia tra i frati,I dissidi interni al convento
L'UNDECIMO COMANDAMENTO ROMANZO,28,Qual è il destino finale della comunità di San Bruno?,Viene sciolta,I frati si disperdono
,,,,
L'UNDECIMO COMANDAMENTO ROMANZO,29,Qual è il legame tra Valentino Gualandi del Poggio e il nome Anacleto?,Anacleto è il nome religioso di Valentino.,Anacleto è l'identità monastica del conte Gualandi.
L'UNDECIMO COMANDAMENTO ROMANZO,29,Adele Ruzzani e Valentino Gualandi del Poggio si sposano alla fine del libro?,"Sì, convolano a nozze.","Sì, diventano marito e moglie."
L'UNDECIMO COMANDAMENTO ROMANZO,29,Quale ruolo ha il convento di San Bruno nella vita di Valentino Gualandi del Poggio?,È il luogo dove ha vissuto come priore.,È il convento in cui ha ricoperto la carica di priore.
,,,,
L'UNDECIMO COMANDAMENTO ROMANZO,30,Come si chiama la donna che ha causato lo scioglimento della comunità di San Bruno?,Isabella,La signora Isabella
L'UNDECIMO COMANDAMENTO ROMANZO,30,Qual è il nome del cavaliere che discute con il conte Valentino?,Federico,Il signor Federico
L'UNDECIMO COMANDAMENTO ROMANZO,30,La comunità di San Bruno viene mai ricostituita dopo il suo scioglimento?,"No, non viene ricostituita",Rimane definitivamente sciolta
,,,,
