Book,ParagraphIndex,Question,AnswerA,AnswerB
LE AQUILE DELLA STEPPA ROMANZO,9,Cosa succede a Talmà dopo il rapimento di Hadgi?,Viene fatta prigioniera,È portata via dai banditi
LE AQUILE DELLA STEPPA ROMANZO,9,Qual è il destino finale di Hadgi?,Viene sconfitto,Muore in battaglia
,,,,
LE AQUILE DELLA STEPPA ROMANZO,10,Qual è il paese d'origine del mestvires?,Viene dalla Persia,La sua patria è la Persia
LE AQUILE DELLA STEPPA ROMANZO,10,Come si chiama il beg?,Il suo nome è Rashid,Si chiama Rashid
LE AQUILE DELLA STEPPA ROMANZO,10,Come si chiama il nipote del beg?,Si chiama Kian,Il suo nome è Kian
,,,,
LE AQUILE DELLA STEPPA ROMANZO,11,Chi ha rapito Talmà?,Le Aquile,La banda delle Aquile
LE AQUILE DELLA STEPPA ROMANZO,11,Qual è la destinazione del viaggio del signore?,Kitab,La città di Kitab
LE AQUILE DELLA STEPPA ROMANZO,11,Chi guida la carovana attraverso la steppa?,Tabriz,Il personaggio di Tabriz
,,,,
LE AQUILE DELLA STEPPA ROMANZO,12,Chi è Hossein?,Uno dei personaggi principali,Il cavaliere che cerca la fanciulla
LE AQUILE DELLA STEPPA ROMANZO,12,Chi è la fanciulla che i cavalieri cercano?,La ragazza rapita dai banditi,La giovane donna oggetto della ricerca
LE AQUILE DELLA STEPPA ROMANZO,12,Qual è il nome del fiume attraversato dai banditi?,L'Amu-Darja,Il fiume Amu-Darja
,,,,
LE AQUILE DELLA STEPPA ROMANZO,13,Chi spera di rivedere Hossein a Kitab?,La persona amata,La donna che cerca
LE AQUILE DELLA STEPPA ROMANZO,13,Qual è la ragione principale per cui il gruppo di Tabriz deve raggiungere Kitab prima dei russi?,Per ragioni strategiche,Per impedire ai russi di ottenere un vantaggio
LE AQUILE DELLA STEPPA ROMANZO,13,In quale area geografica si svolge la maggior parte della vicenda?,Nell'Asia Centrale,Nella regione del fiume Amu-Darja
,,,,
