Book,ParagraphIndex,Question,AnswerA,AnswerB
IO CERCO MOGLIE! ROMANZO,14,In che forma letteraria Cioccolani sta creando il suo poema drammatico?,In versi,Come opera in versi
,,,,
IO CERCO MOGLIE! ROMANZO,15,Come si chiama il narratore?,Il suo nome è Piero,Si chiama Piero
IO CERCO MOGLIE! ROMANZO,15,Qual è il nome del paese in cui si trova la nuova abitazione?,Si trova a Valchiara,Nel paese di Valchiara
IO CERCO MOGLIE! ROMANZO,15,Qual è il rapporto tra il narratore e la signorina Oretta?,Sono vicini di casa,Sono i nuovi vicini
,,,,
IO CERCO MOGLIE! ROMANZO,16,Come si chiama il narratore che possiede l'automobile?,Ingravallo,L'ingegner Ingravallo
IO CERCO MOGLIE! ROMANZO,16,"Qual è l'evento a cui si riferiscono l'avvocato e la signora parlando degli ""infami"" che hanno portato via tutto?",Un furto,Il furto subito nella loro villa
IO CERCO MOGLIE! ROMANZO,16,A quale tipo di reato si riferisce l'articolo del codice 1950 menzionato dall'avvocato?,Al furto,Al reato di furto
,,,,
IO CERCO MOGLIE! ROMANZO,17,Il narratore sposa Oretta?,"No, non la sposa",Non si uniscono in matrimonio
IO CERCO MOGLIE! ROMANZO,17,Ginetto è il nome del narratore?,"Sì, è il suo nome",Il narratore si chiama Ginetto
IO CERCO MOGLIE! ROMANZO,17,Ghiselda è un personaggio che il narratore considera di sposare?,"Sì, è una potenziale sposa",La considera per il matrimonio
,,,,
IO CERCO MOGLIE! ROMANZO,18,Qual è il nome del narratore del romanzo?,Si chiama Alberto,Il protagonista è Alberto
IO CERCO MOGLIE! ROMANZO,18,Come si chiama l'avvocato che discute con il narratore?,L'avvocato Bianchi,Il suo nome è Bianchi
IO CERCO MOGLIE! ROMANZO,18,In quale periodo storico è ambientato il romanzo?,Nel primo dopoguerra,Negli anni successivi alla Prima Guerra Mondiale
,,,,
IO CERCO MOGLIE! ROMANZO,19,Chi è Sconer?,Il narratore della storia,Il protagonista del romanzo
IO CERCO MOGLIE! ROMANZO,19,Qual è il genere letterario dell'Attileide di Cioccolani?,Un'opera poetica,Un poema
IO CERCO MOGLIE! ROMANZO,19,Cos'è il Pan ultra-sensibile menzionato dalla contessina?,Una teoria estetica,Un concetto artistico
,,,,
IO CERCO MOGLIE! ROMANZO,20,Qual è la professione di Melai?,È un soldato,È un militare
IO CERCO MOGLIE! ROMANZO,20,Qual è il grado militare del padre di Melai?,È un colonnello,Ha il grado di colonnello
IO CERCO MOGLIE! ROMANZO,20,Durante quale guerra è ambientata la storia di Melai?,Durante la Prima Guerra Mondiale,Nel contesto della Grande Guerra
,,,,
IO CERCO MOGLIE! ROMANZO,21,Come si chiama la signora che attende gli ospiti al cancello?,Si chiama Giulia,Il suo nome è Giulia
IO CERCO MOGLIE! ROMANZO,21,Qual è la città di origine di Melai?,Torino,La sua città natale è Torino
IO CERCO MOGLIE! ROMANZO,21,Qual è il ruolo di Lisetta nella casa della signora?,È la cameriera,Svolge il ruolo di domestica
,,,,
IO CERCO MOGLIE! ROMANZO,22,Come si chiama il narratore?,Arturo,Il suo nome è Arturo
IO CERCO MOGLIE! ROMANZO,22,Qual è il nome completo della località P***?,Pisa,La città di Pisa
IO CERCO MOGLIE! ROMANZO,22,"Quale evento ""inaudito e fantastico"" accade il sette giugno?",Il furto dei gioielli,La sparizione della collana di perle
,,,,
IO CERCO MOGLIE! ROMANZO,23,Come si chiama la fanciulla che rifiuta di sposare il parrucchiere?,Angelica,La giovane Angelica
IO CERCO MOGLIE! ROMANZO,23,Qual è il nome del giovane amato da Angelica?,Federico,Il giovane Federico
IO CERCO MOGLIE! ROMANZO,23,Come si chiama il parrucchiere narratore?,Giulio,Giulio il parrucchiere
,,,,
IO CERCO MOGLIE! ROMANZO,24,Chi è l'uomo che la signorina Oretta attende?,Suo marito,Il consorte di Oretta
IO CERCO MOGLIE! ROMANZO,24,Qual è la relazione tra il narratore e la signorina Oretta?,Sono vicini di casa,Condividono la stessa comunità
IO CERCO MOGLIE! ROMANZO,24,Qual è la causa della partenza dell'uomo atteso da Oretta?,È partito per la guerra,Si trova al fronte
,,,,
IO CERCO MOGLIE! ROMANZO,25,Qual è il legame tra Oretta e Melai?,Sono fidanzati,Sono promessi sposi
IO CERCO MOGLIE! ROMANZO,25,Qual è la professione di Melai?,È un soldato,È un militare
IO CERCO MOGLIE! ROMANZO,25,Che rapporto di parentela lega Madama Caramella a Oretta?,È la madre di Oretta,È la genitrice di Oretta
,,,,
IO CERCO MOGLIE! ROMANZO,26,Qual è il ruolo di Sconer rispetto alla contessina?,Sconer è il maggiordomo della contessina,Sconer è il suo fedele servitore
IO CERCO MOGLIE! ROMANZO,26,Quale evento importante accadde il sette giugno?,Il sette giugno si verificò un incendio,Un incendio devastante avvenne il sette giugno
IO CERCO MOGLIE! ROMANZO,26,Per quale occasione fu organizzato il pranzo in onore di Melai?,Il pranzo fu organizzato per onorare Melai,Fu un pranzo celebrativo in onore di Melai
,,,,
IO CERCO MOGLIE! ROMANZO,27,Qual è il nome della contessina?,Si chiama Bianca Maria,Il suo nome è Bianca Maria
IO CERCO MOGLIE! ROMANZO,27,Che ruolo ricopre Sconer per la contessina?,È il suo precettore,Svolge la funzione di tutore
IO CERCO MOGLIE! ROMANZO,27,Dove si trova la residenza principale della contessina?,In una villa di campagna,Nella sua tenuta rurale
,,,,
IO CERCO MOGLIE! ROMANZO,28,L'Attileide di Cioccolani viene rappresentata?,"Sì, viene messa in scena.",Il dramma di Cioccolani è rappresentato.
IO CERCO MOGLIE! ROMANZO,28,Qual è il rapporto tra Sconer e Cioccolani?,Sono amici.,Sconer è un amico di Cioccolani.
IO CERCO MOGLIE! ROMANZO,28,Chi è la Contessina per Cioccolani?,È una sua mecenate.,La Contessina è una sostenitrice di Cioccolani.
,,,,
IO CERCO MOGLIE! ROMANZO,29,Qual è il nome dell'autore dell'Attileide?,Mario Rossi,Il signor Mario Rossi
IO CERCO MOGLIE! ROMANZO,29,Qual è il genere letterario dell'Attileide?,Un poema epico,Un'opera in versi
IO CERCO MOGLIE! ROMANZO,29,L'Attileide viene infine pubblicata?,"Sì, il volume viene stampato","Sì, l'opera è pubblicata"
,,,,
IO CERCO MOGLIE! ROMANZO,30,Qual è il vero nome della signorina Ossobuco?,Il suo nome è Ada,Si chiama Ada
IO CERCO MOGLIE! ROMANZO,30,Qual è la natura delle prestazioni che la signorina Ossobuco deve fornire al gerente?,Sono prestazioni artistiche,Si tratta di esibizioni di ballo
IO CERCO MOGLIE! ROMANZO,30,Quale tipo di relazione si sviluppa tra il gerente e la signorina Ossobuco nel corso del libro?,Diventano amanti,Intraprendono una relazione sentimentale
,,,,
