Book,ParagraphIndex,Question,AnswerA,AnswerB
L'ALCÒVA D'ACCIAIO ROMANZO VISSUTO,11,Come si chiama il narratore?,Il narratore si chiama Andrea.,Il suo nome è Andrea.
L'ALCÒVA D'ACCIAIO ROMANZO VISSUTO,11,Chi è l'amore che vive in trincea menzionato nella canzone?,È il soldato Giovanni.,"Si tratta di Giovanni, un militare."
,,,,
L'ALCÒVA D'ACCIAIO ROMANZO VISSUTO,12,Come si chiama il narratore che giunge a Milano?,Filippo,Il protagonista Filippo
L'ALCÒVA D'ACCIAIO ROMANZO VISSUTO,12,Qual è il nome del facchino gobbetto incontrato dal narratore a Milano?,Pietro,Il gobbetto Pietro
L'ALCÒVA D'ACCIAIO ROMANZO VISSUTO,12,A quale conflitto bellico si riferiscono le 'notti di guerra' menzionate nel libro?,Alla Prima Guerra Mondiale,Alla Grande Guerra
,,,,
L'ALCÒVA D'ACCIAIO ROMANZO VISSUTO,13,Il marchese De Concilis riuscirà a completare la sua opera inedita?,"Sì, la completerà","No, non la completerà"
L'ALCÒVA D'ACCIAIO ROMANZO VISSUTO,13,Qual è il conflitto bellico a cui fa riferimento il marchese De Concilis?,La Prima Guerra Mondiale,Il primo conflitto mondiale
L'ALCÒVA D'ACCIAIO ROMANZO VISSUTO,13,Qual è il legame tra il narratore e la famiglia De Concilis?,È un ospite della famiglia,È un amico dei De Concilis
,,,,
L'ALCÒVA D'ACCIAIO ROMANZO VISSUTO,14,A quale conflitto partecipò la Brigata Lupi di Toscana?,Alla Prima Guerra Mondiale,Al primo conflitto mondiale
L'ALCÒVA D'ACCIAIO ROMANZO VISSUTO,14,"Chi tentò una rivoluzione a Milano, secondo il motociclista?",I neutralisti e i preti,Preti e neutralisti
L'ALCÒVA D'ACCIAIO ROMANZO VISSUTO,14,Qual era la destinazione delle cartucce a Mestre?,Per le truppe,Per il fronte
,,,,
L'ALCÒVA D'ACCIAIO ROMANZO VISSUTO,15,Quale conflitto mondiale è il fulcro della narrazione?,La Prima Guerra Mondiale,Il primo conflitto mondiale
L'ALCÒVA D'ACCIAIO ROMANZO VISSUTO,15,Qual è la nazionalità dei soldati indicati come 'nostri'?,Italiana,Sono italiani
L'ALCÒVA D'ACCIAIO ROMANZO VISSUTO,15,Su quale fronte si svolge principalmente l'azione del libro?,Sul fronte italiano,Il fronte italo-austriaco
,,,,
L'ALCÒVA D'ACCIAIO ROMANZO VISSUTO,16,Qual è il grado militare del narratore?,È un tenente,Il suo grado è tenente
L'ALCÒVA D'ACCIAIO ROMANZO VISSUTO,16,Qual è il ruolo di Fatutto?,È il meccanico e volantista,Svolge il ruolo di meccanico e volantista
L'ALCÒVA D'ACCIAIO ROMANZO VISSUTO,16,In che conflitto è impegnato il narratore?,Nella Seconda Guerra Mondiale,È impegnato nella Seconda Guerra Mondiale
,,,,
L'ALCÒVA D'ACCIAIO ROMANZO VISSUTO,17,Qual è il ruolo militare del narratore?,Un ardito,Un soldato degli arditi
L'ALCÒVA D'ACCIAIO ROMANZO VISSUTO,17,A quale guerra si riferiscono i fatti narrati?,Alla Prima Guerra Mondiale,Al primo conflitto mondiale
L'ALCÒVA D'ACCIAIO ROMANZO VISSUTO,17,Qual è il sentimento che spinge all'azione il narratore e i suoi soldati?,La Vendetta,Il desiderio di vendetta
,,,,
L'ALCÒVA D'ACCIAIO ROMANZO VISSUTO,18,Qual è il ruolo del narratore nel conflitto?,È un soldato,È un combattente
L'ALCÒVA D'ACCIAIO ROMANZO VISSUTO,18,Che tipo di relazione lega Franci al narratore?,Sono commilitoni,Sono compagni d'armi
L'ALCÒVA D'ACCIAIO ROMANZO VISSUTO,18,Qual è il conflitto armato in cui sono coinvolti Franci e il narratore?,La guerra in Bosnia,Il conflitto bosniaco
,,,,
L'ALCÒVA D'ACCIAIO ROMANZO VISSUTO,19,Qual è la denominazione del gruppo di italiani che libera Villetta?,Un gruppo di partigiani,I membri della Resistenza
L'ALCÒVA D'ACCIAIO ROMANZO VISSUTO,19,Villetta è una città o un villaggio?,Un piccolo villaggio,Un borgo rurale
L'ALCÒVA D'ACCIAIO ROMANZO VISSUTO,19,In quale periodo storico si svolge la liberazione di Villetta?,Durante la Seconda Guerra Mondiale,Nel contesto della Resistenza italiana
,,,,
L'ALCÒVA D'ACCIAIO ROMANZO VISSUTO,20,Quale tipo di veicolo blindato utilizza il narratore?,Un autoblindo,Un veicolo corazzato leggero
L'ALCÒVA D'ACCIAIO ROMANZO VISSUTO,20,Qual è l'obiettivo militare principale del passaggio del fiume Cellina?,Raggiungere la cresta fortificata,Superare le difese nemiche sulla cresta
L'ALCÒVA D'ACCIAIO ROMANZO VISSUTO,20,Qual è la funzione dei bersaglieri ciclisti nell'operazione?,Sono l'avanguardia mobile,Forniscono supporto di fanteria rapida
,,,,
L'ALCÒVA D'ACCIAIO ROMANZO VISSUTO,21,Qual è il nome del poeta protagonista?,Marco,Il protagonista si chiama Marco
L'ALCÒVA D'ACCIAIO ROMANZO VISSUTO,21,"Chi era la ""canaglia"" che tentò di prendere Graziella?",Il cugino di Graziella,Era suo cugino
L'ALCÒVA D'ACCIAIO ROMANZO VISSUTO,21,Qual è la città principale in cui si svolge la vicenda?,Napoli,La storia si svolge a Napoli
,,,,
L'ALCÒVA D'ACCIAIO ROMANZO VISSUTO,22,A quale movimento letterario appartiene l'autore dell'opera?,Al Futurismo,Al movimento futurista
L'ALCÒVA D'ACCIAIO ROMANZO VISSUTO,22,Quali territori italiani vengono menzionati come obiettivi di conquista dal futurista?,Trieste e Trentino,Il Trentino e Trieste
L'ALCÒVA D'ACCIAIO ROMANZO VISSUTO,22,Quale nazione viene identificata come nemica dal futurista?,L'Austria,L'Austria passatista
,,,,
L'ALCÒVA D'ACCIAIO ROMANZO VISSUTO,23,Chi è il padrone di Zazà?,Ghiandusso,Il soldato Ghiandusso
L'ALCÒVA D'ACCIAIO ROMANZO VISSUTO,23,In quale guerra sono impegnati i soldati?,La Prima Guerra Mondiale,Il primo conflitto mondiale
L'ALCÒVA D'ACCIAIO ROMANZO VISSUTO,23,A quale esercito appartengono Ghiandusso e Bosca?,All'esercito italiano,Alle forze armate italiane
,,,,
L'ALCÒVA D'ACCIAIO ROMANZO VISSUTO,24,Che tipo di veicolo utilizza il protagonista?,Una macchina blindata,Un'automobile corazzata
L'ALCÒVA D'ACCIAIO ROMANZO VISSUTO,24,In quale conflitto storico è ambientato il racconto?,La Prima Guerra Mondiale,Il primo conflitto mondiale
L'ALCÒVA D'ACCIAIO ROMANZO VISSUTO,24,Qual è l'esito della rivolta della Carnia descritta nel libro?,La Carnia viene liberata,La regione della Carnia è riconquistata
,,,,
L'ALCÒVA D'ACCIAIO ROMANZO VISSUTO,25,"Come si chiama il Signor Tenente, narratore della vicenda?",Emilio Lussu,Il suo nome è Emilio Lussu
L'ALCÒVA D'ACCIAIO ROMANZO VISSUTO,25,Qual è il destino del colonnello menzionato nell'estratto?,Viene rimosso dal comando,È allontanato dal suo incarico
L'ALCÒVA D'ACCIAIO ROMANZO VISSUTO,25,In quale conflitto è ambientata la vicenda narrata dal Signor Tenente?,Nella Prima Guerra Mondiale,Durante la Grande Guerra
,,,,
L'ALCÒVA D'ACCIAIO ROMANZO VISSUTO,26,Chi è il narratore che si fa radere la barba?,Curzio Malaparte,Lo scrittore Curzio Malaparte
L'ALCÒVA D'ACCIAIO ROMANZO VISSUTO,26,Qual è il destino del prigioniero napoletano che rade il narratore?,Viene liberato,Non viene più menzionato nel corso del libro
L'ALCÒVA D'ACCIAIO ROMANZO VISSUTO,26,In quale anno si svolge la scena descritta nell'estratto?,Nel 1941,Durante l'anno 1941
,,,,
L'ALCÒVA D'ACCIAIO ROMANZO VISSUTO,27,Chi è Pagiolin?,Un uccello,Un essere volatile
L'ALCÒVA D'ACCIAIO ROMANZO VISSUTO,27,Qual è la vera causa della scomparsa del Sole nel mondo di Pagiolin?,Un'anomalia atmosferica,Un evento climatico eccezionale
L'ALCÒVA D'ACCIAIO ROMANZO VISSUTO,27,Per quale motivo Pagiolin si dirige verso Venezia?,Per trovare un rifugio,Per compiere una missione
,,,,
L'ALCÒVA D'ACCIAIO ROMANZO VISSUTO,28,Chi o cosa rappresenta il Vento italiano nel libro?,Lo spirito della nazione,L'anima del popolo italiano
L'ALCÒVA D'ACCIAIO ROMANZO VISSUTO,28,Qual è lo scopo della riscossa a cui il Vento chiama i Veneti?,Liberare il territorio,Difendere la patria
L'ALCÒVA D'ACCIAIO ROMANZO VISSUTO,28,Qual è il ruolo di Stazione per la Carnia nella vicenda narrata?,È il punto di raduno per la riscossa,Serve come base operativa per i Veneti
,,,,
L'ALCÒVA D'ACCIAIO ROMANZO VISSUTO,29,Qual è la nazionalità del capitano e dei suoi uomini?,Sono italiani,La loro nazionalità è italiana
L'ALCÒVA D'ACCIAIO ROMANZO VISSUTO,29,Qual è il rapporto tra il conte Funk e Rose Barn?,Sono padre e figlia,Rose Barn è la figlia del conte Funk
L'ALCÒVA D'ACCIAIO ROMANZO VISSUTO,29,In quale guerra sono impegnati il capitano e i suoi soldati?,Nella Prima Guerra Mondiale,Nel primo conflitto mondiale
,,,,
L'ALCÒVA D'ACCIAIO ROMANZO VISSUTO,30,"Chi è l'autore de ""L'Aeroplano del Papa""?",Filippo Tommaso Marinetti,Marinetti
L'ALCÒVA D'ACCIAIO ROMANZO VISSUTO,30,"Qual è lo scopo principale dei ""Manifesti del Futurismo""?",Definire i principi del Futurismo,Esporre l'ideologia futurista
L'ALCÒVA D'ACCIAIO ROMANZO VISSUTO,30,"Quali sono le caratteristiche principali del ""Teatro Sintetico Futurista""?",La brevità e la simultaneità,La velocità e la concisione
,,,,
