Book,ParagraphIndex,Question,AnswerA,AnswerB
AL DI LÀ ROMANZO,13,Carlo mantiene la sua reputazione di avvocato?,"Sì, la sua fama professionale resta intatta.",La sua eccellente reputazione di avvocato non subisce alterazioni.
AL DI LÀ ROMANZO,13,La Marchesa sposa Del Pino?,"No, la Marchesa non si unisce in matrimonio con Del Pino.",Non convolano a nozze.
AL DI LÀ ROMANZO,13,In quale città si svolge la vicenda?,La storia è ambientata a Torino.,Gli eventi si verificano nella città di Torino.
,,,,
AL DI LÀ ROMANZO,14,Qual è il nome dell'avvocato che si lamenta con la marchesa di aver perso una causa?,Il signor De Valois,L'avvocato De Valois
AL DI LÀ ROMANZO,14,Qual è il nome della donna definita 'bella rea' che è stata condannata?,Madame de Montaigne,La signora de Montaigne
AL DI LÀ ROMANZO,14,Come si chiama la marchesa che riceve l'avvocato nel suo gabinetto?,La Marchesa di Fontanges,Eleonora di Fontanges
,,,,
AL DI LÀ ROMANZO,15,Come si chiama la marchesa che scrive a Mimy?,Il suo nome è Isabella,Si chiama Isabella
AL DI LÀ ROMANZO,15,Qual è il destino del medaglione che Mimy consegna a Sulema?,La marchesa lo custodisce gelosamente,Viene conservato dalla marchesa come pegno d'amore
AL DI LÀ ROMANZO,15,"Qual è la nazionalità di Sulema, l'araba della marchesa?",È di origine algerina,Proviene dall'Algeria
,,,,
AL DI LÀ ROMANZO,16,"Chi è il personaggio che, all'inizio del romanzo, dichiara il suo amore a Mimy e decide di allontanarsi?",È il Conte Fabrizio.,Si tratta del Conte Fabrizio.
AL DI LÀ ROMANZO,16,Qual è il destino finale di Mimy nel romanzo?,Mimy si ritira in convento.,Il suo destino è ritirarsi in convento.
AL DI LÀ ROMANZO,16,Qual è il legame tra Giorgio e Mimy nel corso del romanzo?,Giorgio è il fratello di Mimy.,Il legame tra loro è quello fraterno.
,,,,
AL DI LÀ ROMANZO,17,Come si chiama l'avvocato marito?,Il suo nome è Giorgio,Si chiama Giorgio
AL DI LÀ ROMANZO,17,Chi è Mimy?,È l'amante dell'avvocato,Una delle donne frequentate dall'avvocato
AL DI LÀ ROMANZO,17,Chi è la marchesa?,È la donna che ha respinto l'avvocato,Una figura femminile importante nella vita dell'avvocato
,,,,
AL DI LÀ ROMANZO,18,Come si chiama la marchesa?,Marchesa Eleonora Visconti,Eleonora Visconti
AL DI LÀ ROMANZO,18,Qual è il ruolo di Mimy nella casa della marchesa?,Serva personale,Cameriera della marchesa
AL DI LÀ ROMANZO,18,Qual è la colpa di cui Mimy si accusa nel biglietto alla marchesa?,Aver disobbedito a un ordine,La sua disobbedienza
,,,,
AL DI LÀ ROMANZO,19,Come si chiama la protagonista che esprime un amore così totalizzante?,Fosca,La donna di nome Fosca
AL DI LÀ ROMANZO,19,Qual è il nome della donna amata e poi accusata di tradimento?,Clara,La signora Clara
AL DI LÀ ROMANZO,19,Quale sarà la sorte finale della donna che ha preparato la villa in Sicilia per la sua amata?,Si ritira in solitudine nella sua villa in Sicilia,Trascorre il resto della vita isolata nella proprietà siciliana
,,,,
