Book,ParagraphIndex,Question,AnswerA,AnswerB
S. M. LA REGINA,16,Qual è la professione di Riccardo?,È un avvocato,Svolge la professione di avvocato
S. M. LA REGINA,16,In quale città si svolge la maggior parte della storia di Riccardo e Isabella?,A Firenze,Nella città di Firenze
,,,,
S. M. LA REGINA,17,Come si chiama il capitano menzionato nell'estratto?,Capitan Riccardo,Riccardo
S. M. LA REGINA,17,Da quale regione provengono Pietro il Toro e Magaro?,Dalla Calabria,Dalla regione della Calabria
S. M. LA REGINA,17,In quale località Capitan Riccardo e i suoi uomini attendono?,Presso i Granili,Sulla spiaggia vicino ai Granili
,,,,
S. M. LA REGINA,18,Qual è il ruolo del giovane che si sveglia in riva al mare?,È il capo della spedizione,È il comandante del gruppo
S. M. LA REGINA,18,Contro quale nazione combattono i personaggi menzionati nell'estratto?,Contro la Francia,Contro i Francesi
S. M. LA REGINA,18,Qual è la causa principale del conflitto contro i Francesi nel libro?,La lotta per l'indipendenza,La resistenza all'occupazione francese
,,,,
S. M. LA REGINA,19,Come si chiama la donna misteriosa che Capitan Riccardo cerca?,Isabella,La principessa Isabella
S. M. LA REGINA,19,Come si chiama il Re che la Regina va a raggiungere in Sicilia?,Ferdinando IV,Re Ferdinando IV di Borbone
S. M. LA REGINA,19,Qual è l'oggetto cruciale che Capitan Riccardo trova nella valigetta?,Una lettera d'amore,La lettera della donna misteriosa
,,,,
S. M. LA REGINA,20,Quale regione devono raggiungere Riccardo e i suoi compagni?,La Calabria,La regione della Calabria
S. M. LA REGINA,20,Da quale luogo proviene la vecchia Geltrude?,Dalla vallata del molino,Dalla valle dove si trova il molino
S. M. LA REGINA,20,A chi appartengono le tre navi che Riccardo avvista in mare?,Alla flotta nemica,Alle navi degli avversari
,,,,
S. M. LA REGINA,21,Dove si reca il duca di Fagnano con la figliuola dopo aver lasciato il castello?,A Napoli,Nella città di Napoli
S. M. LA REGINA,21,Qual è il ruolo di Carmine nella condanna a morte del fratello del duca di Fagnano?,Fu un testimone chiave,Testimoniò contro di lui
S. M. LA REGINA,21,"Quale fu la specifica conseguenza del ""fallo"" di Rachele che non poté più occultare al padre?",La sua gravidanza,Il suo stato di attesa
,,,,
S. M. LA REGINA,22,A quale pena è condannato il Duca di Fagnano?,Alla pena di morte,Alla condanna capitale
S. M. LA REGINA,22,Chi succede al Duca di Fagnano nel ducato?,Il fratello del condannato,Il fratello del Duca
S. M. LA REGINA,22,Quale segreto di grande peso custodisce Carmine?,L'esistenza dell'erede del Duca,Che il Duca ha lasciato un erede
,,,,
S. M. LA REGINA,23,Come si chiama il fanciullo affidato al narratore?,Si chiama Marco,Il suo nome è Marco
S. M. LA REGINA,23,Cosa fece Pietro il Toro dopo aver saputo dell'accaduto?,Si diede alla macchia,Diventò un fuorilegge
S. M. LA REGINA,23,Qual è il nome della figlia del duca?,Si chiama Isabella,Il suo nome è Isabella
,,,,
S. M. LA REGINA,24,Chi è Pietro il Toro?,Il capo della banda,Il leader del gruppo
S. M. LA REGINA,24,Qual è il legame tra Carmine e Geltrude?,Sono marito e moglie,Sono sposati
S. M. LA REGINA,24,Qual è la 'storia assai vecchia' a cui si fa riferimento?,Un antico conflitto tra famiglie,Una faida di lunga data
,,,,
S. M. LA REGINA,25,Chi sono i veri genitori di Riccardo?,I suoi veri genitori sono [Nome Padre] e [Nome Madre].,È figlio di [Nome Padre] e [Nome Madre].
S. M. LA REGINA,25,Quale esito ha la relazione tra Riccardo e la figliuola del duca di Fagnano?,La loro relazione non si concretizza a causa delle differenze sociali.,Non si sposano per via delle barriere sociali.
S. M. LA REGINA,25,Quale ruolo assume Riccardo nella guerra contro gli stranieri?,Riccardo guida le bande contro gli invasori francesi.,Riccardo diventa il condottiero delle forze contro gli stranieri.
,,,,
S. M. LA REGINA,26,Qual è il nome della donna che il protagonista non riesce a dimenticare?,Si chiama [Nome],Il suo nome è [Nome]
S. M. LA REGINA,26,Come si chiama il protagonista che pensa costantemente alla donna?,Il protagonista si chiama [Nome],[Nome] è il suo nome
S. M. LA REGINA,26,Qual è la natura dell'impresa del Cardinale per cui i montanari hanno acquisito fama?,È [descrizione dell'evento],Consiste in [descrizione dell'evento]
,,,,
S. M. LA REGINA,27,Qual è il ruolo del Vizzarro?,È un capo brigante,È il leader di un gruppo di fuorilegge
S. M. LA REGINA,27,Chi è la donna che accompagna il Vizzarro?,È la sua compagna,È la donna che lo segue fedelmente
S. M. LA REGINA,27,In quale area geografica opera il Vizzarro?,Sui monti e boschi del litorale ionico,Nelle zone montuose e boschive che si affacciano sul Mar Ionio
,,,,
S. M. LA REGINA,28,Chi è Capitan Riccardo?,Il capo della resistenza,Il leader dei ribelli
S. M. LA REGINA,28,Qual è l'obiettivo principale di Capitan Riccardo?,Sconfiggere i reggimenti francesi,Liberare i monti dall'occupazione francese
S. M. LA REGINA,28,Chi è l'incognita che ha donato le armi a Capitan Riccardo?,La misteriosa benefattrice,Una figura alleata segreta
,,,,
S. M. LA REGINA,29,Come si chiama il giovane proposto come capo supremo?,Si chiama Fabio il Rosso,Il suo nome è Fabio il Rosso
S. M. LA REGINA,29,Qual è il nome di nascita della giovane donna che si ribella al Vizzarro?,Il suo nome originale è Isabella dei Conti di Valmont,Si chiamava Isabella di Valmont
S. M. LA REGINA,29,Chi è lo straniero contro cui la folla intende combattere?,Sono le truppe imperiali,L'esercito imperiale
,,,,
S. M. LA REGINA,30,Chi è l'uomo che Vittoria non vuole che Riccardo uccida?,È Marco,Si tratta di Marco
S. M. LA REGINA,30,Chi è la donna che Riccardo ha amato e di cui ha respinto l'immagine?,È Isabella,Si chiama Isabella
S. M. LA REGINA,30,Il piano di Pietro il Toro per rapinare il procaccia ha successo?,"Sì, il piano riesce",Il piano di rapina ha successo
,,,,
