Book,ParagraphIndex,Question,AnswerA,AnswerB
LODOVICO IL MORO,14,"Chi è il personaggio chiamato ""il Moro"" nell'estratto?",È Ludovico Sforza,È il Duca Ludovico Sforza
LODOVICO IL MORO,14,Qual è il legame di parentela tra il Moro e il Duca Gian-Galeazzo?,Sono zio e nipote,Il Moro è lo zio del Duca Gian-Galeazzo
LODOVICO IL MORO,14,Quale grave sospetto Bramante allude riguardo al Moro e al Duca Gian-Galeazzo?,Che il Moro abbia tradito e avvelenato il nipote,Che il Duca Gian-Galeazzo sia stato avvelenato dallo zio
,,,,
LODOVICO IL MORO,15,Qual era lo scopo della visita di Comines a Milano?,Una missione diplomatica,Un incarico politico
LODOVICO IL MORO,15,Chi era il Corio che accompagnò Comines a Milano?,Lo storico milanese Bernardino Corio,Il cronista di Milano
LODOVICO IL MORO,15,Per quale motivo Gian-Galeazzo Visconti iniziò la costruzione del Duomo di Milano?,Per espiare l'avvelenamento dello zio,Come atto di penitenza per l'uccisione dello zio
,,,,
LODOVICO IL MORO,16,Chi era l'artista che percepiva 500 scudi da Lodovico e dipinse il Cenacolo?,Leonardo da Vinci,Il celebre Leonardo da Vinci
LODOVICO IL MORO,16,Quale importante basilica fu disegnata da Bramante a Roma?,La Basilica di San Pietro,La Basilica Vaticana
LODOVICO IL MORO,16,Quale incarico ricoprì Bartolommeo Calchi per Lodovico il Moro?,Primo segretario,Segretario principale
,,,,
LODOVICO IL MORO,17,Chi era il segretario del Duca responsabile degli affari ecclesiastici?,Jacopo Antiquario,Il segretario Jacopo Antiquario
LODOVICO IL MORO,17,Qual era il titolo dei due consoli maggiori eletti dai mercanti?,Abati,Il titolo di Abati
LODOVICO IL MORO,17,In quale parte della città era permesso alle meretrici abitare?,In un luogo solo,In una singola area designata
,,,,
LODOVICO IL MORO,18,Qual è il rapporto di parentela tra Gian-Galeazzo e Lodovico?,Lodovico è lo zio di Gian-Galeazzo,Gian-Galeazzo è il nipote di Lodovico
LODOVICO IL MORO,18,Chi è il padre di Isabella d'Aragona?,Il Duca di Calabria,Suo padre è il Duca di Calabria
LODOVICO IL MORO,18,Qual è il soprannome di Lodovico?,Il Moro,Lodovico il Moro
,,,,
LODOVICO IL MORO,19,Qual è la causa della morte del giovane Duca?,Fu avvelenato,Morì per un lento veleno
LODOVICO IL MORO,19,Quale ruolo assunse Beatrice dopo la morte del Duca?,Divenne reggente per il figlio,Assunse il governo del ducato
LODOVICO IL MORO,19,"Ambrogio, il giardiniere, fu coinvolto nel complotto contro il Duca?","No, non fu coinvolto",Rimase estraneo al complotto
,,,,
LODOVICO IL MORO,20,Qual era l'obiettivo principale della spedizione di Re Carlo in Italia?,Ristabilire l'Impero d'Oriente,Respingere i Turchi dall'Oriente
LODOVICO IL MORO,20,Chi era il duca che stava morendo nel Castello durante le feste di Pavia?,Gian-Galeazzo Sforza,Il duca Gian-Galeazzo
LODOVICO IL MORO,20,Qual era il titolo ufficiale di Lodovico il Moro?,Duca di Bari,Il Duca di Bari
,,,,
LODOVICO IL MORO,21,Come si chiama il Re che visita Pavia?,Carlo,Re Carlo
LODOVICO IL MORO,21,"Quale soprannome viene attribuito a Lodovico, Duca di Bari?",Il Moro,Lodovico il Moro
LODOVICO IL MORO,21,Che relazione di parentela lega Lodovico a Gian-Galeazzo?,Lodovico è lo zio di Gian-Galeazzo,Gian-Galeazzo è il nipote di Lodovico
,,,,
LODOVICO IL MORO,22,Chi è Lodovico?,Il Duca di Bari,Il reggente di Milano
LODOVICO IL MORO,22,Qual è il rapporto tra Lodovico e Gian-Galeazzo?,Lodovico è il tutore di Gian-Galeazzo,Lodovico è lo zio di Gian-Galeazzo
LODOVICO IL MORO,22,Per quale motivo Lodovico rimosse Filippo Eustacchio dal Castello di Milano?,Per assicurare la propria potenza,Per porre un castellano a sé ligio
,,,,
LODOVICO IL MORO,23,Come si chiama il Re di Francia che visita Carolina?,Lodovico,Il Re Lodovico
LODOVICO IL MORO,23,Qual è la condizione sociale di Carolina?,È una nobile,Appartiene alla nobiltà
LODOVICO IL MORO,23,Qual è il rapporto tra Isabella e il giovane duca?,È la sua consorte,È la moglie del duca
,,,,
LODOVICO IL MORO,24,Di quale città Lodovico il Moro fu proclamato duca?,Di Milano,Della città di Milano
LODOVICO IL MORO,24,Come si chiamava la madre del duca Gian-Galeazzo?,Bona di Savoia,La duchessa Bona di Savoia
LODOVICO IL MORO,24,Contro quale re si formò la Lega in cui entrò Lodovico Sforza?,Contro Carlo VIII,Contro il Re di Francia Carlo VIII
,,,,
LODOVICO IL MORO,25,Quale fu il destino finale di Lodovico il Moro?,Fu catturato e imprigionato,Terminò la sua vita in prigionia
LODOVICO IL MORO,25,Antonio riuscì a vendicare la morte di Carolina?,"Sì, la vendicò","Sì, portò a termine la sua vendetta"
LODOVICO IL MORO,25,Chi assunse il controllo definitivo di Milano dopo gli scontri tra Guelfi e Ghibellini?,I Francesi,Le forze francesi
,,,,
LODOVICO IL MORO,26,Qual è il nome completo del personaggio chiamato 'il Moro'?,Ludovico Sforza,Ludovico il Moro Sforza
LODOVICO IL MORO,26,Quale re francese guida l'invasione di Asti?,Carlo VIII,Il re Carlo VIII di Francia
LODOVICO IL MORO,26,Chi è il Visconti citato nelle note del libro?,Gaspare Visconti,Il poeta Gaspare Visconti
,,,,
