Book,ParagraphIndex,Question,AnswerA,AnswerB
,,,,
RASSEGNAZIONE ROMANZO,6,Qual era la professione del padre di Dario?,Era un proprietario terriero.,Svolgeva l'attività di possidente.
RASSEGNAZIONE ROMANZO,6,Dario divenne un deputato al Parlamento?,"No, non intraprese la carriera politica.",Non seguì il desiderio paterno di diventare deputato.
RASSEGNAZIONE ROMANZO,6,Dario trovò l'equilibrio interiore che sua madre gli augurava?,"No, rimase tormentato dalla sua intelligenza.",Non raggiunse la serenità auspicata dalla madre.
,,,,
RASSEGNAZIONE ROMANZO,7,Come si chiama il giovane scrittore a cui il narratore offre aiuto?,Si chiama Giorgio,Il suo nome è Giorgio Rossi
RASSEGNAZIONE ROMANZO,7,Il giovane scrittore pubblicherà il suo primo volume?,"Sì, il volume verrà pubblicato","Sì, il suo primo libro uscirà"
RASSEGNAZIONE ROMANZO,7,Qual è la causa del grande dolore del narratore?,La perdita della sua famiglia,La morte dei suoi cari
,,,,
RASSEGNAZIONE ROMANZO,8,Come si chiama il vecchio prete hegeliano?,Don Eligio Pellegrinotto,Il bibliotecario Don Eligio
RASSEGNAZIONE ROMANZO,8,Chi è il protagonista a cui il prete si rivolge?,Mattia Pascal,Il protagonista Mattia Pascal
RASSEGNAZIONE ROMANZO,8,Quale consiglio finale dà Don Eligio a Mattia Pascal?,Di prendere moglie,Di sposarsi
,,,,
RASSEGNAZIONE ROMANZO,9,Quale proposta di matrimonio viene fatta a Mattia Pascal riguardo a Romilda?,Di sposare Romilda,Di prendere in moglie Romilda
RASSEGNAZIONE ROMANZO,9,Come si chiama il professore di Mattia Pascal che predicava Hegel e seguiva Epicuro?,Don Eligio Pellegrinotto,Il signor Eligio Pellegrinotto
RASSEGNAZIONE ROMANZO,9,Qual è il nome del protagonista a cui viene fatta la proposta?,Mattia Pascal,Il protagonista si chiama Mattia Pascal
,,,,
RASSEGNAZIONE ROMANZO,10,Chi è la persona raffigurata nel ritratto che il narratore ottiene?,Angiolina Zarri,La giovane Angiolina
RASSEGNAZIONE ROMANZO,10,Qual è il nome completo del narratore?,Emilio Brentani,Il signor Emilio Brentani
RASSEGNAZIONE ROMANZO,10,"Qual è la professione di Stefano Balli, l'amico del narratore?",Uno scultore,Un artista scultore
,,,,
RASSEGNAZIONE ROMANZO,12,Quale nome suggerì la madre del narratore per la villa?,Villa Fausta,Il nome Villa Fausta
RASSEGNAZIONE ROMANZO,12,Qual è lo status della relazione tra il narratore e Fausta?,Sono in procinto di sposarsi,Stanno per unirsi in matrimonio
RASSEGNAZIONE ROMANZO,12,Per quale motivo il padre del narratore temeva di perderlo durante la sua fanciullezza a Villa Maria?,A causa di una malattia del figlio,Per la salute cagionevole del narratore
,,,,
RASSEGNAZIONE ROMANZO,13,Come si chiama il narratore?,Il suo nome è Zeno,Si chiama Zeno Cosini
RASSEGNAZIONE ROMANZO,13,Il bambino che Fausta aspetta è maschio o femmina?,È un maschio,Nasce un bambino
RASSEGNAZIONE ROMANZO,13,Il bambino che Fausta aspetta nasce sano?,"Sì, nasce sano",Il bambino è in buona salute
,,,,
RASSEGNAZIONE ROMANZO,14,Qual è il sesso del figlio di Fausta?,Maschio,Un bambino maschio
RASSEGNAZIONE ROMANZO,14,Come si chiama il narratore?,Andrea Sperelli,Il conte Andrea Sperelli
RASSEGNAZIONE ROMANZO,14,Per quanto tempo Bissi rimane ospite del narratore?,Per diverse settimane,Per un lungo periodo
,,,,
RASSEGNAZIONE ROMANZO,15,Come si chiama la figlia di Fausta?,Anna,La bambina si chiama Anna
RASSEGNAZIONE ROMANZO,15,Perché il narratore prova delusione per la nascita della bambina?,Perché non desiderava avere figli,La nascita della bambina non era voluta dal narratore
RASSEGNAZIONE ROMANZO,15,Qual è il titolo del romanzo di Bissi?,Il Viaggio,Il romanzo di Bissi si intitola Il Viaggio
,,,,
RASSEGNAZIONE ROMANZO,16,Come si chiama la moglie che parla nell'estratto?,La moglie si chiama Anna,Anna
RASSEGNAZIONE ROMANZO,16,Qual è il nome della figlia della coppia?,La figlia si chiama Maria,Maria
RASSEGNAZIONE ROMANZO,16,Qual è l'esito finale del matrimonio tra i due personaggi principali?,Il matrimonio si conclude con la separazione,I due personaggi si separano
,,,,
RASSEGNAZIONE ROMANZO,17,Chi è Fausta per il narratore?,È la moglie del protagonista,La consorte del narratore
RASSEGNAZIONE ROMANZO,17,Di chi è figlia la bambina accudita dalla nonna?,È la figlia di Fausta e del narratore,La loro bambina
RASSEGNAZIONE ROMANZO,17,Come si chiama la villa dove vivono Fausta e il narratore?,Si chiama Villa dei Gigli,È la residenza denominata Villa dei Gigli
,,,,
RASSEGNAZIONE ROMANZO,18,"Qual è il ""gran dolore"" che ha scombuiato la vita di Dario?",La morte del figlio,La perdita del loro bambino
RASSEGNAZIONE ROMANZO,18,"Come si chiama la donna che dichiara a Dario ""È finita!""?",Si chiama Elena,Il suo nome è Elena
RASSEGNAZIONE ROMANZO,18,Qual era lo stato civile di Dario e della donna prima della loro crisi?,Erano sposati,Erano marito e moglie
,,,,
RASSEGNAZIONE ROMANZO,19,Il narratore accetta di collaborare con Lostini per la rivista «Nemesis»?,"No, il narratore rifiuta la proposta di Lostini.","No, non collabora alla rivista «Nemesis»."
RASSEGNAZIONE ROMANZO,19,Qual è il destino finale della rivista «Nemesis» di Lostini?,La rivista ha vita breve e non ottiene il successo sperato.,Il progetto di «Nemesis» di Lostini fallisce.
RASSEGNAZIONE ROMANZO,19,Quale tipo di articoli pubblica principalmente la rivista «Nemesis»?,Pubblica articoli di critica letteraria e polemica.,Si concentra su recensioni battagliere e saggi critici.
,,,,
RASSEGNAZIONE ROMANZO,20,"Qual è il legame di parentela tra la ""povera figlia"" e il narratore?",È la figlia del narratore,È la figlia di chi racconta la storia
RASSEGNAZIONE ROMANZO,20,Qual è la condizione medica della figlia che preoccupa il narratore e Fausta?,La figlia ha una grave malattia,La figlia è affetta da una patologia seria
RASSEGNAZIONE ROMANZO,20,Qual è l'esito del consulto medico richiesto per la figlia?,Il consulto conferma la diagnosi iniziale,Il secondo parere medico non smentisce la prima diagnosi
,,,,
RASSEGNAZIONE ROMANZO,21,Quale consiglio del dottore riguarda Fausta?,Di sposarla per salvarla,Di prenderla in moglie per proteggerla
RASSEGNAZIONE ROMANZO,21,Come si chiama la donna che sposa Roberto?,Si chiama Elena,Il suo nome è Elena
RASSEGNAZIONE ROMANZO,21,Il narratore si sposa?,"No, il narratore non si sposa",Non contrae matrimonio
,,,,
RASSEGNAZIONE ROMANZO,22,Qual è la causa della 'delusione della famiglia' menzionata dal narratore?,Un evento legato alla madre Fausta,Un problema familiare che coinvolge Fausta
RASSEGNAZIONE ROMANZO,22,Come si manifesta la solitudine del narratore nella sua opera d'arte?,Attraverso l'evocazione di figure del passato,Con la rielaborazione di ricordi e osservazioni
RASSEGNAZIONE ROMANZO,22,Quali parole di Bissi hanno causato dolore al narratore?,Le parole sulla sua vita da eremita,Le affermazioni sulla sua solitudine
,,,,
RASSEGNAZIONE ROMANZO,23,Qual è il fine ultimo della filosofia del Fango predicata da Lostini?,Svelare la corruzione umana.,Denunciare l'ipocrisia sociale.
RASSEGNAZIONE ROMANZO,23,Quale percorso intraprende il narratore dopo essere diventato discepolo di Lostini?,Diventa un osservatore distaccato della società.,Assume il ruolo di cronista del degrado umano.
RASSEGNAZIONE ROMANZO,23,Quali ambienti sociali vengono maggiormente esposti dal 'vangelo del Fango' di Lostini?,Il mondo letterario e i salotti mondani.,Gli ambienti intellettuali e l'alta società.
,,,,
RASSEGNAZIONE ROMANZO,24,Qual è l'esito della relazione tra il narratore e Gilda?,La relazione termina,Il narratore e Gilda si separano
RASSEGNAZIONE ROMANZO,24,Il narratore si ricongiunge a Savina?,"No, non torna con lei","No, la loro relazione non riprende"
RASSEGNAZIONE ROMANZO,24,Qual è la situazione finanziaria del narratore alla fine del libro?,È in rovina economica,Ha perso tutti i suoi averi
,,,,
RASSEGNAZIONE ROMANZO,25,Il narratore porta a termine il suo proposito di suicidio?,"No, desiste dal suo intento.","No, non si toglie la vita."
RASSEGNAZIONE ROMANZO,25,Qual è la causa della morte di Fausta?,Muore di malattia.,Viene a mancare per una grave malattia.
RASSEGNAZIONE ROMANZO,25,Il narratore accetta le responsabilità familiari suggerite dalla madre?,"Sì, alla fine le accetta.","Sì, assume il suo ruolo nella famiglia."
,,,,
RASSEGNAZIONE ROMANZO,26,Come si chiama il prete che preferisce il lavoro all'elemosina?,Don Michele,Padre Michele
RASSEGNAZIONE ROMANZO,26,Qual è il destino di Signora Maria nel libro?,Torna nel villaggio,Ritorna nella comunità
RASSEGNAZIONE ROMANZO,26,Qual è la relazione tra il dottore e il prete riguardo all'assistenza dei poveri?,Sono amici e collaborano,Condividono l'impegno per i bisognosi
,,,,
RASSEGNAZIONE ROMANZO,27,Come si chiama il personaggio che esprime ottimismo sulla vita?,Giovanni,Il personaggio di Giovanni
RASSEGNAZIONE ROMANZO,27,Dove si incontrano Giovanni e Marco per discutere?,Nel giardino della villa,"Nella villa, nel suo giardino"
RASSEGNAZIONE ROMANZO,27,Quale posizione finale assume Marco riguardo al compenso nell'aldilà?,Accetta l'idea del compenso,Si convince dell'esistenza di un compenso
,,,,
RASSEGNAZIONE ROMANZO,28,Chi si prende cura della ragazzina dopo che i suoi genitori non tornano?,La narratrice,La persona che racconta la storia
RASSEGNAZIONE ROMANZO,28,Qual è il destino finale de La Contardi nel libro?,Viene allontanata dalla figlia,Perde la custodia della figlia
RASSEGNAZIONE ROMANZO,28,Qual è la vera identità del personaggio che deve 'rappresentare la sua parte di fantasma'?,È un impostore,Non è chi sembra essere
,,,,
RASSEGNAZIONE ROMANZO,29,Qual era la relazione tra Dario e Fausta?,Era la moglie di Dario,Era la consorte di Dario
RASSEGNAZIONE ROMANZO,29,Come si chiama la bambina adottata da Dario e sua madre?,Si chiama Maria,Il suo nome è Maria
RASSEGNAZIONE ROMANZO,29,Qual era la professione di Dario?,Era un medico,Esercitava la professione di medico
,,,,
RASSEGNAZIONE ROMANZO,30,Come si chiama il narratore?,Dario,Si chiama Dario
RASSEGNAZIONE ROMANZO,30,Qual è il legame tra Fausta e il narratore?,È una bambina affidata alle loro cure,È la bambina di cui si prendono cura
RASSEGNAZIONE ROMANZO,30,Qual è la causa della morte del padre del narratore?,È morto per una malattia,Una malattia lo ha portato alla morte
,,,,
