Book,ParagraphIndex,Question,AnswerA,AnswerB
COLEI CHE NON SI DEVE AMARE ROMANZO,19,"Quale cavallo vince la corsa a cui assistono Rafa, Loretta e Arrigo?",Il cavallo chiamato Vento del Sud.,Vento del Sud.
COLEI CHE NON SI DEVE AMARE ROMANZO,19,Su quale cavallo Arrigo punta le sue scommesse?,Arrigo scommette sul cavallo chiamato Fulmine.,Sul cavallo Fulmine.
COLEI CHE NON SI DEVE AMARE ROMANZO,19,In quale città si trova l'ippodromo dove si svolge la corsa?,L'ippodromo si trova nella città di Milano.,A Milano.
,,,,
COLEI CHE NON SI DEVE AMARE ROMANZO,20,Chi sposa Loretta alla fine del libro?,Arrigo,Sposa Arrigo
COLEI CHE NON SI DEVE AMARE ROMANZO,20,Come si chiama il giovane che promette a Loretta di provare a dimenticarla?,Giorgio,Si chiama Giorgio
COLEI CHE NON SI DEVE AMARE ROMANZO,20,Rafa riesce a conquistare Loretta?,"No, non la conquista",Non ci riesce
,,,,
COLEI CHE NON SI DEVE AMARE ROMANZO,21,Come si chiama il fratello?,Giovanni,Il suo nome è Giovanni
COLEI CHE NON SI DEVE AMARE ROMANZO,21,Dove si reca il fratello?,A Roma,La sua destinazione è Roma
COLEI CHE NON SI DEVE AMARE ROMANZO,21,Qual è il motivo della partenza del fratello?,Per un nuovo lavoro,Il motivo è un'opportunità lavorativa
,,,,
COLEI CHE NON SI DEVE AMARE ROMANZO,22,Come si chiama il protagonista maschile de L'Innocente?,Tullio Hermil,Il protagonista è Tullio Hermil
COLEI CHE NON SI DEVE AMARE ROMANZO,22,Qual è il nome della moglie di Tullio Hermil?,Giuliana,La moglie si chiama Giuliana
COLEI CHE NON SI DEVE AMARE ROMANZO,22,Quale tragico evento segna la relazione tra Tullio e Giuliana?,La nascita del figlio illegittimo di Giuliana,La morte del bambino nato dall'adulterio di Giuliana
,,,,
COLEI CHE NON SI DEVE AMARE ROMANZO,23,Come si chiama la donna che Rigo incontra sul terrazzo?,Il suo nome è Isabella,Si chiama Isabella
COLEI CHE NON SI DEVE AMARE ROMANZO,23,Qual è il nome della villa dove Rigo incontra Isabella?,La villa si chiama Villa dei Cedri,È la Villa dei Cedri
COLEI CHE NON SI DEVE AMARE ROMANZO,23,Quale ostacolo principale impedisce a Rigo e Isabella di stare insieme?,L'opposizione della famiglia di lei,La disapprovazione dei parenti di Isabella
,,,,
COLEI CHE NON SI DEVE AMARE ROMANZO,24,Come si chiama la protagonista del romanzo?,Lia,La giovane Lia
COLEI CHE NON SI DEVE AMARE ROMANZO,24,Come si chiama il 'fratello' della protagonista?,Andrea,Il giovane Andrea
COLEI CHE NON SI DEVE AMARE ROMANZO,24,Dove si reca il 'fratello' dopo la loro separazione?,A Roma,"Nella capitale, a Roma"
,,,,
COLEI CHE NON SI DEVE AMARE ROMANZO,25,Chi è l'amante di Loretta?,Il conte Raffaele Giuliani,Rafa Giuliani
COLEI CHE NON SI DEVE AMARE ROMANZO,25,Quale consiglio dà Paolo al padre riguardo a Loretta?,Di cacciarla fuori di casa,Di allontanarla dalla casa familiare
COLEI CHE NON SI DEVE AMARE ROMANZO,25,Cosa propone Luisa al padre per Loretta?,Di farla venire a casa sua per parlarle,Di volerle parlare personalmente
,,,,
COLEI CHE NON SI DEVE AMARE ROMANZO,26,Qual è il grave problema che Rafa non vuole spiegare a Loretta?,La sua difficile situazione finanziaria.,Le sue gravi difficoltà economiche.
COLEI CHE NON SI DEVE AMARE ROMANZO,26,Dove sono diretti Rafa e Loretta con l'automobile?,Verso la villa di campagna di Rafa.,Alla tenuta di famiglia di Rafa.
COLEI CHE NON SI DEVE AMARE ROMANZO,26,Rafa e Loretta si sposano nel corso del romanzo?,"Sì, convolano a nozze.","Sì, diventano marito e moglie."
,,,,
COLEI CHE NON SI DEVE AMARE ROMANZO,27,Chi è la donna a cui Paolo si riferisce come 'sgualdrina' parlando con Arrigo?,"È sua sorella, Maria","Si tratta di Maria, la sorella di Arrigo"
COLEI CHE NON SI DEVE AMARE ROMANZO,27,Quale peccato contro la legge delle parentele ha compiuto Arrigo?,Ha avuto una relazione incestuosa con sua sorella,Ha commesso incesto con un membro della sua famiglia
COLEI CHE NON SI DEVE AMARE ROMANZO,27,Qual è il legame di parentela tra Arrigo e Paolo?,Sono fratelli,Paolo è il fratello maggiore di Arrigo
,,,,
COLEI CHE NON SI DEVE AMARE ROMANZO,28,Come si chiama il personaggio maschile che parla con Clara?,Marco,Il protagonista Marco
COLEI CHE NON SI DEVE AMARE ROMANZO,28,Qual è il grave atto commesso da Marco che Clara conosce?,L'omicidio di Giovanni,Aver ucciso Giovanni
COLEI CHE NON SI DEVE AMARE ROMANZO,28,Chi è la persona che Clara chiede a Marco se ama?,Elena,La donna Elena
,,,,
COLEI CHE NON SI DEVE AMARE ROMANZO,29,Quale città raggiunge Lazzara dopo aver lasciato il fiume?,La Città del Sole,La splendida Città del Sole
COLEI CHE NON SI DEVE AMARE ROMANZO,29,Cosa succede a Cardo dopo l'incontro con Lazzara?,Resta nel suo villaggio,Non lascia mai il suo paese
COLEI CHE NON SI DEVE AMARE ROMANZO,29,Qual era il ruolo di Lazzara presso i vendemmiatori?,Era una bracciante stagionale,Lavorava come raccoglitrice d'uva
,,,,
COLEI CHE NON SI DEVE AMARE ROMANZO,30,Qual era il legame passato tra Noemi e Rigo?,Erano stati amanti,Avevano avuto una relazione amorosa
COLEI CHE NON SI DEVE AMARE ROMANZO,30,In quale paese si trova la casa di Noemi?,A Galtellì,Nel villaggio di Galtellì
COLEI CHE NON SI DEVE AMARE ROMANZO,30,Qual è il ruolo di Efix nella famiglia Pintor?,È il servo delle sorelle Pintor,È il fedele servitore delle tre sorelle
,,,,
