Book,ParagraphIndex,Question,AnswerA,AnswerB
L'AEROPLANO DEL PAPA ROMANZO PROFETICO IN VERSI LIBERI,4,Chi è il capo della spedizione che tenta di scalare il Monte Analogo?,Pierre Sogol,Il professor Sogol
L'AEROPLANO DEL PAPA ROMANZO PROFETICO IN VERSI LIBERI,4,Qual è l'obiettivo principale della spedizione al Monte Analogo?,Raggiungere la cima del Monte Analogo,Esplorare la montagna e la sua vetta
,,,,
L'AEROPLANO DEL PAPA ROMANZO PROFETICO IN VERSI LIBERI,5,Chi è il personaggio che si rivolge al Vulcano nel testo?,Filippo Tommaso Marinetti,Marinetti
L'AEROPLANO DEL PAPA ROMANZO PROFETICO IN VERSI LIBERI,5,Quale nazione intende attaccare il personaggio che si rivolge al Vulcano?,L'Austria,La nazione dell'Austria
L'AEROPLANO DEL PAPA ROMANZO PROFETICO IN VERSI LIBERI,5,A quale fiore viene paragonata la Pace dal personaggio 'Io'?,Alla raflesia,Al fiore della raflesia
,,,,
L'AEROPLANO DEL PAPA ROMANZO PROFETICO IN VERSI LIBERI,6,Qual è la forza che spinge il narratore a proseguire?,Il suo cuore indomabile,La sua passione inarrestabile
L'AEROPLANO DEL PAPA ROMANZO PROFETICO IN VERSI LIBERI,6,I teatri vulcanici sono luoghi fisici o manifestazioni interiori?,Sono manifestazioni interiori,Rappresentano visioni oniriche
L'AEROPLANO DEL PAPA ROMANZO PROFETICO IN VERSI LIBERI,6,Qual è il ruolo del Vulcano nella narrazione?,È una figura allegorica,Rappresenta la forza creatrice e distruttrice
,,,,
L'AEROPLANO DEL PAPA ROMANZO PROFETICO IN VERSI LIBERI,7,Qual è la professione delle 'fiamme spagnuole' che danzano nel racconto?,Sono ballerine,Fanno le ballerine
L'AEROPLANO DEL PAPA ROMANZO PROFETICO IN VERSI LIBERI,7,Dove si trova il serraglio menzionato dal narratore?,Vicino ai teatri all'aria aperta,Accanto ai teatri
L'AEROPLANO DEL PAPA ROMANZO PROFETICO IN VERSI LIBERI,7,Con quale epiteto le 'fiamme spagnuole' si rivolgono al narratore?,Asino volante dalle orecchie di tela,L'asino volante
,,,,
L'AEROPLANO DEL PAPA ROMANZO PROFETICO IN VERSI LIBERI,8,Quale conflitto storico è il tema centrale del libro?,La Prima Guerra Mondiale,Il primo conflitto mondiale
L'AEROPLANO DEL PAPA ROMANZO PROFETICO IN VERSI LIBERI,8,In quale nazione si svolge la vicenda principale del libro?,In Francia,Nel territorio francese
L'AEROPLANO DEL PAPA ROMANZO PROFETICO IN VERSI LIBERI,8,Qual è la sorte finale delle popolane nel libro?,Vengono sfollate dalla città,Sono costrette a lasciare le loro case
,,,,
L'AEROPLANO DEL PAPA ROMANZO PROFETICO IN VERSI LIBERI,9,Chi è il protagonista principale del romanzo?,Mafarka-el-Bar,Il principe Mafarka-el-Bar
L'AEROPLANO DEL PAPA ROMANZO PROFETICO IN VERSI LIBERI,9,In quale città si svolgono le vicende principali di Mafarka?,A Bengasi,Nella città di Bengasi
L'AEROPLANO DEL PAPA ROMANZO PROFETICO IN VERSI LIBERI,9,Qual è il nome del figlio meccanico creato da Mafarka?,Gazurma,Il figlio Gazurma
,,,,
L'AEROPLANO DEL PAPA ROMANZO PROFETICO IN VERSI LIBERI,10,Qual è il ruolo del personaggio che pronuncia le parole 'Miserabile folla di femmine chiassose'?,Il Comandante delle artiglierie,Il Capo delle operazioni militari
L'AEROPLANO DEL PAPA ROMANZO PROFETICO IN VERSI LIBERI,10,Come viene chiamata la guerra combattuta nel libro?,La Guerra Atmosferica,Il Conflitto dei Cieli
L'AEROPLANO DEL PAPA ROMANZO PROFETICO IN VERSI LIBERI,10,Qual è il destino finale delle 'femmine chiassose' menzionate dal personaggio 'Io'?,Vengono annientate dagli obici,Periscono sotto il fuoco nemico
,,,,
L'AEROPLANO DEL PAPA ROMANZO PROFETICO IN VERSI LIBERI,11,Chi è l'entità alata che si rivolge al Papa nell'estratto?,Il Corvo,L'essere corvino
L'AEROPLANO DEL PAPA ROMANZO PROFETICO IN VERSI LIBERI,11,Qual è la natura del 'motore' che accompagna il Corvo?,Una macchina infernale,Un congegno demoniaco
L'AEROPLANO DEL PAPA ROMANZO PROFETICO IN VERSI LIBERI,11,Qual è il destino finale del Papa dopo l'intervento del Corvo?,La sua trasformazione oscura,La rivelazione della sua vera natura
,,,,
L'AEROPLANO DEL PAPA ROMANZO PROFETICO IN VERSI LIBERI,12,A quale conflitto armato si riferisce il personaggio che parla della 'dichiarazione di guerra'?,Alla Prima Guerra Mondiale,Al primo conflitto mondiale
L'AEROPLANO DEL PAPA ROMANZO PROFETICO IN VERSI LIBERI,12,In quale città si svolge la vicenda narrata nell'estratto?,A Roma,"Nella capitale italiana, Roma"
L'AEROPLANO DEL PAPA ROMANZO PROFETICO IN VERSI LIBERI,12,Chi è il personaggio che si rivolge ai ministri e ai deputati?,Filippo Tommaso Marinetti,"Il fondatore del Futurismo, F.T. Marinetti"
,,,,
L'AEROPLANO DEL PAPA ROMANZO PROFETICO IN VERSI LIBERI,13,Quale funzione svolge la cimice proposta dal mendicante come arbitro?,La cimice non ha un ruolo attivo,La cimice è un oggetto simbolico senza potere decisionale
L'AEROPLANO DEL PAPA ROMANZO PROFETICO IN VERSI LIBERI,13,Primavera esercita effettivamente il ruolo di arbitro dopo la sua elezione?,"No, Primavera non esercita il ruolo di arbitro",Il suo ruolo di arbitro è puramente formale
L'AEROPLANO DEL PAPA ROMANZO PROFETICO IN VERSI LIBERI,13,In quale luogo si svolge l'elezione dell'arbitro?,L'elezione si tiene in Piazza del Popolo,L'elezione ha luogo nella storica Piazza del Popolo
,,,,
L'AEROPLANO DEL PAPA ROMANZO PROFETICO IN VERSI LIBERI,14,Quale creatura viene eletta come arbitro o regina nel corso dell'opera?,La cimice,Una cimice
L'AEROPLANO DEL PAPA ROMANZO PROFETICO IN VERSI LIBERI,14,Chi propone il Pontefice come arbitro alternativo alla cimice?,Un Deputato socialista,Il Deputato socialista
L'AEROPLANO DEL PAPA ROMANZO PROFETICO IN VERSI LIBERI,14,Quale gruppo di personaggi sostiene l'elezione della cimice come arbitro?,Le puttane,Il gruppo delle puttane
,,,,
L'AEROPLANO DEL PAPA ROMANZO PROFETICO IN VERSI LIBERI,15,Chi è l'oratore che pronuncia questo discorso?,Filippo Tommaso Marinetti,Il fondatore del Futurismo
L'AEROPLANO DEL PAPA ROMANZO PROFETICO IN VERSI LIBERI,15,Qual è l'ideale principale che l'oratore esalta nel suo discorso?,La guerra,L'esaltazione della guerra
L'AEROPLANO DEL PAPA ROMANZO PROFETICO IN VERSI LIBERI,15,Quale figura religiosa viene descritta come un 'grosso pendolo futurista'?,Il Papa,La figura del Papa
,,,,
L'AEROPLANO DEL PAPA ROMANZO PROFETICO IN VERSI LIBERI,16,Quali infrastrutture furono il bersaglio principale delle azioni di sabotaggio promosse dall'anarchico cieco?,Le stazioni e le ferrovie,Le infrastrutture ferroviarie e le stazioni
L'AEROPLANO DEL PAPA ROMANZO PROFETICO IN VERSI LIBERI,16,Quale fu il destino del socialista riformista dopo le accuse di corruzione?,Fu smascherato come traditore,Venne riconosciuto come un venduto
L'AEROPLANO DEL PAPA ROMANZO PROFETICO IN VERSI LIBERI,16,Chi era il principale nemico degli operai pacifisti secondo la loro ideologia?,I padroni e i rentier,La classe dei proprietari e dei ricchi
,,,,
L'AEROPLANO DEL PAPA ROMANZO PROFETICO IN VERSI LIBERI,17,Qual è il nome del personaggio che si identifica con 'Io'?,Filippo Tommaso Marinetti,"Il fondatore del Futurismo, Marinetti"
L'AEROPLANO DEL PAPA ROMANZO PROFETICO IN VERSI LIBERI,17,In quale tipo di evento si svolge il dibattito tra 'Io' e il Presidente?,Una serata futurista,Un'assemblea pubblica o una conferenza
L'AEROPLANO DEL PAPA ROMANZO PROFETICO IN VERSI LIBERI,17,Che tipo di oggetto è la 'Browning' menzionata da 'Io'?,Un'arma da fuoco,Una pistola
,,,,
L'AEROPLANO DEL PAPA ROMANZO PROFETICO IN VERSI LIBERI,18,Come si chiama il personaggio che si descrive come un grande uccello bianco?,[Nome del personaggio],Si chiama [Nome del personaggio]
L'AEROPLANO DEL PAPA ROMANZO PROFETICO IN VERSI LIBERI,18,Qual è il nome dell'amica a cui il protagonista si rivolge?,[Nome dell'amica],L'amica si chiama [Nome dell'amica]
L'AEROPLANO DEL PAPA ROMANZO PROFETICO IN VERSI LIBERI,18,Qual è il nome della città o del regno in cui si svolge la vicenda?,[Nome del luogo],La vicenda è ambientata a [Nome del luogo]
,,,,
L'AEROPLANO DEL PAPA ROMANZO PROFETICO IN VERSI LIBERI,19,Quale aspetto della fede cristiana il narratore intende annientare?,La dottrina della rinuncia e del sacrificio.,Gli ideali di mortificazione e ascetismo.
L'AEROPLANO DEL PAPA ROMANZO PROFETICO IN VERSI LIBERI,19,La madre del narratore è fisicamente in vita?,"No, non è fisicamente in vita.","No, vive solo nel ricordo e nello spirito del narratore."
L'AEROPLANO DEL PAPA ROMANZO PROFETICO IN VERSI LIBERI,19,Cosa rappresenta la 'casetta di Nazareth' per il narratore?,Un rifugio di purezza e castità.,Un simbolo di fuga dalla lussuria e dal peccato.
,,,,
L'AEROPLANO DEL PAPA ROMANZO PROFETICO IN VERSI LIBERI,20,A quale movimento letterario appartiene l'autore del testo?,Al Futurismo,Al movimento futurista
L'AEROPLANO DEL PAPA ROMANZO PROFETICO IN VERSI LIBERI,20,Qual è il mezzo di trasporto aereo preferito dall'io narrante?,Il monoplano,Il suo monoplano
L'AEROPLANO DEL PAPA ROMANZO PROFETICO IN VERSI LIBERI,20,Qual è lo scopo delle azioni notturne compiute dall'io narrante e dagli studenti?,Rinnovare lo stupore negli uomini,Svegliare l'umanità dall'inerzia
,,,,
L'AEROPLANO DEL PAPA ROMANZO PROFETICO IN VERSI LIBERI,21,Quale movimento artistico e letterario è celebrato in questo estratto?,Il Futurismo,Il movimento futurista
L'AEROPLANO DEL PAPA ROMANZO PROFETICO IN VERSI LIBERI,21,Quale qualità è celebrata come valore fondamentale nel Futurismo?,La velocità,La rapidità
L'AEROPLANO DEL PAPA ROMANZO PROFETICO IN VERSI LIBERI,21,Chi sono i Fratelli Gondrand menzionati nell'estratto?,Un'azienda di trasporti,Una compagnia di spedizioni
,,,,
L'AEROPLANO DEL PAPA ROMANZO PROFETICO IN VERSI LIBERI,22,Come si chiama il protagonista del libro?,Mafarka,Mafarka il Futurista
L'AEROPLANO DEL PAPA ROMANZO PROFETICO IN VERSI LIBERI,22,Quale mezzo di trasporto utilizza il protagonista?,Un aeroplano,Un velivolo
L'AEROPLANO DEL PAPA ROMANZO PROFETICO IN VERSI LIBERI,22,Qual è l'atteggiamento del protagonista nei confronti del Papa?,Di sfida e disprezzo,Di ostilità e ribellione
,,,,
L'AEROPLANO DEL PAPA ROMANZO PROFETICO IN VERSI LIBERI,23,Chi è il personaggio che parla nell'estratto?,Robur,Il capitano Robur
L'AEROPLANO DEL PAPA ROMANZO PROFETICO IN VERSI LIBERI,23,Come si chiama la macchina volante di Robur?,L'Albatros,Il velivolo Albatros
L'AEROPLANO DEL PAPA ROMANZO PROFETICO IN VERSI LIBERI,23,Quale tipo di mezzo di trasporto Robur intende dimostrare superiore?,I velivoli più pesanti dell'aria,Le macchine volanti a elica
,,,,
L'AEROPLANO DEL PAPA ROMANZO PROFETICO IN VERSI LIBERI,24,Qual è il nome del protagonista che compie il volo descritto?,Gabriele D'Annunzio,Il Vate Gabriele D'Annunzio
L'AEROPLANO DEL PAPA ROMANZO PROFETICO IN VERSI LIBERI,24,A quale conflitto bellico si riferiscono le osservazioni aeree del narratore?,Alla Prima Guerra Mondiale,Al primo conflitto mondiale
L'AEROPLANO DEL PAPA ROMANZO PROFETICO IN VERSI LIBERI,24,Qual è il titolo dell'opera da cui è tratto questo estratto?,Notturno,Il Notturno di Gabriele D'Annunzio
,,,,
L'AEROPLANO DEL PAPA ROMANZO PROFETICO IN VERSI LIBERI,25,Qual è la principale attività militare del narratore?,È un aviatore da ricognizione,Compie missioni aeree di osservazione
L'AEROPLANO DEL PAPA ROMANZO PROFETICO IN VERSI LIBERI,25,Qual è la nazione nemica principale nel conflitto descritto?,L'Austria,L'Impero Austro-Ungarico
L'AEROPLANO DEL PAPA ROMANZO PROFETICO IN VERSI LIBERI,25,Quale sorte subiscono i sottomarini nemici avvistati dal narratore?,Vengono affondati,Sono distrutti in battaglia
,,,,
L'AEROPLANO DEL PAPA ROMANZO PROFETICO IN VERSI LIBERI,26,Chi è il capitano del sottomarino che attacca?,Capitan Nemo,Il Capitano Nemo
L'AEROPLANO DEL PAPA ROMANZO PROFETICO IN VERSI LIBERI,26,Come si chiama il sottomarino del protagonista?,Nautilus,Il Nautilus
L'AEROPLANO DEL PAPA ROMANZO PROFETICO IN VERSI LIBERI,26,Qual è l'arma principale utilizzata dal sottomarino del Capitano Nemo?,Le bombe alla melinite,Le cariche di melinite
,,,,
L'AEROPLANO DEL PAPA ROMANZO PROFETICO IN VERSI LIBERI,27,Quale periodo storico è il fulcro della narrazione che descrive i Garibaldini in lotta contro gli Austriaci?,Il Risorgimento italiano,Le guerre d'indipendenza dell'Italia
L'AEROPLANO DEL PAPA ROMANZO PROFETICO IN VERSI LIBERI,27,"Qual è il significato simbolico del ""roseto garibaldino"" all'interno dell'opera?",Il sacrificio eroico dei volontari,La gloriosa morte dei combattenti per l'Italia
L'AEROPLANO DEL PAPA ROMANZO PROFETICO IN VERSI LIBERI,27,Quale gruppo di combattenti è il principale protagonista delle vicende narrate nell'opera?,I Garibaldini,I volontari di Garibaldi
,,,,
L'AEROPLANO DEL PAPA ROMANZO PROFETICO IN VERSI LIBERI,28,Quali nazioni si affrontano nel conflitto descritto?,Italia e Austria-Ungheria,Le forze italiane contro quelle austro-ungariche
L'AEROPLANO DEL PAPA ROMANZO PROFETICO IN VERSI LIBERI,28,In quale mare si svolge la principale azione navale italiana?,Nel Mare Adriatico,Nell'Adriatico
L'AEROPLANO DEL PAPA ROMANZO PROFETICO IN VERSI LIBERI,28,Su quale tipo di nave si trova il narratore durante la battaglia?,Sulla nave ammiraglia,A bordo dell'ammiraglia della flotta
,,,,
L'AEROPLANO DEL PAPA ROMANZO PROFETICO IN VERSI LIBERI,29,Chi è il personaggio che sta parlando all'esercito?,Il comandante delle truppe,Il leader che guida la spedizione
L'AEROPLANO DEL PAPA ROMANZO PROFETICO IN VERSI LIBERI,29,Qual è il destino finale del Papa rapito?,Viene liberato e torna in Vaticano,Ritorna alla sua sede pontificia
L'AEROPLANO DEL PAPA ROMANZO PROFETICO IN VERSI LIBERI,29,Qual è lo scopo principale della marcia dell'esercito verso Trieste con il Papa?,Conquistare la città di Trieste,Assicurarsi il controllo di Trieste
,,,,
L'AEROPLANO DEL PAPA ROMANZO PROFETICO IN VERSI LIBERI,30,Chi è l'autore del testo principale?,F.T. Marinetti,Filippo Tommaso Marinetti
L'AEROPLANO DEL PAPA ROMANZO PROFETICO IN VERSI LIBERI,30,In quale luogo è stato completato il testo?,Nelle trincee di Sidi Messri,A Sidi Messri
L'AEROPLANO DEL PAPA ROMANZO PROFETICO IN VERSI LIBERI,30,Qual è il titolo del capitolo che menziona la Tomba dei Papi?,La battaglia di Monfalcone o la Tomba dei Papi,Il capitolo 'La battaglia di Monfalcone o la Tomba dei Papi'
,,,,
