Book,ParagraphIndex,Question,AnswerA,AnswerB
L'ISOLA DEI BACI ROMANZO EROTICO-SOCIALE,7,Qual è l'obiettivo principale del personaggio che chiede aiuto per la 'partita difficile'?,Contrastare l'influenza dei personaggi potenti.,Sconfiggere i nemici interni che ostacolano la guerra.
L'ISOLA DEI BACI ROMANZO EROTICO-SOCIALE,7,Qual è il nome dell'organizzazione che il narratore definisce 'riunione di gente sospetta'?,La Loggia dei Potenti.,Il Comitato degli Affaristi.
L'ISOLA DEI BACI ROMANZO EROTICO-SOCIALE,7,A quale fazione politica appartiene Pietrachiara?,Alla fazione clericale e conservatrice.,Al gruppo politico anti-futurista e tradizionalista.
,,,,
L'ISOLA DEI BACI ROMANZO EROTICO-SOCIALE,8,Come si chiama la donna che si confida con Marinetti?,Si chiama Isabella,Il suo nome è Isabella
L'ISOLA DEI BACI ROMANZO EROTICO-SOCIALE,8,Qual è il nome del marito della donna che si lamenta con Marinetti?,Il marito si chiama Giorgio,Il suo nome è Giorgio
L'ISOLA DEI BACI ROMANZO EROTICO-SOCIALE,8,Qual è il legame tra Marinetti e la donna?,Marinetti è il suo amante,Sono amanti
,,,,
L'ISOLA DEI BACI ROMANZO EROTICO-SOCIALE,9,Qual è la condizione sociale del Conte Ladolce?,È un aristocratico,Appartiene alla nobiltà
L'ISOLA DEI BACI ROMANZO EROTICO-SOCIALE,9,Qual è il tema centrale delle discussioni che avvengono nella grotta?,La ricerca della bellezza,Il significato estetico dell'esistenza
L'ISOLA DEI BACI ROMANZO EROTICO-SOCIALE,9,Qual è il ruolo di Werkopfen all'interno del gruppo di personaggi?,È il promotore delle idee,È l'iniziatore delle discussioni
,,,,
L'ISOLA DEI BACI ROMANZO EROTICO-SOCIALE,10,Qual era la natura dell'evento che coinvolgeva i Congressisti?,Un congresso,Una riunione ufficiale
L'ISOLA DEI BACI ROMANZO EROTICO-SOCIALE,10,Chi erano i leader della spedizione marittima?,Marinetti e Bruno Corra,I due ammiragli
L'ISOLA DEI BACI ROMANZO EROTICO-SOCIALE,10,In quale isola si trovavano i Faraglioni e la Grotta Verde?,A Capri,Nell'isola di Capri
,,,,
L'ISOLA DEI BACI ROMANZO EROTICO-SOCIALE,11,Quale movimento artistico rappresenta Bruno Corra nel libro?,Il Futurismo,Il movimento futurista
L'ISOLA DEI BACI ROMANZO EROTICO-SOCIALE,11,Qual è la professione di Pietrachiara nel libro?,È un poeta futurista,Svolge l'attività di poeta futurista
L'ISOLA DEI BACI ROMANZO EROTICO-SOCIALE,11,Qual è la destinazione finale del corteo di barche?,La Punta Campanella,Il promontorio di Punta Campanella
,,,,
L'ISOLA DEI BACI ROMANZO EROTICO-SOCIALE,12,Qual è il nome ufficiale dell'assemblea o del congresso a cui partecipano Pietrachiara e Paul De Ritten?,Il Congresso dell'Ellesponto,L'Assemblea ellenica
L'ISOLA DEI BACI ROMANZO EROTICO-SOCIALE,12,Qual è il vero obiettivo politico del congresso presieduto da Paul De Ritten?,Definire l'assetto balcanico,Risolvere la questione jugoslava
L'ISOLA DEI BACI ROMANZO EROTICO-SOCIALE,12,Qual è il ruolo o la posizione finale di Werkopfen all'interno del congresso?,Diventa un oratore chiave,Assume una posizione di rilievo
,,,,
L'ISOLA DEI BACI ROMANZO EROTICO-SOCIALE,13,Che tipo di evento è il Congresso Rosa nel contesto del libro?,Un raduno di avanguardia artistica,Un convegno di intellettuali e artisti
L'ISOLA DEI BACI ROMANZO EROTICO-SOCIALE,13,Quale ruolo ricopre Marinetti all'interno del Congresso Rosa?,È un esponente del Futurismo,È una figura chiave del movimento futurista
L'ISOLA DEI BACI ROMANZO EROTICO-SOCIALE,13,Quale evento centrale del romanzo si svolge alla Grotta Azzurra?,Il Congresso Rosa,Il convegno del Congresso Rosa
,,,,
L'ISOLA DEI BACI ROMANZO EROTICO-SOCIALE,14,Qual è il ruolo di Ladolce nell'assemblea?,È il presidente dell'assemblea,Svolge la funzione di presidente
L'ISOLA DEI BACI ROMANZO EROTICO-SOCIALE,14,Quale città viene scelta per la prossima assemblea?,Taormina,La città di Taormina
L'ISOLA DEI BACI ROMANZO EROTICO-SOCIALE,14,Qual è lo scopo dell'assemblea in cui parlano Pietrachiara e Ladolce?,Deliberare sulle proposte future,Prendere decisioni per l'organizzazione
,,,,
L'ISOLA DEI BACI ROMANZO EROTICO-SOCIALE,15,Qual è il tema centrale del discorso di Ricard?,L'argomento principale del suo intervento,Il soggetto focale del discorso di Ricard
L'ISOLA DEI BACI ROMANZO EROTICO-SOCIALE,15,Qual è la vera natura del rapporto tra Pietrachiara e De Ritten?,Il legame effettivo tra i due personaggi,La relazione autentica che li unisce
L'ISOLA DEI BACI ROMANZO EROTICO-SOCIALE,15,Quale ruolo svolge Ladolce nelle vicende politiche del libro?,La funzione di Ladolce negli eventi narrati,Il compito di Ladolce nella trama politica
,,,,
L'ISOLA DEI BACI ROMANZO EROTICO-SOCIALE,16,Qual è l'obiettivo principale del gruppo che si riunisce a Capri?,Fondare il Regno Internazionale degli amori eleganti,Salvare l'umanità dalla guerra
L'ISOLA DEI BACI ROMANZO EROTICO-SOCIALE,16,Qual è la caratteristica distintiva di Capri secondo il gruppo?,È l'unica terra paradisiacamente neutrale e internazionale,Si oppone alle brutalità della guerra con la sua neutralità
L'ISOLA DEI BACI ROMANZO EROTICO-SOCIALE,16,Come viene definita la guerra dal gruppo che si oppone ad essa?,Una brutta guerra di violenza e sudiciume,La guerra dei contadini e della gente volgare
,,,,
L'ISOLA DEI BACI ROMANZO EROTICO-SOCIALE,17,Qual è l'obiettivo principale dell'Internazionale fisiologica?,Promuovere la lotta di sesso.,Instaurare una nuova religione basata sulla lotta tra i sessi.
L'ISOLA DEI BACI ROMANZO EROTICO-SOCIALE,17,Qual è la posizione di Castretta rispetto all'Internazionale fisiologica?,È un oppositore del movimento.,Si oppone ai principi dell'Internazionale fisiologica.
L'ISOLA DEI BACI ROMANZO EROTICO-SOCIALE,17,Perché Capri è considerata la capitale dall'Internazionale fisiologica?,È la sede del Congresso Rosa.,È il centro operativo del movimento fisiologico.
,,,,
L'ISOLA DEI BACI ROMANZO EROTICO-SOCIALE,18,Qual è la vera identità della donna che si spara sulla barca?,È la spia russa Katerina Volkov,Si chiama Katerina Volkov ed è una spia russa
L'ISOLA DEI BACI ROMANZO EROTICO-SOCIALE,18,Per quale motivo la signora De Ritten si è tolta la vita?,Per sfuggire alla cattura e proteggere i suoi segreti,Si è suicidata per evitare di essere catturata e interrogata
L'ISOLA DEI BACI ROMANZO EROTICO-SOCIALE,18,Cosa stava cercando la signora De Ritten all'interno della grotta?,Un microfilm contenente informazioni vitali,Stava recuperando un microfilm con dati cruciali
,,,,
L'ISOLA DEI BACI ROMANZO EROTICO-SOCIALE,19,Qual è il ruolo di Rosa Stellina nell'ambiente politico romano?,È una figura influente con molteplici contatti politici.,Svolge un ruolo di mediatrice e facilitatrice nel mondo politico.
L'ISOLA DEI BACI ROMANZO EROTICO-SOCIALE,19,Qual è lo scopo del banchetto organizzato dai futuristi per gli amici parigini?,Promuovere le idee futuriste e stringere nuove alleanze.,Rafforzare i legami con intellettuali e artisti parigini.
L'ISOLA DEI BACI ROMANZO EROTICO-SOCIALE,19,Quale compito specifico viene affidato a Mirandolina per il banchetto?,Intrattenere e accogliere gli ospiti parigini.,Contribuire all'atmosfera festosa e voluttuosa dell'evento.
,,,,
L'ISOLA DEI BACI ROMANZO EROTICO-SOCIALE,20,Cohn-Frou-frou faceva parte di quale gruppo?,Dei congressisti,Del gruppo dei congressisti
L'ISOLA DEI BACI ROMANZO EROTICO-SOCIALE,20,Qual era il ruolo di Ricard nel corteo?,Dirigeva il corteo,Era il direttore del corteo
L'ISOLA DEI BACI ROMANZO EROTICO-SOCIALE,20,Dove si svolgeva il corteo funebre?,Ad Anacapri,Sulla strada di Anacapri
,,,,
L'ISOLA DEI BACI ROMANZO EROTICO-SOCIALE,21,Chi viene seppellito durante il corteo funebre ad Anacapri?,Il nome del defunto,La persona a cui è dedicato il funerale
L'ISOLA DEI BACI ROMANZO EROTICO-SOCIALE,21,Qual è il ruolo di De Ritten all'interno della Nuova Religione Internazionale?,La sua posizione nell'organizzazione,Il suo incarico nella Nuova Religione Internazionale
L'ISOLA DEI BACI ROMANZO EROTICO-SOCIALE,21,Qual è il legame tra i congressisti e la Nuova Religione Internazionale?,Sono membri dell'organizzazione,Fanno parte della Nuova Religione Internazionale
,,,,
L'ISOLA DEI BACI ROMANZO EROTICO-SOCIALE,22,Quale oggetto viene gettato in mare da Pietrachiara?,Una bara,Il feretro
L'ISOLA DEI BACI ROMANZO EROTICO-SOCIALE,22,Qual è il ruolo di Rosa Stellina e delle sue amiche nell'attacco ai congressisti?,Partecipano all'attacco,Sono complici nell'assalto
L'ISOLA DEI BACI ROMANZO EROTICO-SOCIALE,22,Chi sono i destinatari del discorso di De Ritten?,I congressisti,I partecipanti al congresso
,,,,
L'ISOLA DEI BACI ROMANZO EROTICO-SOCIALE,23,Quale sorte subisce Markoff?,Viene gettato in mare e muore,Le donne lo uccidono annegandolo
L'ISOLA DEI BACI ROMANZO EROTICO-SOCIALE,23,Chi sono i 'Noi' che organizzano la burla?,Sono i futuristi,Il gruppo di artisti futuristi
L'ISOLA DEI BACI ROMANZO EROTICO-SOCIALE,23,In quale luogo si svolge l'episodio di Markoff?,A Capri,Sull'isola di Capri
,,,,
L'ISOLA DEI BACI ROMANZO EROTICO-SOCIALE,24,Quale fu la causa della febbre quasi mortale di Castretta?,Un avvelenamento subito durante la missione,Un'intossicazione contratta nel corso degli eventi
L'ISOLA DEI BACI ROMANZO EROTICO-SOCIALE,24,Chi era il fondatore della Nuova Religione Internazionale invertiti omosessuali?,Il Dottor Z,Il medico Z
L'ISOLA DEI BACI ROMANZO EROTICO-SOCIALE,24,Qual era l'obiettivo principale della Nuova Religione Internazionale invertiti omosessuali?,La diffusione di una nuova dottrina sociale e morale,La creazione di una comunità globale basata sui loro ideali
,,,,
L'ISOLA DEI BACI ROMANZO EROTICO-SOCIALE,25,Chi è il protagonista delle 'Memorie' di Casanova?,Giacomo Casanova,L'autore stesso
L'ISOLA DEI BACI ROMANZO EROTICO-SOCIALE,25,Qual è il tema principale de 'Il trionfo della ragione' di Romain Rolland?,La supremazia della ragione,Il valore della razionalità
L'ISOLA DEI BACI ROMANZO EROTICO-SOCIALE,25,Che tipo di opere sono i 'Poemi in prosa' di Oscar Wilde?,Brevi racconti allegorici,Favole morali in prosa
,,,,
