Book,ParagraphIndex,Question,AnswerA,AnswerB
VAE VICTIS! ROMANZO,7,Chi vive con Claudio Leopoldo Brandès?,"Sua moglie, sua figlia e sua sorella","La moglie, la figlia e la sorella del dottore"
VAE VICTIS! ROMANZO,7,Quali veicoli vengono requisiti dai militari nella casa di Brandès?,"Due cavalli, una motocicletta e un'automobile","Cavalli, una moto e un'auto"
VAE VICTIS! ROMANZO,7,Come si chiamano le tre donne presenti nella stanza?,"Luisa, Chérie e Mirella","Le tre figure femminili sono Luisa, Chérie e Mirella"
,,,,
VAE VICTIS! ROMANZO,8,"A quale esercito appartengono il Capitano, Von Wedel e Glotz?",All'esercito tedesco,Alle forze armate germaniche
VAE VICTIS! ROMANZO,8,Qual è la causa dell'incendio che ha distrutto il Cheval Blanc?,Un bombardamento aereo,Un'azione di guerra
VAE VICTIS! ROMANZO,8,"Qual è la condizione di Luisa, Chérie e Mirella?",Sono rifugiate,Sono in fuga dalla guerra
,,,,
VAE VICTIS! ROMANZO,9,Qual è il ruolo del capitano Fischer rispetto agli altri ufficiali presenti?,È il loro superiore gerarchico.,È il loro comandante.
VAE VICTIS! ROMANZO,9,Qual è la professione di Chérie?,È una prostituta.,Lavora in un bordello.
VAE VICTIS! ROMANZO,9,In quale città o località si svolge la vicenda narrata?,A Berlino.,Nella capitale tedesca.
,,,,
VAE VICTIS! ROMANZO,10,In quale città si svolge la vicenda che coinvolge Luisa e Von Wedel?,A Varsavia,Nella capitale polacca Varsavia
VAE VICTIS! ROMANZO,10,Qual è la sorte finale di Chérie?,Viene uccisa,Muore per mano degli occupanti
VAE VICTIS! ROMANZO,10,Qual è il grado militare di Von Wedel?,È un capitano,Ricopre il grado di capitano
,,,,
VAE VICTIS! ROMANZO,11,Per quale motivo Madame Pitou è una profuga?,È fuggita a causa della guerra,La guerra l'ha costretta a fuggire
VAE VICTIS! ROMANZO,11,Che cos'è la Loggia delle Acacie?,È la casa della signora Whitaker,È la residenza della signora Whitaker
VAE VICTIS! ROMANZO,11,Qual è il nome completo di Lady Mulholland?,Lucy Mulholland,Il suo nome è Lucy Mulholland
,,,,
VAE VICTIS! ROMANZO,12,Chi sono le donne che Teresa teme per Eva?,Sono le membri di una setta segreta.,Appartengono a un gruppo esoterico clandestino.
VAE VICTIS! ROMANZO,12,Quale destino attende Eva dopo il suo coinvolgimento con le donne?,Eva si unisce al loro gruppo e ne diventa parte.,Eva segue le donne nel loro percorso e ne condivide le sorti.
VAE VICTIS! ROMANZO,12,Che cosa rappresenta il 'mondo buio e sconosciuto' a cui Teresa fa riferimento?,È il mondo delle loro attività occulte e proibite.,Simboleggia l'ambiente misterioso e pericoloso del loro culto.
,,,,
VAE VICTIS! ROMANZO,13,Chi è Claudio per Luisa?,Suo marito,Il marito di Luisa
VAE VICTIS! ROMANZO,13,Chi è Mirella per Claudio?,La sua prima moglie,La moglie precedente di Claudio
VAE VICTIS! ROMANZO,13,Da quale paese provengono Luisa e Chérie?,Dalla Francia,Sono francesi
,,,,
VAE VICTIS! ROMANZO,14,Come si chiama la donna che canta con voce di contralto?,Il suo nome è Eleonora,Si chiama Eleonora
VAE VICTIS! ROMANZO,14,Qual è l'esito finale dell'esibizione di magia di Giorgio Whitaker?,L'esibizione ha successo,La sua performance riesce bene
VAE VICTIS! ROMANZO,14,Qual è il rapporto di parentela tra Luisa e Mirella?,Luisa è la madre di Mirella,Mirella è la figlia di Luisa
,,,,
VAE VICTIS! ROMANZO,15,Qual è l'evento legato a Fritz che la narratrice ricorda con paura?,Il suo tradimento,La sua collaborazione con il nemico
VAE VICTIS! ROMANZO,15,Perché Fritz ride della narratrice?,Per la sua ingenuità,Per la sua debolezza
VAE VICTIS! ROMANZO,15,"Dove si trovano Luisa, Mirella e la narratrice?",In un rifugio segreto,In un nascondiglio isolato
,,,,
VAE VICTIS! ROMANZO,16,Qual è il destino dell'uomo che beve lo champagne avvelenato?,Muore,Perde la vita
VAE VICTIS! ROMANZO,16,Qual è la ragione principale per cui la narratrice avvelena l'uomo?,Per liberarsi dalla sua prigionia,Per sfuggire al suo controllo
VAE VICTIS! ROMANZO,16,Qual è la sorte finale di Mirella?,Viene salvata,Muore a causa delle ferite
,,,,
VAE VICTIS! ROMANZO,17,Florian è vivo o morto alla fine del libro?,È morto,Non sopravvive agli eventi narrati
VAE VICTIS! ROMANZO,17,Dove si è svolta la notte di terrore menzionata da Chérie?,Nella loro casa,Nella residenza principale delle protagoniste
VAE VICTIS! ROMANZO,17,"Qual è il legame di parentela tra Chérie, Mirella e Luisa?",Sono sorelle,Sono legate da un vincolo di sorellanza
,,,,
VAE VICTIS! ROMANZO,18,Perché Luisa desidera liberarsi della gravidanza?,Perché è frutto di violenza,Perché è stata concepita con odio
VAE VICTIS! ROMANZO,18,Chi è Claudio per Luisa?,È il marito di Luisa,È il compagno di Luisa
VAE VICTIS! ROMANZO,18,Chi è Chérie?,È la figlia di Luisa,È la bambina di Luisa
,,,,
VAE VICTIS! ROMANZO,19,Come si chiama il Vicario?,Arthur Penhaligon,Il Reverendo Arthur Penhaligon
VAE VICTIS! ROMANZO,19,Qual è il motivo della visita di Luisa Brandès al Vicario?,Per chiedere aiuto,Per un consiglio urgente
VAE VICTIS! ROMANZO,19,In quale località risiede il Vicario?,A Maylands,Nella località di Maylands
,,,,
VAE VICTIS! ROMANZO,20,Quale atto delittuoso il Vicario cerca di impedire a Luisa?,L'aborto del suo bambino,L'interruzione della gravidanza
VAE VICTIS! ROMANZO,20,Il bambino di Luisa sopravvive alla nascita?,"No, non sopravvive",Il figlio di Luisa muore
VAE VICTIS! ROMANZO,20,Luisa accetta l'offerta di ospitalità del Vicario e della Signora Yule?,"Sì, accetta di rimanere",Rimane nella loro casa
,,,,
VAE VICTIS! ROMANZO,21,Qual è la causa delle strane sensazioni di Chérie?,La gravidanza,Chérie è incinta
VAE VICTIS! ROMANZO,21,Qual è il legame tra Chérie e Luisa?,Sono sorelle,Luisa è la sorella di Chérie
VAE VICTIS! ROMANZO,21,In quale città o luogo vive Chérie?,A Parigi,Nella città di Parigi
,,,,
VAE VICTIS! ROMANZO,22,Qual è la malattia di Chérie?,La nevrosi isterica,Una grave forma di isteria
VAE VICTIS! ROMANZO,22,Come si chiama il dottore che cura Chérie?,Il Dottor Dubois,Il medico Dubois
VAE VICTIS! ROMANZO,22,Dove si reca Chérie con il dottore?,Al sanatorio di Valmont,Nella clinica di Valmont
,,,,
VAE VICTIS! ROMANZO,23,Quale destino attende il figlio di Chérie?,Chérie decide di tenere il bambino.,Il bambino viene cresciuto da Chérie.
VAE VICTIS! ROMANZO,23,Chérie sposa Florian?,"No, non lo sposa.",Non diventa la moglie di Florian.
VAE VICTIS! ROMANZO,23,Chi è il padre del figlio di Chérie?,È il Feldwebel Karl Sigismund Schwarz.,Il padre è Karl Sigismund Schwarz.
,,,,
VAE VICTIS! ROMANZO,24,"Qual è il legame tra Karl, Florian Audet e il belga?",Sono compagni di viaggio,Condividono la stessa difficile situazione
VAE VICTIS! ROMANZO,24,Qual è la natura delle creature Mélanie e l'Annegata?,Sono entità che tormentano Karl,Sono figure minacciose che lo perseguitano
VAE VICTIS! ROMANZO,24,Qual è lo scopo della canzone 'Die Flundern' per Karl?,Serve a tenere lontane le creature,È un tentativo di protezione contro i suoi aggressori
,,,,
VAE VICTIS! ROMANZO,25,Qual è il nome completo del bambino portato dalla cicogna alla casa del dottor Brandès?,Jean-Luc Dupont,Si chiama Jean-Luc Dupont
VAE VICTIS! ROMANZO,25,Qual è il legame di Nurse Elliot con il bambino dopo il suo arrivo alla casa del dottor Brandès?,È la sua balia e tutrice,Diventa la sua principale figura di riferimento
VAE VICTIS! ROMANZO,25,"In quale città il bambino, portato dalla cicogna, trascorre la sua infanzia?",A Bomal,Nel villaggio di Bomal
,,,,
VAE VICTIS! ROMANZO,26,Qual è la nazionalità di Luisa?,È belga,La sua nazionalità è belga
VAE VICTIS! ROMANZO,26,Che legame di parentela c'è tra Chérie e Luisa?,Sono cognate,Luisa è la cognata di Chérie
VAE VICTIS! ROMANZO,26,Come si chiama l'infermiera che assiste Chérie?,Si chiama Miss Elliot,Il suo nome è Mary
,,,,
VAE VICTIS! ROMANZO,27,Quale evento ha causato la perdita della favella a Mirella?,Il trauma subito durante l'occupazione,Un'esperienza traumatica legata all'invasione
VAE VICTIS! ROMANZO,27,Chi si è stabilito nella casa del dottor Brandès?,I soldati tedeschi,Le truppe di occupazione
VAE VICTIS! ROMANZO,27,Che rapporto di parentela lega Luisa a Mirella?,Sono madre e figlia,Luisa è la madre di Mirella
,,,,
VAE VICTIS! ROMANZO,28,Che fine fa Mirella?,Mirella muore,La piccola Mirella perde la vita
VAE VICTIS! ROMANZO,28,Qual è il destino di Luisa?,Luisa viene imprigionata,Luisa è catturata dai tedeschi
VAE VICTIS! ROMANZO,28,Come si chiama la donna che incontra Florian?,Si chiama Maria,Il suo nome è Maria
,,,,
VAE VICTIS! ROMANZO,29,Per quale motivo Florian lascia Chérie?,Per adempiere al suo dovere di soldato,Per partire per la guerra
VAE VICTIS! ROMANZO,29,Cosa succede al figlio di Chérie e Florian?,Il bambino nasce e cresce con Chérie,Il figlio viene allevato da Chérie
VAE VICTIS! ROMANZO,29,Florian fa ritorno dalla guerra?,"No, Florian non torna più",Florian muore in battaglia
,,,,
VAE VICTIS! ROMANZO,30,In quale luogo si trova la porta dalla tenda rossa che terrorizza Mirella?,Nella casa di Mirella,All'interno della sua abitazione
VAE VICTIS! ROMANZO,30,Quale drastica decisione prende Chérie dopo aver rivisto Florian?,Di togliersi la vita,Di suicidarsi
VAE VICTIS! ROMANZO,30,Qual è il legame tra Chérie e Florian?,Sono amanti,Florian è l'amante di Chérie
,,,,
