Book,ParagraphIndex,Question,AnswerA,AnswerB
"OLIMPIA; OSSIA, L'ORFANA DELLA SELLEIDE",15,Come si chiama la madre di Olimpia?,Evantìa,Il suo nome è Evantìa
,,,,
"OLIMPIA; OSSIA, L'ORFANA DELLA SELLEIDE",16,Quale monte è considerato la sacra terra degli avi di Olimpia?,Il Picco di Kunghi,Il monte Kunghi
"OLIMPIA; OSSIA, L'ORFANA DELLA SELLEIDE",16,Quale ruolo ricopre Demetrio?,È il Capo dei Suliotti,È il leader dei Suliotti
"OLIMPIA; OSSIA, L'ORFANA DELLA SELLEIDE",16,Su chi ha giurato Eugenio di non amare altre donne?,Su Irene,Sul cadavere di Irene
,,,,
"OLIMPIA; OSSIA, L'ORFANA DELLA SELLEIDE",17,Qual è l'obiettivo della spedizione segreta di Eugenio?,Compiere un'azione di spionaggio oltre le linee nemiche,Penetrare nel territorio ottomano per una missione riservata
"OLIMPIA; OSSIA, L'ORFANA DELLA SELLEIDE",17,Perché Olimpia si trova nel castello?,È stata fatta prigioniera,Si trova lì in stato di cattività
"OLIMPIA; OSSIA, L'ORFANA DELLA SELLEIDE",17,Contro chi sono dirette le forze ottomane comandate da Mouctar?,Contro i figli della Selleide,Contro la popolazione della Selleide
,,,,
"OLIMPIA; OSSIA, L'ORFANA DELLA SELLEIDE",18,Chi è Demetrio per Olimpia?,Il suo amato,L'uomo che lei ama
"OLIMPIA; OSSIA, L'ORFANA DELLA SELLEIDE",18,Qual è la vera identità del giovane Turco che si avvicina a Olimpia?,È Demetrio,Si tratta di Demetrio travestito
"OLIMPIA; OSSIA, L'ORFANA DELLA SELLEIDE",18,Chi è lo scelerato carnefice dei Suliotti menzionato da Olimpia?,Ali Pascià,Il tiranno Ali Pascià
,,,,
"OLIMPIA; OSSIA, L'ORFANA DELLA SELLEIDE",19,Chi è il personaggio che organizza la fuga di Olimpia?,Eugenio,L'amico di Olimpia
"OLIMPIA; OSSIA, L'ORFANA DELLA SELLEIDE",19,In quale tipo di struttura è tenuta prigioniera Olimpia?,Nel castello,Nel serraglio
"OLIMPIA; OSSIA, L'ORFANA DELLA SELLEIDE",19,Chi porta la lettera a Olimpia?,Selim,Il personaggio di nome Selim
,,,,
"OLIMPIA; OSSIA, L'ORFANA DELLA SELLEIDE",20,Qual è il nome completo di Olimpia?,Olimpia Foscari,Il suo nome è Olimpia Foscari
"OLIMPIA; OSSIA, L'ORFANA DELLA SELLEIDE",20,Qual era il legame di Irene con Demetrio ed Eugenio?,Era la sorella di Demetrio,Era la congiunta di Demetrio
"OLIMPIA; OSSIA, L'ORFANA DELLA SELLEIDE",20,Qual è il destino di Demetrio dopo la fuga di Olimpia?,Viene catturato e imprigionato,Subisce la prigionia
,,,,
"OLIMPIA; OSSIA, L'ORFANA DELLA SELLEIDE",21,Dove si dirigono i Greci superstiti dopo la capitolazione?,A Parga,Verso Parga
"OLIMPIA; OSSIA, L'ORFANA DELLA SELLEIDE",21,Chi cerca Eugenio in mezzo alla mischia durante la battaglia?,Selim,Il suo amico Selim
"OLIMPIA; OSSIA, L'ORFANA DELLA SELLEIDE",21,Chi sono i nemici che sconfiggono i Greci nella Selleide?,I Turchi,I Maomettani
,,,,
"OLIMPIA; OSSIA, L'ORFANA DELLA SELLEIDE",22,Qual è il destino finale del presidio di S. Veneranda?,Viene conquistato dai Turchi,Cade sotto l'assedio dei Barbari
"OLIMPIA; OSSIA, L'ORFANA DELLA SELLEIDE",22,Samuele sopravvive all'assedio del presidio di S. Veneranda?,"No, Samuele perisce",Samuele muore in battaglia
"OLIMPIA; OSSIA, L'ORFANA DELLA SELLEIDE",22,I Suliotti dispersi riescono a ricongiungersi?,"No, non si riuniscono",Restano separati
,,,,
"OLIMPIA; OSSIA, L'ORFANA DELLA SELLEIDE",23,Qual è il destino finale dell'acropoli di S. Veneranda?,Viene distrutta,I difensori la fanno saltare in aria
"OLIMPIA; OSSIA, L'ORFANA DELLA SELLEIDE",23,Chi è il capo dei difensori di S. Veneranda?,Samuele,Il condottiero Samuele
"OLIMPIA; OSSIA, L'ORFANA DELLA SELLEIDE",23,Qual è il destino di Olimpia?,Muore di malattia,Soccombe alla sua infermità
,,,,
"OLIMPIA; OSSIA, L'ORFANA DELLA SELLEIDE",24,Qual è il legame tra Olimpia e il Solitario?,È la sua protetta.,È l'orfana di cui si prende cura.
"OLIMPIA; OSSIA, L'ORFANA DELLA SELLEIDE",24,Qual è la causa dell'orribile scoppio che conclude l'estratto?,È un evento soprannaturale legato alla morte di Olimpia.,È un fenomeno prodigioso che accompagna il trapasso dell'orfana.
"OLIMPIA; OSSIA, L'ORFANA DELLA SELLEIDE",24,"Chi è la ""Regina Coronata"" a cui il Solitario si rivolge nella sua preghiera?",È la Vergine Maria.,"È la Madonna, invocata dal Solitario."
,,,,
"OLIMPIA; OSSIA, L'ORFANA DELLA SELLEIDE",25,Come si conclude la vita di Demetrio?,Muore presso il monumento di Olimpia.,Si spegne vicino alla pietra commemorativa di Olimpia.
"OLIMPIA; OSSIA, L'ORFANA DELLA SELLEIDE",25,Qual era il sentimento di Demetrio per Olimpia?,La amava profondamente.,Provava un amore intenso per lei.
"OLIMPIA; OSSIA, L'ORFANA DELLA SELLEIDE",25,Chi era Eugenio per Demetrio?,Il suo amico di giovinezza.,Un caro amico fin dalla gioventù.
,,,,
